pitcher,player_name,xfp_v8,gs_2026,fp_per_start_actual_2026,k_pct_2026,xfp_v7,xfp_v6,xfp_v5,delta_v8_v7,delta_v8_v6,xfp_ensemble
656302,"Cease, Dylan",13.997525700936468,7.0,13.757142857142854,0.3313253012048193,13.35110079951174,13.907317521278516,13.394232410338526,0.6464249014247265,0.090208179657953,13.997525700936468
656427,"Flaherty, Jack",11.980952698485831,7.0,4.928571428571428,0.2198581560283688,11.879946517939686,12.282452552836707,11.85831844213803,0.101006180546145,-0.3014998543508778,11.980952698485831
656550,"Holmes, Grant",9.98000127110598,7.0,9.314285714285711,0.18125,10.109555120024403,,10.168106705393164,-0.1295538489184231,,9.98000127110598
656605,"Keller, Mitch",9.530043214396086,7.0,13.27142857142857,0.1840490797546012,9.78307908695805,9.995008038866088,9.63476583323172,-0.2530358725619646,-0.4649648244700017,9.530043214396086
656731,"Megill, Tylor",12.213595453822192,,,,11.74015483589079,11.98721983099866,11.971075947030323,0.4734406179314021,0.2263756228235323,12.213595453822192
656849,"Peterson, David",9.589602093811749,5.0,4.4,0.2,9.852037837967382,10.383457611653425,9.684504608345122,-0.2624357441556331,-0.793855517841676,9.589602093811749
656876,"Rasmussen, Drew",12.150068718612095,6.0,14.199999999999998,0.2622950819672131,12.722014700738354,12.450102350197438,12.851823249377368,-0.5719459821262571,-0.3000336315853413,12.150068718612095
657277,"Webb, Logan",12.896176415007506,6.0,12.6,0.191358024691358,13.474108954549822,13.848349512684615,13.131994598307791,-0.5779325395423154,-0.9521730976771092,12.896176415007506
657376,"Schmidt, Clarke",14.624959433133508,,,,13.953692910867218,13.9027127897888,13.879555491097284,0.6712665222662899,0.7222466433447075,14.624959433133508
657746,"Ryan, Joe",13.30916988422392,7.0,11.614285714285712,0.2531645569620253,12.82730666673506,13.167968059020293,12.79200369391766,0.4818632174888595,0.1412018252036286,13.30916988422392
660271,"Ohtani, Shohei",18.384430387938096,5.0,19.4,0.2857142857142857,15.841409870070398,16.79397240287491,15.865898814059369,2.543020517867697,1.5904579850631857,18.384430387938096
661563,"Gil, Luis",8.446921765311231,4.0,5.174999999999999,0.1058823529411764,7.9653844397291325,8.528790438049564,8.099665583363173,0.4815373255820985,-0.0818686727383326,8.446921765311231
663436,"Martin, Davis",7.188820799927585,6.0,15.816666666666665,0.2291666666666666,7.54933394477985,7.027182174980509,7.60506730785824,-0.3605131448522645,0.1616386249470762,7.188820799927585
663460,"Bubic, Kris",14.832263652565295,7.0,13.985714285714284,0.2576687116564417,14.411000814438228,14.803399681629887,14.647558731290127,0.4212628381270686,0.0288639709354079,14.832263652565295
663554,"Mize, Casey",11.911753669399694,6.0,13.0,0.2713178294573643,12.401161090995966,12.392463757640344,12.307901589425931,-0.4894074215962725,-0.4807100882406487,11.911753669399694
663559,"Falter, Bailey",8.15755495083218,,,,8.045411420911671,8.221697078736545,8.193620620748721,0.1121435299205089,-0.0641421279043648,8.15755495083218
663568,"Kolek, Stephen",9.169759978873495,,,,9.569384007635758,,9.51943650191041,-0.399624028762263,,9.169759978873495
663623,"Irvin, Jake",7.308052146339897,7.0,9.77142857142857,0.2532467532467532,6.916404389645431,7.44893742558104,7.085416117568734,0.391647756694466,-0.1408852792411439,7.308052146339897
663855,"Hicks, Jordan",9.388607590952876,,,,9.37838559246808,9.552714052564848,9.47545585022104,0.0102219984847948,-0.164106461611972,9.388607590952876
663903,"Singer, Brady",10.615834584913888,7.0,3.7857142857142847,0.1298701298701298,10.287961537068664,10.97861845641862,10.36386808315812,0.3278730478452232,-0.3627838715047318,10.615834584913888
663978,"Paddack, Chris",7.2778725754923315,6.0,1.9666666666666648,0.184931506849315,8.163103498357755,8.178700434570278,8.136942984293409,-0.8852309228654232,-0.9008278590779462,7.2778725754923315
664285,"Valdez, Framber",11.95857938993728,7.0,12.01428571428571,0.1849710982658959,11.960806179721564,12.490217708024035,12.168996497360997,-0.0022267897842862,-0.5316383180867579,11.95857938993728
665152,"Kremer, Dean",10.857483237715696,,,,11.39041209166498,11.360454073211535,11.478670004187864,-0.5329288539492847,-0.5029708354958409,10.857483237715696
665795,"Cabrera, Edward",11.76731255955212,6.0,11.533333333333331,0.1944444444444444,11.839201789944555,11.761155943936403,12.06868855966488,-0.0718892303924381,0.0061566156157155,11.76731255955212
666142,"Ragans, Cole",18.947215312369984,6.0,10.699999999999998,0.2949640287769784,15.890508397315834,16.680987985747212,16.08186159845944,3.05670691505415,2.266227326622772,18.947215312369984
666157,"Lodolo, Nick",12.930664448963904,,,,13.21324656243307,13.02594108120812,13.28692551358944,-0.2825821134691679,-0.095276632244218,12.930664448963904
666200,"Luzardo, Jesús",14.802643221633373,7.0,12.999999999999998,0.2947976878612717,14.32376019022431,14.734631516919302,14.573417334972408,0.4788830314090635,0.0680117047140704,14.802643221633373
666214,"Wentz, Joey",8.891686897236333,,,,9.120085024477667,8.787047782939837,9.140740175521673,-0.2283981272413342,0.1046391142964964,8.891686897236333
667755,"Soriano, José",10.921529457679654,7.0,20.085714285714285,0.298780487804878,10.78758804653959,10.917297184325568,10.896125312114613,0.1339414111400643,0.004232273354086,10.921529457679654
668678,"Gallen, Zac",10.357556181473552,7.0,6.499999999999999,0.1418439716312056,10.626748256405634,10.75116645637657,10.647849435832972,-0.2691920749320822,-0.3936102749030183,10.357556181473552
668881,"Greene, Hunter",16.357758096278253,,,,15.60701045716139,16.28512506257536,15.616925816057918,0.750747639116863,0.0726330337028926,16.357758096278253
