pitcher,game_pk,game_date,year,catcher_mlbam,n_pitches
656970,661695,2022-05-14,2022,596142,77
656970,661747,2022-06-05,2022,596142,62
656970,661771,2022-05-26,2022,596142,80
656970,661842,2022-07-09,2022,596142,81
656970,662714,2022-05-20,2022,596142,74
656970,662806,2022-05-31,2022,596142,101
656970,663045,2022-06-28,2022,596142,95
656970,663335,2022-06-17,2022,596142,96
657006,661063,2022-08-05,2022,543228,93
657006,661106,2022-06-23,2022,575929,100
657006,661181,2022-07-04,2022,575929,108
657006,661189,2022-08-26,2022,575929,88
657006,661208,2022-04-30,2022,543228,74
657006,661560,2022-07-22,2022,575929,89
657006,662058,2022-07-28,2022,543228,84
657006,662550,2022-08-16,2022,575929,96
657006,662950,2022-04-14,2022,543228,80
657006,663081,2022-05-26,2022,575929,53
657006,663115,2022-08-21,2022,543228,89
657006,663138,2022-06-05,2022,575929,94
657006,663154,2022-05-31,2022,575929,102
657006,663161,2022-05-08,2022,575929,69
657006,663166,2022-04-24,2022,575929,79
657006,663183,2022-06-13,2022,543228,77
657006,663194,2022-05-21,2022,543228,89
657006,663196,2022-04-19,2022,575929,48
657006,663205,2022-04-09,2022,575929,77
657006,663215,2022-06-29,2022,575929,84
657006,663229,2022-08-10,2022,543228,94
657006,663230,2022-07-13,2022,575929,85
657006,663239,2022-06-18,2022,575929,90
657006,663367,2022-05-15,2022,575929,90
657024,662531,2022-07-13,2022,620443,25
657053,662316,2022-08-10,2022,545358,71
657053,663408,2022-08-17,2022,435559,62
657093,661035,2022-04-23,2022,621532,76
657093,661049,2022-08-07,2022,455139,78
657093,661054,2022-07-26,2022,668939,88
657093,661109,2022-08-18,2022,668939,80
657093,661245,2022-07-06,2022,668939,84
657093,661279,2022-05-22,2022,455139,13
657093,661341,2022-05-05,2022,455139,76
657093,661342,2022-05-17,2022,621532,73
657093,661454,2022-06-25,2022,455139,78
657093,661691,2022-07-01,2022,668939,79
657093,661820,2022-08-01,2022,668939,88
657093,662006,2022-05-11,2022,455139,81
657093,662407,2022-04-18,2022,621532,67
657093,662973,2022-08-30,2022,668939,70
657093,663230,2022-07-13,2022,668939,86
657093,663272,2022-10-05,2022,455139,55
657093,663295,2022-04-12,2022,455139,57
657093,663354,2022-09-04,2022,455139,74
657093,663364,2022-04-30,2022,455139,69
657093,663460,2022-08-24,2022,455139,88
657140,661140,2022-06-23,2022,518595,91
657140,661144,2022-06-12,2022,661388,79
657140,661399,2022-05-21,2022,661388,91
657140,661466,2022-10-01,2022,518595,87
657140,661470,2022-09-19,2022,518595,88
657140,661478,2022-08-31,2022,661388,96
657140,661492,2022-08-19,2022,518595,84
657140,661501,2022-07-29,2022,518595,96
657140,661503,2022-07-23,2022,518595,89
657140,661508,2022-07-09,2022,518595,84
657140,661511,2022-07-04,2022,518595,71
657140,661516,2022-06-07,2022,661388,105
657140,661545,2022-05-15,2022,661388,86
657140,661549,2022-05-10,2022,518595,85
657140,661551,2022-04-28,2022,518595,97
657140,661569,2022-04-22,2022,518595,95
657140,661574,2022-05-26,2022,518595,92
657140,661575,2022-04-09,2022,661388,76
657140,661584,2022-06-29,2022,661388,98
657140,661586,2022-09-24,2022,661388,97
657140,662028,2022-09-13,2022,518595,100
657140,662236,2022-04-15,2022,518595,92
657140,662313,2022-09-06,2022,661388,75
657140,662371,2022-08-24,2022,661388,73
657140,662419,2022-08-04,2022,518595,97
657140,662459,2022-05-03,2022,661388,97
657140,662518,2022-07-14,2022,518595,103
657140,663188,2022-08-10,2022,661388,77
657140,663239,2022-06-18,2022,661388,95
657140,663326,2022-06-01,2022,661388,101
657240,661840,2022-09-13,2022,643376,16
657248,661087,2022-09-06,2022,669087,80
657248,661147,2022-05-14,2022,669087,94
657248,661245,2022-07-06,2022,641680,91
657248,661304,2022-05-08,2022,641680,86
657248,661420,2022-09-12,2022,669087,90
657248,661670,2022-08-20,2022,650619,86
657248,661786,2022-08-26,2022,641680,80
657248,661805,2022-09-24,2022,669087,73
657248,661813,2022-07-12,2022,669087,62
657248,661816,2022-08-05,2022,641680,97
657248,661821,2022-07-17,2022,650619,88
657248,661834,2022-08-15,2022,641680,90
657248,661847,2022-06-26,2022,641680,60
657248,661900,2022-05-30,2022,641680,99
657248,661936,2022-06-04,2022,669087,95
657248,661964,2022-04-27,2022,641680,79
657248,661994,2022-09-18,2022,669087,57
657248,661996,2022-10-05,2022,641680,77
657248,662166,2022-07-25,2022,641680,82
657248,662390,2022-04-22,2022,641680,75
657248,662439,2022-07-01,2022,641680,66
657248,662723,2022-08-10,2022,650619,87
657248,662778,2022-05-19,2022,641680,96
657248,663210,2022-09-01,2022,641680,88
657248,663378,2022-07-30,2022,650619,73
657248,663406,2022-09-30,2022,669087,91
657248,663446,2022-05-25,2022,641680,87
657265,661922,2022-09-13,2022,605170,18
657277,661143,2022-06-20,2022,592200,107
657277,661395,2022-06-04,2022,663698,87
657277,661613,2022-05-30,2022,592200,100
657277,661986,2022-05-13,2022,592200,95
657277,662000,2022-08-30,2022,642851,109
657277,662002,2022-08-18,2022,663698,92
657277,662026,2022-09-16,2022,663698,90
657277,662046,2022-09-27,2022,663698,78
657277,662059,2022-07-17,2022,663698,88
657277,662068,2022-06-14,2022,642851,112
657277,662070,2022-08-01,2022,663698,83
657277,662074,2022-05-24,2022,657709,92
657277,662083,2022-06-25,2022,642851,97
657277,662084,2022-04-30,2022,592200,95
657277,662091,2022-06-09,2022,642851,100
657277,662101,2022-07-02,2022,592200,101
657277,662102,2022-05-07,2022,663698,84
657277,662108,2022-07-12,2022,663698,91
657277,662110,2022-08-13,2022,642851,99
657277,662115,2022-04-13,2022,592200,96
657277,662124,2022-04-08,2022,663698,85
657277,662253,2022-07-07,2022,663698,94
657277,662332,2022-08-07,2022,663698,97
657277,662539,2022-04-24,2022,663698,98
657277,662589,2022-07-22,2022,663698,103
657277,662602,2022-09-05,2022,642851,101
657277,662616,2022-04-19,2022,592200,75
657277,662899,2022-09-21,2022,642851,66
657277,662916,2022-08-24,2022,663698,89
657277,663003,2022-05-18,2022,663698,97
657277,663127,2022-09-10,2022,663698,102
657277,663294,2022-07-27,2022,642851,94
657376,661326,2022-06-16,2022,624431,50
657376,661854,2022-09-03,2022,624431,63
657376,662335,2022-08-28,2022,543309,83
657508,663180,2022-09-29,2022,668939,74
657508,663258,2022-09-24,2022,455139,58
657508,663353,2022-09-05,2022,668939,78
657508,663451,2022-10-05,2022,668939,84
657571,662599,2022-09-04,2022,669257,11
657585,661095,2022-10-04,2022,668663,33
657649,661515,2022-06-08,2022,669221,76
657649,662361,2022-06-19,2022,669221,89
657649,662672,2022-06-25,2022,669221,83
657649,662909,2022-07-16,2022,669221,86
657649,663279,2022-06-14,2022,669221,96
657746,661235,2022-09-07,2022,506702,90
657746,661413,2022-07-06,2022,680777,85
657746,661645,2022-09-13,2022,596142,106
657746,661649,2022-08-31,2022,506702,100
657746,661652,2022-08-21,2022,506702,88
657746,661656,2022-09-24,2022,596142,69
657746,661664,2022-08-03,2022,506702,78
657746,661669,2022-08-26,2022,506702,107
657746,661676,2022-08-15,2022,596142,80
657746,661677,2022-06-21,2022,680777,101
657746,661687,2022-07-13,2022,680777,78
657746,661691,2022-07-01,2022,680777,67
657746,661692,2022-06-26,2022,680777,102
657746,661696,2022-05-10,2022,680777,90
657746,661732,2022-05-15,2022,680777,103
657746,661739,2022-04-27,2022,680777,90
657746,661750,2022-04-08,2022,680777,70
657746,662125,2022-06-14,2022,680777,74
657746,662268,2022-07-29,2022,596142,82
657746,662562,2022-08-09,2022,506702,110
657746,662713,2022-05-21,2022,680777,79
657746,662742,2022-04-21,2022,680777,85
657746,662771,2022-09-30,2022,680777,91
657746,662902,2022-07-23,2022,596142,86
657746,662968,2022-09-18,2022,596142,95
657746,663265,2022-04-15,2022,680777,82
657746,663463,2022-05-03,2022,680777,81
657756,661070,2022-09-21,2022,624512,85
657756,661740,2022-06-27,2022,543877,86
657756,663186,2022-07-03,2022,543877,74
657756,663202,2022-07-08,2022,543877,71
657756,663250,2022-09-26,2022,624512,54
660271,661042,2022-04-07,2022,545358,80
660271,661084,2022-09-10,2022,545358,79
660271,661125,2022-05-18,2022,595453,94
660271,661330,2022-06-02,2022,545358,75
660271,661378,2022-07-06,2022,545358,100
660271,661504,2022-07-22,2022,545358,92
660271,661668,2022-09-23,2022,545358,100
660271,661703,2022-08-27,2022,545358,109
660271,661993,2022-04-14,2022,545358,70
660271,662172,2022-06-16,2022,545358,93
660271,662330,2022-08-09,2022,545358,91
660271,662421,2022-10-05,2022,545358,69
660271,662805,2022-08-21,2022,545358,85
660271,662926,2022-04-20,2022,545358,81
660271,663227,2022-05-05,2022,545358,99
660271,663370,2022-08-15,2022,545358,97
660271,663375,2022-08-03,2022,545358,99
660271,663380,2022-07-28,2022,545358,98
660271,663389,2022-06-22,2022,545358,108
660271,663396,2022-06-29,2022,545358,108
660271,663401,2022-07-13,2022,545358,105
660271,663413,2022-06-09,2022,545358,100
660271,663420,2022-09-29,2022,545358,108
660271,663426,2022-09-17,2022,545358,107
660271,663436,2022-09-03,2022,545358,111
660271,663439,2022-04-27,2022,545358,86
660271,663445,2022-05-26,2022,545358,93
660271,663450,2022-05-11,2022,519222,92
660593,663309,2022-05-28,2022,668939,61
660623,661572,2022-04-11,2022,444489,72
660623,662617,2022-04-18,2022,518595,75
660730,661318,2022-06-03,2022,571466,88
660730,661730,2022-05-23,2022,606992,75
660730,662199,2022-10-04,2022,571466,94
660730,662831,2022-06-10,2022,571466,84
660730,662840,2022-05-29,2022,606992,53
660730,663123,2022-07-14,2022,606992,98
660761,661033,2022-04-24,2022,435559,78
660761,661039,2022-04-10,2022,435559,75
660761,661092,2022-07-10,2022,545358,52
660761,661534,2022-04-30,2022,435559,83
660761,661667,2022-09-25,2022,545358,97
660761,661858,2022-08-23,2022,545358,90
660761,662038,2022-04-17,2022,435559,59
660761,662170,2022-06-18,2022,545358,95
660761,662331,2022-08-08,2022,435559,97
660761,662653,2022-07-26,2022,545358,78
660761,662889,2022-07-03,2022,545358,79
660761,662965,2022-09-13,2022,642136,91
660761,663369,2022-08-16,2022,545358,82
660761,663376,2022-08-02,2022,545358,91
660761,663391,2022-06-07,2022,545358,91
660761,663405,2022-10-01,2022,435559,90
660761,663415,2022-07-16,2022,545358,79
660761,663423,2022-09-19,2022,642136,87
660761,663424,2022-08-29,2022,642136,95
660761,663434,2022-09-05,2022,545358,92
660813,662209,2022-09-29,2022,605131,22
661269,661197,2022-05-04,2022,605244,87
661269,661575,2022-04-09,2022,605244,76
661269,662231,2022-04-20,2022,605244,74
661269,662620,2022-04-15,2022,605244,78
661269,663073,2022-05-23,2022,663886,73
661269,663074,2022-05-11,2022,605244,87
661269,663118,2022-05-28,2022,663886,83
661269,663148,2022-04-27,2022,605244,88
661309,661814,2022-07-11,2022,669221,88
661309,662150,2022-06-30,2022,669221,83
661309,662306,2022-09-22,2022,669127,81
661309,662322,2022-09-10,2022,669127,93
661309,662332,2022-08-07,2022,669221,69
661309,662335,2022-08-28,2022,669127,93
661309,662354,2022-07-05,2022,669221,82
661309,662431,2022-10-03,2022,669127,83
661309,662740,2022-09-16,2022,669221,97
661309,662855,2022-05-10,2022,669221,79
661309,663354,2022-09-04,2022,669127,89
661309,663421,2022-09-28,2022,669221,80
661440,662105,2022-05-05,2022,592200,17
661563,661519,2022-05-12,2022,543309,83
663372,661148,2022-06-21,2022,661531,72
663372,661478,2022-08-31,2022,661531,96
663372,661638,2022-04-27,2022,553869,84
663372,661692,2022-06-26,2022,661531,80
663372,662050,2022-09-29,2022,661531,91
663372,662250,2022-08-02,2022,661531,76
663372,662251,2022-06-11,2022,661531,93
663372,662433,2022-08-25,2022,661531,92
663372,662453,2022-05-25,2022,661531,90
663372,662624,2022-10-04,2022,553869,90
663372,662860,2022-09-05,2022,661531,92
663372,662868,2022-09-11,2022,661531,70
663372,662879,2022-08-20,2022,661531,86
663372,662881,2022-08-14,2022,661531,78
663372,662897,2022-09-23,2022,553869,89
663372,662979,2022-08-09,2022,553869,90
663372,662990,2022-06-05,2022,661531,78
663372,662992,2022-05-30,2022,661531,94
663372,663112,2022-09-18,2022,553869,78
663378,662093,2022-05-25,2022,664850,49
663423,662679,2022-06-08,2022,641470,23
663436,661427,2022-10-05,2022,656024,53
663436,661430,2022-09-24,2022,518735,93
663436,661444,2022-08-27,2022,656024,63
663436,661897,2022-06-03,2022,518735,97
663436,662208,2022-09-30,2022,656024,103
663436,662727,2022-05-17,2022,518735,91
663436,662779,2022-08-09,2022,518735,83
663436,662784,2022-09-17,2022,518735,85
663436,663087,2022-07-12,2022,624512,98
663455,661408,2022-07-23,2022,571912,89
663455,662841,2022-07-04,2022,506702,79
663455,662842,2022-05-26,2022,571912,87
663455,662893,2022-06-15,2022,571912,69
663455,662958,2022-09-17,2022,571912,81
663455,662970,2022-09-12,2022,595978,85
663455,662976,2022-07-12,2022,571912,90
663455,663015,2022-06-09,2022,571912,85
663455,663031,2022-06-01,2022,571912,91
663455,663033,2022-06-28,2022,571912,92
663455,663086,2022-05-08,2022,595978,83
663460,661256,2022-07-29,2022,669004,81
663460,661441,2022-08-31,2022,669004,92
663460,661645,2022-09-13,2022,521692,83
663460,661676,2022-08-15,2022,521692,94
663460,661717,2022-07-17,2022,666023,78
663460,661861,2022-08-20,2022,669004,76
663460,662068,2022-06-14,2022,521692,95
663460,662191,2022-04-23,2022,521692,64
663460,662639,2022-08-10,2022,521692,99
663460,662641,2022-09-24,2022,521692,103
663460,662644,2022-09-06,2022,521692,95
663460,662651,2022-08-04,2022,521692,89
663460,662656,2022-07-24,2022,595956,82
663460,662660,2022-07-12,2022,669004,99
663460,662667,2022-08-26,2022,521692,64
663460,662677,2022-06-09,2022,521692,90
663460,662681,2022-06-27,2022,595956,87
663460,662689,2022-06-04,2022,521692,98
663460,662739,2022-05-04,2022,669004,24
663460,662741,2022-04-29,2022,521692,81
663460,662746,2022-07-07,2022,595956,98
663460,662755,2022-04-10,2022,521692,29
663460,662798,2022-04-16,2022,521692,89
663460,662904,2022-07-02,2022,669004,94
663460,662939,2022-10-01,2022,521692,90
663460,663207,2022-09-18,2022,669004,65
663460,663443,2022-06-20,2022,521692,95
663474,661032,2022-04-26,2022,595978,90
663474,661346,2022-06-04,2022,571912,86
663474,661433,2022-09-21,2022,595978,100
663474,661523,2022-07-23,2022,595978,94
663474,661665,2022-09-10,2022,571912,97
663474,661690,2022-06-22,2022,595978,77
663474,661709,2022-08-13,2022,571912,101
663474,661732,2022-05-15,2022,571912,95
663474,662141,2022-08-25,2022,595978,93
663474,662397,2022-05-01,2022,571912,96
663474,662646,2022-09-05,2022,595978,101
663474,662663,2022-07-09,2022,571912,88
663474,662840,2022-05-29,2022,571912,90
663474,662858,2022-05-23,2022,571912,95
663474,662936,2022-08-19,2022,595978,62
663474,662941,2022-08-02,2022,571912,91
663474,662944,2022-08-07,2022,571912,91
663474,662957,2022-07-03,2022,506702,92
663474,662959,2022-09-16,2022,571912,89
663474,662967,2022-09-28,2022,571912,88
663474,662972,2022-08-31,2022,571912,97
663474,662986,2022-06-16,2022,595978,93
663474,663014,2022-06-10,2022,595978,97
663474,663016,2022-06-27,2022,571912,96
663474,663057,2022-05-07,2022,571912,102
663474,663075,2022-04-20,2022,681526,80
663474,663105,2022-10-03,2022,595978,73
663474,663117,2022-04-13,2022,595978,67
663474,663123,2022-07-14,2022,595978,109
663474,663200,2022-07-28,2022,571912,91
663485,661679,2022-06-12,2022,680777,101
663485,661693,2022-06-07,2022,596142,89
663485,662836,2022-05-31,2022,680777,91
663546,661233,2022-09-08,2022,642851,87
663554,662702,2022-04-14,2022,571466,88
663554,662864,2022-04-09,2022,606992,81
663556,661054,2022-07-26,2022,542194,81
663556,661327,2022-06-15,2022,650907,99
663556,661724,2022-07-02,2022,650907,94
663556,661822,2022-09-15,2022,650907,69
663556,661857,2022-08-24,2022,642336,90
663556,661862,2022-08-19,2022,642336,90
663556,661865,2022-08-13,2022,642336,100
663556,661869,2022-07-31,2022,650907,96
663556,661876,2022-07-13,2022,642336,85
663556,661886,2022-06-26,2022,642336,99
663556,661891,2022-06-09,2022,572287,94
663556,661893,2022-06-20,2022,650907,92
663556,661897,2022-06-03,2022,642336,92
663556,661906,2022-04-30,2022,572287,90
663556,661910,2022-05-29,2022,572287,92
663556,661918,2022-04-08,2022,572287,68
663556,661931,2022-04-24,2022,572287,86
663556,661943,2022-04-13,2022,642336,85
663556,661978,2022-05-24,2022,572287,96
663556,662012,2022-09-20,2022,642336,80
663556,662053,2022-05-17,2022,572287,90
663556,662063,2022-09-25,2022,542194,76
663556,662189,2022-05-05,2022,572287,86
663556,662818,2022-10-01,2022,642336,67
663556,662856,2022-08-06,2022,542194,92
663556,663053,2022-07-08,2022,650907,95
663556,663197,2022-04-18,2022,572287,80
663556,663450,2022-05-11,2022,642336,100
663559,661097,2022-09-30,2022,592663,84
663559,661320,2022-09-13,2022,592663,88
663559,661471,2022-09-18,2022,596117,76
663559,661556,2022-07-24,2022,596117,82
663559,661566,2022-07-07,2022,592663,78
663559,661582,2022-07-01,2022,596117,66
663559,661586,2022-09-24,2022,592663,90
663559,661596,2022-09-07,2022,592663,74
663559,661603,2022-08-26,2022,592663,71
663559,661606,2022-08-20,2022,592663,84
663559,662176,2022-05-11,2022,596117,65
663559,662435,2022-07-29,2022,592663,80
663559,662502,2022-06-17,2022,592663,78
663559,662543,2022-05-27,2022,596117,82
663559,662789,2022-10-05,2022,596117,11
663559,663312,2022-08-31,2022,592663,83
663629,661281,2022-07-26,2022,553882,63
663629,663149,2022-05-30,2022,553882,69
663734,661371,2022-07-30,2022,663743,82
663738,661345,2022-05-08,2022,669004,95
663738,661387,2022-08-01,2022,521692,87
663738,661536,2022-04-26,2022,521692,98
663738,661644,2022-09-15,2022,521692,96
663738,661654,2022-08-17,2022,669004,95
663738,661718,2022-07-16,2022,666023,76
663738,661771,2022-05-26,2022,669004,94
663738,662017,2022-04-12,2022,595956,81
663738,662362,2022-06-17,2022,521692,99
663738,662613,2022-06-06,2022,521692,98
663738,662633,2022-09-21,2022,521692,78
663738,662637,2022-09-09,2022,521692,88
663738,662649,2022-08-06,2022,521692,90
663738,662661,2022-07-11,2022,669004,72
663738,662666,2022-08-27,2022,521692,91
663738,662671,2022-08-12,2022,521692,105
663738,662674,2022-06-11,2022,669004,83
663738,662691,2022-05-01,2022,595956,64
663738,662703,2022-04-20,2022,595956,81
663738,662714,2022-05-20,2022,669004,90
663738,662767,2022-08-22,2022,521692,87
663738,662773,2022-09-28,2022,669004,101
663738,662915,2022-09-02,2022,521692,88
663738,663010,2022-05-15,2022,669004,96
663738,663034,2022-05-31,2022,521692,87
663738,663077,2022-10-04,2022,669004,92
663738,663389,2022-06-22,2022,669004,104
663752,661807,2022-09-23,2022,571912,80
663752,662643,2022-09-07,2022,571912,61
663752,662961,2022-09-02,2022,595978,54
663752,662965,2022-09-13,2022,571912,75
663752,662968,2022-09-18,2022,595978,81
663753,662220,2022-08-02,2022,595751,82
663765,663113,2022-08-23,2022,668800,76
