name,mlb_id
Neyfy Castillo,678689.0
Yhoswar Garcia,694070.0
Angel Zarate,702311.0
Kaeden Kent,809763.0
Erick Torres,805075.0
Abraham Nunez,808041.0
Kevin Maitan,670867.0
Yordalin Peña,800266.0
Edgar Alvarez,827294.0
Byron Chourio,805102.0
Stiven Flores,808696.0
Charlie Pagliarini,813860.0
Everett Cooper III,702686.0
Maikol Hernández,694204.0
Antonis Macias,805950.0
Robert Calaz,806978.0
Luis Rodriguez,691177.0
Connor Dykstra,683270.0
Eduardo Rojas,821672.0
Marco Argudin,831918.0
Cristopher Barete,683539.0
Jose De Jesus,703183.0
Jean Carlos Sio,805117.0
Rainiel Rodriguez,823787.0
Cole Roberts,689731.0
Trent Youngblood,827636.0
Enddy Azocar,821150.0
Nick Roselli,815874.0
Roderick Arias,703149.0
Kade Snell,820835.0
Jesus Pinto,821765.0
Gabriel Silva,700385.0
Maick Collado,691408.0
Marcus Brown,694939.0
Wes Kath,695770.0
Carlos Pacheco,800149.0
Core Jackson,692110.0
Oliver Carrillo,701324.0
Ryan McKenna,663630.0
Diego Gonzalez,691897.0
Jakob Christian,814451.0
Efrenyer Narvaez,683534.0
Reginald Preciado,691262.0
Gavin Dugas,681171.0
Rafhlmil Torres,807951.0
Heriberto Caraballo,812430.0
Braylin Tavera,703178.0
Brennan Orf,804710.0
Billy Amick,701771.0
Fernando Caldera,691464.0
Jay Thomason,823295.0
John Garcia,801039.0
Jakey Josepha,699228.0
Baron Radcliff,676288.0
Carson Taylor,694930.0
Yohander Martinez,682695.0
John Cristino,701816.0
Quincy Scott,701701.0
Elaineiker Coronado,830398.0
Joe Naranjo,683172.0
Sonny DiChiara,800685.0
Diomedes Hernandez,800299.0
Ryan McCarty,806005.0
Luis Valdez,687667.0
Yosy Galan,696045.0
Tanner O'Tremba,681201.0
Cristian Gonzalez,682685.0
Yandel Ricardo,815902.0
Julio Zayas,808289.0
JT Schwartz,681286.0
Danny Bautista Jr.,679751.0
Modeifi Marte,800029.0
Arturo Disla,815697.0
Luke Mann,680996.0
Cameron Masterman,690904.0
Karell Paz,801740.0
Jack Costello,694320.0
Junior Tilien,691708.0
Ricardo Gonzalez,800357.0
Marwin Gonzalez,503556.0
Hudson Potts,668888.0
Alberth Palma,808285.0
Yeison Morrobel,694218.0
Angel Feliz,815906.0
Eric Brown Jr.,687521.0
Kyle Hess,680740.0
Alex Hall,673064.0
Nick Schnell,678010.0
Titus Dumitru,828335.0
Darren Baker,671117.0
Jorge Lara,814278.0
Trey Faltine,683104.0
Jean Perez,691685.0
Tevin Tucker,686683.0
Yonatan Henriquez,800257.0
Yoander Rivero,682714.0
Micah McDowell,678093.0
Alberto Mendez,800160.0
Bobby Blandford,701520.0
Shalin Polanco,694186.0
Handelfry Encarnacion,821136.0
Will McGillis,702217.0
Ryan Cermak,688714.0
Colin Houck,806124.0
Teo Banks,695493.0
Torin Montgomery,687942.0
Andrew Jenkins,687543.0
T.J. White,695604.0
Owen Cobb,686540.0
Bernard Moon,807239.0
Kadon Morton,683170.0
Queni Pineda,821065.0
Anderson De Los Santos,698945.0
Santiago Camacho,821666.0
Dérmis Garcia,660650.0
Derek Bernard,800204.0
Tyler Rodriguez,808291.0
Sergio Campana,682656.0
Garrett Howe,827628.0
Yoiber Ruiz,808099.0
Kelvin Hidalgo,800193.0
Alex McCoy,801932.0
Elijah Green,701327.0
Junior Gonzalez,680854.0
Ricardo Cova,699698.0
Mike Peabody,675440.0
Jacob Nottingham,641924.0
Filippo Di Turi,806995.0
Jorge Ruiz,702409.0
Jose Escobar,803241.0
Haydn McGeary,702333.0
Caleb Hobson,805931.0
Lonnie White Jr.,696145.0
Alex Lodise,822676.0
Aiden Taurek,702522.0
Darius Perry,683007.0
Jose Pastrano,691261.0
Kalae Harrison,695013.0
Kale Emshoff,668860.0
Elian Rayo,692378.0
Gunner Gouldsmith,802005.0
Luiyin Alastre,808236.0
Derek Datil,827613.0
Anthony Donofrio,823703.0
Devin Hurdle,701152.0
Jude Warwick,827672.0
Yannic Walther,806921.0
Jorge Quintana,815894.0
Max Burt,661733.0
Elis Barreat,692412.0
Juan Garcia,691397.0
Juan Perez,800327.0
Alexis Hernandez,703161.0
Benjamin Blackwell,701295.0
Elian Peña,829033.0
Carlos Aguiar,678690.0
Tayden Hall,695554.0
Ricardo Olivar,691627.0
Jhonny Severino,703177.0
T.J. McCants,690996.0
Kevin Garcia,821237.0
Carlos Dominguez,683364.0
Brian Sanchez,809331.0
Waner Luciano,800294.0
Jhonny Perdomo,692615.0
Luis Durango,691411.0
Jorgelys Mota,800195.0
Randal Diaz,695538.0
Yeremi Villahermosa,691584.0
Luis Chevalier,682728.0
Milkar Perez,683529.0
Alvaro Aguero,693763.0
Randy De Jesus,703194.0
Francisco Perez,806621.0
Dauri Fernandez,821171.0
Angel Cepeda,806980.0
Jeral Toledo,691926.0
Ben Newton,809091.0
Guillermo Williamson,702908.0
Cesar Quintas,692364.0
Anthony Huezo,805953.0
Alexander Martinez,800329.0
Jirvin Morillo,821073.0
Troy Schreffler Jr.,687285.0
Johnfrank Salazar,692564.0
Mairoshendrick Martinus,800302.0
Santiago Gomez,801726.0
Griffin Doersching,701864.0
Alexfri Planez,678413.0
Cole Foster,694369.0
Yhoangel Aponte,699082.0
Jheremy Vargas,691621.0
Axiel Plaz,800208.0
Luke Ritter,682239.0
Luis Almeyda,806981.0
Dilan Granadillo,693809.0
Isaac Pena,800068.0
Dawson Dimon,682191.0
Trace Willhoite,688875.0
Arnaldo Lantigua,806984.0
Dylan Grego,834966.0
Daniel Campos,808121.0
Randy Soto,821079.0
Cesar Hernandez,821009.0
Esmil Valencia,806982.0
Yoneiker Lugo,821268.0
Justin Riemer,811312.0
Ryan Wilson,801698.0
Christian Astudillo,821682.0
Adrian Rodriguez,703641.0
Carlos  Garces,823727.0
Jesus Moreno,678986.0
Alberto Hernandez,800516.0
Marcos De La Rosa,691988.0
Cristian Garcia,701661.0
Yaxson Lucena,821164.0
Anthony Marquez,821645.0
Isaac Ponce,821784.0
Luke Brown,687493.0
Caberea Weaver,669015.0
Ely Brown,836058.0
Dominic Pitelli,694689.0
Josh Moylan,694742.0
Kyle Datres,663979.0
Yeiker Reyes,807975.0
Owen Carey,826928.0
Marco Soto,699709.0
Ivan Torres,829977.0
Eduarqui Fernandez,682631.0
Jhon GIl,830459.0
Jorge Corona,687262.0
Braden Barry,802135.0
Jose Alpuria,800434.0
Enmanuel Terrero,691927.0
Spencer Henson,687136.0
Jose Escorche,683536.0
Maxton Martin,807722.0
Cade Bunnell,685298.0
Brian Kalmer,687260.0
Wesley Zapata,699017.0
Luis Rodriguez,800170.0
George Wolkow,805804.0
Darius Hill,675628.0
Blake Robertson,687545.0
Javier Francisco,695223.0
José Mejía,808090.0
Rafe Perich,825927.0
Yeniel Laboy,702596.0
Luis Castillo,699127.0
Trevor Werner,687731.0
Francisco Espinoza,821689.0
Cristhian Rodriguez,682725.0
Tres Gonzalez,687206.0
Carter Dorighi,826163.0
Chase Adkison,801187.0
Ediel Rivera,815528.0
Dalvy Rosario,672537.0
Juan Alonso,699076.0
Carter Cunningham,701860.0
Nikau Pouaka-Grego,800444.0
Brandon Compton,703680.0
Wooyeoul Shin,703813.0
Estarling Mercado,807759.0
Bryce Madron,809244.0
Joshua Liranzo,808162.0
Alexey Lumpuy,815121.0
Ching-Hsien Ko,828667.0
Josuar Gonzalez,829034.0
Nik McClaughry,800597.0
Justin Capellan,820886.0
Cole Urman,805366.0
Bryan Acuña,703195.0
Carter Frederick,815150.0
Chase Valentine,701106.0
Jesus Bugarin,684109.0
Hunter Haas,690983.0
Juan Mateo,821379.0
Bobby Boser,804119.0
Yahil Melendez,806161.0
Rafael Ramirez Jr.,800201.0
Dom Johnson,694336.0
Elvis Rijo,804879.0
Carlos Arroyo,678863.0
Juan Villavicencio,800276.0
Elorky Rodriguez,829069.0
Cameron Barstad,677319.0
Jorge Hernandez,808702.0
Anthony Hall,689141.0
Rodney Green Jr.,701587.0
Curtis Washington Jr.,690944.0
Carlos Torres,829987.0
Jace Grady,800056.0
Angel Arevalo,699002.0
Félix Amparo,808118.0
Jose Monzon,808267.0
Lamar King Jr.,702601.0
Junior Sanchez,691265.0
Yohendry Sanchez,815921.0
Anthony Gutierrez,703152.0
Yerlin Confidan,691398.0
Alain Camou,800126.0
Abel Bastidas,694201.0
Freili Encarnacion,703175.0
Will Verdung,815299.0
Victor Leal,821523.0
Vance Honeycutt,701689.0
Luke Gold,688780.0
Natanael Yuten,800256.0
Gabriel Gomes,806238.0
Robert Arias,815897.0
Sebastian Blanco,829949.0
Patrick Lee,815268.0
Juan Ortega,808302.0
Ryan Campos,701481.0
Josueth Quinonez,815017.0
Joe Stewart,680396.0
Neurelin Montero,814842.0
Jake DeLeo,691939.0
Daniel Flames,821599.0
Luis Escudero,806884.0
David Calabrese,683341.0
Jeremy Almonte,808503.0
Junior Garcia,815010.0
Marcos Torres,800106.0
Jhon Diaz,691252.0
Jordan McCants,696291.0
Jack Moss,694380.0
Cole McConnell,823277.0
Deinys Gonzalez,821637.0
Cristian Santana,694184.0
Cole Roederer,680711.0
Yovanny Rodriguez,815898.0
Dixon Williams,703483.0
B.Y. Choi,815325.0
Eybert Sanchez,829734.0
Johan De Los Santos,829059.0
Seth Beer,666179.0
Eriandys Ramon,814546.0
Fraymi De Leon,703205.0
Luke Dickerson,815380.0
Jason Matthews,667240.0
Yimy Tovar,811602.0
Braylon Bishop,691770.0
Kiko Romero,687340.0
Albertson Asigen,692694.0
Hector Campusano,821763.0
Austin Green,809719.0
Luis De Leon,825479.0
Franklin Rojas,815922.0
Ezequiel Pena,821101.0
Carson Rucker,813620.0
William Simoneit,686766.0
Chase Call,813842.0
Jonathan Mejía,703158.0
Nick Montgomery,807277.0
Jesus Chirinos,678652.0
Joe Vetrano,694838.0
J.C. Correa,682182.0
Stephen Hrustich,812442.0
Juan Martinez,821197.0
Jose Meza,691561.0
J.D. Gonzalez,806083.0
Kelvin Diaz,692556.0
Esmith Pineda,703204.0
Raynerd Ortega,800380.0
Juan Sanchez,825646.0
Stiven Acevedo,685776.0
Anderson Areinamo,829868.0
Ricardo Romero,829997.0
Roque Salinas,701010.0
Erick De La Cruz,821057.0
Iverson Espinoza,691396.0
Trey Cabbage,663550.0
Jake Cunningham,801507.0
Adam Zebrowski,700845.0
Dario Reynoso,814294.0
Luis Marinez,692074.0
Anderson Araujo,827410.0
Bryan Gonzalez,682793.0
Bjay Cooke,805737.0
Diwarys Encarnacion,827285.0
Caleb McNeely,803001.0
Sebastian Dos Santos,829741.0
Jack Payton,694552.0
Cameron Decker,806306.0
Luke Davis,701592.0
Hedbert Perez,691616.0
Rafael Morel,682662.0
Irvin Nunez,815966.0
Eli Lovich,815654.0
Kevin Robledo,821694.0
David Smith,808818.0
Nazzan Zanetello,805801.0
Alan Espinal,694541.0
Jack Herman,681075.0
Rayne Doncon,699061.0
EJ Andrews Jr.,681044.0
Mikey Kane,815097.0
Alex Binelas,681323.0
Ricardo Chirinos,829996.0
Alvaro Gonzalez,677572.0
Chase Luttrell,702292.0
Yohander Linarez,800496.0
Raudelis Martinez,696020.0
Yoelvis Betancourt,830410.0
Kade Kern,807746.0
David Leon,699235.0
Taishi Nakawake,806012.0
Joseph Rodriguez,691867.0
Yendry Rojas,703180.0
Chandler Redmond,687470.0
Camden Janik,812518.0
Manuel Almeida,829903.0
Adari Grant,699020.0
Willmer De La Cruz,692417.0
Noelberth Romero,682801.0
Tyler Whitaker,696264.0
Miguel Briceno,691605.0
Sean Bouchard,656248.0
Raylin Ramos,800426.0
Yosweld Vasquez,811633.0
Yeider Mindiola,833207.0
Eriel Dihigo,821128.0
Erik González,570481.0
Samuel Munoz,703153.0
Euri Rosa,821817.0
Reyli Mariano,821697.0
Yasser Mercedes,703160.0
J.P. Cabrera,823651.0
Kyle Henley,806120.0
Dayro Perez,683459.0
Juan Torres,825153.0
Logan Davidson,669722.0
Luis Verdugo,677605.0
Sebastian Baquera,802398.0
Caleb Roberts,681134.0
Luis Guanipa,806994.0
Jordan Viars,701833.0
Wuinder Torres,821099.0
Forrest Wall,657088.0
Pedro Ibarguen,808338.0
Andreimi Antunez,821782.0
Anyelo Gonzalez,808342.0
Roismar Quintana,692453.0
Carlos Villarroel,821803.0
Cam Fisher,801176.0
Christopher Espinola,699053.0
Jacob Jenkins-Cowart,801881.0
Mike Antico,690443.0
Angel Tejada,698941.0
Gustavo Baptista,830000.0
Jose Rivas,830449.0
Brayden Jobert,801430.0
German Ramirez,806993.0
Angel Brachi,821791.0
Jemone Nuel,821688.0
Ryan Reckley,703144.0
Wilson Rodriguez,815147.0
Will Bartlett,686673.0
Jose M. Mendoza,829959.0
Ivan Brethowr,814442.0
Diego Contreras,832559.0
José Suárez,699027.0
Tyson Lewis,815653.0
Isaac De León,682722.0
Thomas Francisco,695370.0
Devin Taylor,805127.0
Dustin Crenshaw,695289.0
Daury Arias,693808.0
Josh Kross,811339.0
Shane Muntz,675992.0
Juan Ortuno,821187.0
Yassel Pino,689235.0
Robert Puason,691188.0
Lexer Saduy,691418.0
Jose Urbina,808142.0
Edrick Felix,703742.0
Poncho Ruiz,695000.0
Nauris De La Cruz,832703.0
Edwardo Espinal,808103.0
Ricardo Rosario,691905.0
Andres Valor,808516.0
Marcos Terrero,808261.0
Miguel Caraballo,829813.0
Jay Beshears,810891.0
Yulian Barreto,829905.0
Leandro Emiliani,678247.0
Zach Daudet,836055.0
Osvaldo Tovalin,694976.0
Andrew Tess,811083.0
Stiven Martinez,815913.0
Jose Verdugo,825269.0
Yan Gomes,543228.0
Jeremiah Jenkins,815877.0
Kenly Hunter,829077.0
Haritzon Castillo,829061.0
Alexander Requena,808677.0
Edryn Rodriguez,692043.0
Maykel Minoso,801460.0
Kavares Tears,701837.0
Yunior Amparo,825159.0
Reidy Mercado,680586.0
Nick Monistere,823809.0
Myles Smith,701737.0
Kay-Lan Nicasia,702461.0
Jose Serrano,699112.0
Jared Sprague-Lott,814445.0
Fran Alduey,694199.0
Victor Santana,829750.0
Jhorman Bravo,829939.0
Ramcell Medina,829096.0
Kyle Hayes,690469.0
Anthony Longo,823856.0
Moises Valdez,814229.0
Lyle Miller-Green,688509.0
Yaikel Mijares,808119.0
Blaze O'Saben,835031.0
Ramon Peralta,698956.0
Carlos Luis,672861.0
Jesus Superlano,807978.0
Jaime Ferrer,695634.0
Lennyn Nunez,805775.0
Alexi Quiroz,821018.0
Gabriel Moncada,682732.0
Ivan Cespedes,816406.0
Randy Bednar,676419.0
Ariel Almonte,694200.0
Myles Naylor,802504.0
Adan Sanchez,703199.0
Jesus D. Castro,703305.0
Wyatt Hoffman,703715.0
Cris Rodriguez,829038.0
Demetrio Nadal,702391.0
Victor Izturis,703196.0
JT Mabry,815842.0
Alexander Rincon,821654.0
Harold Gonzalez,808339.0
Colin Summerhill,814394.0
Angelo Mora,807641.0
Alfredo Benzan,820968.0
Estanlin Cassiani,693790.0
Darwin De Leon,805816.0
Diego Guzman,699321.0
Riley Tirotta,694661.0
John Michael Faile,702114.0
Luis Aguilera,821813.0
Jesus Castillo,691913.0
Ricson Gonzalez,805692.0
Brock Vradenburg,802544.0
Yairo Padilla,821107.0
Joey Wendle,621563.0
Jose De La Cruz,682627.0
Ernny Ordonez,688658.0
John Wimmer,814091.0
Pablo Martinez,829915.0
Jose Ortiz,806176.0
Starlin Gill,678317.0
Jose Aular,702869.0
Leiker Figueroa,800303.0
Joel Dragoo,811780.0
Eric Bitonti,800724.0
Yovanny Duran,829773.0
Peyton Holt,687428.0
Santiago Almao,830046.0
Arol Vera,691186.0
Echedry Vargas,800448.0
Justin Ramirez,814256.0
Brailer Guerrero,806967.0
PJ Morlando,703563.0
Josi Novas,800548.0
Tommy Hopfe,809101.0
Ethan Long,690994.0
Corey Collins,690970.0
Browm Martinez,821129.0
Adbiel Feliz,815925.0
Kennew Blanco,815891.0
Edward Lantigua,815928.0
Yeuni Munoz,699097.0
Jackson Feltner,801822.0
Rosnel Alarcon,829964.0
Edrei Campos,800402.0
Dorian Soto,829039.0
Kevin Watson Jr,675982.0
Wady Mendez,801525.0
Armando Cruz,694182.0
Miguel Welch,829924.0
Ismael Mena,691190.0
Andrews Sosa,806237.0
José Anderson,821262.0
Yilber Herrera,703191.0
Christopher Paciolla,800627.0
Adrian Bello,808705.0
Ronald Hernandez,698933.0
TT Bowens,688449.0
Eliomar Garces,829055.0
Kleiver Chauran,808264.0
Felix Tena,700170.0
John Bay,700083.0
Ruben Santana,800185.0
Eric Martinez,702444.0
Jonathan Martinez,808159.0
Erick Alvarez,801248.0
Wyatt Crenshaw,809846.0
Moises Polanco,821199.0
Daniel Bruzual,800362.0
Samuel Rojas,691446.0
Samuel Gonzalez,820997.0
Ramon Ramirez,808675.0
Sandro Pereira,808014.0
Enry Torres,829095.0
Brandon Eike,694806.0
Santiago Martinez,825422.0
Miguel Hernández,829791.0
Carlos Avila,699066.0
Paulino Santana,815889.0
Eddy Rodriguez,699014.0
Daniel Lopez,808693.0
Cody Schrier,691794.0
Peyton Powell,687334.0
Miguel Flores,828009.0
Estiven Giron,800396.0
Manuel Campos,829976.0
Antoni Urena,829482.0
Abel Valdes,828785.0
Adrian Meza,807977.0
Alen Pineda,800572.0
Javier Mora,694062.0
Marconi German,829699.0
Edgar Lugo,814812.0
Robert Hipwell,813771.0
Gavin Turley,702504.0
Sammy Hernandez,803679.0
Jair Casanova,698911.0
Cole Turney,669318.0
Yidel Diaz,800271.0
Michel Triana,691403.0
Ashly Andujar,815903.0
Grant Richardson,685300.0
Caden Powell,702547.0
Nehomar Ochoa Jr.,806441.0
Jose Torrez,807404.0
Moises Marchán,829081.0
Alonso Gallegos,821495.0
Yensi De La Cruz,825570.0
Brett Roberts,689355.0
Kelvin Diaz,692840.0
Ryan McCarthy,804884.0
Sandro Fabian,660758.0
Johan Machado,829721.0
Gery Holguin,800368.0
Jhosmmel Zue,702435.0
Geraldo Quintero,684852.0
Angel Salio,825620.0
Luis Pino,700720.0
Jorge Ramirez,808525.0
Luis Steven King,830443.0
William Sullivan,688963.0
Gabriel Guanchez,821687.0
Ramiro Dominguez,823719.0
Yeferson Portolatin,829788.0
Mason Guerra,701653.0
Juan Macero,830471.0
Gilberto Rojas,801178.0
Jesus Morales,824628.0
Wilfri De La Cruz,829043.0
Luis Corobo,821818.0
Yojackson Laya,821684.0
Gabriel Terrero,808239.0
Randy Guzman,807383.0
Junior Suriel,829866.0
Gabriel Rodriguez,821657.0
Brandon Pimentel,699615.0
Henry Ramos,703201.0
Brayan Sanchez,800531.0
Cam Magee,695686.0
Connor Hujsak,824615.0
Yosneiker Rivas,808380.0
C.J. Pittaro,694953.0
Simon Juan,703159.0
John McHenry,806538.0
Freiker Betencourt,829870.0
Ben Metzinger,690902.0
Carlos Gutierrez,699049.0
Brennon McNair,695707.0
Alexander Benua,699229.0
Joswa Lugo,815915.0
Johan Rodriguez,821759.0
Jack Lines,813922.0
Richard Matic,821043.0
Kale Fountain,806495.0
Joe Lampe,802407.0
Fadriel Cruz,677571.0
Henniel Alcala,815011.0
David Fletcher,664058.0
Miguel Sosa,699015.0
Jesus Lizardo,821083.0
Fredderick Ovalle,829704.0
Diego Campos,823843.0
Liberts Aponte,829051.0
Christian Gonzalez,822619.0
Robert Robertis,692508.0
Kellum Clark,690969.0
Robert Moore,691001.0
Juarlin Soto,821419.0
John Cruz,800476.0
Jhorvic Abreus,808094.0
Angel Mata,800171.0
Alexander Ramirez,682643.0
Tyler McDonough,694812.0
Angelo DiSpigna,805701.0
Felix Morrobel,807011.0
Dashyll Tejeda,812158.0
Darwin Almanzar,829714.0
Javier Osorio,703157.0
Paulo Asprilla,809329.0
Raimundo De Los Santos,808220.0
Darian Castillo,821789.0
Jorge Rodriguez,821772.0
Arnaldo Montano,808939.0
Johan Fernandez,827447.0
Brayan Cortesia,829049.0
Pablo Guerrero,808326.0
Casey Saucke,695565.0
Joseph Sequera,808023.0
Cam Williams,668769.0
Victor Marquez,829762.0
Heison Sanchez,800129.0
Ramon Landaeta,807983.0
Luis Parababire,808538.0
Tristin English,663536.0
Kendry Chirinos,800140.0
Oswaldo Patino,808157.0
Aneudis Mordán,698937.0
Garrett Frechette,683102.0
Jose Sabino,823873.0
Kyle Battle,690350.0
Odalys Peguero,692422.0
Allen Ajoti,821808.0
Greylin De La Paz,821000.0
Daniel Rodriguez,829975.0
Chad Castillo,674913.0
Brendon Davis,663478.0
Christopher Alvarado,821260.0
George Feliz,692031.0
Juan Rojas,829863.0
Luis Ogando,703902.0
Jeiker Gudino,821799.0
Joe Olsavsky,815586.0
Sami Manzueta,832795.0
José Peña,829072.0
Max Durrington,828589.0
Martin Tamara,808344.0
Roiner Quintana,805452.0
Franyer Noria,800356.0
Aldo Gaxiola,815220.0
Javier Castillo,698972.0
Agustin Acosta,802528.0
Jhostin Genao,830025.0
Luis Cova,815909.0
Renny Hidalgo,691586.0
Roger Lasso,699068.0
Griffin Lockwood-Powell,674976.0
Luis Frias,801263.0
Luis De Leon,808029.0
Freider Rojas,808248.0
Jose Rodriguez,800412.0
Jackson Ross,824605.0
Antonio Anderson,702995.0
Isais Chavez,829793.0
Roy Rivero,830450.0
Guillermo Batista,821787.0
Jhoan De La Cruz,829063.0
Alejandro Pereira,821163.0
Jefferson Encarnacion,678893.0
Efren Teran,821236.0
Carlos Martinez,829931.0
Nathan Hickey,687208.0
Avinson Pinto,821130.0
Luis Garcia,829731.0
Larry Martinez,800371.0
Adolfo Sanchez,807645.0
Luis Reyes,699105.0
Drew Bowser,690958.0
Deivis Nadal,683504.0
Yorvin Morla,821631.0
Angel Guzman,815917.0
Carter Johnson,815793.0
Santiago Leon,829054.0
JoJo Blackmon,701424.0
Edward Guribe,821025.0
Feldi Tavarez,821049.0
Breyson Guedez,829052.0
Yeison Acosta,829973.0
Abdias De La Cruz,703192.0
Keiver Garcia,808334.0
Aaron Sabato,693306.0
Pascual Archila,821413.0
Louis Andujar,829943.0
Roni Cabrera,800492.0
Raider Tello,808864.0
Ariel Lebron,808360.0
Felix Cotes,800432.0
Brando Mayea,806963.0
Jimmy Obertop,687616.0
Israfell Bautista,820984.0
Alfredo Rodriguez,808233.0
Jose Dickson,820988.0
Darlyn Montero,683887.0
Moises Gallardo,691865.0
Esmeiquel Arrieche,821056.0
Andrew Velazquez,623205.0
Eliesbert Alejos,808148.0
Cleudis Valenzuela,821754.0
Noah Williams,806304.0
Yancel Guerrero,699026.0
Mario Baez,808545.0
Stone Russell,806212.0
Anderson Suriel,693798.0
Lisandro Bonifacio,800520.0
Yordani Soto,830027.0
Moises Morales,829760.0
Anthony DePino,834962.0
Luis Leon,830020.0
Diego Gonzalez,821249.0
Eduarlin Tejeda,808355.0
Carlos Renzullo,827281.0
Ryan McCrystal,701734.0
Jose Riera,829986.0
Alessander De La Cruz,807987.0
Ian Farrow,694786.0
Alan Angulo,830406.0
Harold Rivas,829093.0
Yoffry Solano,703200.0
Carlos Benavides,829694.0
Alfredo Guanchez,814376.0
Braylin Morel,808281.0
Josh Hatcher,677049.0
Jose Contreras,800451.0
David Beckles,703924.0
Juan Cabada,829040.0
Djean Macares,829079.0
Darell Morel,829716.0
Rodny Rosario,829993.0
Hector Ramos,829892.0
Abraham Bastidas,832705.0
Michael Guzman,808890.0
Joel Mendez,693795.0
Raul Pereira,829972.0
Leni Done,830454.0
Mason Dinesen,828375.0
Darvin Cruz,808704.0
Kevin Alvarez,829037.0
Cole Mathis,695573.0
Roinny Aguiar,800192.0
Jeffry Rosa,800251.0
Paul Witt,700685.0
Alejandro Castellano,823489.0
Nomar Fana,694049.0
Stiven Marinez,829501.0
Brainerh Palacios,830023.0
Jhonayker Ugarte,821716.0
Brenner Cox,702685.0
Malvin Valdez,694216.0
Milo Rushford,806299.0
Starlyn Nunez,808245.0
Fernando Hernandez,691895.0
Luis Merejo,808153.0
Hans Montero,694215.0
Xavier Guillen,806707.0
Juanfel Peguero,800346.0
Ezequiel Surun,700332.0
Slate Alford,695477.0
Jonathan Rivero,808033.0
Mahki Backstrom,683106.0
Yorber Semprun,829774.0
Warel Solano,829046.0
Jake Steels,809921.0
Yosander Asencio,800155.0
Curley Martha,815907.0
Vladi Gomez,808082.0
Tommy Specht,702467.0
Rashawn Pinder,816344.0
Jhonael Cuello,825182.0
Jose Robledo,697779.0
Humberto Tiberi,821126.0
Luis Santos,829901.0
Josue Gonzalez,700648.0
Luis Freitez,693782.0
Yeiferth Castillo,821151.0
Rabel Colon,804521.0
Nelson Beltran,683485.0
Kevin Guerrero,698931.0
Peyton Carr,804726.0
Edwin Sanchez,703405.0
Miguel Blanco,808387.0
Eddy Isturiz,699108.0
Jhon Simon,829979.0
Kevin Fitzer,822624.0
Douglas Glod,800180.0
Anthony Millan,829860.0
Anyelo Marquez,808113.0
Robert Gonzalez,800385.0
Luis Torres,801230.0
Yoeilin Cespedes,806985.0
Bairon Ledesma,813982.0
Ronald Ramirez,821790.0
Jefferson Pena,694210.0
Arlenn Manzanillo,831850.0
Robin Ortiz,821258.0
Juan Jerez,683563.0
Jose Caguana,683588.0
Enyervert Perez,808381.0
Malcolm Moore,702270.0
Manuel Sequera,691456.0
Nathan Archer,814453.0
Drew Davies,806730.0
Emilio Sanchez,815916.0
Juan Hernandez,808037.0
Justin Miknis,687242.0
Trenton Brooks,670092.0
Leonard Rijo,825616.0
Jose Pirela,808141.0
Anibal Salas,807010.0
Steven Rivas,677004.0
Jhoneiker Betancourt,672501.0
Juan Olmos,703181.0
Jerffson Pena,800011.0
