batter,year,prior_career_fp_per_pa,prior_career_pa
679529,2022,,0
679529,2023,0.3069306930693069,404
679529,2024,0.44128440366972477,1090
679529,2025,0.4229463679565513,1473
679529,2026,0.44957587181903863,2122
679631,2022,,0
679845,2024,,0
679845,2025,,171
680118,2023,,0
680118,2024,,139
680474,2024,,0
680474,2025,0.3485838779956427,459
680574,2023,,0
680574,2025,0.5866336633663366,404
680574,2026,0.454638124362895,981
680700,2022,,0
680700,2023,,124
680700,2024,0.49557522123893805,226
680718,2024,,0
680718,2025,0.3466666666666667,225
680728,2025,,0
680737,2025,,0
680757,2022,,0
680757,2023,0.6175548589341693,638
680757,2024,0.5870206489675516,1356
680757,2025,0.6034755134281201,1899
680757,2026,0.5914516750096265,2597
680776,2021,,0
680776,2022,,112
680776,2023,0.3134328358208955,335
680776,2024,0.4469914040114613,698
680776,2025,0.5310104529616725,1435
680776,2026,0.5314258911819888,2132
680777,2021,,0
680777,2022,0.2993197278911564,294
680777,2023,0.33584905660377357,530
680777,2024,0.41522491349480967,867
680777,2025,0.4602102102102102,1332
680777,2026,0.46440489432703,1798
680779,2023,,0
680779,2024,0.3647058823529411,255
680779,2025,0.25925925925925924,378
680814,2022,,0
680862,2025,,0
680869,2023,,0
680869,2024,0.5633333333333334,300
680869,2025,0.39740566037735847,848
680911,2021,,0
680911,2022,0.2574257425742574,202
680911,2023,0.3748148148148148,675
680977,2022,,0
680977,2023,0.561965811965812,468
680977,2024,0.5678571428571428,840
680977,2025,0.5656836461126006,1492
681082,2022,,0
681082,2023,0.4670912951167728,471
681082,2024,0.5233812949640287,1112
681082,2025,0.5222816399286988,1683
681082,2026,0.5316117542297417,2246
681146,2022,,0
681146,2023,,188
681146,2024,0.2789115646258503,294
681146,2025,0.41622574955908287,567
681198,2026,,0
681297,2024,,0
681297,2025,0.4706927175843694,563
681351,2023,,0
681351,2024,0.555,200
681351,2025,0.4362880886426593,722
681393,2024,,0
681393,2025,,196
681393,2026,0.4165103189493433,533
681460,2024,,0
681460,2025,,122
681481,2022,,0
681481,2023,,113
681481,2024,0.5261324041811847,574
681481,2025,0.5770114942528736,870
681481,2026,0.5734632683658171,1334
681508,2025,,0
681546,2023,,0
681546,2024,0.4964788732394366,568
681546,2025,0.4251748251748252,715
681584,2022,,0
681584,2023,,181
681624,2024,,0
681624,2025,0.4572072072072072,444
681624,2026,0.5146088595664468,1061
681715,2025,,0
681807,2023,,0
681807,2024,,114
681807,2025,0.5305719921104537,507
681962,2025,,0
681987,2022,,0
682177,2024,,0
682177,2025,0.3076923076923077,221
682622,2023,,0
682622,2024,,124
682622,2025,0.35149863760217986,367
682626,2023,,0
682626,2024,0.5035460992907801,423
682626,2025,0.48357424441524305,761
682626,2026,0.4816955684007706,1038
682641,2023,,0
682641,2024,0.4308300395256917,253
682641,2025,0.44254278728606355,409
682653,2025,,0
682657,2024,,0
682657,2025,,169
682657,2026,0.38437978560490044,653
682663,2025,,0
682663,2026,0.5255972696245734,586
682668,2025,,0
682729,2025,,0
682829,2023,,0
682829,2024,0.46153846153846156,429
682829,2025,0.5275310834813499,1126
682829,2026,0.5385878489326765,1827
682848,2023,,0
682868,2024,,0
682928,2022,,0
682928,2023,0.3861386138613861,303
682928,2024,0.5114254624591947,919
682928,2025,0.5295275590551181,1524
682928,2026,0.5395284327323162,2163
682985,2022,,0
682985,2023,0.3428571428571428,420
682985,2024,0.39473684210526316,836
682985,2025,0.45569620253164556,1422
682985,2026,0.4764196342637151,2078
682988,2025,,0
682998,2022,,0
682998,2023,,116
682998,2024,0.7060367454068242,762
682998,2025,0.6728907330567082,1446
682998,2026,0.6800573888091822,2091
683002,2022,,0
683002,2023,,132
683002,2024,0.5702917771883289,754
683002,2025,0.6245756958587916,1473
683002,2026,0.6064030131826742,2124
683011,2023,,0
683011,2024,0.4043261231281198,601
683011,2025,0.42027863777089786,1292
683021,2024,,0
683083,2026,,0
683146,2023,,0
683146,2024,0.2904884318766066,389
683146,2025,0.30178571428571416,560
683146,2026,0.38104838709677413,992
683227,2025,,0
683357,2026,,0
683734,2021,,0
683734,2022,0.4605543710021322,469
683734,2023,0.5029296875,1024
683734,2024,0.5018292682926829,1640
683734,2025,0.4827433628318584,2260
683737,2024,,0
683737,2025,0.4630281690140845,568
683737,2026,0.5528596187175043,1154
683766,2025,,0
686217,2023,,0
686217,2024,0.5336322869955157,223
686217,2025,0.48058902275769744,747
686217,2026,0.5257270693512305,1341
686469,2022,,0
686469,2023,0.5714285714285714,301
686469,2024,0.5686274509803921,561
686469,2025,0.6042972247090421,1117
686469,2026,0.6135480288728484,1801
686527,2023,,0
686527,2024,,182
686527,2025,0.42702702702702705,370
686554,2024,,0
686555,2025,,0
686555,2026,0.5633484162895928,442
686611,2024,,0
686611,2025,,133
686668,2023,,0
686668,2024,0.3016241299303944,431
686668,2025,0.437137330754352,1034
686676,2024,,0
686681,2022,,0
686681,2023,,194
686681,2024,0.4076335877862595,655
686681,2025,0.4638971315529179,1011
686765,2025,,0
686780,2024,,0
686780,2025,0.3607305936073059,219
686797,2024,,0
686797,2025,,185
686797,2026,0.44600280504908835,713
686823,2023,,0
686823,2024,0.4671052631578947,456
686894,2023,,0
686948,2025,,0
686948,2026,0.6704035874439462,446
687093,2022,,0
687093,2024,,156
687221,2025,,0
687231,2024,,0
687231,2025,,135
687263,2023,,0
687263,2024,0.4407294832826747,329
687263,2025,0.5112540192926045,933
687263,2026,0.5262096774193549,1488
687363,2024,,0
687363,2025,,156
687401,2024,,0
687401,2025,0.5116731517509727,514
687462,2024,,0
687462,2025,0.5418848167539267,382
687462,2026,0.5598991172761665,793
687515,2025,,0
687529,2024,,0
687551,2025,,0
687597,2024,,0
687597,2025,,184
687637,2025,,0
687799,2023,,0
687859,2025,,0
687859,2026,,121
687952,2023,,0
687952,2024,0.5145228215767634,241
687952,2025,0.43131868131868134,364
688363,2025,,0
689172,2023,,0
689172,2024,,131
689414,2025,,0
689414,2026,0.49744897959183676,392
690022,2025,,0
690924,2025,,0
690987,2025,,0
690993,2024,,0
690993,2025,0.4424460431654676,556
690993,2026,0.46484374999999994,1024
691016,2023,,0
691016,2024,,138
691016,2025,0.3125,352
691016,2026,0.4836065573770492,976
691019,2025,,0
691023,2023,,0
691023,2024,0.5042918454935622,466
691023,2025,0.4537037037037037,648
691023,2026,0.3850574712643678,1044
691026,2023,,0
691026,2024,,137
691026,2025,0.4715762273901808,774
691026,2026,0.46875,1312
691176,2025,,0
691182,2025,,0
691406,2024,,0
691406,2025,,177
691406,2026,0.6385542168674698,830
691594,2025,,0
691718,2024,,0
691718,2025,0.4671532846715328,411
691718,2026,0.5541825095057035,1052
691720,2025,,0
691720,2026,,156
691723,2025,,0
691777,2025,,0
691777,2026,0.2909090909090909,220
691781,2025,,0
691781,2026,0.2700729927007299,274
691785,2025,,0
692216,2025,,0
692225,2025,,0
692585,2025,,0
693049,2023,,0
693304,2023,,0
693304,2024,,129
693304,2025,0.43907156673114117,517
693304,2026,0.4146868250539957,926
693307,2025,,0
693307,2026,0.4638297872340425,470
694192,2024,,0
694192,2025,0.6055846422338569,573
694212,2025,,0
694212,2026,,118
694359,2024,,0
694374,2025,,0
694384,2023,,0
694384,2024,,133
694384,2025,0.47702702702702704,740
694384,2026,0.5076569678407351,1306
694388,2024,,0
694388,2025,0.2290076335877862,262
694497,2024,,0
694497,2025,,162
694497,2026,0.5157068062827225,382
694671,2024,,0
694671,2025,0.5617173524150268,559
695238,2025,,0
695336,2025,,0
695391,2024,,0
695506,2025,,0
695506,2026,0.3017241379310345,232
695578,2024,,0
695578,2025,0.49851632047477734,337
695578,2026,0.5009727626459143,1028
695600,2026,,0
695657,2025,,0
695657,2026,0.6232394366197183,284
695681,2025,,0
695734,2025,,0
695734,2026,0.6524216524216524,351
696030,2025,,0
696100,2024,,0
696100,2025,0.4285714285714285,224
696100,2026,0.5317559153175592,803
696285,2023,,0
696285,2024,,121
696285,2025,0.463452566096423,643
696285,2026,0.43253968253968256,1008
700242,2024,,0
700242,2025,,120
700246,2025,,0
700250,2024,,0
700250,2025,,178
700250,2026,0.5684062059238364,709
700337,2025,,0
700932,2024,,0
700932,2025,,157
700932,2026,0.44992743105950656,689
701305,2025,,0
701350,2025,,0
701350,2026,0.5412541254125413,303
701358,2025,,0
701358,2026,0.3737373737373737,495
701398,2026,,0
701538,2024,,0
701538,2025,0.6638225255972696,586
701538,2026,0.6031746031746031,1071
701675,2026,,0
701762,2025,,0
701762,2026,0.7183673469387755,490
701807,2026,,0
702176,2025,,0
702222,2026,,0
702284,2025,,0
702284,2026,0.3891050583657587,257
702332,2025,,0
702332,2026,0.6055226824457594,507
702358,2024,,0
702616,2024,,0
702616,2025,0.2980769230769231,208
800050,2026,,0
802139,2026,,0
802415,2025,,0
802415,2026,0.5510204081632653,441
804606,2026,,0
805249,2025,,0
805300,2025,,0
805300,2026,0.6452991452991453,234
805367,2025,,0
805367,2026,0.4237623762376237,505
805373,2025,,0
805779,2024,,0
805779,2025,,104
805779,2026,0.6098726114649682,628
805808,2026,,0
807712,2025,,0
807712,2026,0.6908212560386473,207
807713,2025,,0
807799,2023,,0
807799,2024,0.6024096385542169,581
807799,2025,0.597208374875374,1003
808959,2026,,0
808975,2025,,0
808982,2024,,0
808982,2025,,158
808982,2026,0.5406451612903225,775
810938,2025,,0
