pitcher,year,p_throws,tbf_vs_L,tbf_vs_R,xwoba_vs_L,xwoba_vs_R
571657,2025,R,2.0,3.0,0.5545,0.6306999999999999
571670,2022,R,84.0,136.0,0.30909310526871503,0.2632562775661184
571670,2023,R,111.0,138.0,0.34530874046351706,0.25434840686274507
571670,2024,R,100.0,179.0,0.32186316739365656,0.3108151152280151
571704,2022,R,9.0,8.0,0.1713333333333333,0.39037499999999997
571710,2022,R,89.0,172.0,0.32794441119106293,0.2960223081683109
571710,2023,R,6.0,16.0,0.6842,0.4339375
571760,2022,L,69.0,241.0,0.33331930235614055,0.28379577076775464
571760,2023,L,128.0,514.0,0.3419253750828912,0.32270449178912075
571760,2024,L,141.0,553.0,0.33883700842128145,0.32853399113074494
571760,2025,L,149.0,388.0,0.4078097672824366,0.34679167426001056
571771,2024,R,9.0,9.0,0.4263968253968254,0.39250997150997147
571771,2025,R,17.0,20.0,0.35949622926093516,0.5163970454545455
571800,2022,R,206.0,258.0,0.34924753753778526,0.3724556994279183
571863,2022,R,10.0,9.0,0.3554444444444444,0.3818484848484849
571863,2023,R,73.0,90.0,0.33064643258512283,0.32098907095924495
571863,2024,R,3.0,2.0,0.7766565656565655,0.33799999999999997
571875,2023,R,2.0,2.0,0.70527,0.055
571882,2022,R,37.0,55.0,0.34753357142857144,0.33219593698834826
571882,2023,R,113.0,128.0,0.3176158635074564,0.3582357876168852
571882,2024,R,129.0,236.0,0.2673670454828953,0.3236872366109678
571901,2022,L,92.0,168.0,0.3088750862663906,0.34335323463285866
571901,2023,L,78.0,153.0,0.3050237607833762,0.34080286758428346
571912,2023,R,11.0,14.0,0.4432244155844156,0.7152425788497218
571912,2024,R,8.0,10.0,0.35796875,0.43278125
571912,2025,R,4.0,,0.2495,
571917,2022,R,2.0,12.0,0.3175,0.489755980861244
571927,2022,L,47.0,160.0,0.3005697399527187,0.30334590954765417
571927,2023,L,90.0,359.0,0.2963816309400827,0.309344046281737
571927,2024,L,49.0,141.0,0.294640625,0.3512706007068968
571927,2025,L,129.0,180.0,0.2861614881802068,0.29283306698859035
571927,2026,L,43.0,106.0,0.28462790697674417,0.36447169811320757
571945,2022,R,384.0,423.0,0.28908593832785456,0.33032786594072344
571945,2023,R,409.0,453.0,0.3575226564292087,0.3546099360387335
571945,2024,R,346.0,375.0,0.33980596741844343,0.32940799363343526
571945,2025,R,364.0,305.0,0.355507122394133,0.349276919513793
571945,2026,R,65.0,63.0,0.37461538461538463,0.35488333333333333
571946,2022,R,17.0,13.0,0.2064375,0.26644615384615383
571946,2023,R,76.0,88.0,0.30439479061218194,0.2765394629014396
571946,2024,R,105.0,120.0,0.22710969244130835,0.36931744226801794
571946,2025,R,93.0,93.0,0.31746346587319774,0.2918068414545623
571948,2022,L,102.0,170.0,0.2761354292929293,0.30136641204209663
571948,2023,L,121.0,131.0,0.2608720142337873,0.27819883449745725
571948,2024,L,110.0,159.0,0.277335113432777,0.2958500964655039
571948,2025,L,125.0,168.0,0.26713292583817483,0.343068392897334
571948,2026,L,31.0,31.0,0.38606451612903225,0.30648387096774193
571976,2022,R,4.0,12.0,0.5916785714285714,0.354741452991453
572008,2022,R,3.0,2.0,0.503,0.4819347826086956
572008,2023,R,3.0,3.0,0.286,0.42533333333333334
572020,2023,L,95.0,316.0,0.31473184499710816,0.300092323807325
572020,2024,L,74.0,363.0,0.3127044631020769,0.34883156073170096
572070,2022,R,81.0,105.0,0.2753559343434343,0.3586744391112856
572125,2022,L,32.0,44.0,0.30676871411246415,0.3137444111659228
572143,2024,R,90.0,151.0,0.3713708142358277,0.3072089786949524
572143,2026,R,17.0,18.0,0.336125,0.2884705882352941
572191,2022,R,5.0,8.0,0.4074,0.5221960227272727
572193,2022,R,92.0,140.0,0.27438147221724984,0.30283180389754133
572193,2023,R,18.0,39.0,0.39025258861011547,0.35890045112781954
572362,2022,L,5.0,4.0,0.6126692307692307,0.176
572383,2022,L,3.0,2.0,0.5406060606060606,1.2770000000000001
572403,2022,R,40.0,66.0,0.42600677447552443,0.367761400311532
572403,2023,R,82.0,186.0,0.3445259452124936,0.30407400191238027
572703,2022,R,22.0,37.0,0.44213636363636366,0.30737382297551785
572816,2022,R,3.0,3.0,0.4403333333333334,0.37866666666666665
572888,2022,R,5.0,8.0,0.388,0.33217279411764705
572888,2023,R,8.0,4.0,0.396875,0.07375
572955,2022,R,27.0,37.0,0.26585185185185184,0.2582297297297297
572955,2023,R,116.0,161.0,0.34200007178796715,0.288255243204001
572955,2024,R,99.0,132.0,0.2817112000588961,0.3205814503562595
572955,2025,R,112.0,129.0,0.35104683916684637,0.2589617203365721
572955,2026,R,24.0,33.0,0.42558333333333337,0.42128125
572971,2022,L,60.0,244.0,0.38180322866344607,0.35826392344983055
572971,2023,L,41.0,131.0,0.3163170731707317,0.3760507318681565
572971,2024,L,20.0,59.0,0.316603125,0.3641684124103362
573009,2022,L,92.0,151.0,0.2604577565291851,0.29701792979953706
573009,2023,L,67.0,90.0,0.21060707082348873,0.3875176343449618
573009,2024,L,105.0,138.0,0.27518227506270027,0.32029944359131785
573009,2025,L,26.0,32.0,0.33165650016548026,0.3967390029325513
573009,2026,L,27.0,27.0,0.35,0.29651999999999995
573124,2022,L,69.0,206.0,0.2528985507246377,0.34031818093839455
573124,2023,L,103.0,113.0,0.2256058138309087,0.3719629154461973
573124,2024,L,107.0,142.0,0.28641912905655714,0.28027452557438265
573124,2025,L,105.0,116.0,0.28383175616180456,0.35439523348045404
573124,2026,L,32.0,31.0,0.33915625,0.4156451612903226
573131,2022,R,2.0,5.0,0.33259999999999995,0.3270857142857143
573186,2022,R,287.0,284.0,0.30632059301548925,0.31630153662562266
573186,2023,R,311.0,264.0,0.3158691033570355,0.32187536137416956
573186,2024,R,329.0,347.0,0.3653445514393428,0.3252795418001527
573186,2025,R,105.0,70.0,0.37244870592948714,0.36138201559979866
573204,2022,L,90.0,155.0,0.240779898989899,0.2553854129150791
573204,2023,L,48.0,73.0,0.2024152965828498,0.35560926919096797
573204,2024,L,100.0,116.0,0.2993425935346016,0.34207714511431325
573204,2025,L,94.0,123.0,0.2540128218146648,0.24864927383004637
573204,2026,L,10.0,27.0,0.33666666666666667,0.23474074074074075
573262,2024,L,3.0,5.0,0.36199999999999993,0.6058
573262,2025,L,4.0,3.0,0.45699999999999996,0.47498373983739833
573668,2022,R,18.0,27.0,0.18605555555555553,0.3547734204793028
579328,2022,L,99.0,356.0,0.32953658745768205,0.38148304259246657
579328,2023,L,141.0,561.0,0.29028653784957514,0.32801130468635353
579328,2024,L,145.0,593.0,0.333555569628781,0.296629427172905
579328,2025,L,158.0,615.0,0.28499979612032283,0.34090873824399043
579328,2026,L,33.0,109.0,0.32675757575757575,0.34391743119266055
592094,2022,R,86.0,151.0,0.20310305010893245,0.2511006719886595
592094,2023,R,110.0,112.0,0.33974248636527854,0.30587389769801454
592094,2024,R,123.0,161.0,0.2688825955766856,0.30465448980575577
592094,2025,R,130.0,140.0,0.2560536993946658,0.28237434369131786
592094,2026,R,15.0,21.0,0.20633333333333334,0.2776666666666666
592155,2024,L,77.0,106.0,0.28541977743293534,0.3128134299817004
592155,2025,L,62.0,82.0,0.28240582231276706,0.3653075778252394
592169,2022,R,12.0,15.0,0.3025833333333333,0.24106666666666665
592222,2022,L,5.0,8.0,0.0816,0.365875
592222,2023,L,1.0,2.0,0.528,0.6665
592229,2023,R,88.0,103.0,0.3503919205973411,0.34061970778921896
592254,2023,R,28.0,42.0,0.35342491883116883,0.3047244897959184
592254,2025,R,16.0,12.0,0.24475,0.3349198717948718
592288,2024,L,40.0,42.0,0.30330476190476185,0.4256046544255253
592332,2022,R,292.0,434.0,0.27032119110337405,0.3005857198967289
592332,2023,R,350.0,416.0,0.320256981788851,0.29209222409076824
592332,2024,R,391.0,366.0,0.3310816831471577,0.35488177142722277
592332,2025,R,370.0,406.0,0.29503954156606954,0.31144992921956866
592332,2026,R,90.0,71.0,0.328876404494382,0.2579718309859155
592346,2022,R,45.0,55.0,0.36960011911527896,0.3860255331088664
592346,2023,R,8.0,11.0,0.2995,0.42691608391608393
592351,2022,R,250.0,272.0,0.3298093460772009,0.2748011994078878
592351,2023,R,335.0,324.0,0.34788458070762646,0.3110999530947628
592351,2024,R,218.0,221.0,0.35392785350127093,0.31506120579049757
592351,2025,R,28.0,35.0,0.3936060150222608,0.36553073101455297
592390,2022,R,41.0,66.0,0.5307885133275387,0.3466243675459784
592390,2023,R,,4.0,,0.1925
592426,2023,R,45.0,98.0,0.35482187822201855,0.25841343668236527
592426,2024,R,99.0,137.0,0.3537029994520758,0.29643129382371275
592426,2025,R,95.0,124.0,0.3340188128326434,0.33430212635849005
592454,2022,R,29.0,17.0,0.2525596816976127,0.227
592454,2023,R,85.0,80.0,0.23093857580443702,0.31092523729012445
592454,2024,R,95.0,84.0,0.27838936360863265,0.30009898447266303
592454,2025,R,144.0,123.0,0.34095707219628224,0.315663956067172
592473,2022,L,34.0,45.0,0.3170029411764706,0.3475888888888889
592473,2023,L,15.0,7.0,0.15271428571428572,0.3394285714285714
592527,2023,R,7.0,6.0,0.45632142857142854,0.26469444444444445
592662,2022,L,147.0,630.0,0.2510148617696096,0.31051484881971775
592662,2023,L,7.0,12.0,0.23785714285714285,0.4116369047619048
592662,2024,L,25.0,104.0,0.4634159393939394,0.27019900896975363
592662,2025,L,175.0,580.0,0.28199427937917726,0.3087010468006729
592662,2026,L,36.0,122.0,0.22899999999999998,0.3385798319327731
592712,2022,R,5.0,8.0,0.2466,0.5500646306818181
592716,2022,R,216.0,213.0,0.316821034217787,0.33268710121693335
592717,2022,R,108.0,158.0,0.30749331363386473,0.3517614195560922
592741,2022,L,59.0,56.0,0.31701665125280687,0.3746779412506685
592741,2023,L,77.0,116.0,0.3117329655170044,0.34160376919195906
592741,2024,L,2.0,2.0,0.547,0.273
592743,2022,R,1.0,8.0,0.7,0.40900000000000003
592761,2022,L,105.0,197.0,0.2267716553287982,0.356294359746652
592767,2022,L,101.0,346.0,0.3201037014586186,0.32718211039761425
592767,2023,L,160.0,466.0,0.3252583472259378,0.31050488019584976
592767,2024,L,114.0,143.0,0.2982821896610087,0.3178112913895085
592773,2022,R,93.0,133.0,0.25914792882662135,0.3074649475910312
592773,2023,R,97.0,116.0,0.30979003446858766,0.31356768227590476
592773,2024,R,115.0,126.0,0.3021282193480732,0.28991458489668037
592773,2025,R,110.0,145.0,0.3431860847758216,0.3205933033414541
592773,2026,R,33.0,40.0,0.3145454545454545,0.355325
592779,2023,R,42.0,67.0,0.25057590885816694,0.25536427821690977
592779,2024,R,29.0,38.0,0.31267711598746084,0.31768671679197996
592779,2025,R,73.0,86.0,0.3345490657561042,0.2072508021390374
592789,2022,R,245.0,320.0,0.3360848639342563,0.3254336427119312
592789,2023,R,193.0,198.0,0.39066193339222843,0.3706153113047062
592791,2022,R,321.0,408.0,0.3404599693857194,0.3104033581965467
592791,2023,R,326.0,330.0,0.3736192363622304,0.29200354747125484
592791,2024,R,352.0,323.0,0.3310069912616316,0.3025541877514881
592791,2025,R,262.0,258.0,0.30446339079158136,0.30754346578592584
592791,2026,R,67.0,75.0,0.3579242424242424,0.29121621621621624
592804,2022,R,36.0,51.0,0.33464980158730157,0.25247008222643896
592826,2022,R,142.0,178.0,0.32771863031617215,0.3449993557646785
592826,2023,R,73.0,89.0,0.3233435364403281,0.311644058251133
592826,2026,R,5.0,3.0,0.1226,0.14766666666666667
592836,2022,R,263.0,386.0,0.31192561903082,0.3185703766127519
592836,2023,R,376.0,361.0,0.3281943579815701,0.32038857169056373
592836,2024,R,186.0,196.0,0.37751158263617995,0.41845186756616964
592836,2025,R,288.0,251.0,0.3261178210630965,0.3362838357558689
592836,2026,R,75.0,40.0,0.44713333333333327,0.32158974358974357
592848,2022,R,26.0,30.0,0.28665315315315315,0.2791808429118774
592848,2023,R,18.0,40.0,0.4917931376573618,0.2568251925770308
592858,2022,R,142.0,152.0,0.39379159909524025,0.3404433063583363
592866,2022,R,148.0,224.0,0.3693462684314363,0.2632840606965628
592866,2023,R,353.0,305.0,0.3546860144463133,0.3637665073562453
592866,2024,R,136.0,125.0,0.2837925329951256,0.2852350689158237
592866,2025,R,208.0,165.0,0.3704594336784348,0.27943106288125424
593140,2022,R,5.0,9.0,0.6005757575757575,0.2876666666666667
593160,2022,R,4.0,2.0,0.5388214285714285,0.6817272727272726
593334,2022,R,148.0,150.0,0.3153466599134046,0.2900291694357811
593334,2023,R,238.0,207.0,0.31946839871400656,0.3195749509946632
593334,2024,R,50.0,50.0,0.34709276437847864,0.3916015
593423,2022,R,290.0,320.0,0.33291541694648746,0.3056284522316652
593423,2023,R,2.0,5.0,0.6,0.16699999999999998
593423,2024,R,344.0,316.0,0.37581570349467114,0.29890610181727983
593423,2025,R,89.0,89.0,0.3630367970376326,0.35639131057709655
593576,2022,R,119.0,144.0,0.3209564825547591,0.2674403854158662
593576,2023,R,115.0,158.0,0.2511384247711681,0.30984140086074413
593576,2024,R,126.0,134.0,0.29041141701224243,0.3685316296342739
593576,2025,R,66.0,58.0,0.33338120942723654,0.36005182731482016
593619,2022,R,45.0,45.0,0.4131840705171671,0.27825
593619,2023,R,23.0,53.0,0.29063863636363635,0.3200513535652988
593643,2022,R,20.0,27.0,0.40217663740359644,0.31291358024691357
593643,2023,R,6.0,6.0,0.3393333333333333,0.6190744680851064
593833,2023,R,16.0,19.0,0.302,0.2444519799498747
593833,2024,R,,1.0,,1.0173333333333334
593833,2025,R,12.0,20.0,0.40095316630617645,0.26083272727272727
593934,2024,R,1.0,,0.077,
593958,2022,L,80.0,311.0,0.3490181432669082,0.31509070285205093
593958,2023,L,139.0,483.0,0.2957295186059006,0.3304671296326544
593958,2024,L,43.0,181.0,0.3965082497911445,0.35652590133522416
593958,2025,L,151.0,544.0,0.3390584667323875,0.33058154559392317
593958,2026,L,35.0,108.0,0.37574285714285716,0.34132407407407406
593974,2022,L,77.0,146.0,0.1904963144963145,0.3069773194723899
593974,2023,L,97.0,130.0,0.26640059331659494,0.37680996604066247
593974,2024,L,55.0,102.0,0.37485027548209365,0.343115632651662
593974,2025,L,133.0,180.0,0.3003864186075975,0.32915990982768684
593974,2026,L,31.0,34.0,0.3341290322580645,0.3215882352941176
594311,2022,R,32.0,88.0,0.32332743622448984,0.30679997680890536
594577,2022,R,103.0,120.0,0.34710606987044546,0.3567644198764035
594577,2023,R,60.0,60.0,0.333436060259344,0.3450175121461014
594580,2022,L,82.0,105.0,0.21769925667828105,0.33896681122822425
594580,2023,L,121.0,147.0,0.19348464754322783,0.34753430828528775
594580,2024,L,63.0,89.0,0.19356062400838522,0.33429311572846054
594580,2025,L,48.0,34.0,0.2299894164759725,0.40901403102054285
594580,2026,L,31.0,33.0,0.22907142857142856,0.3887741935483871
594798,2022,R,119.0,120.0,0.2326632508558979,0.25403775884248186
594798,2023,R,62.0,53.0,0.2078564054485649,0.211709595859288
594798,2024,R,18.0,26.0,0.2879144333256652,0.22195384615384617
594798,2025,R,333.0,338.0,0.2917991602984091,0.2815422558250124
594798,2026,R,87.0,39.0,0.28172619047619046,0.30357894736842106
594835,2022,L,172.0,611.0,0.34898033500343845,0.32864608882016866
594835,2023,L,48.0,168.0,0.35473611111111114,0.3477148222225286
594835,2024,L,39.0,112.0,0.4172703349282297,0.38432141488621685
594838,2022,R,1.0,2.0,0.125,0.2665
594902,2023,R,201.0,182.0,0.3634966031844027,0.31574530878485263
594902,2024,R,304.0,329.0,0.3246781043536104,0.3060805001463516
594902,2025,R,91.0,88.0,0.37038568471639305,0.2933242223740836
594943,2023,R,47.0,78.0,0.34134018171503433,0.45020725257555955
595014,2022,R,7.0,10.0,0.16757142857142857,0.2976120689655173
595014,2024,R,82.0,103.0,0.23091064353836932,0.2594504611999661
595014,2025,R,53.0,72.0,0.38329559022556386,0.268095640509725
595014,2026,R,17.0,23.0,0.4852941176470588,0.33695454545454545
595191,2022,R,15.0,12.0,0.5277912280701754,0.31144940476190475
595345,2022,L,84.0,137.0,0.30493521868233037,0.29378617376775273
595345,2023,L,95.0,152.0,0.32081981509369195,0.29844976369758025
595345,2024,L,65.0,95.0,0.25323006944444443,0.3710349439415302
595345,2025,L,108.0,168.0,0.22816474936349523,0.280486357597617
595345,2026,L,29.0,32.0,0.29444444444444445,0.3685625
595411,2023,L,7.0,22.0,0.16542857142857142,0.36490595611285265
595881,2022,R,134.0,151.0,0.351980473018302,0.3426323347762211
595881,2024,R,33.0,35.0,0.21179338842975204,0.4881525451292893
595897,2023,R,6.0,9.0,0.17416666666666666,0.33244444444444443
595897,2024,R,9.0,37.0,0.33954166666666663,0.29293153153153156
595897,2025,R,10.0,11.0,0.36170909090909087,0.3175454545454545
595928,2023,R,25.0,56.0,0.2683805714285714,0.287359681372549
595928,2024,R,4.0,8.0,0.201,0.5135709549071619
595928,2025,R,63.0,78.0,0.2762241444383493,0.35956950672089544
595939,2022,R,9.0,16.0,0.4666666666666667,0.3721875
595978,2023,R,7.0,9.0,0.2938571428571429,0.2492222222222222
595978,2024,R,3.0,3.0,0.738648148148148,0.4421282051282051
595978,2025,R,7.0,9.0,0.40055102040816326,0.4948888888888889
595978,2026,R,,1.0,,0.482
596001,2022,R,229.0,250.0,0.33094156370360844,0.3123789365921832
596001,2023,R,126.0,241.0,0.33885068202020197,0.28505180571605004
596001,2024,R,105.0,148.0,0.32904811796676164,0.2953610576465012
596001,2025,R,108.0,167.0,0.30891482526647507,0.3205456139546292
596001,2026,R,30.0,28.0,0.28829999999999995,0.32637037037037037
596043,2022,R,9.0,23.0,0.36465925925925924,0.35834695652173915
596057,2022,L,99.0,151.0,0.2901692966678804,0.3526183970556069
596057,2023,L,21.0,42.0,0.4041043956043956,0.41715845238095234
596071,2022,L,58.0,107.0,0.30739180899908175,0.3442852544114293
596082,2022,R,19.0,58.0,0.5166851511758118,0.2962079859795377
596082,2023,R,3.0,5.0,0.4235,0.523951724137931
596103,2025,R,1.0,2.0,0.357,0.28800000000000003
596112,2022,R,114.0,134.0,0.3562770214241422,0.33368013812250047
596112,2023,R,74.0,128.0,0.29327930980104894,0.2505848597092823
596112,2025,R,16.0,26.0,0.39509375,0.24712
596117,2022,R,7.0,11.0,0.5292857142857142,0.4543868471953578
596117,2024,R,8.0,11.0,0.46351875,0.2920395256916996
596133,2022,R,81.0,93.0,0.3552086934156378,0.3569991281323163
596133,2023,R,270.0,294.0,0.3652401978942406,0.3540829126421441
596133,2024,R,162.0,169.0,0.2671897349935766,0.30669154333549775
596133,2025,R,137.0,125.0,0.2654004798785813,0.281170513671393
596133,2026,R,30.0,28.0,0.4406551724137931,0.2007142857142857
596142,2025,R,2.0,5.0,0.1455,0.8378357142857145
596271,2022,R,34.0,45.0,0.4903750471846493,0.26931727789256193
596271,2023,R,32.0,90.0,0.2785278782894737,0.3483214605062488
596271,2025,R,33.0,47.0,0.4325915319605921,0.41325688131313126
596295,2022,L,146.0,385.0,0.294920892745648,0.34845640115979054
596295,2023,L,127.0,477.0,0.4307703311982638,0.3474210733152035
596295,2024,L,164.0,532.0,0.313222398010797,0.3641714112361417
596295,2025,L,57.0,215.0,0.4087986116118728,0.36429924074858794
598264,2022,R,69.0,107.0,0.3364306746393703,0.3297286006321721
598264,2023,R,34.0,65.0,0.30742260971786833,0.3494930402930403
598264,2024,R,32.0,28.0,0.4362231564252229,0.30210714285714285
598265,2022,R,2.0,5.0,0.357,0.4662
598286,2023,L,71.0,101.0,0.30308913424413425,0.31716663252007055
598286,2024,L,22.0,42.0,0.42488388829215895,0.4236172540553157
598287,2022,R,75.0,140.0,0.3756859525505359,0.31105940932732684
600917,2022,R,98.0,100.0,0.2793388200191109,0.28152605952380955
600917,2023,R,75.0,158.0,0.3945969417601166,0.22733512310474335
600917,2024,R,107.0,182.0,0.34489249314626674,0.28045733641059445
600917,2025,R,20.0,26.0,0.38890046689303903,0.3927428532460447
600921,2022,R,121.0,141.0,0.3595268884710061,0.35096301685492126
600921,2023,R,90.0,117.0,0.40884636079265746,0.328970709358992
600986,2023,R,4.0,6.0,0.28154411764705883,0.3283245614035088
600986,2024,R,75.0,102.0,0.351743780622728,0.3523832238675963
601713,2022,R,308.0,466.0,0.3337545422171683,0.34085655435824497
601713,2023,R,242.0,346.0,0.330514618329104,0.2985716976363885
601713,2024,R,289.0,307.0,0.2742049724050601,0.3133327265573496
601713,2025,R,355.0,367.0,0.3075712753881053,0.31425834070812086
601713,2026,R,35.0,31.0,0.2697142857142857,0.14716129032258063
605121,2024,R,94.0,149.0,0.3877799161631968,0.3218446900365841
605130,2022,R,135.0,155.0,0.26363804072470737,0.2880683796181717
605130,2023,R,145.0,154.0,0.3301202086217876,0.2866135761589404
605130,2024,R,103.0,138.0,0.309752047479303,0.3278513330265214
