pitcher,year,split_day,il_stints_to,is_on_il_at_split,days_since_il_return,days_on_il_to
663855,2019,120,1,1,0.0,23
656909,2019,120,2,1,0.0,20
667510,2019,120,1,1,0.0,23
642337,2019,120,1,1,0.0,23
676981,2019,120,1,0,4.0,15
663898,2019,120,1,1,0.0,23
502179,2019,120,1,1,0.0,23
663603,2019,120,1,1,0.0,23
663472,2019,120,1,1,0.0,23
675648,2019,120,1,1,0.0,22
681935,2019,120,1,1,0.0,22
641569,2019,120,1,1,0.0,22
642028,2019,120,1,1,0.0,22
676497,2019,120,1,1,0.0,22
663869,2019,120,1,1,0.0,22
683648,2019,120,1,1,0.0,22
669257,2019,120,1,0,12.0,10
546990,2019,120,1,1,0.0,22
680977,2019,120,1,0,13.0,8
678690,2019,120,1,0,7.0,14
572804,2019,120,1,0,14.0,7
682196,2019,120,1,1,0.0,21
631225,2019,120,1,0,6.0,15
664222,2019,120,1,1,0.0,21
599644,2019,120,1,1,0.0,21
681322,2019,120,1,1,0.0,21
678803,2019,120,1,1,0.0,21
676614,2019,120,1,0,13.0,8
656240,2019,120,1,0,7.0,14
446185,2019,120,1,0,15.0,6
663574,2019,120,2,1,0.0,11
675923,2019,120,0,0,,0
644443,2019,120,1,0,5.0,15
674160,2019,120,1,0,0.0,20
663979,2019,120,1,0,14.0,6
571521,2019,120,1,1,0.0,20
665095,2019,120,1,1,0.0,20
641313,2019,120,1,1,0.0,20
615694,2019,120,1,1,0.0,20
669397,2019,120,1,1,0.0,20
663336,2019,120,1,0,9.0,11
502748,2019,120,1,1,0.0,20
667713,2019,120,1,1,0.0,20
502570,2019,120,1,1,0.0,20
682097,2019,120,1,1,0.0,20
592696,2019,120,1,0,2.0,18
676766,2019,120,1,0,14.0,6
680767,2019,120,1,1,0.0,20
663398,2019,120,1,1,0.0,20
679701,2019,120,1,1,0.0,20
543343,2019,120,1,0,1.0,19
594027,2019,120,1,0,2.0,18
676732,2019,120,1,0,13.0,7
571466,2019,120,1,1,0.0,20
605513,2019,120,1,0,6.0,14
621505,2019,120,1,1,0.0,19
622758,2019,120,1,1,0.0,19
641660,2019,120,1,0,3.0,16
658741,2019,120,1,1,0.0,19
595296,2019,120,1,0,11.0,8
663475,2019,120,1,0,12.0,7
660622,2019,120,1,0,12.0,7
429985,2019,120,1,1,0.0,19
672335,2019,120,1,1,0.0,19
673253,2019,120,1,1,0.0,19
592105,2019,120,1,0,1.0,18
650658,2019,120,1,0,11.0,8
430935,2019,120,1,1,0.0,19
606930,2019,120,1,1,0.0,19
534737,2019,120,2,0,4.0,12
645917,2019,120,1,1,0.0,19
670097,2019,120,1,1,0.0,19
673820,2019,120,1,1,0.0,19
608381,2019,120,1,0,12.0,7
666015,2019,120,1,0,12.0,7
664012,2019,120,1,1,0.0,19
542303,2019,120,1,1,0.0,19
676894,2019,120,1,1,0.0,19
543266,2019,120,1,0,3.0,16
670462,2019,120,1,0,2.0,17
669228,2019,120,1,1,0.0,19
657629,2019,120,2,1,0.0,9
686452,2019,120,1,1,0.0,18
650839,2019,120,1,1,0.0,18
673865,2019,120,1,1,0.0,18
571437,2019,120,1,0,2.0,16
674505,2019,120,1,1,0.0,18
664757,2019,120,1,0,12.0,6
592570,2019,120,1,1,0.0,18
625439,2019,120,1,1,0.0,18
541586,2019,120,1,0,3.0,15
670304,2019,120,1,1,0.0,18
682137,2019,120,1,1,0.0,18
676298,2019,120,1,0,14.0,4
572039,2019,120,1,1,0.0,18
657511,2019,120,1,1,0.0,18
642620,2019,120,1,0,1.0,16
663880,2019,120,1,0,8.0,9
457786,2019,120,2,1,0.0,10
682133,2019,120,1,0,5.0,12
681874,2019,120,1,1,0.0,17
595001,2019,120,1,0,11.0,6
667478,2019,120,1,1,0.0,17
677048,2019,120,1,0,12.0,5
680704,2019,120,1,1,0.0,17
644413,2019,120,1,0,9.0,8
657780,2019,120,1,1,0.0,17
670375,2019,120,1,0,7.0,10
656328,2019,120,1,1,0.0,17
622506,2019,120,1,1,0.0,17
607207,2019,120,1,0,7.0,10
655313,2019,120,1,0,8.0,8
663990,2019,120,1,1,0.0,16
620453,2019,120,1,0,5.0,11
572761,2019,120,2,1,0.0,11
681149,2019,120,1,1,0.0,16
683665,2019,120,1,1,0.0,16
622247,2019,120,1,1,0.0,16
661440,2019,120,2,1,0.0,14
676694,2019,120,1,0,10.0,6
664858,2019,120,1,1,0.0,16
668474,2019,120,1,0,10.0,6
660662,2019,120,1,0,9.0,7
501647,2019,120,1,0,11.0,5
571665,2019,120,1,0,14.0,2
572228,2019,120,1,0,5.0,11
657066,2019,120,1,0,5.0,11
663893,2019,120,0,0,,0
676847,2019,120,1,1,0.0,16
642769,2019,120,1,0,4.0,12
664079,2019,120,0,0,,0
543459,2019,120,1,1,0.0,16
657681,2019,120,1,1,0.0,15
456713,2019,120,1,1,0.0,15
600303,2019,120,1,1,0.0,15
571718,2019,120,1,0,2.0,13
643418,2019,120,2,1,0.0,14
681385,2019,120,1,1,0.0,15
675656,2019,120,1,0,7.0,8
606127,2019,120,2,1,0.0,8
516769,2019,120,1,1,0.0,15
543606,2019,120,1,0,5.0,10
686532,2019,120,1,1,0.0,15
596847,2019,120,1,0,5.0,10
681144,2019,120,1,1,0.0,15
664199,2019,120,1,1,0.0,15
663788,2019,120,1,0,6.0,8
656814,2019,120,1,1,0.0,14
675653,2019,120,1,1,0.0,14
504379,2019,120,1,0,2.0,12
660431,2019,120,1,0,7.0,7
650438,2019,120,1,1,0.0,14
643615,2019,120,1,0,6.0,8
642198,2019,120,1,0,6.0,8
682046,2019,120,1,1,0.0,14
656492,2019,120,1,0,3.0,11
682523,2019,120,1,1,0.0,14
664040,2019,120,1,1,0.0,14
451705,2019,120,1,0,6.0,8
682428,2019,120,1,1,0.0,14
659407,2019,120,1,0,9.0,5
668589,2019,120,1,1,0.0,14
607237,2019,120,1,1,0.0,14
666160,2019,120,1,0,7.0,7
641455,2019,120,1,1,0.0,13
660687,2019,120,1,0,6.0,7
668843,2019,120,1,1,0.0,13
666200,2019,120,1,1,0.0,13
621437,2019,120,1,1,0.0,13
681402,2019,120,1,1,0.0,13
622505,2019,120,1,0,4.0,9
573088,2019,120,1,1,0.0,13
621248,2019,120,1,0,6.0,7
657728,2019,120,1,1,0.0,13
621082,2019,120,1,0,5.0,8
677025,2019,120,1,1,0.0,13
681933,2019,120,1,1,0.0,13
613534,2019,120,1,1,0.0,12
656186,2019,120,1,1,0.0,12
621050,2019,120,1,0,0.0,12
663499,2019,120,0,0,,0
669023,2019,120,1,0,7.0,5
641898,2019,120,1,1,0.0,12
681464,2019,120,1,1,0.0,12
518170,2019,120,1,1,0.0,12
543068,2019,120,1,0,2.0,10
444859,2019,120,1,1,0.0,12
639238,2019,120,1,1,0.0,12
667524,2019,120,1,1,0.0,12
643230,2019,120,1,1,0.0,12
656637,2019,120,1,1,0.0,11
571746,2019,120,1,1,0.0,11
669180,2019,120,1,1,0.0,11
593977,2019,120,1,0,0.0,11
664979,2019,120,1,1,0.0,11
663406,2019,120,1,0,0.0,11
663326,2019,120,1,1,0.0,11
676833,2019,120,1,1,0.0,11
664774,2019,120,1,1,0.0,11
645280,2019,120,1,1,0.0,11
680963,2019,120,1,1,0.0,10
656841,2019,120,1,1,0.0,10
668880,2019,120,1,1,0.0,10
666720,2019,120,1,1,0.0,10
641323,2019,120,1,0,0.0,10
663752,2019,120,1,1,0.0,10
673862,2019,120,1,1,0.0,9
641962,2019,120,1,0,4.0,5
663726,2019,120,1,1,0.0,9
660751,2019,120,1,1,0.0,9
682438,2019,120,1,0,4.0,5
669292,2019,120,1,1,0.0,9
663718,2019,120,1,0,1.0,8
676758,2019,120,1,0,2.0,7
670430,2019,120,1,1,0.0,9
669064,2019,120,1,1,0.0,9
660650,2019,120,1,1,0.0,9
650668,2019,120,1,1,0.0,9
660717,2019,120,1,1,0.0,9
622689,2019,120,1,1,0.0,9
553831,2019,120,1,1,0.0,9
666933,2019,120,1,0,1.0,8
429712,2019,120,1,1,0.0,9
676736,2019,120,1,0,2.0,7
664291,2019,120,1,1,0.0,8
669690,2019,120,1,1,0.0,8
660842,2019,120,1,1,0.0,8
621237,2019,120,1,1,0.0,8
682633,2019,120,1,1,0.0,8
681993,2019,120,1,0,1.0,7
656943,2019,120,1,1,0.0,8
681925,2019,120,1,1,0.0,8
662145,2019,120,1,1,0.0,8
650644,2019,120,1,1,0.0,8
650880,2019,120,1,1,0.0,8
640463,2019,120,1,1,0.0,7
516685,2019,120,1,0,3.0,4
678614,2019,120,1,1,0.0,7
668950,2019,120,1,0,0.0,7
667339,2019,120,1,1,0.0,7
465698,2019,120,1,1,0.0,7
656216,2019,120,1,1,0.0,7
601975,2019,120,1,1,0.0,7
663684,2019,120,1,1,0.0,7
605447,2019,120,1,1,0.0,7
518577,2019,120,1,1,0.0,7
656657,2019,120,1,1,0.0,7
642007,2019,120,1,1,0.0,7
571577,2019,120,1,1,0.0,7
607780,2019,120,1,1,0.0,7
656653,2019,120,1,1,0.0,7
621443,2019,120,1,1,0.0,7
663559,2019,120,1,1,0.0,7
651002,2019,120,1,0,2.0,5
641438,2019,120,1,1,0.0,7
661333,2019,120,1,1,0.0,6
663894,2019,120,1,1,0.0,6
682119,2019,120,1,1,0.0,6
656744,2019,120,1,1,0.0,6
572128,2019,120,1,1,0.0,6
621500,2019,120,1,1,0.0,6
475054,2019,120,1,1,0.0,6
456387,2019,120,1,0,0.0,6
670866,2019,120,1,1,0.0,6
676825,2019,120,1,1,0.0,6
687396,2019,120,1,1,0.0,6
686973,2019,120,1,1,0.0,6
659003,2019,120,1,1,0.0,6
641884,2019,120,1,1,0.0,6
657064,2019,120,1,0,0.0,6
640488,2019,120,1,1,0.0,6
650385,2019,120,1,1,0.0,6
681479,2019,120,1,1,0.0,6
668984,2019,120,1,1,0.0,6
518960,2019,120,1,1,0.0,6
676620,2019,120,1,1,0.0,6
676670,2019,120,1,1,0.0,6
650831,2019,120,1,1,0.0,5
605164,2019,120,1,1,0.0,5
642728,2019,120,1,1,0.0,5
453286,2019,120,1,1,0.0,5
642659,2019,120,1,1,0.0,5
686654,2019,120,1,1,0.0,5
666624,2019,120,1,1,0.0,5
679350,2019,120,1,1,0.0,5
608715,2019,120,1,1,0.0,5
670325,2019,120,1,1,0.0,5
446481,2019,120,1,1,0.0,5
687156,2019,120,1,1,0.0,4
660638,2019,120,1,1,0.0,4
668714,2019,120,1,1,0.0,4
675910,2019,120,1,1,0.0,4
642546,2019,120,1,1,0.0,4
675913,2019,120,1,1,0.0,4
667755,2019,120,1,1,0.0,4
681473,2019,120,1,1,0.0,4
543238,2019,120,1,1,0.0,4
672820,2019,120,1,1,0.0,4
453214,2019,120,1,1,0.0,4
592280,2019,120,1,1,0.0,4
663834,2019,120,1,1,0.0,4
596122,2019,120,1,1,0.0,4
621035,2019,120,1,1,0.0,3
674052,2019,120,1,1,0.0,3
660577,2019,120,1,1,0.0,3
462956,2019,120,1,1,0.0,3
641506,2019,120,1,1,0.0,3
673726,2019,120,1,1,0.0,3
642073,2019,120,1,1,0.0,3
682072,2019,120,1,1,0.0,3
446334,2019,120,1,1,0.0,3
665924,2019,120,1,1,0.0,3
575929,2019,120,1,1,0.0,2
608331,2019,120,1,1,0.0,2
670443,2019,120,1,1,0.0,2
681728,2019,120,1,1,0.0,2
680722,2019,120,1,1,0.0,2
673380,2019,120,1,1,0.0,2
641620,2019,120,1,1,0.0,2
674460,2019,120,1,1,0.0,2
554430,2019,120,1,1,0.0,2
666653,2019,120,1,1,0.0,2
676891,2019,120,1,1,0.0,2
664106,2019,120,1,1,0.0,2
663905,2019,120,1,1,0.0,2
676669,2019,120,1,1,0.0,1
649955,2019,120,1,1,0.0,1
644433,2019,120,0,0,,0
457803,2019,120,1,1,0.0,1
630105,2019,120,1,1,0.0,1
643493,2019,120,1,1,0.0,1
543376,2019,120,1,1,0.0,1
434658,2019,120,1,1,0.0,1
670428,2019,120,1,1,0.0,1
663660,2019,120,1,1,0.0,1
650366,2019,120,1,1,0.0,1
650660,2019,120,1,1,0.0,1
667576,2019,120,0,0,,0
669443,2019,120,1,1,0.0,1
680695,2019,120,1,1,0.0,1
594694,2019,120,1,1,0.0,0
666213,2019,120,1,1,0.0,0
592200,2019,120,1,1,0.0,0
571657,2019,120,1,1,0.0,0
517414,2019,120,1,1,0.0,0
679599,2019,120,1,1,0.0,0
669471,2019,120,1,1,0.0,0
660422,2019,120,1,1,0.0,0
676610,2019,120,1,1,0.0,0
656849,2019,120,1,1,0.0,0
650893,2019,120,1,1,0.0,0
676664,2019,120,1,1,0.0,0
650729,2019,120,1,1,0.0,0
665023,2019,120,1,1,0.0,0
656927,2019,120,1,1,0.0,0
456696,2019,120,1,1,0.0,0
669459,2019,120,1,1,0.0,0
543532,2019,120,1,1,0.0,0
608383,2019,120,1,1,0.0,0
669259,2019,120,1,1,0.0,0
670396,2019,120,1,1,0.0,0
620998,2019,120,1,1,0.0,0
666676,2019,120,1,1,0.0,0
683246,2019,121,0,0,,0
622171,2019,121,0,0,,0
456501,2019,121,0,0,,0
640455,2019,121,0,0,,0
608665,2019,121,0,0,,0
534910,2019,121,0,0,,0
592836,2019,121,0,0,,0
642759,2019,121,0,0,,0
605254,2019,121,0,0,,0
572070,2019,121,0,0,,0
608718,2019,121,0,0,,0
659275,2019,121,0,0,,0
500724,2019,121,0,0,,0
620454,2019,121,0,0,,0
641771,2019,121,0,0,,0
595981,2019,121,0,0,,0
656629,2019,121,0,0,,0
521692,2019,121,0,0,,0
611093,2019,121,0,0,,0
641871,2019,121,0,0,,0
639373,2019,121,0,0,,0
592815,2019,121,0,0,,0
572122,2019,121,1,0,55.0,56
542888,2019,121,0,0,,0
543302,2019,121,0,0,,0
461872,2019,121,1,0,7.0,12
605361,2019,121,0,0,,0
605194,2019,121,0,0,,0
605242,2019,121,1,1,0.0,118
656756,2019,121,1,1,0.0,118
517593,2019,121,1,1,0.0,117
606160,2019,121,1,1,0.0,117
576397,2019,121,2,1,0.0,52
642851,2019,121,1,1,0.0,116
593372,2019,121,1,0,63.0,53
444432,2019,121,1,1,0.0,116
502171,2019,121,3,1,0.0,103
446399,2019,121,1,1,0.0,116
502381,2019,121,1,0,76.0,40
581527,2019,121,1,1,0.0,116
592647,2019,121,1,1,0.0,115
445055,2019,121,1,0,25.0,90
641656,2019,121,1,1,0.0,115
592444,2019,121,2,0,0.0,31
593934,2019,121,1,0,65.0,49
456665,2019,121,2,1,0.0,56
456030,2019,121,2,1,0.0,104
519076,2019,121,1,1,0.0,114
622766,2019,121,1,1,0.0,114
592665,2019,121,1,1,0.0,114
621068,2019,121,1,1,0.0,114
606983,2019,121,1,1,0.0,114
657538,2019,121,2,1,0.0,70
656798,2019,121,1,1,0.0,114
543483,2019,121,1,0,84.0,30
622382,2019,121,1,1,0.0,114
608671,2019,121,1,1,0.0,114
622110,2019,121,1,1,0.0,114
621566,2019,121,1,0,73.0,41
593523,2019,121,1,1,0.0,114
572403,2019,121,1,0,103.0,11
665173,2019,121,3,0,35.0,69
622054,2019,121,2,1,0.0,106
605135,2019,121,1,1,0.0,114
672810,2019,121,1,1,0.0,114
664028,2019,121,1,1,0.0,114
592833,2019,121,1,1,0.0,114
608349,2019,121,1,1,0.0,114
435062,2019,121,1,0,106.0,8
572191,2019,121,1,1,0.0,114
592254,2019,121,1,1,0.0,113
592332,2019,121,2,1,0.0,46
607468,2019,121,1,1,0.0,113
622663,2019,121,1,1,0.0,113
621294,2019,121,1,1,0.0,113
622098,2019,121,1,1,0.0,113
518595,2019,121,1,0,103.0,10
476454,2019,121,1,1,0.0,113
607455,2019,121,1,1,0.0,113
453056,2019,121,1,1,0.0,113
641505,2019,121,1,1,0.0,113
453344,2019,121,1,1,0.0,113
458584,2019,121,2,1,0.0,102
501817,2019,121,1,1,0.0,113
501925,2019,121,1,0,7.0,106
572193,2019,121,2,1,0.0,80
453329,2019,121,2,1,0.0,86
570256,2019,121,2,1,0.0,52
543475,2019,121,2,0,20.0,26
621345,2019,121,1,1,0.0,113
503285,2019,121,1,1,0.0,113
553869,2019,121,1,0,89.0,24
592314,2019,121,1,1,0.0,113
544369,2019,121,1,0,42.0,71
543305,2019,121,1,0,67.0,46
488984,2019,121,2,1,0.0,97
622072,2019,121,1,1,0.0,113
596451,2019,121,2,0,32.0,74
571697,2019,121,1,1,0.0,113
621121,2019,121,1,1,0.0,113
475479,2019,121,1,0,32.0,81
621366,2019,121,1,1,0.0,113
622608,2019,121,1,1,0.0,113
519008,2019,121,1,0,80.0,33
519306,2019,121,1,1,0.0,113
596019,2019,121,1,0,90.0,23
608652,2019,121,1,1,0.0,113
571760,2019,121,1,0,54.0,59
518566,2019,121,1,1,0.0,113
607374,2019,121,1,1,0.0,113
543734,2019,121,2,0,14.0,71
543169,2019,121,1,0,55.0,58
642606,2019,121,1,1,0.0,113
493316,2019,121,1,1,0.0,113
650530,2019,121,1,1,0.0,113
502026,2019,121,1,0,94.0,19
650828,2019,121,1,1,0.0,113
641684,2019,121,1,1,0.0,113
457708,2019,121,1,0,32.0,81
660271,2019,121,1,0,73.0,40
477132,2019,121,1,0,95.0,18
660758,2019,121,1,0,16.0,97
650494,2019,121,1,0,4.0,109
502082,2019,121,1,1,0.0,113
591741,2019,121,1,1,0.0,113
448179,2019,121,2,1,0.0,60
571561,2019,121,1,1,0.0,113
476704,2019,121,1,1,0.0,113
453943,2019,121,1,0,88.0,25
656805,2019,121,1,1,0.0,113
518633,2019,121,1,0,84.0,29
596720,2019,121,1,1,0.0,113
621094,2019,121,1,1,0.0,113
543401,2019,121,1,0,95.0,18
622795,2019,121,1,1,0.0,113
605548,2019,121,1,1,0.0,113
674372,2019,121,1,1,0.0,111
519326,2019,121,1,1,0.0,111
643265,2019,121,2,0,69.0,37
670467,2019,121,1,1,0.0,109
640737,2019,121,1,1,0.0,109
664125,2019,121,1,1,0.0,109
665579,2019,121,1,1,0.0,109
669140,2019,121,1,1,0.0,109
675977,2019,121,1,1,0.0,109
664139,2019,121,1,1,0.0,109
620445,2019,121,1,1,0.0,109
657044,2019,121,1,1,0.0,109
519317,2019,121,2,1,0.0,101
571474,2019,121,4,0,2.0,31
621330,2019,121,1,1,0.0,109
592848,2019,121,1,0,68.0,41
668954,2019,121,2,1,0.0,54
596052,2019,121,1,1,0.0,109
657634,2019,121,1,1,0.0,109
643353,2019,121,1,1,0.0,109
502517,2019,121,1,0,86.0,23
592492,2019,121,1,1,0.0,109
666135,2019,121,2,0,29.0,48
670622,2019,121,1,0,95.0,14
624427,2019,121,2,1,0.0,105
649143,2019,121,1,0,19.0,90
666674,2019,121,1,0,74.0,35
624416,2019,121,1,1,0.0,109
630034,2019,121,1,0,95.0,14
663411,2019,121,1,1,0.0,109
641703,2019,121,1,1,0.0,109
609280,2019,121,2,1,0.0,100
621532,2019,121,1,0,4.0,105
642225,2019,121,1,1,0.0,109
663648,2019,121,2,1,0.0,18
650605,2019,121,1,1,0.0,109
453385,2019,121,2,1,0.0,57
624503,2019,121,2,0,59.0,38
650346,2019,121,1,0,48.0,61
656880,2019,121,1,1,0.0,109
623896,2019,121,2,1,0.0,106
669330,2019,121,1,1,0.0,109
605221,2019,121,1,0,98.0,11
649957,2019,121,3,1,0.0,101
621563,2019,121,2,0,35.0,70
664168,2019,121,1,0,71.0,38
665038,2019,121,1,1,0.0,109
665105,2019,121,1,1,0.0,109
642767,2019,121,1,1,0.0,109
543232,2019,121,2,0,1.0,82
666208,2019,121,1,1,0.0,108
459429,2019,121,1,0,63.0,45
622362,2019,121,1,1,0.0,108
642713,2019,121,1,1,0.0,108
664156,2019,121,1,1,0.0,108
665096,2019,121,1,1,0.0,108
621574,2019,121,1,1,0.0,108
605448,2019,121,1,1,0.0,108
668881,2019,121,1,1,0.0,108
642853,2019,121,1,0,29.0,79
622441,2019,121,1,1,0.0,108
670552,2019,121,1,0,92.0,16
669222,2019,121,1,0,87.0,20
282332,2019,121,2,0,47.0,20
657744,2019,121,1,1,0.0,107
676529,2019,121,2,0,45.0,36
607208,2019,121,1,0,63.0,44
656727,2019,121,1,0,95.0,12
642772,2019,121,2,0,7.0,88
674707,2019,121,0,0,,0
454975,2019,121,1,1,0.0,107
656375,2019,121,1,1,0.0,107
664869,2019,121,1,1,0.0,107
642005,2019,121,1,1,0.0,107
621203,2019,121,1,1,0.0,107
622576,2019,121,1,1,0.0,107
596068,2019,121,2,1,0.0,60
425900,2019,121,2,0,42.0,55
593525,2019,121,2,1,0.0,72
650600,2019,121,1,1,0.0,107
592644,2019,121,1,0,73.0,34
624586,2019,121,1,0,73.0,34
627894,2019,121,1,1,0.0,107
658724,2019,121,1,0,74.0,32
572816,2019,121,1,1,0.0,106
641697,2019,121,1,0,5.0,101
643465,2019,121,1,1,0.0,106
661268,2019,121,1,0,69.0,37
607601,2019,121,1,1,0.0,106
664242,2019,121,1,1,0.0,106
657240,2019,121,1,1,0.0,106
643410,2019,121,1,1,0.0,106
669740,2019,121,1,1,0.0,106
571616,2019,121,2,1,0.0,83
605476,2019,121,1,1,0.0,106
474029,2019,121,1,1,0.0,106
545348,2019,121,1,1,0.0,106
620444,2019,121,1,0,0.0,106
661426,2019,121,1,1,0.0,106
660761,2019,121,1,0,75.0,31
642091,2019,121,1,1,0.0,106
543542,2019,121,1,1,0.0,106
643494,2019,121,1,1,0.0,106
605441,2019,121,1,0,99.0,7
547912,2019,121,1,0,93.0,13
658530,2019,121,3,1,0.0,97
663543,2019,121,2,0,55.0,38
664098,2019,121,1,1,0.0,106
642343,2019,121,1,1,0.0,106
605335,2019,121,1,1,0.0,106
656644,2019,121,1,1,0.0,106
650428,2019,121,1,0,96.0,10
671276,2019,121,1,1,0.0,106
623300,2019,121,1,0,7.0,99
642031,2019,121,2,1,0.0,27
650633,2019,121,1,1,0.0,106
621078,2019,121,1,0,54.0,52
641440,2019,121,2,1,0.0,75
592620,2019,121,1,0,90.0,16
670359,2019,121,1,1,0.0,106
642271,2019,121,1,1,0.0,106
666130,2019,121,1,1,0.0,106
622101,2019,121,1,1,0.0,106
657786,2019,121,1,1,0.0,106
641797,2019,121,1,1,0.0,106
665026,2019,121,1,1,0.0,106
661413,2019,121,1,1,0.0,106
663809,2019,121,1,1,0.0,106
673904,2019,121,1,1,0.0,106
642135,2019,121,1,1,0.0,106
666628,2019,121,1,1,0.0,106
641420,2019,121,1,1,0.0,106
607481,2019,121,1,0,98.0,8
656522,2019,121,2,1,0.0,81
650380,2019,121,1,1,0.0,106
657231,2019,121,1,1,0.0,106
676855,2019,121,1,1,0.0,106
659267,2019,121,1,1,0.0,106
602083,2019,121,1,1,0.0,106
670335,2019,121,1,1,0.0,106
573669,2019,121,1,0,45.0,61
666176,2019,121,1,1,0.0,106
681650,2019,121,1,0,98.0,8
670164,2019,121,2,0,8.0,13
663657,2019,121,1,1,0.0,106
668948,2019,121,2,1,0.0,70
660815,2019,121,2,1,0.0,12
664016,2019,121,1,0,98.0,8
664314,2019,121,1,0,46.0,60
595263,2019,121,1,0,83.0,23
473724,2019,121,2,0,17.0,35
641540,2019,121,1,1,0.0,106
657756,2019,121,1,1,0.0,106
641990,2019,121,1,1,0.0,106
656693,2019,121,1,1,0.0,106
592499,2019,121,1,1,0.0,106
670112,2019,121,1,1,0.0,106
641998,2019,121,1,1,0.0,106
667722,2019,121,1,0,59.0,47
669394,2019,121,1,1,0.0,106
670365,2019,121,1,1,0.0,106
669248,2019,121,1,0,97.0,9
663359,2019,121,1,1,0.0,106
656265,2019,121,1,0,3.0,103
453064,2019,121,1,1,0.0,106
656683,2019,121,2,1,0.0,98
665014,2019,121,1,1,0.0,106
656413,2019,121,1,0,99.0,7
650883,2019,121,1,0,86.0,20
450172,2019,121,1,1,0.0,105
666931,2019,121,1,0,95.0,10
571875,2019,121,1,0,23.0,82
656766,2019,121,1,1,0.0,105
673140,2019,121,1,0,97.0,8
676280,2019,121,2,0,44.0,58
663944,2019,121,1,0,29.0,76
605195,2019,121,1,0,94.0,11
571788,2019,121,1,0,53.0,51
625974,2019,121,1,1,0.0,47
598271,2019,121,2,1,0.0,89
669205,2019,121,1,0,90.0,14
667351,2019,121,1,0,95.0,9
677020,2019,121,1,1,0.0,104
641857,2019,121,1,0,92.0,12
657193,2019,121,1,1,0.0,104
543557,2019,121,1,0,72.0,32
681907,2019,121,1,0,79.0,25
657011,2019,121,2,0,70.0,24
624507,2019,121,1,1,0.0,104
671066,2019,121,3,0,29.0,38
571687,2019,121,1,1,0.0,104
660579,2019,121,1,1,0.0,104
608597,2019,121,1,1,0.0,103
435263,2019,121,1,0,93.0,10
676910,2019,121,1,0,91.0,12
644429,2019,121,1,0,21.0,82
656457,2019,121,2,0,29.0,50
592094,2019,121,1,1,0.0,103
488671,2019,121,2,0,21.0,48
542881,2019,121,1,1,0.0,103
656543,2019,121,1,1,0.0,103
519043,2019,121,1,1,0.0,103
663937,2019,121,1,0,58.0,45
488818,2019,121,2,0,54.0,15
596143,2019,121,1,0,94.0,8
614173,2019,121,1,1,0.0,102
623490,2019,121,1,1,0.0,102
650510,2019,121,1,1,0.0,102
657123,2019,121,2,1,0.0,94
571901,2019,121,1,1,0.0,102
657530,2019,121,3,1,0.0,52
655672,2019,121,2,1,0.0,95
607473,2019,121,1,1,0.0,101
547181,2019,121,1,0,87.0,14
621123,2019,121,1,0,92.0,9
664055,2019,121,1,0,89.0,12
605182,2019,121,2,0,21.0,76
606303,2019,121,1,1,0.0,101
492802,2019,121,1,0,95.0,6
657509,2019,121,1,1,0.0,101
656257,2019,121,1,0,80.0,21
594872,2019,121,1,1,0.0,101
621089,2019,121,1,0,91.0,10
665150,2019,121,1,0,24.0,77
668784,2019,121,1,1,0.0,101
669335,2019,121,1,0,78.0,23
623279,2019,121,1,0,81.0,20
621311,2019,121,1,0,92.0,9
547943,2019,121,1,0,90.0,11
519037,2019,121,1,0,66.0,35
641714,2019,121,2,1,0.0,87
670422,2019,121,1,1,0.0,101
501992,2019,121,1,1,0.0,101
681819,2019,121,1,0,93.0,7
660663,2019,121,1,0,80.0,20
431145,2019,121,1,0,83.0,17
660693,2019,121,1,0,18.0,82
660587,2019,121,3,0,25.0,31
518883,2019,121,1,1,0.0,100
452657,2019,121,1,1,0.0,100
666918,2019,121,1,1,0.0,100
672358,2019,121,1,0,90.0,9
542947,2019,121,1,0,64.0,35
542436,2019,121,2,1,0.0,88
592144,2019,121,1,1,0.0,32
675979,2019,121,1,1,0.0,99
621028,2019,121,1,0,76.0,23
595144,2019,121,1,1,0.0,99
658652,2019,121,1,1,0.0,99
554374,2019,121,2,1,0.0,92
665141,2019,121,1,0,92.0,7
682613,2019,121,2,1,0.0,45
631222,2019,121,2,0,49.0,37
682538,2019,121,2,0,9.0,23
664916,2019,121,1,0,92.0,7
643588,2019,121,1,0,92.0,7
670302,2019,121,1,1,0.0,17
622482,2019,121,1,1,0.0,3
593604,2019,121,0,0,,0
682446,2019,121,1,0,91.0,8
675915,2019,121,1,0,92.0,7
657524,2019,121,1,0,91.0,8
666558,2019,121,2,1,0.0,77
624522,2019,121,1,1,0.0,99
592811,2019,121,1,1,0.0,98
623434,2019,121,1,0,32.0,66
607632,2019,121,1,0,70.0,28
669130,2019,121,2,1,0.0,93
657598,2019,121,2,0,3.0,57
571440,2019,121,1,0,92.0,6
605170,2019,121,1,0,64.0,34
571476,2019,121,1,0,88.0,10
650793,2019,121,1,1,0.0,98
596142,2019,121,1,0,86.0,12
670870,2019,121,1,1,0.0,98
642768,2019,121,2,1,0.0,48
543056,2019,121,1,0,66.0,32
621256,2019,121,0,0,,0
488787,2019,121,1,0,89.0,9
657108,2019,121,1,0,86.0,12
641920,2019,121,1,0,73.0,25
661841,2019,121,1,1,0.0,98
