Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid,Name
MIN,Twins,119,477,531,96,64,20,5,7,63,48,44,0,151,7,3,0,9,30,5,0.201258,0.276836,0.308176,0.585012,0.262106,0.0828625,0.284369,0.291391,0.106918,7.75317,0.276398,,,40.7763,-21.9654,-0.3,3.19322,3.19322,0.0827593,-19.124070405960083,1.6510581374168396,64.3406,408.9,3.436134453,408.9,3.436134453,999.0,0.0,2B/SS,/players/lance-debarge/sa3025260/stats/batting,8.0,AL,Kyle DeBarge,814414,sa3025260,sa3025260,Kyle DeBarge
PHI,Phillies,125,462,511,101,72,17,3,9,58,54,38,0,156,9,2,0,6,22,8,0.218615,0.289628,0.32684,0.616468,0.275309,0.074364,0.305284,0.24359,0.108225,6.25994,0.307692,,,44.7185,-15.6601,-1.8,0.338262,0.338262,0.0817786,-16.274240791797638,0.07757210731506348,72.5704,415.0,3.32,415.0,3.32,999.0,0.0,3B,/players/carson-demartini/sa3025198/stats/batting,26.0,NL,Carson DeMartini,701831,sa3025198,sa3025198,Carson DeMartini
,,98,351,384,72,52,12,0,8,37,40,24,0,79,4,2,3,11,1,1,0.205128,0.262467,0.307692,0.570159,0.253785,0.0625,0.205729,0.303797,0.102564,2.26711,0.240602,,,26.8939,-18.4786,6.4,-0.737651,-0.737651,0.0791429,-19.809318006038666,7.810934782028198,58.0953,245.3,2.503061224,245.3,2.503061224,999.0,0.0,2B/3B,/players/joshua-zamora/sa3020092/stats/batting,-1.0,,Josh Zamora,695031,sa3020092,sa3020092,Josh Zamora
CLE,Guardians,98,351,389,79,58,15,2,4,45,34,30,0,82,3,2,3,4,15,5,0.225071,0.290155,0.31339,0.603546,0.269918,0.0771208,0.210797,0.365854,0.0883191,5.97085,0.280899,,,32.3394,-13.624,4.3,0.351661,0.351661,0.0783261,-12.639478325843811,0.012081146240234375,71.6649,297.4,3.034693877,297.4,3.034693877,999.0,0.0,OF,/players/michael-lipscomb/sa3020764/stats/batting,5.0,AL,Guy Lipscomb,805865,sa3020764,sa3020764,Guy Lipscomb
ATH,Athletics,109,383,429,85,68,14,2,1,43,32,33,0,129,3,1,9,9,11,3,0.221932,0.288095,0.276762,0.564858,0.256483,0.0769231,0.300699,0.255814,0.0548303,5.40656,0.330709,,,30.9852,-19.7045,2.0,0.284874,0.284874,0.0770169,-20.746196776628494,6.7288360595703125,58.4059,274.9,2.522018348,274.9,2.522018348,999.0,0.0,SS,/players/andrew-swift/sa3017281/stats/batting,10.0,AL,Drew Swift,669439,sa3017281,sa3017281,Drew Swift
BAL,Orioles,77,266,311,50,33,8,3,6,35,27,32,0,80,2,2,9,3,15,5,0.18797,0.278146,0.308271,0.586416,0.263857,0.102894,0.257235,0.4,0.120301,7.24415,0.241758,,,24.3245,-12.4226,0.2,0.510101,0.510101,0.0755969,-11.311305105686188,1.3427102118730545,67.7495,227.2,2.95064935,227.2,2.95064935,999.0,0.0,2B/OF,/players/tavian-josenberger/sa3022808/stats/batting,2.0,AL,Tavian Josenberger,694444,sa3022808,sa3022808,Tavian Josenberger
LAD,Dodgers,123,453,516,82,55,14,2,11,65,53,49,0,164,11,3,0,9,9,2,0.181015,0.275194,0.293598,0.568792,0.258659,0.0949612,0.317829,0.298781,0.112583,5.75089,0.252669,,,38.1803,-22.7891,3.9,0.221773,0.221773,0.0742306,-22.232687324285507,5.79594361782074,63.2837,353.1,2.870731707,353.1,2.870731707,999.0,0.0,2B/3B,/players/logan-wagner/sa3019932/stats/batting,22.0,NL,Logan Wagner,702488,sa3019932,sa3019932,Logan Wagner
CHC,Cubs,124,447,490,95,66,20,2,7,50,48,32,0,165,7,3,1,12,12,5,0.212528,0.274029,0.313199,0.587228,0.261537,0.0653061,0.336735,0.193939,0.100671,5.28256,0.316547,,,37.4016,-20.4957,-1.2,-0.340762,-0.340762,0.0741976,-19.77353596687317,4.201234579086304,66.5386,346.0,2.79032258,346.0,2.79032258,999.0,0.0,2B/SS,/players/benjamin-cowles/sa3016976/stats/batting,17.0,NL,Ben Cowles,701496,sa3016976,sa3016976,Ben Cowles
NYM,Mets,134,480,527,106,59,24,2,21,63,69,41,1,158,3,3,0,4,9,6,0.220833,0.28463,0.410417,0.695047,0.300169,0.0777989,0.29981,0.259494,0.189583,4.59235,0.279605,,,56.7553,-5.51381,-6.3,-1.33047,-1.33047,0.0675594,-4.758728384971619,-12.10908317565918,94.5113,524.3,3.912686567,524.3,3.912686567,999.0,0.17948718,OF,/players/mj-melendez/22197/stats/batting,25.0,NL,MJ Melendez,669004,22197,22197,MJ Melendez
,,97,337,374,79,55,18,3,3,41,33,24,0,104,4,2,7,8,12,3,0.234421,0.291553,0.332344,0.623897,0.276341,0.0641711,0.278075,0.230769,0.0979228,6.63774,0.327586,,,33.0428,-11.1482,3.4,0.623509,0.623509,0.0668862,-16.559769928455353,4.774191737174988,61.235,301.3,3.106185567,301.3,3.106185567,999.0,0.0,3B/SS,/players/julio-carreras/sa3005598/stats/batting,-1.0,,Julio Carreras,679734,sa3005598,sa3005598,Julio Carreras
STL,Cardinals,102,401,435,88,63,13,0,12,50,45,28,0,89,4,2,0,9,4,3,0.219451,0.275862,0.341646,0.617508,0.272566,0.0643678,0.204598,0.314607,0.122195,3.20613,0.251656,,,37.0987,-14.2999,-4.4,-1.05571,-1.05571,0.0649204,-14.228637933731079,0.3949732780456543,74.4495,337.5,3.308823529,337.5,3.308823529,999.0,0.0,SS,/players/jess--bez/sa3018507/stats/batting,28.0,NL,Jesús  Báez,800305,sa3018507,sa3018507,Jesús  Báez
,,55,195,214,40,28,7,0,5,17,22,15,0,56,3,1,0,9,1,0,0.205128,0.271028,0.317949,0.588977,0.262603,0.0700935,0.261682,0.267857,0.112821,2.3796,0.259259,,,16.5198,-8.76596,-1.1,-0.103677,-0.103677,0.0632497,-9.581156000494957,2.831510901451111,62.4244,152.2,2.767272727,152.2,2.767272727,999.0,0.0,C,/players/julio-rodriguez/sa917669/stats/batting,,,Julio E. Rodriguez,667372,sa917669,sa917669,Julio E. Rodriguez
SEA,Mariners,104,328,370,74,61,10,3,0,51,30,32,0,76,7,2,1,4,17,4,0.22561,0.306233,0.27439,0.580623,0.26635,0.0864865,0.205405,0.421053,0.0487805,7.30203,0.291339,,,29.6879,-14.0305,-3.5,1.10176,1.10176,0.0617198,-9.995046019554138,-2.14050555229187,74.5537,270.6,2.601923076,270.6,2.601923076,999.0,0.0,2B/OF,/players/blake-rambusch/sa3020008/stats/batting,11.0,AL,Blake Rambusch,800683,sa3020008,sa3020008,Blake Rambusch
CIN,Reds,86,293,325,46,26,10,1,9,28,32,24,0,152,2,3,3,6,0,0,0.156997,0.223602,0.290102,0.513705,0.228022,0.0738462,0.467692,0.157895,0.133106,2.46458,0.274074,,,15.9637,-22.4376,8.4,-0.343287,-0.343287,0.0546672,-24.64600619673729,14.370752334594727,36.9076,161.9,1.882558139,161.9,1.882558139,999.0,0.0,C,/players/connor-burns/sa3022599/stats/batting,18.0,NL,Connor Burns,694829,sa3022599,sa3022599,Connor Burns
NYY,Yankees,59,189,214,40,27,9,0,4,22,24,16,0,55,6,3,0,3,1,0,0.21164,0.28972,0.322751,0.612471,0.274016,0.0747664,0.257009,0.290909,0.111111,3.04306,0.270677,,,18.5028,-6.78299,-4.2,-0.123482,-0.123482,0.053901,-6.57252961397171,-0.26848888397216797,74.4313,166.6,2.823728813,166.6,2.823728813,999.0,0.0,C,/players/tomas-frick/sa3023485/stats/batting,9.0,AL,Tomas Frick,694281,sa3023485,sa3023485,Tomas Frick
,,42,131,144,25,17,4,0,4,13,17,8,0,44,2,1,2,4,1,1,0.19084,0.246479,0.312977,0.559456,0.247427,0.0555556,0.305556,0.181818,0.122137,2.66176,0.25,,,9.34187,-7.67284,0.5,-0.387763,-0.387763,0.0530921,-7.416053265333176,3.1455025672912598,58.8194,87.3,2.078571428,87.3,2.078571428,999.0,0.0,C,/players/elijah-wilson/sa918961/stats/batting,-1.0,,Eli Wilson,670250,sa918961,sa918961,Eli Wilson
,,98,349,386,83,59,18,0,6,37,38,26,0,82,5,6,0,8,1,1,0.237822,0.295337,0.340974,0.636311,0.280858,0.0673575,0.212435,0.317073,0.103152,2.05659,0.28839,,,35.5183,-10.0906,-2.0,-0.803668,-0.803668,0.0530147,-11.73856258392334,-0.5817166566848755,76.0981,316.5,3.229591836,316.5,3.229591836,999.0,0.0,1B/3B,/players/malcom-nuez/sa3008113/stats/batting,-1.0,,Malcom Nuñez,682650,sa3008113,sa3008113,Malcom Nuñez
MIL,Brewers,141,518,572,125,88,22,1,14,51,66,44,0,187,6,4,0,17,8,4,0.241313,0.305944,0.368726,0.67467,0.29731,0.0769231,0.326923,0.235294,0.127413,3.35165,0.345794,,,60.274,-7.31223,-0.3,-0.9491,-0.9491,0.0503683,-7.724021732807159,-10.808523952960968,90.0066,537.1,3.809219858,537.1,3.809219858,999.0,0.0,1B,/players/blake-burke/sa3025381/stats/batting,23.0,NL,Blake Burke,695501,sa3025381,sa3025381,Blake Burke
BAL,Orioles,98,355,391,84,59,14,7,4,56,40,24,0,82,4,1,7,3,24,17,0.23662,0.291667,0.349296,0.640962,0.282069,0.0613811,0.209719,0.292683,0.112676,8.34834,0.296296,,,36.363,-9.83667,-2.6,-2.73614,-2.73614,0.0492621,-11.816981077194214,-1.1633449792861938,80.295,315.5,3.219387755,315.5,3.219387755,999.0,0.0,OF,/players/nathan-george/sa3067128/stats/batting,2.0,AL,Nate George,825582,sa3067128,sa3067128,Nate George
PIT,Pirates,125,490,556,92,57,22,9,4,47,44,47,0,164,10,5,4,7,14,4,0.187755,0.269928,0.293878,0.563805,0.253573,0.0845324,0.294964,0.286585,0.106122,6.7779,0.269113,,,38.8441,-26.8516,3.5,0.40934,0.40934,0.0473725,-27.6584110558033,9.628747940063477,57.407,364.3,2.9144,364.3,2.9144,999.0,0.0,SS,/players/samuel-stafura/sa3022612/stats/batting,27.0,NL,Sammy Stafura,806230,sa3022612,sa3022612,Sammy Stafura
NYY,Yankees,100,338,378,77,52,16,1,8,39,43,32,1,99,6,2,0,10,5,3,0.227811,0.304233,0.352071,0.656304,0.290635,0.0846561,0.261905,0.323232,0.12426,3.92147,0.296137,,,37.7829,-6.88075,1.5,-0.816101,-0.816101,0.0473491,-7.1069992780685425,-5.44444465637207,85.8796,335.6,3.356,335.6,3.356,999.0,0.0,1B,/players/ernesto-martinez-/sa3003173/stats/batting,9.0,AL,Ernesto Martinez Jr.,667803,sa3003173,sa3003173,Ernesto Martinez Jr.
CIN,Reds,91,316,353,74,55,15,1,3,38,31,27,0,99,3,2,5,4,16,3,0.234177,0.298851,0.316456,0.615306,0.275416,0.0764873,0.280453,0.272727,0.0822785,5.91847,0.328704,,,30.9223,-10.7874,4.0,1.41031,1.41031,0.0457166,-11.402930498123169,0.10890650749206543,69.374,287.8,3.162637362,287.8,3.162637362,999.0,0.0,OF,/players/shane-sasaki/sa3011754/stats/batting,18.0,NL,Shane Sasaki,687071,sa3011754,sa3011754,Shane Sasaki
MIL,Brewers,80,290,321,55,37,9,2,7,38,38,23,0,148,6,1,1,3,22,4,0.189655,0.2625,0.306897,0.569397,0.254953,0.0716511,0.461059,0.155405,0.117241,8.17277,0.352941,,,22.786,-15.1426,1.1,2.32622,2.32622,0.0451332,-12.51485276222229,2.2794532775878906,60.9909,238.9,2.98625,238.9,2.98625,999.0,0.0,OF,/players/greg-jones/25448/stats/batting,23.0,NL,Greg Jones,675659,25448,25448,Greg Jones
,,82,277,310,64,42,14,1,7,33,37,23,0,87,5,3,2,6,12,4,0.231047,0.298701,0.364621,0.663322,0.292045,0.0741935,0.280645,0.264368,0.133574,5.38187,0.306452,,,31.3408,-5.28806,-0.9,0.299814,0.299814,0.0437427,-5.566020220518112,-4.317107558250427,84.0348,289.1,3.525609756,289.1,3.525609756,999.0,0.0,OF,/players/matthew-kroon/sa3007502/stats/batting,-1.0,,Matt Kroon,663714,sa3007502,sa3007502,Matt Kroon
,,69,231,264,54,43,8,0,3,28,25,26,1,37,5,2,0,7,2,0,0.233766,0.32197,0.307359,0.629329,0.285056,0.0984849,0.140152,0.702703,0.0735931,3.27998,0.264249,,,25.1922,-6.00139,-7.7,-0.0819222,-0.0819222,0.0414189,-5.8345667719841,-2.849911689758301,81.512,219.6,3.182608695,219.6,3.182608695,999.0,0.0,C,/players/philip-clarke/sa3011379/stats/batting,,,Phil Clarke,671287,sa3011379,sa3011379,Phil Clarke
PHI,Phillies,89,305,346,54,31,14,3,6,47,32,31,0,117,3,1,6,2,17,2,0.177049,0.258824,0.301639,0.560463,0.25136,0.0895954,0.33815,0.264957,0.12459,8.54233,0.262295,,,23.5511,-17.3314,0.9,2.15186,2.15186,0.0406729,-15.824433088302612,4.7139328718185425,56.1641,240.2,2.698876404,240.2,2.698876404,999.0,0.0,SS,/players/bryan-rincon/sa3020221/stats/batting,26.0,NL,Bryan Rincon,804858,sa3020221,sa3020221,Bryan Rincon
SDP,Padres,111,388,422,86,58,18,1,9,36,45,25,0,80,6,3,0,14,2,1,0.221649,0.277251,0.342784,0.620035,0.273119,0.0592417,0.189573,0.3125,0.121134,2.80201,0.254967,,,36.1793,-13.6832,-2.8,-0.597066,-0.597066,0.0404122,-12.39138263463974,-1.2494415044784546,76.4188,330.1,2.973873873,330.1,2.973873873,999.0,0.0,1B/3B,/players/jose-miranda/20538/stats/batting,29.0,NL,Jose Miranda,669304,20538,20538,Jose Miranda
SFG,Giants,115,446,492,101,74,20,2,5,59,50,33,0,93,10,1,2,7,8,5,0.226457,0.293878,0.313901,0.607779,0.272927,0.0670732,0.189024,0.354839,0.0874439,4.77696,0.275072,,,42.1042,-16.0294,-2.0,-1.21998,-1.21998,0.034806,-15.831593871116638,-0.1922398805618286,74.9424,366.2,3.184347826,366.2,3.184347826,999.0,0.0,2B,/players/jean-sio/sa3018648/stats/batting,30.0,NL,Jean Carlos Sio,805117,sa3018648,sa3018648,Jean Carlos Sio
SFG,Giants,118,458,510,104,75,20,3,6,68,48,41,0,153,7,3,1,7,18,3,0.227074,0.298625,0.323144,0.621769,0.2782,0.0803922,0.3,0.267974,0.0960699,6.74496,0.324503,,,45.8279,-14.4326,0.4,1.55944,1.55944,0.0345313,-11.403509497642517,-5.221693128347397,78.5543,425.7,3.607627118,425.7,3.607627118,999.0,0.0,OF,/players/scott-bandura/sa3022699/stats/batting,30.0,NL,Scott Bandura,814154,sa3022699,sa3022699,Scott Bandura
PHI,Phillies,130,515,580,117,91,15,8,3,55,49,48,0,111,4,6,7,5,24,6,0.227184,0.294939,0.304854,0.599793,0.268667,0.0827586,0.191379,0.432432,0.0776699,6.94856,0.280098,,,47.6291,-20.9024,-0.5,1.39886,1.39886,0.0345285,-20.584545493125916,1.6310994625091553,68.0204,442.3,3.402307692,442.3,3.402307692,999.0,0.0,OF,/players/dante-nori/sa3025411/stats/batting,26.0,NL,Dante Nori,807276,sa3025411,sa3025411,Dante Nori
,,80,259,297,53,38,10,1,4,29,31,23,0,94,11,2,2,5,6,4,0.204633,0.294915,0.297297,0.592213,0.269946,0.0774411,0.316498,0.244681,0.0926641,4.7706,0.300613,,,24.6977,-10.3951,4.1,-0.91339,-0.91339,0.0324636,-10.734360337257385,0.8261904716491699,71.944,212.3,2.65375,212.3,2.65375,999.0,0.0,OF,/players/hudson-haskin/sa3014449/stats/batting,-1.0,,Hudson Haskin,681370,sa3014449,sa3014449,Hudson Haskin
,,28,81,90,19,12,4,0,3,10,10,8,0,29,0,1,0,2,0,0,0.234568,0.3,0.395062,0.695062,0.302674,0.0888889,0.322222,0.275862,0.160494,1.34077,0.32,,,9.87563,-0.758563,-3.7,-0.132033,-0.132033,0.0322905,-0.6312520802021027,-2.0465608835220337,95.3199,89.2,3.185714285,89.2,3.185714285,999.0,0.07692308,C,/players/tom-murphy/13499/stats/batting,-1.0,,Tom Murphy,608596,13499,13499,Tom Murphy
ATH,Athletics,111,382,444,81,56,14,3,8,48,52,47,1,114,11,3,1,5,8,2,0.212042,0.31377,0.327225,0.640995,0.289023,0.105856,0.256757,0.412281,0.115183,5.43742,0.277567,,,43.7986,-8.66337,-0.1,0.0349762,0.0349762,0.0297718,-10.001391246914864,-4.99417982250452,80.8212,388.1,3.496396396,388.1,3.496396396,999.0,0.0,OF,/players/clark-elliott/sa3019972/stats/batting,10.0,AL,Clark Elliott,686499,sa3019972,sa3019972,Clark Elliott
TOR,Blue Jays,82,282,308,57,43,10,0,4,26,28,20,0,101,5,1,0,8,3,1,0.202128,0.266234,0.280142,0.546376,0.246927,0.0649351,0.327922,0.19802,0.0780142,3.14794,0.297753,,,19.8561,-16.5365,0.8,-0.258431,-0.258431,0.0251096,-16.817206114530563,6.45843631029129,54.3853,181.7,2.215853658,181.7,2.215853658,999.0,0.0,C,/players/adam-hackenberg/sa3017041/stats/batting,14.0,AL,Adam Hackenberg,680753,sa3017041,sa3017041,Adam Hackenberg
KCR,Royals,113,382,441,77,63,10,1,3,42,33,48,0,116,5,2,4,9,10,5,0.201571,0.297483,0.256545,0.554027,0.25769,0.108844,0.263039,0.413793,0.0549738,4.21512,0.279245,,,32.2841,-19.8234,2.3,-0.813381,-0.813381,0.0246883,-22.103080332279205,7.161111116409302,59.0401,276.1,2.443362831,276.1,2.443362831,999.0,0.0,SS,/players/dustin-dickerson/sa3022828/stats/batting,7.0,AL,Dustin Dickerson,815039,sa3022828,sa3022828,Dustin Dickerson
,,44,122,138,25,20,4,0,1,13,9,12,0,31,2,1,1,4,1,0,0.204918,0.284672,0.262295,0.546967,0.251355,0.0869565,0.224638,0.387097,0.057377,3.32723,0.263736,,,9.39274,-6.91302,-0.5,-0.0244569,-0.0244569,0.0239236,-6.391354512423277,2.035273313522339,61.0727,82.9,1.884090909,82.9,1.884090909,999.0,0.0,C,/players/austin-barnes/12158/stats/batting,-1.0,,Austin Barnes,605131,12158,12158,Austin Barnes
,,62,214,237,47,32,9,2,4,30,27,14,0,86,6,2,1,3,12,2,0.219626,0.283898,0.336449,0.620347,0.274734,0.0590717,0.362869,0.162791,0.116822,8.12845,0.34127,,,20.6297,-7.37371,0.4,1.23768,1.23768,0.0222167,-5.453091859817505,-2.2124339044094086,76.1805,201.5,3.25,201.5,3.25,999.0,0.0,OF,/players/vaun-brown/sa3017282/stats/batting,-1.0,,Vaun Brown,673901,sa3017282,sa3017282,Vaun Brown
LAA,Angels,122,455,519,86,56,14,3,13,55,54,50,1,192,6,3,5,6,5,5,0.189011,0.276265,0.318681,0.594946,0.265883,0.0963391,0.369942,0.260417,0.12967,4.47141,0.288538,,,41.4466,-19.8773,2.7,-1.78037,-1.78037,0.0222136,-22.258600115776062,4.606966495513916,66.5225,370.0,3.032786885,370.0,3.032786885,999.0,0.0,2B/SS,/players/adrian-placencia/sa3014688/stats/batting,1.0,AL,Adrian Placencia,691269,sa3014688,sa3014688,Adrian Placencia
WSN,Nationals,107,395,429,85,64,15,2,4,34,45,15,0,109,15,4,0,13,4,1,0.21519,0.268065,0.293671,0.561736,0.25123,0.034965,0.254079,0.137615,0.078481,4.29758,0.283217,,,29.1557,-21.534,-0.2,-0.230075,-0.230075,0.0220472,-21.73453789949417,7.681393429636955,57.7062,268.3,2.507476635,268.3,2.507476635,999.0,0.0,C,/players/caleb-lomavita/sa3025404/stats/batting,24.0,NL,Caleb Lomavita,701616,sa3025404,sa3025404,Caleb Lomavita
CHW,White Sox,81,273,306,58,44,13,0,1,24,23,29,0,78,2,2,0,3,1,0,0.212454,0.29085,0.271062,0.561912,0.25698,0.0947712,0.254902,0.371795,0.0586081,2.23257,0.290816,,,22.2249,-13.9313,-1.7,-0.295126,-0.295126,0.0213214,-14.24863013625145,3.9216930866241455,61.3108,193.8,2.392592592,193.8,2.392592592,999.0,0.0,C,/players/michael-turner/sa3020658/stats/batting,4.0,AL,Michael Turner,694478,sa3020658,sa3020658,Michael Turner
MIA,Marlins,125,482,517,115,82,16,1,16,58,63,28,1,133,5,2,0,10,7,3,0.238589,0.286267,0.375519,0.661786,0.288474,0.0541586,0.257253,0.210526,0.136929,4.00815,0.295522,,,50.7694,-10.3182,4.2,-0.581143,-0.581143,0.0204293,-11.69776862859726,-5.298089981079102,81.8579,468.4,3.7472,468.4,3.7472,999.0,0.33333333,1B/DH,/players/deyvison-de-los-santos/27969/stats/batting,20.0,NL,Deyvison De Los Santos,691277,27969,27969,Deyvison De Los Santos
BOS,Red Sox,56,214,233,44,32,5,0,7,29,29,13,0,78,4,2,0,0,1,0,0.205607,0.261803,0.327103,0.588905,0.260244,0.055794,0.334764,0.166667,0.121495,3.56865,0.282443,,,17.5403,-9.99044,-0.9,-0.123482,-0.123482,0.0194479,-11.212487518787384,3.3805700540542603,59.6202,165.6,2.957142857,165.6,2.957142857,999.0,0.0,C,/players/johanfran-garcia/sa3018424/stats/batting,3.0,AL,Johanfran Garcia,703190,sa3018424,sa3018424,Johanfran Garcia
PIT,Pirates,77,272,299,53,33,12,0,8,27,34,19,0,80,5,3,0,9,0,0,0.194853,0.257525,0.327206,0.584731,0.258165,0.0635452,0.267559,0.2375,0.132353,1.37333,0.240642,,,22.004,-13.3251,-0.9,-0.376295,-0.376295,0.018669,-14.355428099632263,4.593092560768127,60.5529,206.8,2.685714285,206.8,2.685714285,999.0,0.0,C/1B,/players/axiel-plaz/sa3018480/stats/batting,27.0,NL,Axiel Plaz,800208,sa3018480,sa3018480,Axiel Plaz
CIN,Reds,116,428,464,109,73,20,2,14,57,60,28,1,106,5,3,0,8,13,5,0.254673,0.306034,0.408879,0.714913,0.30978,0.0603448,0.228448,0.264151,0.154206,5.33931,0.305466,,,53.5913,-1.23386,-6.1,-0.140762,-0.140762,0.0184784,-4.037494942545891,-11.214638233184814,92.9142,493.1,4.250862068,493.1,4.250862068,147.7100067138672,0.00952381,3B/OF,/players/noelvi-marte/26517/stats/batting,18.0,NL,Noelvi Marte,682622,26517,26517,Noelvi Marte
LAA,Angels,72,234,265,47,34,10,0,3,27,23,24,0,68,2,2,3,5,6,1,0.200855,0.278626,0.282051,0.560677,0.254479,0.090566,0.256604,0.352941,0.0811966,4.45084,0.266667,,,18.7089,-12.6029,-1.3,0.394382,0.394382,0.0180947,-12.515337228775024,3.5684597492218018,58.6669,173.0,2.402777777,173.0,2.402777777,999.0,0.0,C,/players/zachary-humphreys/sa3016853/stats/batting,1.0,AL,Zach Humphreys,668876,sa3016853,sa3016853,Zach Humphreys
CIN,Reds,91,336,367,65,39,14,1,11,34,44,21,0,147,7,2,1,9,1,1,0.193452,0.254098,0.339286,0.593384,0.260967,0.0572207,0.400545,0.142857,0.145833,2.95028,0.3,,,27.8431,-15.5208,-3.4,-0.651829,-0.651829,0.0176348,-15.376495122909546,3.3423571586608887,66.1479,260.8,2.865934065,260.8,2.865934065,999.0,0.0,C,/players/pablo-aliendo/sa3006220/stats/batting,18.0,NL,Pablo Aliendo,680846,sa3006220,sa3006220,Pablo Aliendo
STL,Cardinals,55,165,190,37,32,4,0,1,14,15,16,1,49,5,3,1,2,0,2,0.224242,0.306878,0.266667,0.573545,0.262053,0.0842105,0.257895,0.326531,0.0424242,1.66651,0.305085,,,14.5822,-7.86773,-1.1,-1.16232,-1.16232,0.0176216,-8.537802338600159,2.390593647956848,67.2476,120.6,2.192727272,120.6,2.192727272,999.0,0.0,C,/players/graysen-tarlow/sa3022443/stats/batting,28.0,NL,Graysen Tarlow,815104,sa3022443,sa3022443,Graysen Tarlow
MIN,Twins,90,310,347,64,42,21,0,1,32,26,33,0,90,2,2,0,6,0,1,0.206452,0.285303,0.283871,0.569174,0.258364,0.0951009,0.259366,0.366667,0.0774194,1.80562,0.285068,,,25.5927,-15.4081,-1.6,-0.917846,-0.917846,0.0169867,-16.555826723575592,4.774926543235779,61.7635,220.9,2.454444444,220.9,2.454444444,999.0,0.0,C,/players/ildefonso-ruiz/sa3022752/stats/batting,8.0,AL,Poncho Ruiz,695000,sa3022752,sa3022752,Poncho Ruiz
PHI,Phillies,129,471,514,98,66,18,3,11,56,51,35,0,134,4,3,1,6,18,8,0.208068,0.267057,0.329087,0.596144,0.263215,0.0680934,0.2607,0.261194,0.121019,5.95677,0.264438,,,39.9339,-20.7992,3.3,-0.369314,-0.369314,0.0161539,-22.12645924091339,5.188594937324524,64.2855,379.3,2.940310077,379.3,2.940310077,999.0,0.0,OF,/players/dylan-campbell/sa3022751/stats/batting,26.0,NL,Dylan Campbell,694749,sa3022751,sa3022751,Dylan Campbell
ARI,Diamondbacks,62,179,200,34,22,7,2,3,19,17,19,0,70,1,1,0,5,0,1,0.189944,0.27,0.301676,0.571676,0.256591,0.095,0.35,0.271429,0.111732,3.93276,0.28972,,,14.4628,-9.16877,-0.1,-0.686788,-0.686788,0.0149875,-10.079865515232086,3.574309252202511,60.3737,128.5,2.072580645,128.5,2.072580645,999.0,0.0,C,/players/matt-oneill/sa1170279/stats/batting,15.0,NL,Matt O'Neill,690841,sa1170279,sa1170279,Matt O'Neill
MIL,Brewers,104,356,400,76,58,14,0,4,41,36,35,0,93,5,2,2,8,8,4,0.213483,0.291457,0.286517,0.577974,0.262989,0.0875,0.2325,0.376344,0.0730337,3.81911,0.275862,,,31.0035,-16.2595,-1.0,-0.685033,-0.685033,0.0147764,-16.568833827972412,3.4091711044311523,66.4957,271.8,2.613461538,271.8,2.613461538,999.0,0.0,SS,/players/freddy-zamora/sa3014500/stats/batting,23.0,NL,Freddy Zamora,668965,sa3014500,sa3014500,Freddy Zamora
,,51,168,180,37,28,4,2,3,17,18,8,0,51,2,1,1,4,1,0,0.220238,0.26257,0.321429,0.583998,0.25683,0.0444444,0.283333,0.156863,0.10119,5.11809,0.295652,,,13.0516,-8.21684,-1.0,-0.0508636,-0.0508636,0.0146039,-8.150979403406382,2.3068783283233643,62.0314,122.3,2.398039215,122.3,2.398039215,999.0,0.0,C,/players/chris-okey/19245/stats/batting,-1.0,,Chris Okey,608360,19245,19245,Chris Okey
STL,Cardinals,114,422,474,90,60,18,1,11,50,53,42,1,151,8,2,0,3,18,6,0.21327,0.295359,0.338863,0.634221,0.282461,0.0886076,0.318565,0.278146,0.125592,5.0709,0.301527,,,44.2329,-11.7738,3.2,0.423314,0.423314,0.0137859,-10.122487545013428,-5.508112668991089,81.2281,410.7,3.602631578,410.7,3.602631578,999.0,0.0,1B/3B,/players/deniel-ortiz/sa3066597/stats/batting,28.0,NL,Deniel Ortiz,811765,sa3066597,sa3066597,Deniel Ortiz
SFG,Giants,100,386,426,86,64,15,2,5,43,43,26,0,98,11,3,0,8,7,4,0.222798,0.288732,0.310881,0.599613,0.268856,0.0610329,0.230047,0.265306,0.0880829,4.70169,0.283217,,,35.0479,-15.2873,-6.9,-0.904838,-0.904838,0.0133595,-14.964556515216827,0.9262785911560059,72.1534,310.6,3.106,310.6,3.106,999.0,0.0,C,/players/jancel-villarroel/sa3020102/stats/batting,30.0,NL,Jancel Villarroel,806611,sa3020102,sa3020102,Jancel Villarroel
