pitcher,aaa_pitches,aaa_velo,aaa_fb_velo,aaa_swstr_pct,aaa_csw_pct,aaa_whiff_per_swing,season
675977,346,88.89739884393063,94.12027027027027,0.06069364161849711,0.2630057803468208,0.16666666666666666,2023
675989,296,90.24237288135593,94.02738853503185,0.13175675675675674,0.28716216216216217,0.28888888888888886,2023
676046,35,90.14857142857143,93.61200000000001,0.0,0.11428571428571428,0.0,2023
676050,3,94.16666666666667,94.16666666666667,0.0,0.0,,2023
676051,77,93.97368421052632,96.88478260869564,0.15584415584415584,0.2857142857142857,0.34285714285714286,2023
676083,393,87.79948849104859,91.96652542372881,0.09923664122137404,0.22900763358778625,0.1921182266009852,2023
676092,153,89.64444444444445,94.00666666666667,0.0718954248366013,0.24836601307189543,0.16923076923076924,2023
676105,458,87.58552631578948,93.08220338983051,0.11353711790393013,0.26419213973799127,0.27225130890052357,2023
676113,19,55.363157894736844,,0.0,0.15789473684210525,0.0,2023
676130,333,89.0081081081081,93.52580645161291,0.14114114114114115,0.26126126126126126,0.29559748427672955,2023
676191,183,85.9939226519337,89.55350877192983,0.09289617486338798,0.25136612021857924,0.23943661971830985,2023
676206,78,89.79743589743589,94.27555555555554,0.10256410256410256,0.28205128205128205,0.25,2023
676220,178,89.30393258426966,92.59354838709677,0.07865168539325842,0.2303370786516854,0.16470588235294117,2023
676254,64,87.2703125,94.54799999999999,0.09375,0.3125,0.20689655172413793,2023
676265,286,86.61684210526316,90.45714285714286,0.11188811188811189,0.22377622377622378,0.24427480916030533,2023
676272,55,92.62363636363636,99.37692307692308,0.10909090909090909,0.23636363636363636,0.2222222222222222,2023
676282,460,88.36724890829694,93.711583011583,0.11304347826086956,0.3,0.2765957446808511,2023
676395,193,88.51865284974093,93.06551724137931,0.16580310880829016,0.35233160621761656,0.3902439024390244,2023
676440,28,87.26785714285714,94.10909090909091,0.17857142857142858,0.25,0.3333333333333333,2023
676464,179,81.24802259887005,88.44210526315788,0.061452513966480445,0.22905027932960895,0.14666666666666667,2023
676467,162,85.58447204968944,90.1319587628866,0.1111111111111111,0.2777777777777778,0.21686746987951808,2023
676477,79,86.92151898734177,92.92564102564103,0.10126582278481013,0.24050632911392406,0.21052631578947367,2023
676510,14,85.07857142857142,86.925,0.0,0.2857142857142857,0.0,2023
676515,31,86.15483870967742,91.14375,0.16129032258064516,0.3548387096774194,0.38461538461538464,2023
676534,24,90.47500000000001,90.81739130434784,0.20833333333333334,0.3333333333333333,0.625,2023
676546,334,88.08378378378379,91.07499999999999,0.11077844311377245,0.2694610778443114,0.2740740740740741,2023
676571,200,86.42626262626263,88.75,0.045,0.175,0.10588235294117647,2023
676596,55,84.55636363636364,89.11724137931034,0.07272727272727272,0.21818181818181817,0.14814814814814814,2023
676604,89,88.93258426966293,90.18591549295775,0.11235955056179775,0.25842696629213485,0.24390243902439024,2023
676606,151,85.55099337748345,89.28631578947369,0.07947019867549669,0.2185430463576159,0.14634146341463414,2023
676614,253,84.97786561264823,88.61158536585366,0.08300395256916997,0.2648221343873518,0.2079207920792079,2023
676617,168,89.07245508982037,94.79620253164556,0.13095238095238096,0.375,0.38596491228070173,2023
676620,269,82.75601503759398,89.81782178217823,0.06691449814126393,0.2825278810408922,0.14516129032258066,2023
676637,69,80.45797101449276,85.72999999999999,0.2028985507246377,0.43478260869565216,0.3684210526315789,2023
676641,132,86.19469696969698,88.84285714285714,0.1893939393939394,0.30303030303030304,0.32894736842105265,2023
676660,127,89.88582677165354,94.2890625,0.05511811023622047,0.2125984251968504,0.16666666666666666,2023
676680,18,86.50555555555555,92.28,0.16666666666666666,0.4444444444444444,0.5,2023
676684,51,90.13333333333334,95.0,0.11764705882352941,0.43137254901960786,0.3333333333333333,2023
676689,258,92.22217898832685,96.41307692307693,0.12403100775193798,0.27906976744186046,0.3137254901960784,2023
676699,137,84.15882352941176,85.82020202020203,0.058394160583941604,0.1678832116788321,0.12903225806451613,2023
676702,183,92.89180327868853,94.030625,0.15300546448087432,0.2459016393442623,0.3218390804597701,2023
676709,130,88.16923076923077,93.46197183098592,0.1,0.27692307692307694,0.2549019607843137,2023
676714,88,87.98068181818182,92.18431372549018,0.125,0.29545454545454547,0.3142857142857143,2023
676720,491,87.01131687242798,90.43658536585366,0.10386965376782077,0.2769857433808554,0.2236842105263158,2023
676726,121,88.82809917355372,93.61395348837209,0.14049586776859505,0.2809917355371901,0.27419354838709675,2023
676742,278,90.11906474820144,94.98116883116883,0.1474820143884892,0.3237410071942446,0.35344827586206895,2023
676760,83,86.31807228915662,93.20270270270271,0.14457831325301204,0.3132530120481928,0.34285714285714286,2023
676775,207,92.03106796116505,95.57321428571429,0.12560386473429952,0.34299516908212563,0.28888888888888886,2023
676785,44,92.09318181818182,93.57894736842105,0.1590909090909091,0.2727272727272727,0.30434782608695654,2023
676831,268,88.95111940298509,93.37737226277373,0.13805970149253732,0.26865671641791045,0.26618705035971224,2023
676840,109,89.9559633027523,93.2859375,0.07339449541284404,0.27522935779816515,0.19047619047619047,2023
676907,228,90.33114035087719,94.68159509202454,0.10964912280701754,0.2412280701754386,0.23809523809523808,2023
676961,439,84.8258581235698,89.13460076045628,0.09339407744874716,0.2642369020501139,0.21578947368421053,2023
676962,358,91.62655367231638,95.59757281553398,0.13128491620111732,0.31564245810055863,0.2883435582822086,2023
676969,60,88.31666666666666,91.1421052631579,0.13333333333333333,0.23333333333333334,0.24242424242424243,2023
677013,257,84.05214007782102,88.27375886524823,0.07782101167315175,0.27626459143968873,0.18691588785046728,2023
677020,87,87.71609195402299,92.35576923076923,0.11494252873563218,0.28735632183908044,0.2857142857142857,2023
677053,8,93.2875,94.75714285714285,0.375,0.5,0.5,2023
677076,159,88.54025157232704,94.06375,0.16981132075471697,0.3270440251572327,0.375,2023
677742,21,83.1952380952381,86.73846153846154,0.0,0.19047619047619047,0.0,2023
677865,123,85.99016393442622,88.046875,0.08130081300813008,0.23577235772357724,0.19230769230769232,2023
677944,296,86.8608108108108,93.96644295302013,0.13175675675675674,0.30405405405405406,0.2532467532467532,2023
677960,466,89.94742489270386,95.02874015748031,0.13304721030042918,0.2811158798283262,0.27802690582959644,2023
677976,597,86.0710217755444,91.8409756097561,0.10552763819095477,0.2897822445561139,0.2290909090909091,2023
