pitches_to,pa_to,bip_to,in_zone_to,swing_to,contact_to,swstr_to,called_strike_to,z_contact_to,o_swing_to,bb_to,k_to,hbp_to,h_to,hr_to,tb_to,sb_to,hard_hit_n_to,barrel_n_to,woba_v_sum_to,woba_d_sum_to,k_pct_to,bb_pct_to,hr_per_pa_to,sb_per_pa_to,ab_to,iso_to,contact_pct_to,whiff_pct_to,swstr_pct_to,z_contact_pct_to,chase_pct_to,in_play_pct_to,hard_hit_pct_to,barrel_pct_to,xwoba_per_pa_to,xwoba_on_contact_to,fp_total_to,core_fp_per_pa_to,batter,pitches_last21,pa_last21,bip_last21,in_zone_last21,swing_last21,contact_last21,swstr_last21,called_strike_last21,z_contact_last21,o_swing_last21,bb_last21,k_last21,hbp_last21,h_last21,hr_last21,tb_last21,sb_last21,hard_hit_n_last21,barrel_n_last21,woba_v_sum_last21,woba_d_sum_last21,k_pct_last21,bb_pct_last21,hr_per_pa_last21,sb_per_pa_last21,ab_last21,iso_last21,contact_pct_last21,whiff_pct_last21,swstr_pct_last21,z_contact_pct_last21,chase_pct_last21,in_play_pct_last21,hard_hit_pct_last21,barrel_pct_last21,xwoba_per_pa_last21,xwoba_on_contact_last21,fp_total_last21,core_fp_per_pa_last21,pa_after,fp_after_core,ros_pa,ros_core_fp_per_pa,ros_full_fp_per_pa,lineup_spot_to,started_pct_to,pa_per_started_game_to,year,split_day,cutoff_date,babip_last21,CONTACT_raw,POWER_raw,DISCIPLINE_raw,C_L21,P_L21,D_L21,cell_L21,arch_L21,player_name,C_STD,P_STD,D_STD,arch_STD,age_tier,boundary_tier,fp_pa_STD,C_25,P_25,D_25,arch_25,fp_pa_25,dC_25_L21,dP_25_L21,dD_25_L21,net_change
784,189,114,369,364,249,115,127,189,131,19,53,3,34,4,52,0,50,16,63.569,188,0.2804232804232804,0.1005291005291005,0.0211640211640211,0.0,167,0.1077844311377245,0.6840659340659341,0.3159340659340659,0.1466836734693877,,0.3156626506024096,0.1454081632653061,0.4385964912280701,0.1403508771929824,0.3381329787234042,0.4238303571428571,21.0,0.1111111111111111,701358,247.0,61.0,38.0,113.0,113.0,78.0,35.0,40.0,58.0,41.0,5.0,17.0,1.0,11.0,0.0,12.0,0.0,17.0,5.0,20.394,61.0,0.2786885245901639,0.081967213114754,0.0,0.0,55.0,0.0181818181818181,0.6902654867256637,0.3097345132743362,0.1417004048582996,,0.3059701492537313,0.1538461538461538,0.4473684210526316,0.131578947368421,0.3343278688524589,0.426157894736842,1.0,0.0163934426229508,,,,,,6.3478260869565215,0.92,3.978260869565217,2026,59,2026-05-22,0.2894736842105263,51.5,47.5,50.0,46,43,48,AVG/AVG/AVG,AVERAGE_HITTER,Cam Smith,44.0,50.0,48.0,AVERAGE_HITTER,PRE_PEAK,NEAR_EDGE,0.3121693121693121,45.0,43.0,48.0,AVERAGE_HITTER,0.3737373737373737,0.0,0.0,0.0,0.0
795,193,121,364,323,238,85,146,189,100,24,46,2,47,16,105,0,64,22,78.156,189,0.238341968911917,0.1243523316062176,0.082901554404145,0.0,167,0.3473053892215569,0.7368421052631579,0.2631578947368421,0.1069182389937107,,0.2320185614849187,0.1522012578616352,0.5289256198347108,0.1818181818181818,0.4135238095238095,0.5088739495798319,85.0,0.4404145077720207,700250,283.0,69.0,47.0,132.0,129.0,92.0,37.0,47.0,73.0,44.0,4.0,17.0,1.0,14.0,5.0,31.0,0.0,21.0,7.0,22.68,69.0,0.2463768115942029,0.0579710144927536,0.072463768115942,0.0,64.0,0.265625,0.7131782945736435,0.2868217054263566,0.1307420494699646,,0.2913907284768212,0.166077738515901,0.4468085106382978,0.1489361702127659,0.328695652173913,0.4080851063829787,19.0,0.2753623188405797,,,,,,2.8095238095238093,0.9130434782608696,4.4523809523809526,2026,59,2026-05-22,0.21428571428571427,50.25,66.5,48.0,43,66,46,AVG/PLUS/AVG,POWER_HITTER,Ben Rice,59.0,80.0,56.0,POWER_HITTER,PEAK,EDGE,0.7461139896373057,60.0,69.0,57.0,CONTACT_POWER,0.6290018832391714,-1.0,0.0,0.0,-1.0
668,180,138,356,295,235,60,148,190,77,9,30,3,38,6,62,0,47,7,55.343,177,0.1666666666666666,0.05,0.0333333333333333,0.0,168,0.1428571428571428,0.7966101694915254,0.2033898305084746,0.0898203592814371,,0.2467948717948718,0.2065868263473053,0.3405797101449275,0.0507246376811594,0.3126723163841807,0.3462444444444444,44.0,0.2444444444444444,696285,264.0,69.0,53.0,144.0,114.0,93.0,21.0,58.0,78.0,26.0,4.0,10.0,2.0,13.0,4.0,26.0,0.0,18.0,3.0,21.491,67.0,0.144927536231884,0.0579710144927536,0.0579710144927536,0.0,63.0,0.2063492063492063,0.8157894736842105,0.1842105263157894,0.0795454545454545,,0.2166666666666666,0.2007575757575757,0.3396226415094339,0.0566037735849056,0.3207611940298507,0.3390392156862745,22.0,0.3188405797101449,,,,,,6.533333333333333,0.9574468085106383,3.955555555555556,2026,59,2026-05-22,0.1836734693877551,52.0,55.5,52.0,47,53,51,AVG/AVG/AVG,AVERAGE_HITTER,Jacob Young,51.0,46.0,44.0,AVERAGE_HITTER,PEAK,NEAR_EDGE,0.3944444444444444,52.0,29.0,45.0,GENERIC_NO_POWER,0.3780821917808219,0.0,1.0,0.0,1.0
734,194,110,316,412,271,141,92,178,182,13,68,3,43,11,84,0,51,14,57.248,191,0.3505154639175257,0.0670103092783505,0.056701030927835,0.0,178,0.2303370786516854,0.6577669902912622,0.3422330097087379,0.1920980926430517,,0.4354066985645933,0.1498637602179836,0.4636363636363636,0.1272727272727272,0.2997277486910994,0.4208148148148148,32.0,0.1649484536082474,696100,290.0,69.0,44.0,118.0,166.0,115.0,51.0,36.0,70.0,81.0,4.0,21.0,0.0,14.0,2.0,21.0,0.0,15.0,3.0,16.022,68.0,0.3043478260869565,0.0579710144927536,0.0289855072463768,0.0,65.0,0.1076923076923077,0.6927710843373494,0.3072289156626506,0.1758620689655172,,0.4709302325581395,0.1517241379310344,0.3409090909090909,0.0681818181818181,0.2356176470588235,0.2865581395348837,4.0,0.0579710144927536,,,,,,3.0454545454545454,0.9361702127659576,4.340909090909091,2026,59,2026-05-22,0.2857142857142857,46.5,49.0,38.5,33,45,33,MINUS/AVG/MINUS,K_PRONE_FILLER,Hunter Goodman,41.0,66.0,40.0,POWER_HITTER,PEAK,EDGE,0.3711340206185567,50.0,62.0,44.0,POWER_HITTER,0.5716753022452504,-1.0,-1.0,-1.0,-3.0
586,157,116,278,337,259,78,81,161,140,6,33,2,36,5,57,0,38,11,46.283,156,0.2101910828025477,0.0382165605095541,0.0318471337579617,0.0,149,0.1409395973154362,0.7685459940652819,0.2314540059347181,0.1331058020477815,,0.4545454545454545,0.1979522184300341,0.3275862068965517,0.0948275862068965,0.2966858974358974,0.3537652173913043,32.0,0.2038216560509554,701675,246.0,61.0,49.0,115.0,148.0,113.0,35.0,28.0,71.0,60.0,2.0,9.0,1.0,15.0,0.0,19.0,0.0,13.0,2.0,16.663,60.0,0.1475409836065573,0.0327868852459016,0.0,0.0,58.0,0.0689655172413793,0.7635135135135135,0.2364864864864864,0.1422764227642276,,0.4580152671755725,0.1991869918699187,0.2653061224489796,0.0408163265306122,0.2777166666666666,0.3033958333333333,13.0,0.2131147540983606,,,,,,7.102564102564102,0.9069767441860463,3.871794871794872,2026,59,2026-05-22,0.30612244897959184,52.5,41.0,36.5,49,36,31,AVG/MINUS/MINUS,NO_POWER_HACKER,Nathan Church,51.0,48.0,32.0,AVG_HACKER,PEAK,SOLID,0.4140127388535032,,,,,,,,,0.0
769,207,119,352,387,243,144,86,199,123,19,62,7,40,13,87,0,49,17,67.029,200,0.2995169082125604,0.0917874396135265,0.0628019323671497,0.0,181,0.2596685082872928,0.627906976744186,0.3720930232558139,0.1872561768530559,,0.2949640287769784,0.1547464239271781,0.4117647058823529,0.1428571428571428,0.3351449999999999,0.4246,51.0,0.2463768115942029,695657,270.0,74.0,42.0,124.0,148.0,87.0,61.0,24.0,72.0,50.0,8.0,24.0,0.0,13.0,4.0,28.0,0.0,18.0,5.0,22.794,70.0,0.3243243243243243,0.1081081081081081,0.054054054054054,0.0,66.0,0.2272727272727272,0.5878378378378378,0.4121621621621621,0.2259259259259259,,0.3424657534246575,0.1555555555555555,0.4285714285714285,0.119047619047619,0.3256285714285714,0.4254871794871795,12.0,0.1621621621621621,,,,,,4.212765957446808,0.9591836734693876,4.319148936170213,2026,59,2026-05-22,0.23684210526315788,46.75,60.5,51.0,34,59,50,MINUS/AVG/AVG,BACKUP_BAT,Colson Montgomery,36.0,69.0,59.0,POWER_K,PRE_PEAK,EDGE,0.4347826086956521,40.0,70.0,52.0,POWER_HITTER,0.6232394366197183,-1.0,-1.0,0.0,-2.0
707,167,96,311,310,204,106,109,157,106,19,51,1,33,6,57,0,40,9,48.148,166,0.3053892215568862,0.1137724550898203,0.0359281437125748,0.0,147,0.1632653061224489,0.6580645161290323,0.3419354838709677,0.1499292786421499,,0.2676767676767677,0.1357850070721357,0.4166666666666667,0.09375,0.2900481927710843,0.3515416666666666,26.0,0.155688622754491,695600,260.0,60.0,31.0,119.0,117.0,77.0,40.0,44.0,58.0,41.0,8.0,21.0,0.0,10.0,0.0,14.0,0.0,11.0,1.0,12.472,59.0,0.35,0.1333333333333333,0.0,0.0,52.0,0.0769230769230769,0.6581196581196581,0.3418803418803419,0.1538461538461538,,0.2907801418439716,0.1192307692307692,0.3548387096774194,0.032258064516129,0.2113898305084745,0.2313548387096774,1.0,0.0166666666666666,,,,,,5.2682926829268295,0.8913043478260869,3.926829268292683,2026,59,2026-05-22,0.3225806451612903,44.0,42.75,56.0,27,38,56,MINUS/MINUS/AVG,FRINGE,Carter Jensen,37.0,57.0,56.0,BACKUP_BAT,PRE_PEAK,NEAR_EDGE,0.3413173652694611,,,,,,,,,0.0
1052,247,128,463,388,260,128,202,210,127,41,74,4,51,13,104,0,75,32,103.659,238,0.2995951417004048,0.1659919028340081,0.0526315789473684,0.0,202,0.2623762376237624,0.6701030927835051,0.3298969072164948,0.1216730038022813,,0.2156196943972835,0.1216730038022813,0.5859375,0.25,0.4355420168067227,0.5822142857142857,75.0,0.3036437246963562,695578,359.0,87.0,53.0,158.0,149.0,107.0,42.0,58.0,87.0,47.0,10.0,22.0,2.0,22.0,3.0,38.0,0.0,28.0,11.0,36.007,85.0,0.2528735632183908,0.1149425287356321,0.0344827586206896,0.0,75.0,0.2133333333333333,0.7181208053691275,0.2818791946308724,0.116991643454039,,0.2338308457711442,0.1476323119777158,0.5283018867924528,0.2075471698113207,0.4236117647058823,0.5193653846153846,28.0,0.3218390804597701,,,,,,1.0,1.0,4.75,2026,59,2026-05-22,0.38,58.25,64.0,57.0,64,63,57,PLUS/PLUS/AVG,CONTACT_POWER,James Wood,57.0,70.0,59.0,POWER_HITTER,PRE_PEAK,EDGE,0.5465587044534413,55.0,60.0,50.0,POWER_HITTER,0.5021707670043415,1.0,0.0,0.0,1.0
619,164,101,279,286,192,94,98,144,105,12,49,2,37,5,63,0,57,17,55.443,164,0.298780487804878,0.073170731707317,0.0304878048780487,0.0,150,0.1733333333333333,0.6713286713286714,0.3286713286713286,0.1518578352180937,,0.3088235294117647,0.1631663974151858,0.5643564356435643,0.1683168316831683,0.3380670731707317,0.4519108910891089,28.0,0.1707317073170731,695506,236.0,62.0,43.0,104.0,109.0,75.0,34.0,37.0,56.0,40.0,3.0,16.0,0.0,14.0,2.0,24.0,0.0,25.0,7.0,21.397,62.0,0.2580645161290322,0.0483870967741935,0.032258064516129,0.0,59.0,0.1694915254237288,0.6880733944954128,0.3119266055045872,0.1440677966101695,,0.303030303030303,0.1822033898305084,0.5813953488372093,0.1627906976744186,0.3451129032258064,0.4487674418604651,11.0,0.1774193548387097,,,,,,6.25,0.8695652173913043,3.925,2026,59,2026-05-22,0.2926829268292683,52.75,61.0,46.5,49,59,44,AVG/AVG/AVG,AVERAGE_HITTER,Jac Caglianone,49.0,61.0,45.0,POWER_HITTER,PRE_PEAK,EDGE,0.3048780487804878,,,,,,,,,0.0
560,133,80,284,254,159,95,97,135,68,9,44,0,25,4,43,0,30,6,34.877,131,0.3308270676691729,0.0676691729323308,0.0300751879699248,0.0,124,0.1451612903225806,0.6259842519685039,0.374015748031496,0.1696428571428571,,0.2463768115942029,0.1428571428571428,0.375,0.075,0.2662366412213741,0.3638076923076923,8.0,0.0601503759398496,694728,253.0,64.0,43.0,130.0,115.0,74.0,41.0,48.0,61.0,30.0,4.0,17.0,0.0,12.0,2.0,20.0,0.0,18.0,3.0,17.633,64.0,0.265625,0.0625,0.03125,0.0,60.0,0.1333333333333333,0.6434782608695652,0.3565217391304348,0.1620553359683794,,0.2439024390243902,0.1699604743083003,0.4186046511627907,0.0697674418604651,0.275515625,0.344953488372093,7.0,0.109375,,,,,,7.0,0.85,3.7058823529411766,2026,59,2026-05-22,0.24390243902439024,47.0,51.75,51.0,34,48,50,MINUS/AVG/AVG,BACKUP_BAT,Brice Matthews,32.0,50.0,50.0,BACKUP_BAT,PRE_PEAK,SOLID,0.2180451127819548,,,,,,,,,0.0
722,177,112,366,294,219,75,153,187,72,24,40,1,25,5,47,0,43,9,54.87,172,0.2259887005649717,0.135593220338983,0.0282485875706214,0.0,152,0.1447368421052631,0.7448979591836735,0.2551020408163265,0.1038781163434903,,0.2022471910112359,0.1551246537396121,0.3839285714285714,0.0803571428571428,0.3190116279069767,0.3221495327102803,32.0,0.1807909604519774,694497,258.0,64.0,43.0,126.0,110.0,81.0,29.0,50.0,70.0,28.0,8.0,13.0,0.0,8.0,2.0,17.0,0.0,16.0,3.0,18.714,62.0,0.203125,0.125,0.03125,0.0,56.0,0.1607142857142857,0.7363636363636363,0.2636363636363636,0.1124031007751938,,0.2121212121212121,0.1666666666666666,0.3720930232558139,0.0697674418604651,0.3018387096774193,0.2808292682926829,12.0,0.1875,,,,,,5.5813953488372094,0.86,3.813953488372093,2026,59,2026-05-22,0.14634146341463414,45.75,51.75,60.0,31,48,61,MINUS/AVG/PLUS,PATIENT_K,Evan Carter,36.0,51.0,61.0,PATIENT_K,PRE_PEAK,EDGE,0.327683615819209,,,,,,,,,0.0
781,228,170,367,426,320,106,97,232,152,17,40,1,55,7,90,0,63,12,74.761,225,0.175438596491228,0.0745614035087719,0.0307017543859649,0.0,210,0.1666666666666666,0.7511737089201878,0.2488262910798122,0.1357234314980794,,0.3671497584541063,0.2176696542893726,0.3705882352941176,0.0705882352941176,0.3322711111111111,0.3717916666666666,68.0,0.2982456140350877,695734,299.0,84.0,65.0,133.0,157.0,119.0,38.0,42.0,81.0,63.0,4.0,14.0,1.0,21.0,4.0,39.0,0.0,23.0,7.0,25.738,83.0,0.1666666666666666,0.0476190476190476,0.0476190476190476,0.0,79.0,0.2278481012658227,0.7579617834394905,0.2420382165605095,0.1270903010033444,,0.3795180722891566,0.217391304347826,0.3538461538461538,0.1076923076923077,0.3100963855421687,0.34746875,30.0,0.3571428571428571,,,,,,4.490196078431373,1.0,4.470588235294118,2026,59,2026-05-22,0.2786885245901639,52.75,57.75,42.5,49,55,39,AVG/AVG/MINUS,AVG_HACKER,Daylen Lile,54.0,49.0,49.0,AVERAGE_HITTER,PRE_PEAK,SOLID,0.4605263157894737,68.0,49.0,56.0,PURE_HITTER,0.6524216524216524,-1.0,0.0,-1.0,-2.0
811,205,157,412,380,308,72,149,235,114,13,33,2,48,4,71,0,49,5,63.86,202,0.1609756097560975,0.0634146341463414,0.0195121951219512,0.0,190,0.1210526315789473,0.8105263157894737,0.1894736842105263,0.0887792848335388,,0.2857142857142857,0.1935881627620222,0.3121019108280254,0.0318471337579617,0.3161386138613861,0.3406493506493506,53.0,0.2585365853658536,694384,310.0,76.0,58.0,157.0,161.0,123.0,38.0,53.0,91.0,57.0,3.0,14.0,1.0,20.0,1.0,28.0,0.0,19.0,3.0,25.709,73.0,0.1842105263157894,0.0394736842105263,0.0131578947368421,0.0,72.0,0.1111111111111111,0.7639751552795031,0.2360248447204969,0.1225806451612903,,0.3725490196078431,0.1870967741935484,0.3275862068965517,0.0517241379310344,0.3521780821917808,0.4001636363636364,18.0,0.2368421052631578,,,,,,4.042553191489362,0.9791666666666666,4.340425531914893,2026,59,2026-05-22,0.3333333333333333,55.75,46.0,41.5,57,42,37,AVG/AVG/MINUS,AVG_HACKER,Nolan Schanuel,57.0,43.0,45.0,AVERAGE_HITTER,PRE_PEAK,NEAR_EDGE,0.4097560975609756,60.0,39.0,57.0,SLAP_HITTER,0.5477031802120141,-1.0,1.0,-1.0,-1.0
748,181,132,370,349,281,68,127,213,103,13,35,1,43,3,59,0,59,11,60.874,181,0.1933701657458563,0.0718232044198895,0.0165745856353591,0.0,167,0.0958083832335329,0.8051575931232091,0.1948424068767908,0.0909090909090909,,0.2724867724867725,0.1764705882352941,0.4469696969696969,0.0833333333333333,0.3363204419889503,0.3869242424242424,38.0,0.2099447513812154,701807,342.0,80.0,61.0,163.0,157.0,132.0,25.0,63.0,97.0,51.0,6.0,12.0,1.0,26.0,1.0,34.0,0.0,29.0,8.0,32.176,80.0,0.15,0.075,0.0125,0.0,73.0,0.1095890410958904,0.8407643312101911,0.1592356687898089,0.0730994152046783,,0.2849162011173184,0.1783625730994152,0.4754098360655737,0.1311475409836065,0.4022,0.4471475409836065,29.0,0.3625,,,,,,5.372093023255814,0.9148936170212766,4.069767441860465,2026,59,2026-05-22,0.4166666666666667,62.0,52.5,50.5,73,49,49,PLUS/AVG/AVG,PURE_HITTER,Carson Benge,59.0,47.0,50.0,AVERAGE_HITTER,PRE_PEAK,EDGE,0.3535911602209944,,,,,,,,,0.0
713,189,155,344,328,282,46,129,206,110,10,22,2,48,3,69,0,49,3,59.019,189,0.1164021164021164,0.0529100529100529,0.0158730158730158,0.0,177,0.1186440677966101,0.8597560975609756,0.1402439024390244,0.064516129032258,,0.2981029810298103,0.217391304347826,0.3161290322580645,0.0193548387096774,0.3122698412698412,0.326574193548387,59.0,0.3121693121693121,808982,260.0,68.0,60.0,127.0,131.0,114.0,17.0,44.0,78.0,48.0,1.0,5.0,2.0,14.0,1.0,19.0,0.0,16.0,0.0,19.504,68.0,0.0735294117647058,0.0147058823529411,0.0147058823529411,0.0,65.0,0.0769230769230769,0.8702290076335878,0.1297709923664122,0.0653846153846153,,0.3609022556390977,0.2307692307692307,0.2666666666666666,0.0,0.2868235294117647,0.2900666666666666,17.0,0.25,,,,,,4.111111111111111,0.9574468085106383,4.111111111111111,2026,59,2026-05-22,0.22033898305084745,54.0,41.0,40.0,53,36,35,AVG/MINUS/MINUS,NO_POWER_HACKER,Jung Hoo Lee,64.0,41.0,41.0,PURE_HITTER,PEAK,EDGE,0.455026455026455,64.0,41.0,51.0,PURE_HITTER,0.5640194489465153,-1.0,-1.0,-1.0,-3.0
969,217,105,438,395,223,172,155,185,114,40,71,1,43,17,97,0,61,22,83.804,211,0.3271889400921659,0.184331797235023,0.0783410138248847,0.0,176,0.3068181818181818,0.5645569620253165,0.4354430379746835,0.1775025799793601,,0.2146892655367231,0.1083591331269349,0.580952380952381,0.2095238095238095,0.3971753554502369,0.534504854368932,67.0,0.3087557603686636,808959,353.0,76.0,37.0,157.0,153.0,86.0,67.0,51.0,71.0,45.0,13.0,25.0,1.0,16.0,4.0,31.0,0.0,17.0,6.0,26.648,74.0,0.3289473684210526,0.1710526315789473,0.0526315789473684,0.0,62.0,0.2419354838709677,0.5620915032679739,0.4379084967320261,0.1898016997167138,,0.2295918367346938,0.1048158640226629,0.4594594594594595,0.1621621621621621,0.3601081081081081,0.4416111111111111,20.0,0.2631578947368421,,,,,,2.395833333333333,0.96,4.458333333333333,2026,59,2026-05-22,0.36363636363636365,50.0,63.5,64.0,42,62,66,AVG/PLUS/PLUS,POWER_EYE,Munetaka Murakami,42.0,77.0,71.0,POWER_EYE,PEAK,EDGE,0.5576036866359447,,,,,,,,,0.0
778,202,147,368,315,267,48,155,202,97,19,32,4,41,1,54,0,38,5,57.589,199,0.1584158415841584,0.094059405940594,0.0049504950495049,0.0,179,0.0726256983240223,0.8476190476190476,0.1523809523809524,0.0616966580976863,,0.2365853658536585,0.1889460154241645,0.2585034013605442,0.0340136054421768,0.2893919597989949,0.2819931034482759,45.0,0.2227722772277227,807712,254.0,66.0,44.0,126.0,101.0,83.0,18.0,51.0,65.0,29.0,10.0,9.0,3.0,15.0,0.0,21.0,0.0,14.0,1.0,20.33,65.0,0.1363636363636363,0.1515151515151515,0.0,0.0,53.0,0.1132075471698113,0.8217821782178217,0.1782178217821782,0.0708661417322834,,0.2265625,0.1732283464566929,0.3181818181818182,0.0227272727272727,0.3127692307692307,0.2620454545454545,25.0,0.3787878787878788,,,,,,4.787234042553192,0.9591836734693876,4.23404255319149,2026,59,2026-05-22,0.3409090909090909,53.75,42.5,61.5,52,38,63,AVG/MINUS/PLUS,SECONDARY_LEADOFF,Luke Keaschall,54.0,36.0,49.0,GENERIC_NO_POWER,PRE_PEAK,NEAR_EDGE,0.4158415841584158,,,,,,,,,0.0
903,220,158,429,374,323,51,143,261,87,31,29,2,53,3,78,0,58,16,82.319,219,0.1318181818181818,0.1409090909090909,0.0136363636363636,0.0,187,0.1336898395721925,0.8636363636363636,0.1363636363636363,0.0564784053156146,,0.1835443037974683,0.1749723145071982,0.3670886075949367,0.1012658227848101,0.3758858447488584,0.3771910828025477,82.0,0.3727272727272727,805808,311.0,78.0,54.0,150.0,124.0,105.0,19.0,51.0,91.0,25.0,12.0,11.0,1.0,15.0,1.0,19.0,0.0,18.0,3.0,24.69,78.0,0.141025641025641,0.1538461538461538,0.0128205128205128,0.0,65.0,0.0615384615384615,0.8467741935483871,0.1532258064516129,0.0610932475884244,,0.15527950310559,0.1736334405144694,0.3333333333333333,0.0555555555555555,0.3165384615384615,0.2887037037037037,21.0,0.2692307692307692,,,,,,1.8979591836734693,0.98,4.469387755102041,2026,59,2026-05-22,0.2641509433962264,53.25,44.25,66.0,51,40,69,AVG/AVG/PLUS,BALANCED_EYE,Kevin McGonigle,69.0,49.0,69.0,CONTACT_EYE,PRE_PEAK,SOLID,0.5772727272727273,,,,,,,,,0.0
1016,231,113,446,396,256,140,165,207,119,50,66,2,50,8,87,0,66,19,90.181,224,0.2857142857142857,0.2164502164502164,0.0346320346320346,0.0,179,0.2067039106145251,0.6464646464646465,0.3535353535353535,0.1377952755905512,,0.2087719298245614,0.1112204724409448,0.584070796460177,0.168141592920354,0.40259375,0.4962589285714286,73.0,0.316017316017316,701762,339.0,87.0,49.0,148.0,141.0,93.0,48.0,50.0,77.0,42.0,16.0,20.0,2.0,24.0,3.0,41.0,0.0,28.0,6.0,32.59,84.0,0.2298850574712643,0.1839080459770115,0.0344827586206896,0.0,69.0,0.2463768115942029,0.6595744680851063,0.3404255319148936,0.1415929203539823,,0.2198952879581152,0.1445427728613569,0.5714285714285714,0.1224489795918367,0.3879761904761905,0.4289583333333333,39.0,0.4482758620689655,,,,,,1.74,1.0,4.62,2026,59,2026-05-22,0.45652173913043476,56.5,62.25,66.0,59,61,69,AVG/PLUS/PLUS,POWER_EYE,Nick Kurtz,59.0,62.0,73.0,POWER_EYE,PRE_PEAK,EDGE,0.4805194805194805,57.0,72.0,62.0,POWER_EYE,0.7183673469387755,0.0,0.0,0.0,0.0
866,215,130,414,341,275,66,178,214,105,28,52,5,37,3,57,0,50,5,62.409,213,0.241860465116279,0.1302325581395348,0.013953488372093,0.0,182,0.1098901098901098,0.8064516129032258,0.1935483870967742,0.0762124711316397,,0.2323008849557522,0.1501154734411085,0.3846153846153846,0.0384615384615384,0.293,0.3055390625,38.0,0.1767441860465116,805300,260.0,69.0,42.0,123.0,108.0,85.0,23.0,51.0,63.0,35.0,9.0,15.0,3.0,15.0,2.0,25.0,0.0,16.0,3.0,22.851,69.0,0.217391304347826,0.1304347826086956,0.0289855072463768,0.0,57.0,0.175438596491228,0.7870370370370371,0.2129629629629629,0.0884615384615384,,0.2554744525547445,0.1615384615384615,0.3809523809523809,0.0714285714285714,0.3311739130434782,0.3440714285714286,22.0,0.3188405797101449,,,,,,2.723404255319149,0.94,4.48936170212766,2026,59,2026-05-22,0.325,53.5,52.25,58.0,51,49,59,AVG/AVG/AVG,AVERAGE_HITTER,Jakob Marsee,46.0,46.0,54.0,AVERAGE_HITTER,PRE_PEAK,SOLID,0.3488372093023256,,,,,,,,,0.0
679,183,119,316,342,228,114,109,168,136,11,50,3,45,3,66,0,40,10,55.799,181,0.273224043715847,0.0601092896174863,0.0163934426229508,0.0,169,0.1242603550295858,0.6666666666666666,0.3333333333333333,0.1678939617083946,,0.3746556473829201,0.1752577319587628,0.3361344537815126,0.0840336134453781,0.3082817679558011,0.3931538461538462,30.0,0.1639344262295081,804606,279.0,77.0,52.0,130.0,138.0,94.0,44.0,47.0,67.0,53.0,4.0,20.0,1.0,23.0,1.0,34.0,0.0,20.0,4.0,25.291,76.0,0.2597402597402597,0.0519480519480519,0.0129870129870129,0.0,72.0,0.1527777777777778,0.6811594202898551,0.3188405797101449,0.1577060931899641,,0.3557046979865771,0.1863799283154122,0.3846153846153846,0.0769230769230769,0.3327763157894737,0.4272745098039215,19.0,0.2467532467532467,,,,,,6.813953488372093,0.9772727272727272,4.209302325581396,2026,59,2026-05-22,0.43137254901960786,55.25,49.5,44.0,56,46,41,AVG/AVG/AVG,AVERAGE_HITTER,Konnor Griffin,49.0,44.0,37.0,AVG_HACKER,PRE_PEAK,NEAR_EDGE,0.360655737704918,,,,,,,,,0.0
503,126,92,237,202,168,34,95,130,56,8,16,10,30,1,42,0,35,8,48.886,122,0.1269841269841269,0.0634920634920634,0.0079365079365079,0.0,108,0.1111111111111111,0.8316831683168316,0.1683168316831683,0.0675944333996023,,0.2105263157894736,0.1829025844930417,0.3804347826086957,0.0869565217391304,0.4007049180327869,0.4077954545454545,44.0,0.3492063492063492,803011,300.0,72.0,49.0,145.0,123.0,97.0,26.0,54.0,80.0,30.0,4.0,13.0,6.0,19.0,0.0,23.0,0.0,21.0,5.0,29.35,70.0,0.1805555555555555,0.0555555555555555,0.0,0.0,62.0,0.064516129032258,0.7886178861788617,0.2113821138211382,0.0866666666666666,,0.1935483870967742,0.1633333333333333,0.4285714285714285,0.1020408163265306,0.4192857142857143,0.4670212765957446,20.0,0.2777777777777778,,,,,,3.724137931034482,0.90625,4.206896551724138,2026,59,2026-05-22,0.3877551020408163,60.0,47.25,53.0,68,43,52,PLUS/AVG/AVG,PURE_HITTER,Sam Antonacci,69.0,40.0,49.0,PURE_HITTER,PRE_PEAK,EDGE,0.4841269841269841,,,,,,,,,0.0
683,205,175,346,322,291,31,138,204,103,10,20,0,56,0,66,0,28,0,53.262,201,0.0975609756097561,0.048780487804878,0.0,0.0,195,0.0512820512820512,0.903726708074534,0.0962732919254658,0.0453879941434846,,0.3056379821958457,0.2562225475841874,0.16,0.0,0.2649850746268656,0.2670292397660818,56.0,0.2731707317073171,802415,254.0,71.0,59.0,131.0,120.0,109.0,11.0,54.0,76.0,39.0,3.0,9.0,0.0,18.0,0.0,23.0,0.0,13.0,0.0,16.315,71.0,0.1267605633802817,0.0422535211267605,0.0,0.0,68.0,0.0735294117647058,0.9083333333333332,0.0916666666666666,0.0433070866141732,,0.3170731707317073,0.2322834645669291,0.2203389830508474,0.0,0.2297887323943662,0.2409322033898305,17.0,0.2394366197183098,,,,,,2.955555555555556,0.9375,4.422222222222223,2026,59,2026-05-22,0.3050847457627119,54.75,38.25,45.0,54,33,42,AVG/MINUS/AVG,GENERIC_NO_POWER,Chandler Simpson,66.0,26.0,39.0,AGGRESSIVE_SLAP,PEAK,EDGE,0.4585365853658537,70.0,22.0,35.0,AGGRESSIVE_SLAP,0.5510204081632653,-1.0,0.0,1.0,0.0
