pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FC,2026-04-03,88.8,-1.9,4.49,"Arrighetti, Spencer",691788,681293,,ball,,,,,14,,R,L,R,JAX,SUG,B,,,2,1,2026,1.05,1.13,2.0663309542101884,1.028861467034912,,,,0,4,Bot,,,,,,,7.416512562330983,-129.07475902253384,-4.613862128461774,10.04182372727112,28.18700214097569,-18.787446440122192,3.220882546,1.625492126,,,,89.4,2415,6.8,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.69,,,,,,,,30,4,Cutter,0,3,0,3,3,0,0,3,Infield shade,Standard,213,0.013,0.175,,,,-0.175,,-3,-3,0.22,0.22,26,23,26,24,2,1,5.0,1.0,6.0,2,1.78,-1.05,1.05,16.9,,,,,
FF,2026-04-03,91.8,-1.98,4.7,"Arrighetti, Spencer",691788,681293,,ball,,,,,12,,R,L,R,JAX,SUG,B,,,1,1,2026,-1.06,1.12,1.8751142464420196,2.820623988388524,,,,0,4,Bot,,,,,,,11.93368838728505,-133.26349011236397,-1.216684233184943,-15.088884520324331,26.08611635823835,-18.699266462985204,3.220882546,1.625492126,,,,91.9,2506,6.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,54.21,,,,,,,,30,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,228,0.005,0.088,,,,-0.088,,-3,-3,0.215,0.215,26,23,26,24,2,1,5.0,1.0,6.0,2,1.58,1.06,-1.06,16.6,,,,,
CH,2026-04-03,83.1,-2.1,4.52,"Arrighetti, Spencer",691788,681293,,ball,,,,,11,,R,L,R,JAX,SUG,B,,,0,1,2026,-1.44,0.28,-1.7816230715201544,2.6111706634515235,,,,0,4,Bot,,,,,,,3.647802629990847,-121.0366891777634,1.663120653962646,-14.85838900687922,21.781148752650115,-29.8631925022059,3.220882546,1.625492126,,,,84.6,1450,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.43,,,,,,,,30,2,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,243,0.003,0.045,,,,-0.045,,-3,-3,0.212,0.212,26,23,26,24,2,1,5.0,1.0,6.0,2,2.99,1.44,-1.44,11.4,,,,,
CU,2026-04-03,74.7,-2.31,4.82,"Arrighetti, Spencer",691788,681293,,called_strike,,,,,2,,R,L,R,JAX,SUG,S,,,0,0,2026,1.19,0.01,-0.0313769749105383,2.974503278764536,,,,0,4,Bot,,,,,,,2.516629436371081,-108.73929375579756,3.6074822192195297,8.959141683464985,19.565797960035532,-32.95995208062947,3.220882546,1.625492126,,,,75.5,2767,6.9,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.6,,,,,,,,30,1,Curveball,0,3,0,3,3,0,0,3,Infield shade,Standard,64,-0.004,-0.065,,,,0.065,,-3,-3,0.216,0.216,26,23,26,24,2,1,5.0,1.0,6.0,2,4.08,-1.19,1.19,15.6,,,,,
FF,2026-04-03,92.7,-1.92,4.58,"Arrighetti, Spencer",691277,681293,field_out,hit_into_play,,,,,9,Deyvison De Los Santos pops out to first baseman Cavan Biggio.,R,R,R,JAX,SUG,X,3.0,popup,2,2,2026,-1.45,1.01,0.4104609219111437,2.048832871562757,,,,2,3,Bot,177.03,110.51,,,,,9.262651641679335,-134.61850849486973,-2.7432980486201384,-19.683261432292504,29.874838064969424,-19.46962256097465,3.257742782,1.644094488,255.0,85.3,58.0,94.1,2419,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.25,0.031,0.034,0.0,1.0,0.0,0.0,3.0,26,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Strategic,238,-0.009,-0.271,,,0.043,0.271,88.0,-3,-3,0.195,0.195,26,23,26,23,2,1,5.0,3.0,6.0,1,1.66,1.45,1.45,12.7,,,,,
FF,2026-04-03,92.6,-1.92,4.55,"Arrighetti, Spencer",691277,681293,,ball,,,,,14,,R,R,R,JAX,SUG,B,,,1,2,2026,-1.36,1.18,1.1024077627779638,1.5834341145656017,,,,2,3,Bot,,,,,,,10.822188625527511,-134.28300835773908,-4.181754901235322,-18.872525233425478,30.799675122223444,-17.161534674834854,3.257742782,1.644094488,,,,93.8,2371,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.17,,,,,,,,26,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Strategic,228,0.001,0.062,,,,-0.062,,-3,-3,0.194,0.194,26,23,26,23,2,1,5.0,3.0,6.0,1,1.51,1.36,1.36,12.9,,,,,
FF,2026-04-03,92.8,-1.92,4.61,"Arrighetti, Spencer",691277,681293,,swinging_strike,,,,,6,,R,R,R,JAX,SUG,S,,,1,1,2026,-0.93,1.18,0.7248514375056507,2.368366739336894,,,,2,3,Bot,,,,,,,8.92082878254484,-134.86773970847696,-2.4243490696996863,-13.302729749010238,29.637746608960228,-17.435415930303268,3.257742782,1.644094488,,,,94.4,2460,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.16,,,,,,,,26,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Strategic,217,-0.002,-0.085,,,,0.085,,-3,-3,0.196,0.196,26,23,26,23,2,1,5.0,3.0,6.0,1,1.47,0.93,0.93,15.9,,,,,
FC,2026-04-03,88.0,-2.04,4.55,"Arrighetti, Spencer",691277,681293,,called_strike,,,,,1,,R,R,R,JAX,SUG,S,,,1,0,2026,0.22,0.77,-0.4681428465354298,2.9890436857441958,,,,2,3,Bot,,,,,,,3.359548216518756,-128.24141035820284,0.8103080812940467,1.7517186198929449,24.825344549149055,-24.006521328734703,3.257742782,1.644094488,,,,89.6,2466,7.0,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.47,,,,,,,,26,2,Cutter,0,3,0,3,3,0,0,3,Infield shade,Strategic,193,-0.001,-0.067,,,,0.067,,-3,-3,0.197,0.197,26,23,26,23,2,1,5.0,3.0,6.0,1,2.15,-0.22,-0.22,14.4,,,,,
CU,2026-04-03,75.1,-2.01,4.67,"Arrighetti, Spencer",691277,681293,,ball,,,,,14,,R,R,R,JAX,SUG,B,,,0,0,2026,0.89,-0.71,1.8676074460119527,1.291435561458309,,,,2,3,Bot,,,,,,,6.397175795115459,-109.1231588948674,1.8329252102112852,5.79984494640004,21.69250059335676,-38.39876153497133,3.257742782,1.644094488,,,,75.8,2757,7.2,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.3,,,,,,,,26,1,Curveball,0,3,0,3,3,0,0,3,Infield shade,Strategic,47,0.001,0.056,,,,-0.056,,-3,-3,0.196,0.196,26,23,26,23,2,1,5.0,3.0,6.0,1,4.8,-0.89,-0.89,16.2,,,,,
CU,2026-04-03,77.2,-2.12,4.56,"Arrighetti, Spencer",801464,681293,strikeout,swinging_strike,,,,,13,Andrew Pintar strikes out swinging.,R,R,R,JAX,SUG,S,2.0,,1,2,2026,1.04,-0.83,-0.2185956411171384,0.9804799390307996,,,,1,3,Bot,,,,,,,2.094265812697779,-112.33816848040782,1.2150418089820376,8.269005050749518,23.243888951849225,-39.58904850570798,3.244578412,1.637450787,,,,77.5,2886,6.9,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.64,,0.0,0.0,1.0,0.0,0.0,,25,4,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,59,-0.012,-0.222,,,,0.222,,-3,-3,0.208,0.208,26,25,26,25,2,1,5.0,1.0,6.0,1,4.7,-1.04,-1.04,13.6,,,,,
FF,2026-04-03,92.9,-1.84,4.59,"Arrighetti, Spencer",801464,681293,,ball,,,,,12,,R,R,R,JAX,SUG,B,,,0,2,2026,-1.24,0.99,1.7578223899537588,2.6748856655205886,,,,1,3,Bot,,,,,,,12.082113288617403,-134.8042235125419,-1.1318067938884853,-17.78553431504813,29.977984299874887,-20.065493440013327,3.244578412,1.637450787,,,,94.5,2353,7.4,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.07,,,,,,,,25,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,221,0.002,0.033,,,,-0.033,,-3,-3,0.206,0.206,26,25,26,25,2,1,5.0,1.0,6.0,1,1.67,1.24,1.24,14.1,,,,,
CU,2026-04-03,76.6,-2.0,4.66,"Arrighetti, Spencer",801464,681293,,swinging_strike,,,,,14,,R,R,R,JAX,SUG,S,,,0,1,2026,1.06,-0.55,0.9547600662284156,1.0473751617856286,,,,1,3,Bot,,,,,,,4.275182074822011,-111.38849007230316,0.7373802179464697,7.9152550348638595,22.109858399304663,-37.11315968894807,3.244578412,1.637450787,,,,77.5,2876,7.2,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.26,,,,,,,,25,2,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,62,-0.004,-0.075,,,,0.075,,-3,-3,0.21,0.21,26,25,26,25,2,1,5.0,1.0,6.0,1,4.47,-1.06,-1.06,16.2,,,,,
FC,2026-04-03,88.6,-1.98,4.59,"Arrighetti, Spencer",801464,681293,,called_strike,,,,,14,,R,R,R,JAX,SUG,S,,,0,0,2026,-0.33,1.18,1.1518768304723426,2.109843016476053,,,,1,3,Bot,,,,,,,8.418537736857505,-128.76147022951525,-2.335021614045381,-5.361126646522628,25.92382669704165,-18.78247826618177,3.244578412,1.637450787,,,,90.4,2408,7.4,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.11,,,,,,,,25,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,195,-0.002,-0.063,,,,0.063,,-3,-3,0.212,0.212,26,25,26,25,2,1,5.0,1.0,6.0,1,1.73,0.33,0.33,15.7,,,,,
FC,2026-04-03,86.0,-2.03,4.51,"Arrighetti, Spencer",691858,681293,strikeout,swinging_strike,,,,,2,Jared Serna strikes out swinging.,R,R,R,JAX,SUG,S,2.0,,3,2,2026,0.15,0.74,-0.1883339770681756,3.0000327809571163,,,,0,3,Bot,,,,,,,4.079058360610443,-125.205930892908,1.3090168532316957,0.7686172335768839,23.63919311718781,-24.83800361382426,2.991822507,1.509891732,,,,87.9,2349,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.17,,0.0,0.0,1.0,0.0,0.0,,24,7,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,187,-0.03,-0.448,,,,0.448,,-3,-3,0.242,0.242,26,24,26,24,1,0,5.0,1.0,6.0,2,2.33,-0.15,-0.15,12.2,,,,,
SI,2026-04-03,91.7,-2.01,4.53,"Arrighetti, Spencer",691858,681293,,foul,,,,,11,,R,R,R,JAX,SUG,S,,,3,2,2026,-1.86,0.61,-0.8846750012816051,2.5956467406249013,,,,0,3,Bot,,,,,,,7.0550534428440725,-133.41227290775677,-0.1862095698940148,-23.70493017861517,28.4817498123707,-25.07933492426379,2.991822507,1.509891732,178.0,62.4,45.0,93.7,2122,7.4,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.06,,,,,,,,24,6,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,229,0.0,0.0,,,,0.0,88.0,-3,-3,0.242,0.242,26,24,26,24,1,0,5.0,1.0,6.0,2,2.1,1.86,1.86,11.3,,,,,
FF,2026-04-03,93.1,-1.83,4.66,"Arrighetti, Spencer",691858,681293,,ball,,,,,14,,R,R,R,JAX,SUG,B,,,2,2,2026,-1.27,1.14,1.1395623044741636,1.878190372581005,,,,0,3,Bot,,,,,,,10.55842410873969,-135.24655027702596,-3.855180446102149,-17.761276886189684,24.61282307560251,-17.432445901056358,2.991822507,1.509891732,,,,95.3,2447,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.2,,,,,,,,24,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,233,0.008,0.156,,,,-0.156,,-3,-3,0.234,0.234,26,24,26,24,1,0,5.0,1.0,6.0,2,1.46,1.27,1.27,15.5,,,,,
CU,2026-04-03,75.4,-1.96,4.71,"Arrighetti, Spencer",691858,681293,,ball,,,,,14,,R,R,R,JAX,SUG,B,,,1,2,2026,1.38,-0.67,1.1378517572997786,-0.114582775892865,,,,0,3,Bot,,,,,,,3.8957562498518232,-109.69721117030748,-1.3920691547068085,10.407554625081458,20.472931970619594,-37.498825934088,2.991822507,1.509891732,,,,76.3,2843,7.0,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.46,,,,,,,,24,4,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,46,0.004,0.064,,,,-0.064,,-3,-3,0.23,0.23,26,24,26,24,1,0,5.0,1.0,6.0,2,4.7,-1.38,-1.38,15.1,,,,,
CU,2026-04-03,76.9,-2.0,4.74,"Arrighetti, Spencer",691858,681293,,ball,,,,,14,,R,R,R,JAX,SUG,B,,,0,2,2026,0.97,-0.53,2.138950824671618,1.495041050497326,,,,0,3,Bot,,,,,,,6.994166840151265,-111.72766064377583,1.4745037085070167,6.585137410110731,22.810162687755906,-37.1486313852534,2.991822507,1.509891732,,,,78.0,2922,7.4,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.07,,,,,,,,24,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,55,0.002,0.035,,,,-0.035,,-3,-3,0.228,0.228,26,24,26,24,1,0,5.0,1.0,6.0,2,4.44,-0.97,-0.97,18.0,,,,,
SI,2026-04-03,91.5,-1.89,4.62,"Arrighetti, Spencer",691858,681293,,called_strike,,,,,3,,R,R,R,JAX,SUG,S,,,0,1,2026,-1.76,0.8,0.6348924155060842,2.7903731290058627,,,,0,3,Bot,,,,,,,10.302520807479237,-132.859563941451,-0.3202197374843265,-23.0823818068508,27.919624814995714,-22.815439769832672,2.991822507,1.509891732,,,,92.8,2292,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.36,,,,,,,,24,2,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,228,-0.004,-0.078,,,,0.078,,-3,-3,0.232,0.232,26,24,26,24,1,0,5.0,1.0,6.0,2,1.93,1.76,1.76,13.1,,,,,
SI,2026-04-03,92.0,-1.85,4.64,"Arrighetti, Spencer",691858,681293,,called_strike,,,,,7,,R,R,R,JAX,SUG,S,,,0,0,2026,-1.81,0.58,-0.7255470110465887,1.6015356315082068,,,,0,3,Bot,,,,,,,6.927619013628393,-133.87858032960025,-3.016169473777297,-23.279912224367504,27.580051665136786,-24.73841907084633,2.991822507,1.509891732,,,,93.8,2333,7.2,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.27,,,,,,,,24,1,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,234,-0.004,-0.065,,,,0.065,,-3,-3,0.236,0.236,26,24,26,24,1,0,5.0,1.0,6.0,2,2.1,1.81,1.81,16.0,,,,,
SI,2026-04-03,93.9,-1.92,4.73,"Arrighetti, Spencer",675394,681293,strikeout,called_strike,,,,,6,Johnny Olmstead called out on strikes.,R,R,R,JAX,SUG,S,2.0,,1,2,2026,-1.38,1.36,0.6841626350125272,2.7059382755760994,,687210.0,669288.0,2,2,Bot,,,,,,,9.82148983586684,-136.33121730864207,-2.335999828549434,-19.45461732270848,33.50921412620653,-15.018814599151352,3.247211286,1.638779528,,,,93.9,2940,6.7,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.8,,0.0,0.0,1.0,0.0,0.0,,20,4,Sinker,0,3,0,3,3,0,0,3,Standard,Strategic,302,-0.031,-0.221,,,,0.221,,-3,-3,0.237,0.237,26,25,26,26,1,0,5.0,1.0,6.0,1,1.26,1.38,1.38,14.5,,,,,
FF,2026-04-03,93.9,-1.94,4.71,"Arrighetti, Spencer",675394,681293,,swinging_strike,,,,,12,,R,R,R,JAX,SUG,S,,,1,1,2026,-1.41,1.22,0.1725940430081571,3.5407204538247754,,687210.0,669288.0,2,2,Bot,,,,,,,8.752870500859864,-136.43226540887022,0.1728608181214838,-19.597094727106736,31.951593998371894,-17.335735228056365,3.247211286,1.638779528,,,,95.5,2434,7.4,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.07,,,,,,,,20,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,229,-0.009,-0.096,,,,0.096,,-3,-3,0.246,0.246,26,25,26,26,1,0,5.0,1.0,6.0,1,1.39,1.41,1.41,17.1,,,,,
FC,2026-04-03,86.9,-2.13,4.53,"Arrighetti, Spencer",675394,681293,,foul,,,,,9,,R,R,R,JAX,SUG,S,,,1,0,2026,-0.28,0.64,0.4084123084824098,2.0551849935326865,,687210.0,669288.0,2,2,Bot,,,,,,,6.709507940575048,-126.55156193052852,-0.9747107271818364,-4.26238909877523,22.76236523445749,-25.27807943876317,3.247211286,1.638779528,164.0,73.7,68.0,88.8,159,7.2,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.32,,,,,,,,20,2,Cutter,0,3,0,3,3,0,0,3,Standard,Strategic,359,-0.005,-0.064,,,,0.064,88.0,-3,-3,0.251,0.251,26,25,26,26,1,0,5.0,1.0,6.0,1,2.35,0.28,0.28,12.8,,,,,
CU,2026-04-03,78.9,-1.99,4.66,"Arrighetti, Spencer",675394,681293,,blocked_ball,,,,,14,,R,R,R,JAX,SUG,B,,,0,0,2026,1.1,-0.18,3.174785523013851,0.2987923241313077,,687210.0,669288.0,2,2,Bot,,,,,,,9.10691450123444,-114.42465485344638,-1.8664914052191488,7.256158283187635,27.135413268429943,-33.50364092694825,3.247211286,1.638779528,,,,78.8,1090,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.41,,,,,,,,20,1,Curveball,0,3,0,3,3,0,0,3,Standard,Strategic,269,0.003,0.048,,,,-0.048,,-3,-3,0.248,0.248,26,25,26,26,1,0,5.0,1.0,6.0,1,3.95,-1.1,-1.1,13.4,,,,,
CU,2026-04-03,76.5,-2.06,4.65,"Arrighetti, Spencer",665846,681293,field_out,hit_into_play,,,,,8,Jesús Bastidas flies out to center fielder Taylor Trammell.,R,R,R,JAX,SUG,X,8.0,fly_ball,0,1,2026,1.35,-0.13,-0.2733829311725599,1.944144419597857,,687210.0,669288.0,1,2,Bot,132.27,89.86,,,,,1.2458699520680323,-111.2873307477082,1.9329802230362343,10.788287324566408,23.99715972809977,-33.87094908119124,3.047990486,1.538238189,,91.2,45.0,,80,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.4,0.003,0.004,0.0,1.0,0.0,0.0,3.0,19,2,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,278,-0.041,-0.224,,,0.007,0.224,91.2,-3,-3,0.289,0.289,26,27,26,28,1,0,5.0,1.0,6.0,1,4.09,-1.35,-1.35,15.0,,,,,
ST,2026-04-03,80.1,-2.24,4.51,"Arrighetti, Spencer",665846,681293,,called_strike,,,,,12,,R,R,R,JAX,SUG,S,,,0,0,2026,0.97,0.49,1.1674053910665805,2.632443583221709,,687210.0,669288.0,1,2,Bot,,,,,,,5.593790313964811,-116.38185538712658,1.9311013272715771,7.565275850750651,24.87584979481429,-28.42849014889174,3.047990486,1.538238189,,,,80.2,80,6.7,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.76,,,,,,,,19,1,Sweeper,0,3,0,3,3,0,0,3,Standard,Standard,278,-0.007,-0.054,,,,0.054,,-3,-3,0.296,0.296,26,27,26,28,1,0,5.0,1.0,6.0,1,3.11,-0.97,-0.97,11.9,,,,,
FC,2026-04-03,89.2,-2.11,4.55,"Arrighetti, Spencer",669288,681293,walk,ball,,,,,14,Daniel Johnson walks. Nathan Martorella to 2nd.,R,L,R,JAX,SUG,B,,,3,2,2026,-0.18,1.01,1.244233527392036,1.6578751451078828,,,687210.0,1,2,Bot,,,,,,,8.682445246835233,-129.69475952366955,-3.1184913112352093,-3.7399390525137512,25.612660485592563,-20.32105379059534,3.110301837,1.569685039,,,,91.0,2947,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.2,,0.701866,0.7,1.0,0.0,0.0,,18,8,Cutter,0,3,0,3,3,0,0,3,Infield shade,Standard,123,0.034,0.293,,,,-0.293,,-3,-3,0.262,0.262,26,30,26,31,1,0,5.0,2.0,6.0,2,1.85,0.18,-0.18,15.6,,,,,
CH,2026-04-03,84.5,-1.95,4.46,"Arrighetti, Spencer",669288,681293,,foul,,,,,5,,R,L,R,JAX,SUG,S,,,3,2,2026,-1.62,0.31,-0.266255899424421,2.4503495503252224,,,687210.0,1,2,Bot,,,,,,,7.329077433291967,-122.880566414231,1.2533932903840326,-17.851663004098263,22.73174457821372,-29.506925984075284,3.110301837,1.569685039,187.0,68.4,61.0,86.6,130,7.5,816442,663967,624415,680890,676466,624523,685091,666211,687005,52.99,,,,,,,,18,7,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,94,0.0,0.0,,,,0.0,88.0,-3,-3,0.262,0.262,26,30,26,31,1,0,5.0,2.0,6.0,2,2.87,1.62,-1.62,11.9,,,,,
SI,2026-04-03,92.4,-2.18,4.81,"Arrighetti, Spencer",669288,681293,,ball,,,,,11,,R,L,R,JAX,SUG,B,,,2,2,2026,-1.55,0.94,-1.1447325827816224,3.399543716732838,,,687210.0,1,2,Bot,,,,,,,6.152768119867904,-134.36429324754673,0.3478938158910704,-20.11802508184788,31.021998460514585,-21.215311116781823,3.110301837,1.569685039,,,,93.5,337,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.38,,,,,,,,18,6,Sinker,0,3,0,3,3,0,0,3,Infield shade,Standard,305,0.009,0.112,,,,-0.112,,-3,-3,0.253,0.253,26,30,26,31,1,0,5.0,2.0,6.0,2,1.75,1.55,-1.55,16.6,,,,,
CU,2026-04-03,78.9,-2.16,4.75,"Arrighetti, Spencer",669288,681293,,foul,,,,,14,,R,L,R,JAX,SUG,S,,,2,2,2026,2.14,-0.56,1.3841421007356345,1.5919569840049674,,,687210.0,1,2,Bot,,,,,,,3.584071245006515,-114.78351410444223,1.2860149473357771,18.03076879315985,23.195263659661794,-37.54830232883937,3.110301837,1.569685039,243.0,102.0,14.0,79.4,396,6.9,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.61,,,,,,,,18,5,Curveball,0,3,0,3,3,0,0,3,Infield shade,Standard,352,0.0,0.0,,,,0.0,102.0,-3,-3,0.253,0.253,26,30,26,31,1,0,5.0,2.0,6.0,2,4.25,-2.14,2.14,14.8,,,,,
FC,2026-04-03,88.0,-1.93,4.5,"Arrighetti, Spencer",669288,681293,,foul,,,,,6,,R,L,R,JAX,SUG,S,,,2,1,2026,-0.36,1.07,0.6682309038843717,2.095289478679756,,,687210.0,1,2,Bot,,,,,,,7.100181579546385,-128.06291455028656,-1.8833759829255543,-5.35401463564565,24.81543806308273,-20.13060081974248,3.110301837,1.569685039,391.0,112.1,27.0,89.8,2869,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.24,,,,,,,,18,4,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,154,-0.007,-0.097,,,,0.097,112.1,-3,-3,0.26,0.26,26,30,26,31,1,0,5.0,2.0,6.0,2,1.85,0.36,-0.36,11.5,,,,,
FF,2026-04-03,93.9,-2.1,4.62,"Arrighetti, Spencer",669288,681293,,called_strike,,,,,9,,R,L,R,JAX,SUG,S,,,2,0,2026,-1.79,0.93,0.455270024098549,1.9565438668819768,,,687210.0,1,2,Bot,,,,,,,10.763806457134818,-136.3205463525135,-3.075207231524983,-24.73629830428274,31.023080948533103,-20.10591494591823,3.110301837,1.569685039,,,,95.3,107,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.19,,,,,,,,18,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,184,-0.008,-0.076,,,,0.076,,-3,-3,0.268,0.268,26,30,26,31,1,0,5.0,2.0,6.0,2,1.68,1.79,-1.79,14.9,,,,,
FC,2026-04-03,85.3,-2.27,4.56,"Arrighetti, Spencer",669288,681293,,ball,,,,,11,,R,L,R,JAX,SUG,B,,,1,0,2026,0.17,0.99,-1.2231476845387177,4.230310717676105,,,687210.0,1,2,Bot,,,,,,,2.1013298810148693,-124.41519074066284,3.452061252121868,1.504606959307038,16.963757410226076,-22.26602108419525,3.110301837,1.569685039,,,,87.3,42,6.7,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.8,,,,,,,,18,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,303,0.008,0.071,,,,-0.071,,-3,-3,0.26,0.26,26,30,26,31,1,0,5.0,2.0,6.0,2,2.05,-0.17,0.17,11.8,,,,,
CU,2026-04-03,73.7,-2.23,4.88,"Arrighetti, Spencer",669288,681293,,ball,,,,,11,,R,L,R,JAX,SUG,B,,,0,0,2026,1.4,-0.56,-1.6558902093444778,3.1402045716484865,,,687210.0,1,2,Bot,,,,,,,-1.3400533487312245,-107.07969767159165,5.1090692016743935,10.925195783140444,20.29344101777794,-37.692881377291926,3.110301837,1.569685039,,,,74.4,3220,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.41,,,,,,,,18,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,20,0.004,0.044,,,,-0.044,,-3,-3,0.256,0.256,26,30,26,31,1,0,5.0,2.0,6.0,2,4.81,-1.4,1.4,22.6,,,,,
FF,2026-04-03,92.9,-2.07,4.62,"Arrighetti, Spencer",687210,681293,walk,ball,,,,,11,Nathan Martorella walks.,R,L,R,JAX,SUG,B,,,3,0,2026,-1.16,1.15,-0.6906728551433647,3.7419871018608175,,,,1,2,Bot,,,,,,,6.170854770754985,-135.31325584145853,1.0304727247970813,-15.582917201899518,24.804114745612534,-18.25592507194867,3.222637795,1.626377953,,,,94.9,1006,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.43,,0.701866,0.7,1.0,0.0,0.0,,17,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,254,0.01,0.156,,,,-0.156,,-3,-3,0.246,0.246,26,25,26,25,1,0,5.0,1.0,6.0,1,1.45,1.16,-1.16,16.0,,,,,
