player_name,bucket,position_group,pl_rank,pl_rank_raw,model_rank,model_proj,blended_xfp,blend_confidence,headline_proj,headline_source,model_signal,model_rep_delta,model_recform,schedule_idx,arche_have,arche_overall,arche_label,arche_cell,arche_traj,arche_domains,arche_slope_3yr,arche_career_pct,arche_t1_fp,arche_age,arche_age_tier,arche_velo,arche_velo_tier,verdict,verdict_top,reason_tag,confidence,confidence_n_aligned,confidence_n_available,watch_list,rationale,override_tag,decline_tier,velo_severity,velo_yoy,velo_in,velo_2y,split_rate_vs_L,split_rate_vs_R,split_lift_vs_L_pct,split_lift_vs_R_pct,split_pa_vs_L,split_pa_vs_R,split_dominant,xstat_xwoba,xstat_woba,xstat_gap,xstat_regression,xstat_vs_L_xwoba,xstat_vs_L_woba,xstat_vs_L_reg,xstat_vs_L_pa,xstat_vs_R_xwoba,xstat_vs_R_woba,xstat_vs_R_reg,xstat_vs_R_pa,ha_rate_home,ha_rate_away,ha_lift_home_pct,ha_lift_away_pct,ha_dominant,tto_tier,tto_penalty,tto1_rate,tto3_rate,bb_window,bb_n,bb_mean,bb_std,bb_boom_pct,bb_bust_pct,bb_min,bb_max,bb_l3_mean,bb_trend,bb_last,traj_n,traj_cadence,traj_first_label,traj_last_label,traj_ovr_first,traj_ovr_last,traj_ovr_delta,traj_last_archetype,traj_dom_last,traj_dom_deltas,stuff_plus,stuff_proj_ros_fp,stuff_breakout_gap,floor_bust_prob,floor_tier,trend_tag,shadow_grade,shadow_verdict,category,resolved,within_bucket_rank
Matt Festa,RP,SETUP,,—,105.0,63.6,2.736866793744501,high,2.736866793744501,blended_xfp,drop,-62.2,,,True,51.0,CONTROL_RP_LITE,AVG/PLUS/MINUS,STABLE,STUFF=50;CONTROL=60;BATTED_BALL=36,-0.62,0.25,3.2,33.0,POST_PEAK,87.90442655935614,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #105); archetype OVERALL changes by >10 (currently 51); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,2.4,2.9,7.0,13.0,-3.9,6.4,1.9,FLAT,4.3 5.3 6.4 1.2 -3.9 4.3 -2.8 4.3,6.0,weekly,04-25,06-20,57.0,52.0,-5.0,GENERIC_MIDDLE,STUFF=55;CONTROL=51;BATTED_BALL=42,STUFF:-8;CONTROL:-3;BATTED_BALL:-1,,,,,,• FB velo -0.1 mph (-0.1σ) — stable,,,FA-RP,,70
Grant Anderson,RP,SETUP,,—,82.0,85.0,2.8902667583697164,high,2.8902667583697164,blended_xfp,drop,-46.1,,,True,39.0,GENERIC_MIDDLE,AVG/AVG/AVG,TRENDING_DOWN,STUFF=41;CONTROL=46;BATTED_BALL=44,-3.0,0.0,2.06,29.0,PEAK,88.5329694323144,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #82); archetype OVERALL changes by >10 (currently 39); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,2.6,3.3,7.0,20.0,-3.8,10.8,3.4,FLAT,3.3 3.3 3.3 -1.6 3.3 10.8 3.3 -3.8,6.0,weekly,04-25,06-20,48.0,41.0,-7.0,FILLER_RP,STUFF=37;CONTROL=46;BATTED_BALL=48,STUFF:-10;CONTROL:+0;BATTED_BALL:-7,,,,,,• FB velo -0.4 mph (-0.5σ) — stable,,,FA-RP,,48
Cooper Criswell,SP,SP,,—,219.0,7.69,10.296292262574044,high,10.296292262574044,blended_xfp,il,-3.879,0.0,,True,44.0,FILLER,MINUS/AVG/AVG,CAREER_LOW,STUFF=36;MOVEMENT=58;CONTROL=50,,0.0,7.69,28.0,PEAK,83.99071753986333,FINESSE,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —); velo drops further (already FINESSE tier),WARN Archetype flag: FILLER — bottom-tier process profile. WARN Career-low season (0% career-percentile).,,,,,,,0.275,0.283,-1.2,1.5,68.0,54.0,R,0.291,0.314,0.023,UNDERPERFORMING,0.297,0.324,UNDERPERFORMING,65.0,0.283,0.302,ALIGNED,54.0,0.275,0.311,-5.4,6.9,AWAY,DURABLE,0.103,-0.306,-0.204,L8 starts,,,,,,,,,,,3.0,per_start,#3,#5,61.0,58.0,-3.0,PURE_CONTROL,STUFF=51;MOVEMENT=59;CONTROL=77,STUFF:-12;MOVEMENT:+9;CONTROL:-3,,,,,,,45.0,BELOW_AVG,FA-SP,,65
DL Hall,RP,SETUP,,—,131.0,53.4,3.245034938127601,high,3.245034938127601,blended_xfp,drop,-72.7,,,True,38.0,GB_BULK_WILD,AVG/MINUS/PLUS,STABLE,STUFF=46;CONTROL=25;BATTED_BALL=61,2.0,0.5,2.74,28.0,PEAK,89.45700197238658,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #131); archetype OVERALL changes by >10 (currently 38); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.5,4.6,33.0,20.0,-5.9,8.7,6.6,UP,-1.7 3.3 5.4 7.6 -5.6 7.6 4.6 7.7,6.0,weekly,04-25,06-20,43.0,48.0,5.0,GB_BULK_WILD,STUFF=52;CONTROL=34;BATTED_BALL=64,STUFF:+6;CONTROL:+3;BATTED_BALL:+11,,,,,,• FB velo +0.5 mph (+0.7σ) — stable,,,FA-RP,,92
Pierce Johnson,RP,SETUP,,—,168.0,61.9,3.5375736693754822,high,3.5375736693754822,blended_xfp,drop,-88.9,,,True,45.0,LIGHT_USE_MIDDLE,AVG/AVG/MINUS,STABLE,STUFF=45;CONTROL=55;BATTED_BALL=36,-0.5,0.167,3.01,35.0,POST_PEAK,89.07820163487739,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #168); archetype OVERALL changes by >10 (currently 45); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,2.8,3.9,33.0,27.0,-2.9,8.3,5.0,UP,6.5 8.3 -0.7 6.3 -2.9 6.3 7.6 1.2,6.0,weekly,04-25,06-20,51.0,47.0,-4.0,LIGHT_USE_MIDDLE,STUFF=49;CONTROL=49;BATTED_BALL=37,STUFF:-5;CONTROL:-6;BATTED_BALL:+6,,,,,,• FB velo -0.2 mph (-0.3σ) — stable,,,FA-RP,,116
Brent Suter,RP,SETUP,,UR,,,2.545617903618014,high,2.545617903618014,blended_xfp,—,,,,True,51.0,BULK_GB_RP,AVG/AVG/PLUS,STABLE,STUFF=41;CONTROL=58;BATTED_BALL=70,1.5,0.833,2.33,37.0,POST_PEAK,82.40957446808511,FINESSE,MIXED — see profile,MIXED,no_convergence,0.5,2.0,4.0,PL rank changes by >20 (currently UR); model rank changes by >20 (currently #None); archetype OVERALL changes by >10 (currently 51); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.1,3.5,20.0,13.0,-2.8,8.9,4.8,UP,3.3 1.1 6.8 4.6 1.3 5.6 8.6 0.3,6.0,weekly,04-25,05-30,54.0,47.0,-7.0,GB_BULK_WILD,STUFF=48;CONTROL=38;BATTED_BALL=61,STUFF:-14;CONTROL:+2;BATTED_BALL:+1,,,,,,,,,FA-RP,,135
Wandy Peralta,RP,SETUP,,—,141.0,51.6,2.8934549017035254,high,2.8934549017035254,blended_xfp,drop,-77.5,,,True,46.0,GENERIC_MIDDLE,AVG/AVG/AVG,TRENDING_UP,STUFF=48;CONTROL=41;BATTED_BALL=58,3.0,0.222,2.52,35.0,POST_PEAK,92.73663194444444,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #141); archetype OVERALL changes by >10 (currently 46); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.0,3.0,20.0,7.0,-3.7,7.7,4.1,UP,-3.7 3.4 6.5 0.3 1.3 5.5 2.3 4.5,6.0,weekly,04-25,06-20,50.0,45.0,-5.0,LOW_K_GB_BULK,STUFF=37;CONTROL=51;BATTED_BALL=61,STUFF:-9;CONTROL:-7;BATTED_BALL:+10,,,,,,• FB velo +0.7 mph (+1.0σ) — stable,,,FA-RP,,100
PJ Poulin,SP,SP,,—,278.0,6.056599363885633,11.161132969974691,low,11.161132969974691,blended_xfp,drop,-5.513,-1.35,,False,,,,,,,,,,,,,MIXED — see profile,MIXED,no_convergence,0.25,1.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #278); archetype OVERALL changes by >10 (currently None); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,0.311,0.411,-14.4,13.1,60.0,66.0,R,0.376,0.344,-0.032,OVERPERFORMING,0.316,0.303,ALIGNED,59.0,0.43,0.383,OVERPERFORMING,64.0,0.396,0.356,5.5,-5.4,HOME,,,,,L8 starts,8.0,2.9,2.8,0.0,75.0,-0.7,6.6,3.1,FLAT,0.3 1.2 4.5 6.6 1.6 3.3 -0.7 6.6,,,,,,,,,,,,,,,,• FB velo -1.1 mph (-1.4σ) — stable,25.0,BELOW_AVG_HARD,FA-RP,,20
Austin Warren,RP,SETUP,,—,135.0,68.5,3.063425617480044,low,3.063425617480044,blended_xfp,drop,-75.1,,,True,50.0,GENERIC_MIDDLE,AVG/AVG/AVG,CAREER_LOW,STUFF=48;CONTROL=52;BATTED_BALL=54,,0.0,3.49,30.0,PEAK,88.23419913419913,BALANCED,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.9,3.1,27.0,7.0,-4.7,8.6,2.7,DOWN,6.5 4.3 3.3 1.6 4.6 3.3 1.3 3.6,6.0,weekly,05-09,06-20,57.0,51.0,-6.0,GENERIC_MIDDLE,STUFF=57;CONTROL=46;BATTED_BALL=41,STUFF:-7;CONTROL:-2;BATTED_BALL:-9,,,,,,,,,FA-RP,,95
Jovani Morán,RP,SETUP,,UR,,,2.9421866743708485,high,2.9421866743708485,blended_xfp,—,,,,True,56.0,GENERIC_MIDDLE,AVG/AVG/AVG,STABLE,STUFF=57;CONTROL=45;BATTED_BALL=58,-0.92,0.333,3.12,29.0,PEAK,86.82157303370786,FINESSE,MIXED — see profile,MIXED,no_convergence,0.5,2.0,4.0,PL rank changes by >20 (currently UR); model rank changes by >20 (currently #None); archetype OVERALL changes by >10 (currently 56); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,4.8,3.5,33.0,7.0,-5.0,10.9,6.2,UP,3.4 7.5 6.3 4.1 5.3 5.6 5.4 7.6,4.0,weekly,04-25,05-16,50.0,47.0,-3.0,AVG_STUFF_WILD,STUFF=52;CONTROL=38;BATTED_BALL=49,STUFF:-4;CONTROL:+0;BATTED_BALL:-4,,,,,,,,,FA-RP,,135
Connor Phillips,RP,SETUP,,—,214.0,48.9,3.110879266155421,low,3.110879266155421,blended_xfp,drop,-116.2,,,True,30.0,WILD_LIGHT_USE,AVG/MINUS/MINUS,TRENDING_DOWN,STUFF=46;CONTROL=21;BATTED_BALL=37,-24.0,0.0,2.61,25.0,PRE_PEAK,92.06124314442413,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #214); archetype OVERALL changes by >10 (currently 30); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,1.1,5.1,13.0,27.0,-11.7,6.3,0.7,FLAT,3.4 -11.7 3.5 3.3 2.3 -1.4 6.3 -2.7,6.0,weekly,04-25,06-20,47.0,42.0,-5.0,WILD_LIGHT_USE,STUFF=46;CONTROL=38;BATTED_BALL=38,STUFF:-8;CONTROL:+0;BATTED_BALL:-1,,,,,,• FB velo +0.1 mph (+0.2σ) — stable,,,FA-RP,,132
José Fermín,H,OF,,—,296.0,1.5,1.686206014972654,low,1.686206014972654,blended_xfp,drop,-0.0737,0.0089,,True,43.0,NO_POWER_HACKER,AVG/MINUS/MINUS,CAREER_LOW,CONTACT=51;POWER=38;DISCIPLINE=37,,0.0,0.434,27.0,PEAK,,,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,0.279,0.316,0.037,OVERPERFORMING,0.306,0.33,OVERPERFORMING,65.0,0.244,0.298,OVERPERFORMING,50.0,0.276,0.283,-1.2,1.5,AWAY,,,,,L21 games,21.0,1.5,2.1,0.0,62.0,-1.0,6.0,1.3,FLAT,1.0 2.0 2.0 1.0 1.0 0.0 4.0 0.0,6.0,weekly,05-16,06-21,49.0,50.0,1.0,AVERAGE_HITTER,CONTACT=54;POWER=44;DISCIPLINE=52,CONTACT:+3;POWER:+0;DISCIPLINE:-8,,,,,,,,,FA-H,,131
Jimmy Herget,RP,SETUP,,UR,,,3.04154197052896,high,3.04154197052896,blended_xfp,—,,,,True,51.0,GENERIC_MIDDLE,AVG/AVG/AVG,STABLE,STUFF=47;CONTROL=57;BATTED_BALL=52,0.5,0.333,3.0,32.0,POST_PEAK,85.53088923556943,FINESSE,MIXED — see profile,MIXED,no_convergence,0.5,2.0,4.0,PL rank changes by >20 (currently UR); model rank changes by >20 (currently #None); archetype OVERALL changes by >10 (currently 51); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,14.0,3.0,3.9,21.0,21.0,-6.7,8.3,4.3,UP,5.3 4.3 -1.7 -6.7 -0.7 2.3 3.3 7.4,,,,,,,,,,,,,,,,,,,FA-RP,,135
Luis Medina,RP,SETUP,,—,136.0,62.8,3.923583802559707,low,3.923583802559707,blended_xfp,drop,-75.2,,,True,54.0,GENERIC_MIDDLE,AVG/AVG/AVG,CAREER_LOW,STUFF=54;CONTROL=50;BATTED_BALL=52,,0.0,3.64,27.0,PEAK,92.38719298245614,BALANCED,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,2.8,7.2,33.0,27.0,-15.7,10.6,-0.2,DOWN,10.6 2.3 -2.0 2.5 6.6 -15.7 9.9 5.3,6.0,weekly,04-25,06-20,49.0,52.0,3.0,GENERIC_MIDDLE,STUFF=54;CONTROL=53;BATTED_BALL=44,STUFF:+6;CONTROL:-4;BATTED_BALL:+5,,,,,,,,,FA-SP,,4
Cal Quantrill,SP,SP,,—,287.0,5.26,8.082303046274642,high,8.082303046274642,blended_xfp,il,-6.309,0.0,,True,35.0,PIT_CHF,MINUS/MINUS/AVG,CAREER_LOW,STUFF=38;MOVEMENT=32;CONTROL=53,-1.0,0.0,8.26,30.0,PEAK,88.74481037924151,BALANCED,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Archetype flag: PIT_CHF — bottom-tier process profile. WARN Career-low season (0% career-percentile).,,,,,,,0.365,0.264,15.0,-16.8,66.0,59.0,L,0.382,0.355,-0.027,OVERPERFORMING,0.41,0.372,OVERPERFORMING,62.0,0.348,0.334,ALIGNED,50.0,0.35,0.425,-8.4,11.3,AWAY,STEEP_DECAY,-0.128,-0.243,-0.371,L8 starts,,,,,,,,,,,6.0,per_start,#3,#8,48.0,46.0,-2.0,FILLER,STUFF=37;MOVEMENT=59;CONTROL=47,STUFF:-10;MOVEMENT:+3;CONTROL:+13,,,,,,• FB velo +0.3 mph (+0.4σ) — stable,34.0,BELOW_AVG_HARD,FA-SP,,86
Paul Blackburn,SP,SP,,—,224.0,7.53,11.444700627193477,low,11.444700627193477,blended_xfp,il,-4.039,0.0,,True,46.0,AVERAGE_4_5,AVG/AVG/AVG,STABLE,STUFF=43;MOVEMENT=51;CONTROL=53,-1.5,0.25,9.39,31.0,PEAK,87.03044554455445,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #224); archetype OVERALL changes by >10 (currently 46); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,0.333,0.299,5.3,-5.4,72.0,70.0,L,0.317,0.306,-0.011,ALIGNED,0.333,0.356,UNDERPERFORMING,72.0,0.299,0.255,OVERPERFORMING,70.0,0.315,0.319,-0.4,0.6,AWAY,AVERAGE,0.008,-0.329,-0.32,L8 starts,1.0,0.3,0.0,0.0,100.0,0.3,0.3,0.3,FLAT,0.3,6.0,per_start,#3,#8,49.0,46.0,-3.0,SINKER_ONLY,STUFF=32;MOVEMENT=67;CONTROL=47,STUFF:-1;MOVEMENT:-6;CONTROL:-1,,,,,,"🔺 FB velo +1.5 mph (+2.0σ) — stuff-up watch, results confirming",33.0,BELOW_AVG_HARD,FA-RP,,15
Alejandro Osuna,H,OF,,—,409.0,1.23,1.3760434067787146,high,1.3760434067787146,blended_xfp,drop,-0.1522,-0.0109,,True,46.0,SECONDARY_LEADOFF,AVG/MINUS/PLUS,TRENDING_DOWN,CONTACT=54;POWER=30;DISCIPLINE=67,-6.0,0.0,0.486,24.0,PRE_PEAK,,,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #409); archetype OVERALL changes by >10 (currently 46); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,0.337,0.33,-0.007,ALIGNED,,,,,0.337,0.321,ALIGNED,111.0,0.341,0.332,1.1,-1.5,HOME,,,,,L21 games,21.0,1.3,1.5,0.0,57.0,-1.0,5.0,1.7,FLAT,1.0 2.0 2.0 -1.0 1.0 -1.0 5.0 1.0,6.0,weekly,05-16,06-21,49.0,48.0,-1.0,GENERIC_NO_POWER,CONTACT=54;POWER=38;DISCIPLINE=52,CONTACT:+0;POWER:+0;DISCIPLINE:-5,,,,,,• stable (phys -0.1σ) — bat speed +0.6mph,,,FA-H,,173
Jorbit Vivas,H,1B/3B,,—,342.0,1.42,1.6845076318457348,low,1.6845076318457348,blended_xfp,drop,-0.1216,0.0165,,True,50.0,SECONDARY_LEADOFF,AVG/MINUS/PLUS,CAREER_LOW,CONTACT=56;POWER=35;DISCIPLINE=68,,0.0,0.481,25.0,PRE_PEAK,,,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,0.314,0.318,0.004,ALIGNED,,,,,0.302,0.309,ALIGNED,138.0,0.304,0.324,-3.3,3.1,AWAY,,,,,L21 games,21.0,1.3,2.3,0.0,67.0,-1.0,7.0,1.7,FLAT,6.0 0.0 0.0 3.0 1.0 3.0 1.0 1.0,6.0,weekly,04-25,06-21,49.0,49.0,0.0,AVERAGE_HITTER,CONTACT=54;POWER=41;DISCIPLINE=52,CONTACT:-1;POWER:+2;DISCIPLINE:+0,,,,,,,,,FA-H,,148
Mitchell Parker,SP,SP,,—,273.0,6.49,7.005562836288319,high,7.005562836288319,blended_xfp,il,-5.079,0.0,,True,34.0,PIT_CHF,MINUS/MINUS/AVG,TRENDING_DOWN,STUFF=36;MOVEMENT=36;CONTROL=49,-14.0,0.0,8.09,26.0,PRE_PEAK,88.60676524953789,BALANCED,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —),WARN Archetype flag: PIT_CHF — bottom-tier process profile.,,,,,,,0.322,0.343,-3.8,2.6,64.0,95.0,R,0.356,0.384,0.028,UNDERPERFORMING,0.347,0.404,UNDERPERFORMING,61.0,0.362,0.371,ALIGNED,93.0,0.363,0.352,1.7,-1.3,HOME,DECAY,-0.068,-0.261,-0.329,L8 starts,,,,,,,,,,,6.0,per_start,#3,#13,68.0,52.0,-16.0,AVERAGE_4_5,STUFF=46;MOVEMENT=57;CONTROL=58,STUFF:-30;MOVEMENT:-5;CONTROL:+2,,,,,,• FB velo +0.6 mph (+0.7σ) — stable,54.0,AVG_PROCESS,FA-SP,,82
Tejay Antone,RP,SETUP,,—,161.0,67.7,3.9194127262179013,high,3.9194127262179013,blended_xfp,drop,-86.8,,,True,58.0,BULK_GB_RP,AVG/AVG/PLUS,CAREER_LOW,STUFF=51;CONTROL=55;BATTED_BALL=68,,0.0,3.88,28.0,PEAK,86.36975425330813,FINESSE,CAUTION,CAUTION,process_red_flag,0.75,3.0,4.0,career_pct drops below current floor; L21d xwOBACON drops more than 0.020 from season; archetype OVERALL drops below 45; PL rank deteriorates past #100 (currently —); velo drops further (already FINESSE tier),WARN Career-low season (0% career-percentile).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.2,2.9,13.0,13.0,-1.7,7.6,4.4,UP,2.2 7.5 2.3 4.3 5.5 0.3 5.3 7.6,6.0,weekly,05-16,06-20,59.0,54.0,-5.0,BULK_GB_RP,STUFF=54;CONTROL=50;BATTED_BALL=64,STUFF:-9;CONTROL:-6;BATTED_BALL:+11,,,,,,,,,FA-RP,,112
Jalen Beeks,RP,SETUP,,—,170.0,63.6,3.5428092106105282,high,3.5428092106105282,blended_xfp,drop,-89.0,,,True,49.0,GENERIC_MIDDLE,AVG/AVG/AVG,STABLE,STUFF=45;CONTROL=59;BATTED_BALL=46,2.5,0.25,2.96,33.0,POST_PEAK,90.10984848484848,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #170); archetype OVERALL changes by >10 (currently 49); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,1.1,3.5,7.0,33.0,-3.9,6.5,2.6,UP,1.1 0.3 -3.8 2.3 -2.8 6.5 4.1 -2.8,6.0,weekly,04-25,06-20,57.0,49.0,-8.0,GENERIC_MIDDLE,STUFF=46;CONTROL=56;BATTED_BALL=48,STUFF:-12;CONTROL:+2;BATTED_BALL:-11,,,,,,• FB velo -1.0 mph (-1.3σ) — stable,,,FA-RP,,117
Jake Bird,RP,SETUP,,—,178.0,62.0,2.4860338584249364,high,2.4860338584249364,blended_xfp,drop,-92.2,,,True,52.0,COMMAND_MIDDLE,AVG/PLUS/AVG,TRENDING_UP,STUFF=47;CONTROL=63;BATTED_BALL=43,8.5,0.8,3.48,31.0,POST_PEAK,88.871327014218,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #178); archetype OVERALL changes by >10 (currently 52); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,2.0,2.1,0.0,20.0,-0.9,5.3,3.0,FLAT,-0.7 3.2 1.1 0.3 1.3 1.3 5.3 2.3,6.0,weekly,04-25,06-20,61.0,55.0,-6.0,GENERIC_MIDDLE,STUFF=58;CONTROL=52;BATTED_BALL=47,STUFF:-8;CONTROL:-7;BATTED_BALL:+3,,,,,,• FB velo +0.2 mph (+0.3σ) — stable,,,FA-RP,,123
Casey Legumina,RP,SETUP,,—,165.0,63.7,2.573326715857587,high,2.573326715857587,blended_xfp,drop,-87.3,,,True,52.0,COMMAND_MIDDLE,AVG/PLUS/AVG,TRENDING_UP,STUFF=45;CONTROL=62;BATTED_BALL=52,6.0,0.5,2.75,29.0,PEAK,89.45647321428571,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #165); archetype OVERALL changes by >10 (currently 52); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,3.1,3.4,20.0,20.0,-3.9,8.6,1.5,DOWN,6.6 -0.7 4.5 5.4 8.6 5.4 3.1 -3.9,6.0,weekly,04-25,06-20,42.0,47.0,5.0,GENERIC_MIDDLE,STUFF=42;CONTROL=56;BATTED_BALL=49,STUFF:+5;CONTROL:+2;BATTED_BALL:+12,,,,,,• FB velo -0.8 mph (-1.1σ) — stable,,,FA-RP,,115
Kody Funderburk,RP,SETUP,,—,233.0,44.5,2.6904207454514135,high,2.6904207454514135,blended_xfp,drop,-124.4,,,True,21.0,STRUGGLING_RP,MINUS/MINUS/AVG,TRENDING_DOWN,STUFF=31;CONTROL=21;BATTED_BALL=55,-13.5,0.0,1.27,30.0,PEAK,89.2673139158576,BALANCED,MIXED — see profile,MIXED,no_convergence,0.75,3.0,4.0,PL rank changes by >20 (currently —); model rank changes by >20 (currently #233); archetype OVERALL changes by >10 (currently 21); traj_flag flips direction,Signals don't converge to a single verdict; weigh the rate metrics against the trajectory before acting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L15 app,15.0,2.1,2.4,0.0,13.0,-3.6,5.4,-0.7,DOWN,0.4 5.4 3.1 2.3 1.4 -0.9 -3.6 2.3,6.0,weekly,04-25,06-20,36.0,36.0,0.0,GB_WALK_GRINDER,STUFF=28;CONTROL=34;BATTED_BALL=67,STUFF:-4;CONTROL:-1;BATTED_BALL:+13,,,,,,• FB velo -1.0 mph (-1.3σ) — stable,,,FA-RP,,133
