batter,Cold_lift_pct,Cool_lift_pct,Dome_lift_pct,Hot_lift_pct,Warm_lift_pct,Cold_pa,Cool_pa,Dome_pa,Hot_pa,Warm_pa,Cold_rate,Cool_rate,Dome_rate,Hot_rate,Warm_rate,annual_rate,total_pa,player_name,team,rank
467827,-66.0,25.8,-14.1,4.4,1.4,77.0,163.0,61.0,322.0,228.0,0.07792207792207792,0.2883435582822086,0.19672131147540983,0.2391304347826087,0.2324561403508772,0.2291421856639248,851,,,
474568,20.0,-23.4,5.9,12.2,-8.3,125.0,144.0,50.0,236.0,279.0,0.272,0.1736111111111111,0.24,0.2542372881355932,0.2078853046594982,0.22661870503597123,834,,,
474832,-7.1,-8.3,31.6,17.2,-19.1,269.0,723.0,374.0,307.0,482.0,0.24535315985130113,0.24204702627939143,0.34759358288770054,0.30944625407166126,0.21369294605809128,0.2640371229698376,2155,,,
475174,12.6,7.5,-88.8,-3.3,15.1,177.0,166.0,74.0,236.0,256.0,0.2711864406779661,0.25903614457831325,0.02702702702702703,0.2330508474576271,0.27734375,0.24092409240924093,909,,,
475253,2.1,33.2,-8.5,-15.6,22.7,80.0,120.0,633.0,122.0,139.0,0.2875,0.375,0.2575039494470774,0.23770491803278687,0.34532374100719426,0.28153564899451555,1094,,,
476704,18.5,-3.5,36.9,-15.0,-12.6,142.0,511.0,176.0,135.0,420.0,0.30985915492957744,0.25244618395303325,0.35795454545454547,0.2222222222222222,0.22857142857142856,0.2615606936416185,1384,,,
488726,6.3,-17.7,-3.9,11.3,5.6,155.0,248.0,868.0,369.0,468.0,0.432258064516129,0.3346774193548387,0.39055299539170507,0.45257452574525747,0.42948717948717946,0.40654648956356737,2108,,,
493329,-10.9,-1.6,4.0,8.8,-15.3,116.0,385.0,1479.0,356.0,471.0,0.3103448275862069,0.34285714285714286,0.36240703177822853,0.3792134831460674,0.2951167728237792,0.34841467759173494,2807,,,
500743,-2.0,-16.3,0.4,10.6,-0.6,141.0,432.0,794.0,718.0,1084.0,0.2765957446808511,0.2361111111111111,0.28337531486146095,0.31197771587743733,0.28044280442804426,0.28210792047964656,3169,Miguel Rojas,LAD,143.0
500871,-8.6,-3.8,16.1,-25.7,2.7,257.0,442.0,961.0,516.0,602.0,0.26459143968871596,0.27828054298642535,0.33610822060353795,0.21511627906976744,0.2973421926910299,0.2894168466522678,2778,,,
500874,59.8,-14.9,-54.6,-2.0,-9.6,115.0,180.0,15.0,382.0,271.0,0.46956521739130436,0.25,0.13333333333333333,0.2879581151832461,0.2656826568265683,0.29387331256490135,963,,,
