pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,sample_warning,pitcher_role,avg_pitches_per_game,rolling_plv_30d,plv_blended,est_k_per_ip,est_bb_per_ip,est_h_per_ip,est_er_per_ip,est_hb_per_ip,fp_per_ip,fp_per_start,fp_per_app,sv_upside,hd_upside,est_sv_per_162,est_hd_per_162,sv_hd_fp_per_162,pl_plv,pl_pla
808963,Roki Sasaki,731,4.948,1.604,-0.057,0.474,0.336,0.477,0.339,0.664,35.3,P,False,RP,40.611111111111114,5.164,5.0128,0.8524237644879111,0.3548916564891651,0.8597364790438369,0.4728138162731422,0.033,1.9592,,1.96,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.871644056900001,3.824978775700045
801403,Chase Dollander,1778,4.95,1.463,-0.057,0.48,0.323,0.497,0.328,0.677,35.6,P,False,SP,84.66666666666667,5.028,4.9734,0.8250035128750824,0.31832268095556204,0.8735373801502528,0.47091685047098075,0.033,1.9583,10.77,,,,0,0,0.0,4.858266387436558,3.807703347512685
686228,Juan Burgos,242,4.968,1.467,-0.057,0.436,0.398,0.458,0.308,0.602,38.6,P,False,RP,17.285714285714285,4.757,4.9047,0.8244465419568013,0.4014312822621634,0.8000174261443025,0.46682664997798523,0.033,1.9563,,1.96,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
672782,Yoendrys Gómez,1129,4.926,1.547,-0.058,0.458,0.319,0.487,0.332,0.681,30.8,P,False,SP,51.31818181818182,5.168,4.9986,0.8365831061015034,0.33616124661291236,0.8743992895441268,0.4692325341518832,0.033,1.9546,10.75,,,,0,0,0.0,4.830470281975736,3.9396875362399753
660787,Yerry De Los Santos,609,4.893,1.598,-0.059,0.459,0.309,0.505,0.315,0.691,24.5,P,False,RP,23.423076923076923,5.073,4.946999999999999,0.8040714104205596,0.30455774733204066,0.8833421056362065,0.4642721366945956,0.033,1.9546,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.95828526657592,3.309412369755809
656550,Grant Holmes,1964,5.03,1.527,-0.055,0.49,0.368,0.477,0.333,0.632,47.9,P,False,SP,89.27272727272727,4.798,4.9604,0.8398038883890371,0.3591400780410261,0.8363784889565156,0.47852828409370596,0.033,1.9542,10.75,,,,0,0,0.0,4.945848765162077,3.51054752992391
628317,Kenta Maeda,199,5.028,1.349,-0.055,0.429,0.366,0.443,0.315,0.634,47.5,P,True,RP,22.11111111111111,4.856,4.9764,0.8474171257329614,0.425440629019027,0.819276798956404,0.4578524788690909,0.033,1.954,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
518876,Merrill Kelly,2833,4.975,1.523,-0.057,0.49,0.316,0.484,0.326,0.684,39.7,P,False,SP,88.53125,5.035,4.992999999999999,0.8321283016382351,0.3425797863029132,0.8738075848783867,0.46472795482164375,0.033,1.9533,10.74,,,,0,0,0.0,5.0469093552082,3.0962191574995046
650893,Génesis Cabrera,730,5.002,1.466,-0.056,0.483,0.318,0.49,0.33,0.682,43.5,P,False,RP,17.804878048780488,4.96,4.9894,0.8311652599004435,0.3309426427810709,0.8760759716084932,0.46933228290304035,0.033,1.9525,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.975363654790218,3.384363860355635
676702,Hunter Stratton,353,4.912,1.55,-0.059,0.525,0.315,0.542,0.336,0.685,29.0,P,False,RP,22.0625,4.958,4.9258,0.7956047017955892,0.23271428553350626,0.9003035436728293,0.4889470772511344,0.033,1.9517,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
669084,Dl Hall,588,5.016,1.478,-0.055,0.469,0.345,0.504,0.339,0.655,45.6,P,False,RP,29.4,4.813,4.9551,0.825833373631195,0.30588919564855055,0.8655514399324206,0.48541294064496593,0.033,1.9506,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.934711592690099,3.4921143575509257
694350,Zach Brzykcy,459,5.143,1.339,-0.05,0.471,0.352,0.416,0.329,0.648,68.3,P,False,RP,17.653846153846153,4.866,5.059899999999999,0.8854250633682711,0.47235130978258,0.8234944922457148,0.45298364358149684,0.033,1.9506,,1.95,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.870901960144387,4.036115822259816
664129,Geoff Hartlieb,146,4.9,1.689,-0.059,0.451,0.419,0.432,0.315,0.581,26.0,P,True,RP,24.333333333333332,5.002,4.9306,0.8484973021060039,0.4510238136942657,0.7783962625861318,0.46785317031154355,0.033,1.9504,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
672710,Roansy Contreras,217,4.906,1.393,-0.059,0.495,0.294,0.512,0.334,0.706,27.5,P,False,RP,36.166666666666664,5.185,4.989699999999999,0.8197142291811178,0.2871785804474809,0.9031436995255455,0.4730850237218702,0.033,1.9502,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
687424,Anthony Maldonado,129,5.119,1.423,-0.051,0.388,0.393,0.404,0.325,0.607,63.3,P,True,RP,21.5,4.798,5.0226999999999995,0.8853115109035721,0.4992254044007425,0.7889894078393462,0.4572882284008003,0.033,1.9495,,1.95,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
688642,Zach Agnos,527,4.945,1.482,-0.058,0.457,0.379,0.448,0.323,0.621,34.6,P,False,RP,17.566666666666666,5.016,4.9663,0.8482902255309881,0.41631865432241955,0.815625262984092,0.4676943665861007,0.033,1.948,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.6919613823968005,4.530116947879098
605154,John Brebbia,483,4.994,1.388,-0.056,0.491,0.297,0.543,0.346,0.703,42.7,P,False,RP,20.125,4.886,4.9616,0.8060955181664304,0.22782356801610493,0.9173460529670754,0.49067556172052373,0.033,1.9466,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.057282403128216,2.9639757408075478
681810,Austin Warren,146,4.994,1.417,-0.056,0.426,0.334,0.49,0.321,0.666,42.9,P,True,RP,29.2,4.839,4.9475,0.8164353161238874,0.33433975848761643,0.8634097138084355,0.4698903301374227,0.033,1.9459,,1.95,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
608331,Max Fried,3340,5.017,1.522,-0.055,0.489,0.326,0.484,0.321,0.674,46.2,P,False,SP,95.42857142857143,4.843,4.964799999999999,0.8218427707571345,0.3448661505731896,0.8669261808353456,0.46611277638295917,0.033,1.9448,10.7,,,,0,0,0.0,5.008829419844345,3.2400766612263814
663321,Nick Hernandez,221,4.911,1.484,-0.059,0.413,0.424,0.4,0.324,0.576,28.6,P,False,RP,22.1,5.166,4.9875,0.8814322695715326,0.5100319857756724,0.7663943388151137,0.4640197874519039,0.033,1.944,,1.94,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
687911,Bryan King,1060,5.065,1.451,-0.053,0.523,0.288,0.542,0.347,0.712,53.0,P,False,RP,15.36231884057971,4.759,4.9732,0.8079621979390582,0.22887124771750966,0.9241444069018203,0.4890971973864916,0.033,1.9438,,1.94,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.083759514843408,2.9321068270199517
623211,Huascar Brazobán,1058,4.894,1.478,-0.059,0.491,0.304,0.483,0.307,0.696,24.7,P,False,RP,19.59259259259259,5.117,4.9609,0.8091069146416563,0.34717051985577485,0.878085404439722,0.4536004972858539,0.033,1.9436,,1.94,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.955399281851406,3.399412513185821
664199,Taylor Clarke,890,4.985,1.596,-0.056,0.488,0.342,0.496,0.325,0.658,40.8,P,False,RP,16.79245283018868,4.812,4.9331,0.8125831491727196,0.3235782438352416,0.8624849635357242,0.4768528998690048,0.033,1.9398,,1.94,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.971556247889185,3.335621329334104
650644,Aaron Civale,1802,4.942,1.478,-0.058,0.463,0.294,0.504,0.334,0.706,34.1,P,False,SP,75.08333333333333,5.109,4.9921,0.8210013638145631,0.3028893560031525,0.9025304176136721,0.47256097002182895,0.033,1.9375,10.66,,,,0,0,0.0,4.937188598081383,3.4966852647767874
668716,Noah Murdock,391,4.898,1.578,-0.059,0.46,0.316,0.479,0.305,0.684,25.4,P,False,RP,27.928571428571427,5.052,4.9441999999999995,0.8059565640915215,0.356477181408006,0.8687806303318225,0.4553379138496396,0.033,1.937,,1.94,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
668390,Cole Winn,619,5.049,1.568,-0.054,0.454,0.349,0.49,0.324,0.651,50.3,P,False,RP,18.757575757575758,4.65,4.9293,0.8139319967464127,0.3358153552861636,0.8556777452561399,0.476728089677903,0.033,1.936,,1.94,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.836029983457292,3.890716548904069
686730,Carson Spiers,294,4.952,1.447,-0.057,0.445,0.35,0.465,0.321,0.65,36.3,P,False,SP,73.5,4.978,4.9597999999999995,0.8307731628192965,0.38304676371265955,0.8443922290600906,0.4672045549247115,0.033,1.9359,10.65,,,,0,0,0.0,,
686747,Joe La Sorsa,132,4.947,1.537,-0.058,0.417,0.253,0.554,0.328,0.747,35.0,P,True,RP,18.857142857142858,4.947,4.947,0.7769769244740468,0.20713741887011072,0.9497340465870836,0.47668144117143385,0.033,1.9337,,1.93,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
643410,Mark Leiter,855,5.015,1.595,-0.055,0.453,0.362,0.475,0.325,0.638,45.5,P,False,RP,14.01639344262295,4.748,4.9349,0.8232251022715583,0.36518387503115735,0.8421819834143265,0.47645985959397386,0.033,1.9299,,1.93,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.947767383531762,3.44694768792284
681916,Dylan Smith,165,4.914,1.362,-0.059,0.457,0.362,0.499,0.341,0.638,29.3,P,True,RP,23.571428571428573,4.972,4.9314,0.8213480309311177,0.31775156439960317,0.856407415793324,0.4924970946985402,0.033,1.9292,,1.93,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
676428,Brant Hurter,1090,4.933,1.586,-0.058,0.434,0.313,0.507,0.313,0.687,31.9,P,False,RP,22.708333333333332,4.875,4.9155999999999995,0.7891667193910729,0.30312721725604863,0.8857308907135284,0.4692193821711336,0.033,1.9289,,1.93,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.875364542675274,3.6244982061409967
607200,Erick Fedde,2445,4.888,1.585,-0.06,0.459,0.324,0.493,0.325,0.676,22.9,P,False,SP,74.0909090909091,5.093,4.9495,0.8126696272565475,0.328213095087438,0.8761529206233329,0.47327186625205664,0.033,1.9288,10.61,,,,0,0,0.0,4.891294816464587,3.6272815508754457
642048,Tayler Saucedo,239,4.806,1.537,-0.063,0.459,0.335,0.483,0.308,0.665,12.4,P,False,RP,21.727272727272727,5.174,4.916399999999999,0.8002400266050178,0.35077843510496987,0.8595331856895216,0.4642718881902846,0.033,1.9284,,1.93,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
621199,Matthew Bowman,447,5.068,1.537,-0.053,0.456,0.324,0.499,0.316,0.676,53.6,P,False,RP,22.35,4.569,4.9182999999999995,0.7959368770217632,0.3188136697875683,0.8766268625828342,0.47149350740708845,0.033,1.9245,,1.92,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.981125417749008,3.2821376533843694
608650,Dietrich Enns,741,4.992,1.431,-0.056,0.535,0.303,0.513,0.344,0.697,41.9,P,False,RP,30.875,4.948,4.9788,0.8182229636765788,0.2860741470230552,0.9053315774602124,0.4850107197712277,0.033,1.9238,,1.92,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.097867693316704,2.9176785851611955
663947,Tyler Holton,1264,4.994,1.51,-0.056,0.476,0.334,0.501,0.321,0.666,42.6,P,False,RP,16.415584415584416,4.724,4.912999999999999,0.7979327557681165,0.31526703661036315,0.8722256412916151,0.477423602075515,0.033,1.9226,,1.92,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.010988013873009,3.143917653020183
806185,Hayden Birdsong,1194,5.086,1.426,-0.052,0.453,0.375,0.448,0.33,0.625,56.7,P,False,SP,56.857142857142854,4.685,4.9657,0.8460331214478758,0.41636730037072334,0.8255795272288886,0.47450731319094713,0.033,1.9221,10.57,,,,0,0,0.0,4.764369128286009,4.3116391967664205
681343,Shane Smith,2418,4.897,1.544,-0.059,0.497,0.328,0.517,0.337,0.672,25.1,P,False,SP,83.37931034482759,4.999,4.9276,0.8028598441511137,0.2822725966038655,0.8877788115248153,0.4895085988589372,0.033,1.9208,10.56,,,,0,0,0.0,4.890314322534735,3.632768206337316
645261,Sandy Alcántara,2890,4.943,1.493,-0.058,0.523,0.315,0.516,0.32,0.685,34.3,P,False,SP,93.2258064516129,4.818,4.9055,0.7847176880210345,0.2860525626849979,0.8921598235865756,0.47810670800530963,0.033,1.9173,10.55,,,,0,0,0.0,5.07608956142242,2.880744333252019
641927,Bailey Ober,2399,4.926,1.448,-0.058,0.511,0.334,0.499,0.335,0.666,30.6,P,False,SP,85.67857142857143,4.972,4.9398,0.8123057591749184,0.31707051972335054,0.8770420066676885,0.48493553545139356,0.033,1.9153,10.53,,,,0,0,0.0,5.064049025119416,2.982042646395504
694462,Hurston Waldrep,862,4.958,1.755,-0.057,0.488,0.35,0.494,0.325,0.65,37.2,P,False,SP,86.2,4.789,4.9073,0.8026170927126888,0.3296463638495245,0.8611405366133656,0.48248647714444737,0.033,1.9139,10.53,,,,0,0,0.0,4.962420838067155,3.356374338153696
641745,Brad Keller,1204,4.991,1.464,-0.056,0.484,0.317,0.472,0.317,0.683,41.6,P,False,RP,16.493150684931507,4.891,4.960999999999999,0.8154503366318238,0.36903228183577663,0.873493803207471,0.4631242805433562,0.033,1.9137,,1.91,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.987497813673369,3.3480826725187924
592094,Jason Adam,1130,4.941,1.473,-0.058,0.479,0.339,0.473,0.325,0.661,33.9,P,False,RP,16.61764705882353,4.972,4.9503,0.8203561237271788,0.367911633061916,0.8610662293037554,0.47309718168537607,0.033,1.9122,,1.91,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.933082861495748,3.541208262864414
682847,Luis Ortiz,1580,4.919,1.534,-0.059,0.477,0.318,0.504,0.328,0.682,29.8,P,False,SP,92.94117647058823,4.958,4.9307,0.7996840919907691,0.3078674682795699,0.8894094421708729,0.480240639217547,0.033,1.9089,10.5,,,,0,0,0.0,4.862894644565019,3.7577777224439632
664062,Tony Gonsolin,609,4.933,1.558,-0.058,0.464,0.326,0.484,0.335,0.674,31.7,P,False,SP,87.0,5.044,4.9662999999999995,0.8226472299030376,0.34474453545243033,0.8782075596990842,0.47914910918010545,0.033,1.9084,10.5,,,,0,0,0.0,4.850117227920145,3.879583029378157
669724,Brenan Hanifee,984,4.902,1.579,-0.059,0.461,0.312,0.527,0.31,0.688,27.1,P,False,RP,17.263157894736842,4.776,4.8642,0.761116755885273,0.2675311626885204,0.8973579216289063,0.47757917993184795,0.033,1.9081,,1.91,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.9543315858197,3.243397762189997
656288,Griffin Canning,1426,4.95,1.546,-0.057,0.486,0.345,0.495,0.334,0.655,35.4,P,False,SP,83.88235294117646,4.868,4.9254,0.8099050825423139,0.3261907047570839,0.8689748464280465,0.48712529576880703,0.033,1.9075,10.49,,,,0,0,0.0,4.905119202883597,3.615150350540566
641154,Pablo López,1306,5.019,1.524,-0.055,0.517,0.342,0.499,0.336,0.658,46.7,P,False,SP,87.06666666666666,4.706,4.9251,0.8082927003945697,0.31826234790679253,0.8736943423356773,0.48909992624697973,0.033,1.9051,10.48,,,,0,0,0.0,5.079747483203541,2.956785938703785
674944,Sean Guenther,165,4.8,1.697,-0.063,0.454,0.285,0.571,0.325,0.715,11.8,P,True,RP,16.5,4.99,4.857,0.7441919391178691,0.18063543664928994,0.9384837140840622,0.4934697692744775,0.033,1.9051,,1.91,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
697812,Joe Rock,145,4.963,1.657,-0.057,0.452,0.309,0.501,0.317,0.691,38.0,P,True,RP,48.333333333333336,4.816,4.9189,0.7890012090873085,0.31478868380204283,0.8921889975532464,0.4723170558649119,0.033,1.9044,,1.9,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
663562,Noah Davis,251,4.973,1.569,-0.057,0.406,0.354,0.473,0.309,0.646,39.4,P,False,RP,27.88888888888889,4.7,4.8911,0.7958642543616865,0.372711376494553,0.84798052285683,0.4707508494943858,0.033,1.9007,,1.9,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
702070,Noah Cameron,2164,4.93,1.519,-0.058,0.491,0.337,0.493,0.337,0.663,31.2,P,False,SP,90.16666666666667,4.955,4.9375,0.8125237454697637,0.32918601605351316,0.8763196652289662,0.4873468773462673,0.033,1.8993,10.45,,,,0,0,0.0,4.978939313080688,3.333936979498475
671131,Jackson Rutledge,1361,4.933,1.525,-0.058,0.449,0.316,0.485,0.321,0.684,32.0,P,False,RP,21.265625,4.954,4.939299999999999,0.8033286642149043,0.3449454376574883,0.8833638104927461,0.4716808469458969,0.033,1.8987,,1.9,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.795311649393297,4.053262720667744
694477,Chad Patrick,2138,4.937,1.481,-0.058,0.481,0.31,0.495,0.334,0.69,33.0,P,False,SP,64.78787878787878,5.006,4.9577,0.810293715767523,0.32357192582339833,0.8954463767338627,0.480072406389086,0.033,1.8981,10.44,,,,0,0,0.0,4.878324727011731,3.762302685780493
519151,Ryan Pressly,645,4.891,1.571,-0.06,0.482,0.34,0.521,0.34,0.66,24.0,P,False,RP,15.0,4.909,4.8964,0.7919330551905823,0.2768495112412175,0.8863452394649576,0.4991849826079738,0.033,1.8974,,1.9,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.916106411861744,3.4927605937479385
542888,Shawn Armstrong,1118,4.922,1.622,-0.058,0.481,0.31,0.549,0.335,0.69,30.4,P,False,RP,15.746478873239436,4.772,4.877,0.7670138137179368,0.2227536410152693,0.9169011724533658,0.4986482739358049,0.033,1.8971,,1.9,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.951016639193703,3.2959809943944984
622253,Dillon Tate,139,4.95,1.355,-0.057,0.439,0.305,0.482,0.312,0.695,35.7,P,True,RP,23.166666666666668,4.9,4.935,0.7957004168285838,0.3512585775761643,0.8878775446347875,0.4640287195463003,0.033,1.8955,,1.9,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
622379,Luis Castillo,168,4.921,1.527,-0.058,0.437,0.361,0.44,0.32,0.639,30.1,P,True,SP,84.0,5.021,4.9510000000000005,0.8313758003313974,0.4334644883030516,0.8348940776927437,0.46817152327536204,0.033,1.8937,10.42,,,,0,0,0.0,,
694851,Andrew Hoffmann,256,5.016,1.584,-0.055,0.476,0.388,0.436,0.326,0.612,46.0,P,False,RP,21.333333333333332,4.759,4.938899999999999,0.837949909421514,0.4423981968182874,0.8161971140335589,0.4765409986434056,0.033,1.8933,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
664299,Cristian Javier,617,4.996,1.429,-0.056,0.453,0.331,0.462,0.334,0.669,43.0,P,False,SP,77.125,4.943,4.9801,0.8324674045762851,0.3873654156508819,0.8688872426011776,0.47518123852203487,0.033,1.8929,10.41,,,,0,0,0.0,4.847004189210844,3.9602320070647457
691172,Yosver Zulueta,155,4.774,1.666,-0.064,0.451,0.32,0.531,0.319,0.68,9.1,P,True,RP,19.375,5.044,4.8549999999999995,0.760053380639902,0.2603243888880682,0.8992703510442764,0.4881791093941761,0.033,1.8911,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
660604,Alan Rangel,174,4.957,1.294,-0.057,0.47,0.318,0.486,0.335,0.682,37.0,P,True,RP,34.8,4.962,4.958499999999999,0.8145934014948393,0.3414005941431576,0.8881379333876696,0.4808522837052396,0.033,1.8904,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
702352,Spencer Bivens,1300,4.786,1.57,-0.063,0.494,0.278,0.518,0.324,0.722,10.3,P,False,RP,23.636363636363637,5.272,4.9318,0.7809208244502552,0.27994390429712834,0.9254816262718704,0.47618220040702647,0.033,1.8901,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.955736708196215,3.3375682768907997
676664,Jp Sears,2416,5.007,1.362,-0.055,0.481,0.288,0.52,0.344,0.712,44.1,P,False,SP,86.28571428571429,4.848,4.9593,0.8005075431870224,0.2737379538126512,0.925196757009803,0.4892686560840625,0.033,1.89,10.4,,,,0,0,0.0,5.0256925525611145,3.164709399229282
502043,Kyle Gibson,280,4.871,1.74,-0.06,0.423,0.378,0.418,0.32,0.622,19.6,P,False,SP,70.0,5.173,4.9616,0.8452857567676371,0.47634481409245677,0.8153188500309344,0.4658569527668468,0.033,1.8889,10.39,,,,0,0,0.0,,
614179,José Ruiz,334,5.065,1.448,-0.053,0.523,0.348,0.477,0.326,0.652,53.2,P,False,RP,16.7,4.575,4.918,0.8073879077410889,0.36257773212115807,0.8612238147244408,0.4811046329479308,0.033,1.8884,,1.89,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
657649,Jared Koenig,1143,4.931,1.543,-0.058,0.468,0.281,0.536,0.328,0.719,31.3,P,False,RP,14.653846153846153,4.852,4.907299999999999,0.7692328153857345,0.24614322516787013,0.9320985253834992,0.48535016279294874,0.033,1.8873,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.963062198381476,3.291536663082372
701519,Travis Adams,663,4.787,1.49,-0.063,0.483,0.352,0.472,0.325,0.648,10.4,P,False,RP,36.833333333333336,5.223,4.9178,0.8092159669463855,0.3725347973136467,0.8564731263801706,0.48019374220676736,0.033,1.8868,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.807116093538042,3.988563369416533
596001,Jakob Junis,1080,4.888,1.652,-0.06,0.48,0.314,0.534,0.326,0.686,23.1,P,False,RP,18.0,4.823,4.8685,0.7643905323159039,0.25326534289540126,0.9076058859255663,0.4919132405112804,0.033,1.8867,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.041760652913824,2.920431742581788
612434,Miguel Castro,111,4.828,1.419,-0.062,0.412,0.333,0.489,0.322,0.667,14.6,P,True,RP,15.857142857142858,5.091,4.9069,0.7941774584685899,0.33961964439144776,0.875609741851429,0.47971013377928645,0.033,1.8865,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
657571,Caleb Ferguson,1128,5.039,1.496,-0.054,0.49,0.299,0.504,0.335,0.701,48.8,P,False,RP,15.243243243243244,4.739,4.949,0.8003057215532197,0.3063837638063054,0.909416375375286,0.482926662934569,0.033,1.8857,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.948183037448034,3.511093807186273
657424,Matt Gage,531,4.961,1.495,-0.057,0.486,0.35,0.475,0.33,0.65,37.6,P,False,RP,16.09090909090909,4.841,4.925,0.8121097106343451,0.36598653482816923,0.8607835396771066,0.4833943905208124,0.033,1.8856,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.92501128563616,3.5811382918510475
696270,Ryan Johnson,321,4.832,1.564,-0.062,0.533,0.332,0.561,0.324,0.668,15.7,P,False,RP,21.4,4.732,4.802,0.7374351187589128,0.20497635742990883,0.9050738058827911,0.5045247713509211,0.033,1.8853,,1.89,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
699134,Bradgley Rodriguez,127,5.016,1.376,-0.055,0.443,0.327,0.438,0.313,0.673,45.7,P,True,RP,18.142857142857142,4.866,4.970999999999999,0.8256516986663881,0.435819293296815,0.857684186833207,0.45712247592851635,0.033,1.8849,,1.88,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
