pitcher,year,age,age_residual_28,career_year
665733,2021,25,3,1
665734,2023,26,2,1
665759,2021,25,3,1
665795,2021,23,5,1
665795,2022,24,4,2
665795,2023,25,3,3
665795,2024,26,2,4
665795,2025,27,1,5
665795,2026,28,0,6
665828,2024,25,3,1
665854,2021,22,6,1
665871,2022,25,3,1
665871,2023,26,2,2
665871,2024,27,1,3
665871,2025,28,0,4
665871,2026,29,1,5
665896,2021,25,3,1
665896,2022,26,2,2
665896,2023,27,1,3
665896,2024,28,0,4
666120,2021,23,5,1
666120,2022,24,4,2
666120,2025,27,1,3
666129,2021,24,4,1
666129,2022,25,3,2
666129,2023,26,2,3
666129,2024,27,1,4
666142,2022,25,3,1
666142,2023,26,2,2
666142,2024,27,1,3
666142,2025,28,0,4
666142,2026,29,1,5
666149,2024,27,1,1
666154,2023,26,2,1
666157,2022,24,4,1
666157,2023,25,3,2
666157,2024,26,2,3
666157,2025,27,1,4
666159,2021,23,5,1
666159,2022,24,4,2
666159,2023,25,3,3
666159,2024,26,2,4
666163,2024,27,1,1
666168,2021,23,5,1
666168,2022,24,4,2
666168,2023,25,3,3
666168,2025,27,1,4
666171,2024,26,2,1
666171,2025,27,1,2
666171,2026,28,0,3
666197,2024,27,1,1
666200,2019,22,6,1
666200,2021,24,4,2
666200,2022,25,3,3
666200,2023,26,2,4
666200,2024,27,1,5
666200,2025,28,0,6
666200,2026,29,1,7
666201,2021,23,5,1
666201,2022,24,4,2
666201,2023,25,3,3
666201,2024,26,2,4
666204,2022,29,1,1
666204,2023,30,2,2
666204,2024,31,3,3
666205,2021,24,4,1
666205,2022,25,3,2
666205,2023,26,2,3
666205,2024,27,1,4
666207,2023,26,2,1
666207,2024,27,1,2
666208,2023,25,3,1
666208,2024,26,2,2
666214,2022,25,3,1
666214,2023,26,2,2
666214,2024,27,1,3
666214,2025,28,0,4
666215,2024,27,1,1
666215,2025,28,0,2
666277,2023,24,4,1
666277,2024,25,3,2
666277,2025,26,2,3
666277,2026,27,1,4
666364,2023,25,3,1
666374,2022,24,4,1
666374,2023,25,3,2
666374,2025,27,1,3
666374,2026,28,0,4
666619,2021,22,6,1
666619,2022,23,5,2
666619,2023,24,4,3
666619,2024,25,3,4
666619,2025,26,2,5
666619,2026,27,1,6
666659,2025,26,2,1
666661,2025,26,2,1
666661,2026,27,1,2
666711,2025,28,0,1
666720,2022,25,3,1
666720,2023,26,2,2
666720,2024,27,1,3
666721,2022,23,5,1
666721,2023,24,4,2
666745,2023,25,3,1
666745,2024,26,2,2
666808,2021,24,4,1
666808,2022,25,3,2
666808,2023,26,2,3
666808,2024,27,1,4
666808,2025,28,0,5
666808,2026,29,1,6
666818,2021,23,5,1
666818,2022,24,4,2
666818,2023,25,3,3
666818,2024,26,2,4
666974,2022,28,0,1
666974,2023,29,1,2
666974,2024,30,2,3
666974,2025,31,3,4
666974,2026,32,4,5
667297,2021,30,2,1
667297,2022,31,3,2
667297,2024,33,5,3
667297,2025,34,6,4
667297,2026,35,7,5
667373,2021,24,4,1
667373,2022,25,3,2
667376,2021,28,0,1
667376,2022,29,1,2
667427,2022,28,0,1
667427,2023,29,1,2
667463,2021,27,1,1
667463,2022,28,0,2
667463,2023,29,1,3
667463,2024,30,2,4
667463,2025,31,3,5
667463,2026,32,4,6
667465,2021,25,3,1
667465,2022,26,2,2
667478,2024,28,0,1
667498,2019,24,4,1
667498,2021,26,2,2
667498,2022,27,1,3
667725,2021,25,3,1
667725,2022,26,2,2
667725,2024,28,0,3
667755,2023,25,3,1
667755,2024,26,2,2
667755,2025,27,1,3
667755,2026,28,0,4
668338,2022,27,1,1
668338,2023,28,0,2
668338,2024,29,1,3
668390,2024,25,3,1
668390,2025,26,2,2
668390,2026,27,1,3
668470,2023,25,3,1
668472,2024,26,2,1
668665,2019,24,4,1
668665,2021,26,2,2
668665,2022,27,1,3
668665,2023,28,0,4
668670,2021,26,2,1
668670,2025,30,2,2
668670,2026,31,3,3
668674,2023,28,0,1
668674,2024,29,1,2
668674,2025,30,2,3
668674,2026,31,3,4
668676,2019,24,4,1
668676,2021,26,2,2
668676,2022,27,1,3
668676,2023,28,0,4
668676,2024,29,1,5
668678,2019,24,4,1
668678,2021,26,2,2
668678,2022,27,1,3
668678,2023,28,0,4
668678,2024,29,1,5
668678,2025,30,2,6
668678,2026,31,3,7
668683,2019,24,4,1
668684,2022,28,0,1
668687,2021,26,2,1
668716,2025,27,1,1
668754,2023,29,1,1
668800,2022,27,1,1
668800,2024,29,1,2
668820,2021,24,4,1
668820,2022,25,3,2
668820,2025,28,0,3
668834,2022,25,3,1
668834,2023,26,2,2
668834,2025,28,0,3
668834,2026,29,1,4
668868,2022,25,3,1
668868,2023,26,2,2
668868,2024,27,1,3
668873,2022,25,3,1
668873,2023,26,2,2
668873,2024,27,1,3
668873,2026,29,1,4
668874,2024,27,1,1
668881,2022,23,5,1
668881,2023,24,4,2
668881,2024,25,3,3
668881,2025,26,2,4
668909,2023,24,4,1
668909,2024,25,3,2
668909,2025,26,2,3
668909,2026,27,1,4
668933,2022,24,4,1
668933,2023,25,3,2
668933,2024,26,2,3
668933,2025,27,1,4
668933,2026,28,0,5
668941,2021,25,3,1
668941,2022,26,2,2
668941,2023,27,1,3
668941,2024,28,0,4
668941,2025,29,1,5
668941,2026,30,2,6
668942,2023,29,1,1
668942,2024,30,2,2
668943,2024,28,0,1
668948,2022,27,1,1
668964,2024,26,2,1
668964,2025,27,1,2
668964,2026,28,0,3
668968,2021,23,5,1
668968,2024,26,2,2
668970,2022,25,3,1
668970,2023,26,2,2
668970,2024,27,1,3
668970,2025,28,0,4
668984,2023,26,2,1
668984,2024,27,1,2
668984,2025,28,0,3
668984,2026,29,1,4
669020,2025,28,0,1
669020,2026,29,1,2
669022,2022,23,5,1
669022,2023,24,4,2
669022,2024,25,3,3
669022,2025,26,2,4
669022,2026,27,1,5
669060,2018,21,7,1
669060,2019,22,6,2
669060,2021,24,4,3
669060,2022,25,3,4
669060,2023,26,2,5
669060,2024,27,1,6
669060,2025,28,0,7
669062,2024,26,2,1
669062,2025,27,1,2
669062,2026,28,0,3
669084,2022,24,4,1
669084,2023,25,3,2
669084,2024,26,2,3
669084,2025,27,1,4
669084,2026,28,0,5
669093,2022,24,4,1
669093,2023,25,3,2
669093,2024,26,2,3
669093,2025,27,1,4
669093,2026,28,0,5
669105,2023,28,0,1
669111,2023,25,3,1
669111,2024,26,2,2
669135,2021,26,2,1
669145,2021,26,2,1
669145,2022,27,1,2
669145,2023,28,0,3
669145,2025,30,2,4
669160,2019,22,6,1
669160,2021,24,4,2
669160,2022,25,3,3
669160,2023,26,2,4
669160,2025,28,0,5
669160,2026,29,1,6
669165,2023,25,3,1
669165,2024,26,2,2
669165,2026,28,0,3
669169,2021,24,4,1
669169,2022,25,3,2
669169,2023,26,2,3
669169,2024,27,1,4
669193,2025,27,1,1
669194,2022,24,4,1
669194,2023,25,3,2
669194,2024,26,2,3
669194,2025,27,1,4
669194,2026,28,0,5
669199,2024,29,1,1
669199,2025,30,2,2
669199,2026,31,3,3
669203,2018,24,4,1
669203,2019,25,3,2
669203,2021,27,1,3
669203,2022,28,0,4
669203,2023,29,1,5
669203,2024,30,2,6
669203,2025,31,3,7
669211,2021,26,2,1
669211,2022,27,1,2
669211,2023,28,0,3
669211,2024,29,1,4
669211,2025,30,2,5
669211,2026,31,3,6
669212,2021,25,3,1
669212,2022,26,2,2
669212,2023,27,1,3
669212,2024,28,0,4
669212,2025,29,1,5
669212,2026,30,2,6
669214,2019,24,4,1
669214,2021,26,2,2
669214,2022,27,1,3
669270,2019,24,4,1
669270,2022,27,1,2
669270,2023,28,0,3
669270,2024,29,1,4
669270,2026,31,3,5
669276,2021,27,1,1
669276,2022,28,0,2
669276,2023,29,1,3
669276,2024,30,2,4
669276,2025,31,3,5
669276,2026,32,4,6
669294,2021,26,2,1
669302,2021,24,4,1
669302,2022,25,3,2
669302,2023,26,2,3
669302,2024,27,1,4
669302,2025,28,0,5
669302,2026,29,1,6
669308,2024,26,2,1
669308,2025,27,1,2
669330,2021,27,1,1
669330,2022,28,0,2
669330,2023,29,1,3
669330,2024,30,2,4
669330,2025,31,3,5
669330,2026,32,4,6
669358,2021,22,6,1
669358,2022,23,5,2
669358,2024,25,3,3
669358,2025,26,2,4
669358,2026,27,1,5
669371,2025,26,2,1
669371,2026,27,1,2
669372,2024,25,3,1
669372,2025,26,2,2
669372,2026,27,1,3
669373,2021,25,3,1
669373,2022,26,2,2
669373,2023,27,1,3
669373,2024,28,0,4
669373,2025,29,1,5
669373,2026,30,2,6
669387,2023,24,4,1
669387,2024,25,3,2
669387,2025,26,2,3
669387,2026,27,1,4
669391,2023,24,4,1
669391,2024,25,3,2
669391,2025,26,2,3
669395,2021,25,3,1
669395,2022,26,2,2
669395,2023,27,1,3
669395,2024,28,0,4
669422,2024,25,3,1
669422,2025,26,2,2
669424,2021,27,1,1
669424,2022,28,0,2
669424,2023,29,1,3
669432,2021,24,4,1
669432,2022,25,3,2
669432,2023,26,2,3
669432,2024,27,1,4
669432,2025,28,0,5
669432,2026,29,1,6
669438,2023,24,4,1
669438,2024,25,3,2
669438,2025,26,2,3
669438,2026,27,1,4
669449,2025,27,1,1
669450,2025,31,3,1
669456,2018,23,5,1
669456,2019,24,4,2
669456,2021,26,2,3
669456,2022,27,1,4
669456,2023,28,0,5
669456,2024,29,1,6
669456,2025,30,2,7
669459,2021,25,3,1
669459,2022,26,2,2
669459,2023,27,1,3
669459,2024,28,0,4
669459,2025,29,1,5
669461,2022,23,5,1
669461,2023,24,4,2
669461,2024,25,3,3
669461,2025,26,2,4
669461,2026,27,1,5
669467,2022,24,4,1
669467,2023,25,3,2
669467,2024,26,2,3
669467,2025,27,1,4
669467,2026,28,0,5
669618,2021,26,2,1
669618,2022,27,1,2
669618,2023,28,0,3
669620,2024,27,1,1
669620,2025,28,0,2
669620,2026,29,1,3
669622,2021,26,2,1
669622,2022,27,1,2
669622,2024,29,1,3
669622,2025,30,2,4
669622,2026,31,3,5
669674,2021,26,2,1
669674,2022,27,1,2
669674,2023,28,0,3
669674,2024,29,1,4
669674,2025,30,2,5
669684,2023,25,3,1
669684,2025,27,1,2
669684,2026,28,0,3
669704,2025,28,0,1
669707,2025,27,1,1
669711,2022,27,1,1
669711,2023,28,0,2
669711,2024,29,1,3
669711,2025,30,2,4
669711,2026,31,3,5
669713,2022,25,3,1
669713,2023,26,2,2
669713,2024,27,1,3
669713,2025,28,0,4
669717,2025,27,1,1
669721,2023,26,2,1
669721,2024,27,1,2
669721,2025,28,0,3
669722,2025,28,0,1
669724,2023,25,3,1
669724,2024,26,2,2
669724,2025,27,1,3
669724,2026,28,0,4
669735,2021,23,5,1
669742,2022,27,1,1
669796,2023,26,2,1
669796,2024,27,1,2
669804,2022,25,3,1
669854,2022,29,1,1
669854,2023,30,2,2
669854,2024,31,3,3
669854,2025,32,4,4
669912,2021,27,1,1
669912,2022,28,0,2
669912,2023,29,1,3
669912,2024,30,2,4
669920,2022,29,1,1
669920,2025,32,4,2
669920,2026,33,5,3
669923,2022,24,4,1
669923,2023,25,3,2
669923,2024,26,2,3
669923,2025,27,1,4
669923,2026,28,0,5
669935,2021,23,5,1
669935,2022,24,4,2
669947,2023,29,1,1
669947,2025,31,3,2
669947,2026,32,4,3
669952,2021,27,1,1
669952,2022,28,0,2
669952,2023,29,1,3
669952,2024,30,2,4
670032,2022,27,1,1
670032,2023,28,0,2
670032,2025,30,2,3
670036,2018,25,3,1
670036,2019,26,2,2
670036,2022,29,1,3
670036,2023,30,2,4
670036,2024,31,3,5
670036,2025,32,4,6
670036,2026,33,5,7
670042,2023,29,1,1
670046,2022,27,1,1
670046,2023,28,0,2
670046,2024,29,1,3
670050,2021,26,2,1
670056,2021,27,1,1
670057,2021,27,1,1
670059,2022,27,1,1
670059,2023,28,0,2
670059,2024,29,1,3
670059,2025,30,2,4
670059,2026,31,3,5
670087,2021,27,1,1
670090,2021,26,2,1
670090,2022,27,1,2
670097,2023,28,0,1
670102,2022,26,2,1
670102,2023,27,1,2
670102,2024,28,0,3
670102,2025,29,1,4
670103,2024,26,2,1
670124,2022,28,0,1
670124,2023,29,1,2
670124,2024,30,2,3
670156,2023,28,0,1
670156,2025,30,2,2
670161,2024,29,1,1
670167,2019,25,3,1
670167,2021,27,1,2
670167,2022,28,0,3
670167,2023,29,1,4
670167,2024,30,2,5
670167,2025,31,3,6
670167,2026,32,4,7
670174,2022,24,4,1
670174,2023,25,3,2
670174,2024,26,2,3
670174,2025,27,1,4
670183,2023,25,3,1
670183,2025,27,1,2
670183,2026,28,0,3
670219,2024,27,1,1
670223,2024,26,2,1
670241,2023,25,3,1
670241,2024,26,2,2
670242,2024,27,1,1
670245,2026,29,1,1
670280,2019,25,3,1
670280,2021,27,1,2
670280,2022,28,0,3
670280,2023,29,1,4
670280,2024,30,2,5
670280,2025,31,3,6
670280,2026,32,4,7
670288,2022,27,1,1
670329,2019,25,3,1
670329,2022,28,0,2
670329,2023,29,1,3
670329,2025,31,3,4
670329,2026,32,4,5
670426,2019,25,3,1
670426,2022,28,0,2
670456,2019,25,3,1
670456,2021,27,1,2
670550,2021,24,4,1
670712,2019,25,3,1
670712,2022,28,0,2
670712,2023,29,1,3
670766,2021,25,3,1
670766,2023,27,1,2
670766,2024,28,0,3
670766,2025,29,1,4
670768,2022,27,1,1
670810,2022,25,3,1
670810,2023,26,2,2
670810,2024,27,1,3
670810,2025,28,0,4
670871,2023,25,3,1
670871,2024,26,2,2
670912,2021,23,5,1
670912,2022,24,4,2
670912,2023,25,3,3
670912,2025,27,1,4
670912,2026,28,0,5
670950,2018,25,3,1
670950,2019,26,2,2
670950,2021,28,0,3
670950,2022,29,1,4
670950,2023,30,2,5
670950,2024,31,3,6
670950,2025,32,4,7
670950,2026,33,5,8
670955,2021,23,5,1
670955,2022,24,4,2
670955,2023,25,3,3
670955,2024,26,2,4
670955,2025,27,1,5
670970,2019,20,8,1
670970,2021,22,6,2
670970,2022,23,5,3
670970,2023,24,4,4
670970,2024,25,3,5
670970,2025,26,2,6
670970,2026,27,1,7
670990,2021,26,2,1
670990,2022,27,1,2
670990,2023,28,0,3
670990,2024,29,1,4
670990,2025,30,2,5
670990,2026,31,3,6
671096,2023,24,4,1
671096,2024,25,3,2
671096,2025,26,2,3
671096,2026,27,1,4
671106,2023,25,3,1
671106,2024,26,2,2
671106,2025,27,1,3
671109,2024,26,2,1
671109,2025,27,1,2
671109,2026,28,0,3
671111,2023,25,3,1
671111,2024,26,2,2
671111,2025,27,1,3
671131,2023,24,4,1
671131,2024,25,3,2
671131,2025,26,2,3
671131,2026,27,1,4
671162,2025,27,1,1
671212,2023,24,4,1
671212,2024,25,3,2
671212,2025,26,2,3
671212,2026,27,1,4
671305,2024,27,1,1
671305,2025,28,0,2
671345,2021,26,2,1
671345,2022,27,1,2
671345,2023,28,0,3
671345,2024,29,1,4
671382,2026,27,1,1
671737,2023,22,6,1
671737,2024,23,5,2
671737,2025,24,4,3
671737,2026,25,3,4
671790,2019,23,5,1
671790,2021,25,3,2
671790,2022,26,2,3
671922,2024,25,3,1
671922,2025,26,2,2
671922,2026,27,1,3
672282,2021,22,6,1
672282,2022,23,5,2
672282,2023,24,4,3
672282,2024,25,3,4
672282,2025,26,2,5
672282,2026,27,1,6
672335,2018,22,6,1
672335,2019,23,5,2
672335,2021,25,3,3
672335,2022,26,2,4
672335,2023,27,1,5
672335,2024,28,0,6
672335,2025,29,1,7
672335,2026,30,2,8
672391,2021,29,1,1
672391,2022,30,2,2
672391,2023,31,3,3
672391,2024,32,4,4
672391,2025,33,5,5
672456,2024,24,4,1
672456,2025,25,3,2
672456,2026,26,2,3
672552,2024,24,4,1
672578,2021,24,4,1
672578,2022,25,3,2
672578,2023,26,2,3
672578,2024,27,1,4
672578,2025,28,0,5
672582,2021,22,6,1
672582,2022,23,5,2
672582,2023,24,4,3
672582,2024,25,3,4
672582,2025,26,2,5
672582,2026,27,1,6
672710,2021,22,6,1
672710,2022,23,5,2
672710,2023,24,4,3
672710,2024,25,3,4
672710,2025,26,2,5
672715,2021,22,6,1
672715,2022,23,5,2
672715,2023,24,4,3
672724,2025,25,3,1
672730,2023,23,5,1
672773,2019,19,9,1
672782,2023,24,4,1
672782,2024,25,3,2
672782,2025,26,2,3
672782,2026,27,1,4
672839,2022,23,5,1
672841,2023,24,4,1
672841,2025,26,2,2
672851,2021,23,5,1
672851,2022,24,4,2
672851,2023,25,3,3
672851,2024,26,2,4
672860,2023,23,5,1
672860,2024,24,4,2
672911,2022,27,1,1
673111,2023,24,4,1
673258,2019,23,5,1
673258,2022,26,2,2
673316,2022,30,2,1
673380,2024,28,0,1
673380,2025,29,1,2
673513,2024,29,1,1
673513,2025,30,2,2
673540,2023,30,2,1
673540,2024,31,3,2
673540,2025,32,4,3
673540,2026,33,5,4
673633,2018,34,6,1
673633,2019,35,7,2
673820,2025,27,1,1
673858,2023,27,1,1
673904,2022,27,1,1
673929,2024,26,2,1
673929,2025,27,1,2
673929,2026,28,0,3
673965,2025,27,1,1
674003,2023,25,3,1
674003,2024,26,2,2
674072,2022,25,3,1
674072,2023,26,2,2
674072,2024,27,1,3
674072,2025,28,0,4
674285,2023,25,3,1
674285,2024,26,2,2
674285,2025,27,1,3
674370,2023,28,0,1
674370,2024,29,1,2
674370,2025,30,2,3
674370,2026,31,3,4
674384,2025,26,2,1
674444,2023,24,4,1
674444,2024,25,3,2
674444,2025,26,2,3
674444,2026,27,1,4
674681,2022,26,2,1
674681,2023,27,1,2
674841,2025,26,2,1
674841,2026,27,1,2
674944,2021,26,2,1
674944,2024,29,1,2
674944,2025,30,2,3
675512,2025,25,3,1
675540,2022,24,4,1
675540,2023,25,3,2
675540,2024,26,2,3
675540,2025,27,1,4
675627,2022,26,2,1
675627,2023,27,1,2
675627,2024,28,0,3
675650,2024,25,3,1
675650,2025,26,2,2
675660,2026,27,1,1
675848,2025,25,3,1
675848,2026,26,2,2
675911,2021,23,5,1
675911,2022,24,4,2
675911,2023,25,3,3
675911,2024,26,2,4
675911,2025,27,1,5
675911,2026,28,0,6
675912,2021,25,3,1
675912,2022,26,2,2
675916,2019,24,4,1
675916,2021,26,2,2
675916,2022,27,1,3
675916,2023,28,0,4
675919,2025,30,2,1
675919,2026,31,3,2
675921,2021,25,3,1
675921,2022,26,2,2
675921,2023,27,1,3
675921,2024,28,0,4
675971,2021,25,3,1
675989,2023,25,3,1
675989,2024,26,2,2
675989,2025,27,1,3
675989,2026,28,0,4
676050,2021,25,3,1
676050,2022,26,2,2
676050,2023,27,1,3
676051,2021,25,3,1
676051,2025,29,1,2
676070,2025,27,1,1
676083,2021,25,3,1
676083,2022,26,2,2
676083,2023,27,1,3
676083,2024,28,0,4
676083,2025,29,1,5
676083,2026,30,2,6
676092,2022,27,1,1
676092,2023,28,0,2
676092,2024,29,1,3
676092,2025,30,2,4
676103,2021,27,1,1
676103,2022,28,0,2
676105,2024,25,3,1
676106,2023,24,4,1
676106,2024,25,3,2
676106,2025,26,2,3
676106,2026,27,1,4
676130,2022,24,4,1
676130,2023,25,3,2
676130,2024,26,2,3
676130,2025,27,1,4
676130,2026,28,0,5
676194,2022,26,2,1
676206,2022,24,4,1
676206,2023,25,3,2
676206,2025,27,1,3
676220,2021,25,3,1
676254,2023,28,0,1
676254,2024,29,1,2
676254,2025,30,2,3
676254,2026,31,3,4
676263,2025,26,2,1
676263,2026,27,1,2
676265,2021,26,2,1
676265,2022,27,1,2
676265,2023,28,0,3
676272,2023,24,4,1
676272,2024,25,3,2
676272,2025,26,2,3
676282,2024,25,3,1
676282,2025,26,2,2
676282,2026,27,1,3
676391,2022,26,2,1
676391,2023,27,1,2
676391,2024,28,0,3
676395,2023,27,1,1
676395,2024,28,0,2
676395,2025,29,1,3
676395,2026,30,2,4
676424,2021,26,2,1
676428,2024,26,2,1
676428,2025,27,1,2
676428,2026,28,0,3
676440,2023,24,4,1
676440,2024,25,3,2
676440,2025,26,2,3
676440,2026,27,1,4
676467,2025,27,1,1
676467,2026,28,0,2
676475,2023,25,3,1
676475,2025,27,1,2
676477,2021,25,3,1
676477,2022,26,2,2
676477,2023,27,1,3
676477,2024,28,0,4
676477,2025,29,1,5
676477,2026,30,2,6
676508,2024,25,3,1
676508,2025,26,2,2
676508,2026,27,1,3
676510,2025,28,0,1
676510,2026,29,1,2
676534,2022,27,1,1
676534,2023,28,0,2
676534,2024,29,1,3
676534,2025,30,2,4
676534,2026,31,3,5
676568,2024,26,2,1
676568,2026,28,0,2
676571,2025,29,1,1
676571,2026,30,2,2
676596,2021,25,3,1
676596,2022,26,2,2
676596,2023,27,1,3
676596,2024,28,0,4
676596,2026,30,2,5
676604,2021,26,2,1
676604,2024,29,1,2
676604,2025,30,2,3
676606,2019,23,5,1
676606,2021,25,3,2
676609,2025,29,1,1
676614,2024,29,1,1
676617,2021,26,2,1
676617,2022,27,1,2
676617,2024,29,1,3
676617,2025,30,2,4
676617,2026,31,3,5
676632,2023,27,1,1
676637,2022,27,1,1
676641,2022,28,0,1
676660,2022,25,3,1
676661,2024,25,3,1
676661,2025,26,2,2
676664,2022,26,2,1
676664,2023,27,1,2
676664,2024,28,0,3
676664,2025,29,1,4
676679,2025,26,2,1
676680,2023,27,1,1
676680,2024,28,0,2
676680,2025,29,1,3
676684,2021,26,2,1
676684,2022,27,1,2
676684,2023,28,0,3
676684,2024,29,1,4
676684,2025,30,2,5
676684,2026,31,3,6
676689,2023,26,2,1
676701,2023,27,1,1
676701,2025,29,1,2
676702,2023,27,1,1
676702,2024,28,0,2
676702,2025,29,1,3
676702,2026,30,2,4
676709,2021,25,3,1
676710,2021,25,3,1
676710,2022,26,2,2
676710,2023,27,1,3
676710,2024,28,0,4
676714,2022,27,1,1
676714,2023,28,0,2
676714,2024,29,1,3
676720,2022,25,3,1
676724,2025,30,2,1
676742,2025,29,1,1
676742,2026,30,2,2
676755,2021,26,2,1
676755,2024,29,1,2
676755,2025,30,2,3
676755,2026,31,3,4
676760,2022,27,1,1
676760,2023,28,0,2
676760,2024,29,1,3
676760,2025,30,2,4
676760,2026,31,3,5
676766,2021,26,2,1
676766,2022,27,1,2
676775,2023,25,3,1
676775,2024,26,2,2
676775,2025,27,1,3
676775,2026,28,0,4
676801,2025,30,2,1
676831,2021,26,2,1
676831,2022,27,1,2
676840,2021,27,1,1
676840,2022,28,0,2
676879,2021,23,5,1
676879,2022,24,4,2
676879,2024,26,2,3
676879,2025,27,1,4
676879,2026,28,0,5
676886,2021,26,2,1
676886,2022,27,1,2
676917,2022,24,4,1
676917,2025,27,1,2
676917,2026,28,0,3
676946,2022,27,1,1
676961,2023,30,2,1
676961,2024,31,3,2
676961,2025,32,4,3
676962,2024,25,3,1
676962,2025,26,2,2
676962,2026,27,1,3
676969,2021,24,4,1
676969,2024,27,1,2
676969,2025,28,0,3
676974,2022,23,5,1
676974,2024,25,3,2
676974,2025,26,2,3
676974,2026,27,1,4
676979,2021,22,6,1
676979,2023,24,4,2
676979,2024,25,3,3
676979,2025,26,2,4
676979,2026,27,1,5
677020,2023,29,1,1
677020,2024,30,2,2
677020,2025,31,3,3
677053,2022,24,4,1
677053,2023,25,3,2
677053,2024,26,2,3
677053,2026,28,0,4
677076,2023,26,2,1
677076,2024,27,1,2
677161,2022,27,1,1
677161,2023,28,0,2
677161,2024,29,1,3
677161,2025,30,2,4
677161,2026,31,3,5
677649,2025,26,2,1
677651,2021,25,3,1
677651,2022,26,2,2
677651,2023,27,1,3
677651,2025,29,1,4
677865,2021,24,4,1
677865,2022,25,3,2
677865,2023,26,2,3
677865,2024,27,1,4
677865,2025,28,0,5
677865,2026,29,1,6
677944,2023,24,4,1
677944,2024,25,3,2
677944,2025,26,2,3
677944,2026,27,1,4
677952,2025,26,2,1
677952,2026,27,1,2
677955,2024,25,3,1
677955,2025,26,2,2
677955,2026,27,1,3
677958,2024,25,3,1
677958,2025,26,2,2
677958,2026,27,1,3
677960,2021,22,6,1
677960,2022,23,5,2
677960,2023,24,4,3
677960,2024,25,3,4
677960,2025,26,2,5
677960,2026,27,1,6
677961,2025,26,2,1
677961,2026,27,1,2
677976,2019,24,4,1
677976,2021,26,2,2
677976,2024,29,1,3
677976,2025,30,2,4
678011,2025,26,2,1
678020,2024,24,4,1
678020,2025,25,3,2
678020,2026,26,2,3
678022,2025,26,2,1
678022,2026,27,1,2
678024,2025,25,3,1
678061,2022,28,0,1
678061,2023,29,1,2
678061,2024,30,2,3
678215,2025,25,3,1
678226,2023,27,1,1
678226,2024,28,0,2
678226,2025,29,1,3
678316,2025,26,2,1
678368,2024,24,4,1
678368,2025,25,3,2
678368,2026,26,2,3
678394,2022,23,5,1
678394,2023,24,4,2
678394,2024,25,3,3
678394,2025,26,2,4
678394,2026,27,1,5
678495,2024,25,3,1
678495,2025,26,2,2
678606,2023,23,5,1
678606,2024,24,4,2
678606,2025,25,3,3
678606,2026,26,2,4
678692,2022,22,6,1
678692,2024,24,4,2
678692,2025,25,3,3
678821,2024,23,5,1
678821,2025,24,4,2
678906,2024,26,2,1
678906,2025,27,1,2
678906,2026,28,0,3
679156,2024,26,2,1
679346,2023,25,3,1
679358,2024,27,1,1
679358,2025,28,0,2
679358,2026,29,1,3
679525,2023,25,3,1
679525,2024,26,2,2
679775,2025,27,1,1
679775,2026,28,0,2
679845,2024,26,2,1
679883,2025,24,4,1
679883,2026,25,3,2
679885,2023,22,6,1
679885,2024,23,5,2
679885,2025,24,4,3
679922,2025,24,4,1
680232,2023,24,4,1
680430,2021,25,3,1
680570,2023,24,4,1
680570,2024,25,3,2
680572,2024,24,4,1
680573,2022,22,6,1
680573,2023,23,5,2
680573,2024,24,4,3
680573,2025,25,3,4
680573,2026,26,2,5
680604,2025,27,1,1
680684,2025,26,2,1
680686,2021,24,4,1
680686,2022,25,3,2
680686,2023,26,2,3
680686,2024,27,1,4
680689,2023,23,5,1
680689,2024,24,4,2
680689,2025,25,3,3
680692,2021,24,4,1
680694,2022,26,2,1
680694,2023,27,1,2
680694,2024,28,0,3
680694,2025,29,1,4
680694,2026,30,2,5
680701,2025,28,0,1
680702,2025,28,0,1
680702,2026,29,1,2
680704,2021,24,4,1
680704,2022,25,3,2
680704,2023,26,2,3
680704,2024,27,1,4
680704,2025,28,0,5
680704,2026,29,1,6
680723,2023,24,4,1
680729,2025,26,2,1
680730,2024,25,3,1
680730,2025,26,2,2
680730,2026,27,1,3
680732,2024,25,3,1
680732,2025,26,2,2
680732,2026,27,1,3
680735,2023,26,2,1
680735,2025,28,0,2
680736,2024,24,4,1
680736,2025,25,3,2
680736,2026,26,2,3
680739,2022,26,2,1
680739,2023,27,1,2
680739,2024,28,0,3
680742,2023,27,1,1
680742,2024,28,0,2
680742,2025,29,1,3
680742,2026,30,2,4
680744,2024,24,4,1
680755,2025,25,3,1
680755,2026,26,2,2
680767,2023,24,4,1
680767,2024,25,3,2
680767,2025,26,2,3
680767,2026,27,1,4
680802,2026,30,2,1
680837,2025,31,3,1
680862,2025,29,1,1
680880,2024,24,4,1
680880,2025,25,3,2
680885,2024,24,4,1
680885,2025,25,3,2
680891,2024,24,4,1
680897,2024,24,4,1
680911,2024,28,0,1
680951,2025,26,2,1
680951,2026,27,1,2
680983,2023,23,5,1
681006,2025,28,0,1
681035,2024,25,3,1
681035,2026,27,1,2
681066,2024,25,3,1
681146,2025,30,2,1
681151,2025,28,0,1
681151,2026,29,1,2
681168,2025,25,3,1
681168,2026,26,2,2
681190,2023,25,3,1
681190,2024,26,2,2
681190,2025,27,1,3
681190,2026,28,0,4
681217,2022,22,6,1
681217,2023,23,5,2
681217,2024,24,4,3
681217,2025,25,3,4
681217,2026,26,2,5
