batter_name,primary_position,fantasy_positions,fantasy_positions_display,is_multi_position,position_count,batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,k_avoidance_plus,power_plus,process_plus,swing_pct,chase_pct,contact_pct,in_play_pct,whiff_pct,xwoba_actual,pa_pitches,xwoba_vs_expected,xwoba_on_contact,blend_weight,all_positions_seen,avg_swing_speed,blast_rate,blast_contact_rate,squared_up_rate,max_ev,swing_count,proc_plus_positional,sb_per_pa_raw,hbp_per_pa_raw,est_bb_rate,est_k_rate,est_tb_rate,est_hbp_rate,est_h_rate,est_r_rate,est_rbi_rate,est_sb_rate,core_fp_per_pa,full_fp_per_pa,fp_per_pa,fp_per_game
Ben Malgeri,OF,OF,OF,False,1.0,701162,31,114,0.0677057028649975,0.008991431497913,-0.1165928567905872,-0.1076014252926741,101.8,105.7,78.5,66.1,0.482,0.304,0.753,0.167,0.14,0.287,31,-0.117,0.287,0.134,RF,,,,,,,88.7,0.0,0.0,0.07234592673231223,0.2507134084232039,0.1,0.008,0.22895,0.1144,0.0345,0.0166,-0.0538,0.0951,0.0951,0.333
Braxton Fulford,DH,DH,DH,False,1.0,690924,68,269,0.0467186863143962,-0.0386876653948758,-0.0929248569345133,-0.1316125223293892,81.3,85.0,83.2,61.1,0.424,0.292,0.72,0.123,0.156,0.3,68,-0.093,0.3,0.254,C|DH,,,,,,,83.9,0.06061,0.01515,0.07554454854996442,0.27324526046942726,0.1,0.0103,0.24,0.1206,0.0379,0.0327,-0.0547,0.1038,0.1038,0.363
Dallas Macias,,,,,,702582,3,18,0.0281161420608435,-0.0657335410579924,,-0.0657335410579924,63.1,73.3,,74.9,0.611,0.303,0.779,0.056,0.167,,3,,,0.015,,,,,,,,,,,0.07139652793085388,0.28184495400774007,0.1266108397003628,0.009,,,,0.02,-0.0548,,,
Nick Senzel,,,,,,669222,4,16,0.0677215029365885,-0.0006893988493419,,-0.0006893988493419,101.9,101.5,,88.5,0.5,0.31,0.762,0.125,0.188,,4,,,0.02,,,,,,,,,,,0.07041297584721488,0.30327415421249415,0.14879697621688553,0.009,,,,0.02,-0.0551,,,
Hayden Senger,C,C,C,False,1.0,663584,20,65,0.0599643708309607,-0.0132963386792098,-0.0880061192663461,-0.1013024579455559,94.3,96.0,84.1,67.5,0.6,0.339,0.778,0.215,0.154,0.247,20,-0.088,0.247,0.091,C,,,,,,,92.9,0.0,0.0,0.06080467318912699,0.2541410677518212,0.11212182511194602,0.0083,0.19495,0.0977,0.0428,0.0176,-0.0553,0.0852,0.0852,0.298
Milan Tolentino,,,,,,675455,4,16,0.0768108927974012,-0.0032644178121637,,-0.0032644178121637,110.7,100.4,,88.0,0.375,0.291,0.777,0.125,0.188,,4,,,0.02,,,,,,,,,,,0.07683366032821745,0.3100756160372136,0.14879697621688553,0.009,,,,0.02,-0.0554,,,
Oliver Dunn,3B,3B,3B,False,1.0,686554,12,42,0.0613910567708639,-2.585356566690289e-05,-0.1263619326786808,-0.1263877862443476,95.7,101.8,76.6,62.2,0.476,0.288,0.769,0.19,0.143,0.223,12,-0.126,0.223,0.057,SS,,,,,,,87.3,0.0,0.0,0.07730871531310554,0.2598602412129177,0.1,0.0086,0.17454999999999998,0.0964,0.0313,0.0185,-0.0555,0.0722,0.0722,0.253
Christian Franklin,,,,,,681047,6,25,0.0826740304355134,-0.0485493567961197,,-0.0485493567961197,116.5,80.8,,78.5,0.6,0.31,0.769,0.16,0.2,,6,,,0.029,,,,,,,,,,,0.07089289147810748,0.3169512981722946,0.16005081358033912,0.009,,,,0.02,-0.057,,,
Drew Romo,C,C,C,False,1.0,691011,123,445,0.0615323383814138,-0.0066273295231285,-0.0950979751483357,-0.1017253046714642,95.8,98.9,82.7,67.4,0.492,0.301,0.736,0.173,0.142,0.279,123,-0.095,0.279,0.381,C,69.82435490534856,0.11538462,0.15,0.19230769,106.0,16.0,92.8,0.00813,0.00813,0.07311682011980535,0.2540668474414596,0.1,0.0087,0.22215000000000001,0.1125,0.04,0.0147,-0.0576,0.0949,0.0949,0.332
Ivan Johnson,2B,2B,2B,False,1.0,671155,8,27,0.1149373716372594,0.0106365029812407,-0.2783626980205063,-0.2677261950392655,148.0,106.4,46.6,32.6,0.556,0.315,0.774,0.222,0.148,0.14,8,-0.278,0.14,0.038,LF,,,,,,,66.5,0.0,0.0,0.07031479423850874,0.2558938159715666,0.1,0.0087,0.10400000000000001,0.0677,-0.0081,0.019,-0.0579,0.0017,0.0017,0.006
Kameron Misner,OF,OF,OF,False,1.0,670224,45,185,0.0758864877395232,-0.051992897172627,-0.039405030104072,-0.0913979272766991,109.8,79.3,93.7,69.5,0.53,0.287,0.749,0.135,0.189,0.329,45,-0.039,0.329,0.184,CF|LF|RF,,,,,,,90.7,0.06818,0.0,0.07809490180693003,0.3126472647338046,0.1346657006873524,0.0076,0.26465,0.1296,0.0533,0.0311,-0.0612,0.1217,0.1217,0.426
Kale Fountain,,,,,,806495,3,11,-0.0052228975051416,-0.0254012593607451,,-0.0254012593607451,30.5,90.8,,83.3,0.455,0.313,0.765,0.091,0.182,,3,,,0.015,,,,,,,,,,,0.06709787219731855,0.29536166720763823,0.1378646770638164,0.009,,,,0.02,-0.0614,,,
Wuilfredo Antunez,,,,,,686404,3,9,0.1198442738869939,-0.0534839038166817,,-0.0534839038166817,152.8,78.6,,77.5,0.667,0.294,0.771,0.222,0.222,,3,,,0.015,,,,,,,,,,,0.07724940764450672,0.34775360889835916,0.17998618262417115,0.009,,,,0.02,-0.0615,,,
Ivan Luciano,,,,,,813930,2,11,0.0030376965926503,-0.0089603941436516,,-0.0089603941436516,38.6,97.9,,86.8,0.455,0.29,0.78,0.091,0.182,,2,,,0.01,,,,,,,,,,,0.07478637234375823,0.30359501573229863,0.1378646770638164,0.009,,,,0.02,-0.0619,,,
Billy Cook,OF,OF,OF,False,1.0,695257,45,132,0.0601776287962718,-0.0041886715029737,-0.1649807312970288,-0.1691694028000026,94.5,100.0,69.0,53.3,0.636,0.372,0.802,0.235,0.174,0.199,45,-0.165,0.199,0.184,1B|CF|LF|RF,72.01328735351562,0.1,0.16666667,0.2,103.7,12.0,81.2,0.12821,0.0,0.050161938494323724,0.26512324241030927,0.1,0.0076,0.15415,0.0784,0.0225,0.045,-0.0624,0.0385,0.0385,0.135
Christian Koss,2B,2B,2B,False,1.0,683766,25,72,0.0784518088169886,0.0275361037515671,-0.2316611155152285,-0.2041250117636613,112.3,113.7,55.8,45.9,0.611,0.312,0.759,0.278,0.153,0.164,25,-0.232,0.164,0.111,2B|SS,70.21818542480469,0.0625,0.07142857,0.375,100.1,12.0,75.9,0.0,0.05,0.07010942089740528,0.2626665409797725,0.1,0.0127,0.1244,0.0767,0.0091,0.0171,-0.0628,0.023,0.023,0.08
Ramiro Dominguez,,,,,,823719,2,9,0.0661120075360939,0.0724175574083275,,0.0724175574083275,100.3,133.2,,103.8,0.444,0.301,0.766,0.222,0.222,,2,,,0.01,,,,,,,,,,,0.07326473932110786,0.3452478071734625,0.17998618262417115,0.009,,,,0.02,-0.063,,,
Chadwick Tromp,C,C,C,False,1.0,644433,30,113,0.0506770534126672,0.0145278942495854,-0.1161591380780218,-0.1016312438284363,85.2,108.1,78.6,67.4,0.575,0.365,0.78,0.204,0.15,0.259,30,-0.116,0.259,0.13,C,,,,,,,92.8,0.0,0.0,0.05211518311983474,0.24027475621560507,0.1,0.008,0.20515,0.0981,0.035,0.0167,-0.0635,0.0696,0.0696,0.244
Alexander Vargas,,,,,,683061,3,15,0.1085381515981188,-0.058923864060557,,-0.058923864060557,141.8,76.3,,76.3,0.733,0.333,0.766,0.133,0.2,,3,,,0.015,,,,,,,,,,,0.06430228051466869,0.3087179496476342,0.15136928189996068,0.009,,,,0.02,-0.064,,,
Andrew Mccutchen,DH,DH,DH,False,1.0,457705,87,367,0.0823709679787965,-0.0524561502709992,-0.1143507732290086,-0.1668069235000078,116.2,79.1,78.9,53.8,0.458,0.277,0.695,0.147,0.144,0.268,87,-0.114,0.268,0.303,DH|LF|RF,70.34599802753714,0.04950495,0.07692308,0.14851485,105.7,48.0,79.4,0.0,0.0,0.08153233907954847,0.2649376916344053,0.1,0.0067,0.2128,0.1114,0.0331,0.0127,-0.064,0.0805,0.0805,0.282
Jesus Valdez,,,,,,678232,6,26,0.0017907640108332,-0.0220726050238745,,-0.0220726050238745,37.4,92.2,,84.0,0.423,0.292,0.767,0.115,0.192,,6,,,0.029,,,,,,,,,,,0.07410151456392436,0.31427669234882855,0.14558159411304167,0.009,,,,0.02,-0.0656,,,
Sam Haggerty,OF,OF,OF,False,1.0,664059,51,185,0.0835575440855348,-0.0262958528073743,-0.1826920537920132,-0.2089879065993875,117.3,90.4,65.5,44.9,0.524,0.296,0.73,0.168,0.162,0.238,51,-0.183,0.238,0.203,CF|LF,70.10219184027778,0.02222222,0.03703704,0.13333333,105.5,28.0,76.2,0.04255,0.02128,0.07543707684141147,0.2786519457493865,0.1,0.0111,0.18729999999999997,0.1013,0.0164,0.0257,-0.0664,0.0513,0.0513,0.18
Sandy León,C,C,C,False,1.0,506702,43,172,0.0573060505812458,-0.0430419070902728,-0.1553254069412047,-0.1983673140314776,91.7,83.1,70.9,47.2,0.564,0.334,0.75,0.145,0.151,0.224,43,-0.155,0.224,0.177,C,,,,,,,82.7,0.0,0.0,0.06233274041042411,0.2525116401367973,0.1,0.0077,0.1754,0.0908,0.0198,0.0155,-0.067,0.0436,0.0436,0.153
Drake Logan,,,,,,805763,4,15,0.0466231100966572,-0.0821660753053244,,-0.0821660753053244,81.2,66.2,,71.5,0.467,0.293,0.759,0.133,0.2,,4,,,0.02,,,,,,,,,,,0.07521855512685889,0.32303681664704353,0.15136928189996068,0.009,,,,0.02,-0.0674,,,
Mason Lytle,,,,,,809860,1,6,0.1611370929823705,-0.2061898524656363,,-0.2061898524656363,193.2,12.4,,45.5,0.333,0.29,0.773,0.0,0.167,,1,,,0.005,,,,,,,,,,,0.07986821868184012,0.28649858578254805,0.10860469991883709,0.009,,,,0.02,-0.069,,,
Brian Navarreto,C,C,C,False,1.0,640459,14,45,0.0596978543819008,0.0016096682657773,-0.2368600021127377,-0.2352503338469603,94.0,102.5,54.8,39.4,0.533,0.288,0.766,0.2,0.156,0.156,14,-0.237,0.156,0.065,C,,,,,,,78.8,0.0,0.0,0.07725283472594681,0.2746771471693682,0.1,0.0085,0.1176,0.0752,0.0016,0.0183,-0.0706,0.0062,0.0062,0.022
Eddie Rynders,,,,,,815535,1,6,0.0763698539646488,-0.1281593942408881,,-0.1281593942408881,110.3,46.2,,61.8,0.167,0.29,0.772,0.0,0.167,,1,,,0.005,,,,,,,,,,,0.07714321828451161,0.28649858578254805,0.10860469991883709,0.009,,,,0.02,-0.0718,,,
Kevin Rivas,,,,,,691422,1,6,0.0492527049319429,-0.2102124365691565,,-0.2102124365691565,83.8,10.7,,44.7,0.167,0.292,0.775,0.0,0.167,,1,,,0.005,,,,,,,,,,,0.07562672588402139,0.2857826424325776,0.10860469991883709,0.009,,,,0.02,-0.0726,,,
Colin Burgess,,,,,,689878,1,6,0.0197448087528705,-0.0759521073530239,,-0.0759521073530239,54.9,68.9,,72.8,0.667,0.304,0.776,0.0,0.167,,1,,,0.005,,,,,,,,,,,0.07080427994540381,0.2814869823327548,0.10860469991883709,0.009,,,,0.02,-0.0731,,,
Jaron Elkins,,,,,,814696,5,22,0.0954239107174867,-0.1345069431045732,,-0.1345069431045732,128.9,43.5,,60.5,0.409,0.3,0.76,0.045,0.182,,5,,,0.024,,,,,,,,,,,0.07452755435246264,0.3000152989824463,0.12307391938613454,0.009,,,,0.02,-0.0734,,,
Nicandro Aybar,,,,,,800384,1,6,0.0023671516223268,-0.1794846400030857,,-0.1794846400030857,37.9,24.0,,51.1,0.5,0.305,0.786,0.0,0.167,,1,,,0.005,,,,,,,,,,,0.06992276774407327,0.2811290106577696,0.10860469991883709,0.009,,,,0.02,-0.0736,,,
Gabriel Rincones,OF,OF,OF,False,1.0,687282,74,289,0.0497685283322422,0.0012391177698794,-0.078354373256589,-0.0771152554867095,84.3,102.3,86.0,72.5,0.588,0.394,0.753,0.173,0.166,0.279,74,-0.078,0.279,0.27,RF,,,,,,,92.4,0.0,0.01316,0.042727115717019475,0.2481297695874339,0.10777408770561864,0.01,0.22215000000000001,0.1017,0.0424,0.0134,-0.0742,0.0699,0.0699,0.245
Tyler Whitaker,,,,,,696264,1,6,-0.014239098383635,-0.0186512211552597,,-0.0186512211552597,21.7,93.7,,84.8,0.333,0.3,0.772,0.0,0.167,,1,,,0.005,,,,,,,,,,,0.07100379026810057,0.28291886903269575,0.10860469991883709,0.009,,,,0.02,-0.0743,,,
Luis Matos,OF,OF,OF,False,1.0,682641,25,88,0.0417011931512905,0.0008641122046707,-0.1841024695288021,-0.1832383573241313,76.4,102.2,65.2,50.3,0.591,0.329,0.751,0.193,0.159,0.156,25,-0.184,0.156,0.111,DH|LF|RF,71.1083733974359,0.07692308,0.10344828,0.17948718,104.5,21.0,79.4,0.0,0.0,0.06344334677471189,0.2634195944849237,0.1,0.0082,0.1176,0.07,0.0133,0.0171,-0.0747,0.0086,0.0086,0.03
Adrian Rodriguez,,,,,,703641,3,10,0.0771617940193919,-0.10129302160564,,-0.10129302160564,111.1,57.9,,67.5,0.4,0.302,0.771,0.1,0.2,,3,,,0.015,,,,,,,,,,,0.07329703907449062,0.3198150715721765,0.14075852095727587,0.009,,,,0.02,-0.0768,,,
Otto Kemp,OF,OF,OF,False,1.0,805249,35,150,0.0686322379908964,-0.0340125496177375,-0.0866561232140642,-0.1206686728318018,102.7,87.1,84.4,63.4,0.513,0.326,0.739,0.147,0.167,0.274,35,-0.087,0.274,0.149,LF,70.71197651707848,0.02325581,0.04,0.1627907,101.5,22.0,87.1,0.0,0.03704,0.06527597131822084,0.2736116054830797,0.1,0.0124,0.21790000000000004,0.1094,0.0396,0.0162,-0.0797,0.0693,0.0693,0.243
Tres Barrera,,,,,,668663,1,2,0.0769127155438169,0.1216177781692007,,0.1216177781692007,110.8,154.5,,114.1,1.0,0.307,0.772,0.5,0.5,,1,,,0.005,,,,,,,,,,,0.07167364614568746,0.45,0.26937380511103093,0.009,,,,0.02,-0.08,,,
Denzel Clarke,OF,OF,OF,False,1.0,672016,68,267,0.0583279753489931,-0.0284073557776271,-0.1183273109160111,-0.1467346666936382,92.7,89.5,78.2,58.0,0.468,0.312,0.718,0.139,0.169,0.286,68,-0.118,0.286,0.254,CF,77.1595292524858,0.10227273,0.16666667,0.20454545,112.7,60.0,83.9,0.03333,0.0,0.06946515059839878,0.28090273292617307,0.1,0.0071,0.22809999999999997,0.1127,0.0317,0.0242,-0.0801,0.0643,0.0643,0.225
Bryce Teodosio,OF,OF,OF,False,1.0,669326,57,194,0.0745413846606258,-0.0375275078766362,-0.1312625474257718,-0.1687900553024081,108.5,85.5,75.6,53.3,0.546,0.299,0.733,0.175,0.18,0.233,57,-0.131,0.233,0.222,CF|LF,70.22673688616071,0.08928571,0.15151515,0.17857143,107.2,36.0,81.2,0.07843,0.0,0.07417969363630118,0.29809374666413146,0.1,0.0073,0.18305,0.0979,0.0291,0.0361,-0.0805,0.0465,0.0465,0.163
Luken Baker,1B,1B,1B,False,1.0,663609,5,24,-0.0108381306450489,-0.0059939469447425,-0.1144370300333877,-0.1204309769781303,25.0,99.2,78.9,63.5,0.333,0.302,0.766,0.083,0.167,0.307,5,-0.114,0.307,0.024,1B,,,,,,,87.1,0.0,0.0,0.0704668516895692,0.2822029256827253,0.1,0.0088,0.24595,0.1203,0.0293,0.0194,-0.0835,0.0661,0.0661,0.231
Tony Santa Maria,,,,,,811948,1,4,0.1377261020701765,0.0029372597781104,,0.0029372597781104,170.3,103.1,,89.3,0.5,0.294,0.772,0.25,0.25,,1,,,0.005,,,,,,,,,,,0.07782464898290538,0.3796669448045601,0.18898925251493404,0.009,,,,0.02,-0.0839,,,
Simon Juan,,,,,,703159,2,8,0.0997195006947238,0.0434981717618006,,0.0434981717618006,133.2,120.7,,97.8,0.625,0.316,0.761,0.25,0.25,,2,,,0.01,,,,,,,,,,,0.06950559809114833,0.37179156795488494,0.18898925251493404,0.009,,,,0.02,-0.0843,,,
Matt Halbach,,,,,,801561,1,4,0.1257563396562777,0.0530438563871607,,0.0530438563871607,158.6,124.8,,99.8,0.5,0.293,0.776,0.25,0.25,,1,,,0.005,,,,,,,,,,,0.0777627653892621,0.3800249164795453,0.18898925251493404,0.009,,,,0.02,-0.0843,,,
Trace Willhoite,,,,,,688875,2,8,0.1089516113351879,-0.0078340381565585,,-0.0078340381565585,142.2,98.4,,87.0,0.625,0.292,0.779,0.25,0.25,,2,,,0.01,,,,,,,,,,,0.07754638840759177,0.38038288815453053,0.18898925251493404,0.009,,,,0.02,-0.0848,,,
Devin Taylor,,,,,,805127,1,4,0.0969908259205036,-0.0101843073957235,,-0.0101843073957235,130.5,97.4,,86.5,0.5,0.299,0.772,0.25,0.25,,1,,,0.005,,,,,,,,,,,0.07490285417600236,0.3778770864296339,0.18898925251493404,0.009,,,,0.02,-0.085,,,
Leo De Vries,,,,,,815888,3,12,0.0782638509631675,0.0151164386655734,,0.0151164386655734,112.2,108.4,,91.8,0.583,0.31,0.76,0.25,0.25,,3,,,0.015,,,,,,,,,,,0.07075154646352953,0.37393939800479636,0.18898925251493404,0.009,,,,0.02,-0.0852,,,
Andrew Fischer,,,,,,702652,1,4,0.081266596731085,0.0299661439717583,,0.0299661439717583,115.1,114.8,,94.9,0.5,0.297,0.776,0.25,0.25,,1,,,0.005,,,,,,,,,,,0.07504205445769808,0.37859302977960435,0.18898925251493404,0.009,,,,0.02,-0.0856,,,
Kay-Lan Nicasia,,,,,,702461,1,4,0.0718795204783235,0.1370561636748069,,0.1370561636748069,105.9,161.2,,117.3,0.5,0.294,0.772,0.25,0.25,,1,,,0.005,,,,,,,,,,,0.0757077608575983,0.3796669448045601,0.18898925251493404,0.009,,,,0.02,-0.086,,,
Chase Jaworsky,,,,,,814172,3,8,0.0535563792285765,-0.0070281704439943,,-0.0070281704439943,88.0,98.8,,87.2,0.625,0.31,0.781,0.25,0.25,,3,,,0.015,,,,,,,,,,,0.06995606986985824,0.37393939800479636,0.18898925251493404,0.009,,,,0.02,-0.086,,,
Diego Mosquera,,,,,,699305,1,4,0.0449630312786134,0.0614654267540569,,0.0614654267540569,79.6,128.5,,101.5,0.5,0.296,0.776,0.25,0.25,,1,,,0.005,,,,,,,,,,,0.07419784264383264,0.3789510014545896,0.18898925251493404,0.009,,,,0.02,-0.0868,,,
James Outman,OF,OF,OF,False,1.0,681546,154,617,0.0748068929099427,-0.0523296811440131,-0.050750536626784,-0.1030802177707972,108.8,79.1,91.5,67.1,0.514,0.306,0.682,0.128,0.201,0.323,154,-0.051,0.323,0.435,CF|LF|RF,71.85462607106855,0.01612903,0.02631579,0.12903226,100.4,33.0,89.3,0.04196,0.00699,0.07193061060818516,0.3195229468688856,0.12103259707475572,0.0082,0.25955,0.1257,0.0494,0.0311,-0.0873,0.0878,0.0878,0.307
John Peck,,,,,,807726,4,12,0.0114125929308583,0.0451080226595878,,0.0451080226595878,46.8,121.4,,98.1,0.583,0.304,0.777,0.25,0.25,,4,,,0.02,,,,,,,,,,,0.07053802538305928,0.37608722805470773,0.18898925251493404,0.009,,,,0.02,-0.0876,,,
Owen Miller,,,,,,680911,4,15,0.0846245442362784,-0.072776824132014,,-0.072776824132014,118.4,70.3,,73.4,0.267,0.285,0.765,0.067,0.2,,4,,,0.02,,,,,,,,,,,0.07902300449557247,0.3259005900469254,0.13014776001459105,0.009,,,,0.02,-0.0877,,,
Isaiah Jackson,,,,,,805365,1,4,0.0007392238537723,0.1337552467122974,,0.1337552467122974,36.3,159.8,,116.6,0.5,0.302,0.772,0.25,0.25,,1,,,0.005,,,,,,,,,,,0.07083829323950662,0.3768031714046782,0.18898925251493404,0.009,,,,0.02,-0.088,,,
Carlos Rodríguez,,,,,,677578,4,15,0.012436002626964,-0.0777897658669534,,-0.0777897658669534,47.8,68.1,,72.4,0.467,0.325,0.777,0.067,0.2,,4,,,0.02,,,,,,,,,,,0.06379406339207344,0.3115817230475161,0.13014776001459105,0.009,,,,0.02,-0.0886,,,
Brian Serven,C,C,C,False,1.0,661531,9,32,0.0405830741244495,0.0018682303450351,-0.0756331771502847,-0.0737649468052496,75.3,102.6,86.6,73.2,0.438,0.295,0.75,0.188,0.188,0.259,9,-0.076,0.259,0.043,C,,,,,,,95.7,0.0,0.0,0.07437920395899794,0.3086437293372727,0.1162446648875427,0.0087,0.20515,0.1066,0.0452,0.0189,-0.0904,0.0614,0.0614,0.215
Jacob Amaya,,,,,,676070,4,20,0.139396309275647,-0.1417427405434352,,-0.1417427405434352,172.0,40.4,,59.0,0.5,0.286,0.759,0.05,0.2,,4,,,0.02,,,,,,,,,,,0.08046218020801024,0.32554261837194015,0.12468161043805648,0.009,,,,0.02,-0.0914,,,
Carson Williams,SS,SS,SS,False,1.0,700246,42,143,0.0635665797376947,-0.0354678500907885,-0.1184424588427739,-0.1539103089335625,97.8,86.4,78.1,56.5,0.559,0.349,0.723,0.182,0.175,0.259,42,-0.118,0.259,0.174,2B|SS,74.04237923971037,0.04878049,0.06896552,0.17073171,110.1,25.0,82.4,0.0,0.0,0.05769265815937407,0.2744963529316196,0.1,0.0077,0.20515,0.1001,0.033,0.0156,-0.0935,0.0396,0.0396,0.139
Ben Gobbel,,,,,,806534,4,13,0.0677104630828176,-0.0335797226062498,,-0.0335797226062498,101.8,87.2,,81.6,0.846,0.326,0.772,0.154,0.231,,4,,,0.02,,,,,,,,,,,0.06524638747796034,0.34655637326868205,0.1581215843180328,0.009,,,,0.02,-0.0942,,,
Chuckie Robinson,C,C,C,False,1.0,642020,26,90,0.1122119909432362,-0.0080526314382106,-0.1800513784094595,-0.1881040098476702,145.4,98.3,66.0,49.3,0.6,0.279,0.753,0.233,0.178,0.191,26,-0.18,0.191,0.115,C,,,,,,,83.7,0.0,0.0,0.08184675768184713,0.30297365617053595,0.1,0.0082,0.14734999999999998,0.0878,0.0201,0.017,-0.0959,0.012,0.012,0.042
Druw Jones,,,,,,702258,3,9,0.0906827735852783,-0.0629408521498609,,-0.0629408521498609,124.3,74.5,,75.5,0.556,0.308,0.777,0.111,0.222,,3,,,0.015,,,,,,,,,,,0.07179469741985171,0.34274200544856587,0.14429544127150412,0.009,,,,0.02,-0.0977,,,
Reginald Preciado,,,,,,691262,2,9,0.0758543336317969,-0.0325418363008577,,-0.0325418363008577,109.8,87.7,,81.8,0.556,0.31,0.775,0.111,0.222,,2,,,0.01,,,,,,,,,,,0.07067265622283486,0.34202606209859543,0.14429544127150412,0.009,,,,0.02,-0.0981,,,
Brailer Guerrero,,,,,,806967,2,9,0.0840362608398303,-0.0554352132005362,,-0.0554352132005362,117.8,77.8,,77.1,0.667,0.3,0.769,0.111,0.222,,2,,,0.01,,,,,,,,,,,0.07416268698924978,0.34560577884844773,0.14429544127150412,0.009,,,,0.02,-0.0981,,,
Spencer Bramwell,,,,,,695426,2,14,0.1728245974272067,-0.0891416363598133,,-0.0891416363598133,204.7,63.2,,70.0,0.571,0.29,0.77,0.071,0.214,,2,,,0.01,,,,,,,,,,,0.0802462344185021,0.3400673996250997,0.1314339128561286,0.009,,,,0.02,-0.0994,,,
Trei Cruz,OF,OF,OF,False,1.0,669360,10,44,0.0891780004116116,-0.1153655475717436,-0.1559373048165965,-0.2713028523883402,122.8,51.8,70.7,31.9,0.477,0.263,0.751,0.091,0.182,0.242,10,-0.156,0.242,0.048,LF|RF,,,,,,,68.6,0.0,0.0,0.08626717585786459,0.31326025095689986,0.1,0.0087,0.19069999999999998,0.1057,0.0177,0.0188,-0.0995,0.0239,0.0239,0.084
Colby Jones,,,,,,803475,3,14,0.1127001267408742,-0.1110509924682398,,-0.1110509924682398,145.8,53.7,,65.4,0.357,0.285,0.775,0.071,0.214,,3,,,0.015,,,,,,,,,,,0.07992366807683667,0.34185725800002587,0.1314339128561286,0.009,,,,0.02,-0.1015,,,
Christian Moore,2B,2B,2B,False,1.0,695681,22,93,0.0947540641937018,-0.0725550398833429,-0.0328281407938036,-0.1053831806771465,128.3,70.3,95.0,66.6,0.602,0.307,0.719,0.108,0.215,0.375,22,-0.033,0.375,0.099,2B|DH|LF,,,,,,,90.5,0.0,0.0,0.07224888748408612,0.3351216431470008,0.1316441761720113,0.0083,0.30374999999999996,0.1422,0.0547,0.0174,-0.1055,0.0914,0.0914,0.32
Charles Davalan,,,,,,804560,2,10,0.1018508612023866,-0.1169067433152793,,-0.1169067433152793,135.2,51.1,,64.2,0.4,0.306,0.768,0.0,0.2,,2,,,0.01,,,,,,,,,,,0.07279840325582657,0.3183831848722355,0.10860469991883709,0.009,,,,0.02,-0.108,,,
Tommy Sacco Jr.,,,,,,690474,1,5,0.0096336610668168,-0.2503036537684949,,-0.2503036537684949,45.0,-6.7,,36.3,0.4,0.294,0.783,0.0,0.2,,1,,,0.005,,,,,,,,,,,0.07370592099997096,0.32267884497205834,0.10860469991883709,0.009,,,,0.02,-0.1114,,,
Jaylen Palmer,,,,,,681941,2,5,-0.0178389026251951,-0.2635197149951067,,-0.2635197149951067,18.2,-12.4,,33.5,0.4,0.296,0.781,0.0,0.2,,2,,,0.01,,,,,,,,,,,0.07217956731939391,0.32196290162208785,0.10860469991883709,0.009,,,,0.02,-0.1122,,,
Jay Beshears,,,,,,810891,3,12,0.0419694834573408,-0.0295995695359849,,-0.0295995695359849,76.7,89.0,,82.5,0.5,0.312,0.765,0.167,0.25,,3,,,0.015,,,,,,,,,,,0.06893921566043429,0.37322345465482587,0.16230158105302983,0.009,,,,0.02,-0.113,,,
Ryan Bliss,2B,2B,2B,False,1.0,669208,17,71,0.0852799747378786,-0.0568888742108663,-0.0565263476812117,-0.1134152218920781,119.0,77.1,90.3,64.9,0.563,0.317,0.727,0.141,0.211,0.333,17,-0.057,0.333,0.078,2B,,,,,,,89.3,0.0,0.0,0.06871612450396157,0.3269828784105483,0.11867080456432988,0.0084,0.26805,0.1277,0.0492,0.018,-0.1132,0.0637,0.0637,0.223
Cooper Flemming,,,,,,828237,2,7,0.1144383797690622,-0.0011744263085468,,-0.0011744263085468,147.5,101.3,,88.4,0.714,0.303,0.76,0.286,0.286,,2,,,0.01,,,,,,,,,,,0.07417083472861656,0.41747663160909426,0.20056462808877196,0.009,,,,0.02,-0.1137,,,
Ambioris Tavarez,,,,,,694222,3,5,0.0894264340977157,0.0100435699764656,,0.0100435699764656,123.1,106.2,,90.8,1.0,0.314,0.77,0.4,0.4,,3,,,0.015,,,,,,,,,,,0.06981901432104477,0.45,0.23721998407259215,0.009,,,,0.02,-0.114,,,
Lonnie White Jr.,,,,,,696145,1,5,-0.0967656218311391,-0.1557130138389078,,-0.1557130138389078,-59.0,34.3,,56.1,0.2,0.293,0.78,0.0,0.2,,1,,,0.005,,,,,,,,,,,0.07061005023294505,0.32303681664704353,0.10860469991883709,0.009,,,,0.02,-0.1148,,,
Clay Dungan,,,,,,687867,5,18,0.0586040241839959,-0.122156886081354,,-0.122156886081354,92.9,48.8,,63.1,0.333,0.295,0.747,0.056,0.222,,5,,,0.024,,,,,,,,,,,0.07495773239075888,0.3473956372233739,0.1266108397003628,0.009,,,,0.02,-0.1168,,,
John Cruz,,,,,,800476,2,13,0.1029906481926311,-0.0832253729056302,,-0.0832253729056302,136.4,65.7,,71.2,0.615,0.312,0.757,0.077,0.231,,2,,,0.01,,,,,,,,,,,0.07090161039771428,0.3515679767184753,0.13336314211843492,0.009,,,,0.02,-0.1183,,,
