rank,pitcher,player_name,gs_to,gs_last21,fp_per_start_to,fp_per_start_last21,recency_form_gap,prior_fp_per_start,prior_source,data_quality_tag,marcel_baseline,data_driven_estimate,is_on_il_at_split,xfp_rp3_per_start,xfp_rp3_sigma,xfp_rp3_sigma_raw,sigma_calibration_method,xfp_rp3_p25,xfp_rp3_p75,xfp_rp3_decision_p25,xfp_rp3_decision_p75,next_opp_team,next_opp_bat_index,next2_avg_bat_index,schedule_factor,xfp_rp3_per_start_sched,replacement_xfp_per_start,replacement_delta,signal,slump_pct_rank,slump_n_comparable,slump_bounce_pct,slump_next_rate,slump_delta,arche_overall_prior,slope_3yr_prior,traj_career_low_prior,shadow_velo_pct_prior,shadow_bb_pct_prior,high_k_z_year_prior
198,680802,"Weiss, Ryan",3,0.0,-0.5666666666666677,-0.5666666666666677,0.0,10.46702014020545,rp3_model,data_driven_thin,10.467,8.723421473109447,0,8.723421473109447,9.32039782007426,3.867384987582681,global_alpha_v1,2.436813143469358,15.010029802749536,6.114870298984929,11.331972647233965,,,,1.0,8.72,12.555,-3.832,drop,,,,,,,0.0,False,,,
199,593974,"Peralta, Wandy",4,0.0,3.025,3.025,0.0,10.46702014020545,rp3_model,data_driven_thin,10.467,8.715640450997746,0,8.715640450997746,9.185340363560243,3.8113445491951214,global_alpha_v1,2.520128375776361,14.911152526219132,6.144888552565636,11.286392349429857,,,,1.0,8.72,12.555,-3.84,drop,,,,,,,0.0,False,,,
200,502043,"Gibson, Kyle",0,0.0,10.246585270986728,10.246585270986728,0.0,10.246585270986728,marcel_il,marcel_il,10.247,,1,8.71,9.185340363560243,3.8113445491951214,global_alpha_v1,2.5144879247786154,14.905512075221386,6.13924810156789,11.280751898432111,,,,1.0,8.71,12.555,-3.845,il,,,,,,,0.0,False,12.213740458015266,49.61832061068702,-1.1295704169069538
201,676664,"Sears, JP",6,2.0,7.916666666666665,5.8,-2.117,9.174272254673152,rp3_model,data_driven_thin,9.174,8.682244942566703,0,8.682244942566703,9.185340363560243,3.8113445491951214,global_alpha_v1,2.4867328673453173,14.877757017788088,6.111493044134592,11.252996840998811,,,,1.0,8.68,12.555,-3.873,drop,,,,,,44.0,-0.0,False,31.679389312977097,53.43511450381679,-0.10880622512667733
202,434378,"Verlander, Justin",0,0.0,10.209147493983368,10.209147493983368,0.0,10.209147493983368,marcel_il,marcel_il,10.209,,1,8.68,9.185340363560243,3.8113445491951214,global_alpha_v1,2.4844879247786142,14.875512075221383,6.109248101567889,11.25075189843211,,,,1.0,8.68,12.555,-3.875,il,,,,,,53.0,1.5,False,56.48854961832062,59.16030534351145,0.09425054335848644
203,687064,"Young, Brandon",18,3.0,10.855555555555554,16.566666666666666,5.711,5.959001549246572,rp3_model,data_driven_full,5.959,8.631852228569105,0,8.631852228569105,9.185340363560243,3.8113445491951214,global_alpha_v1,2.43634015334772,14.82736430379049,6.061100330136995,11.202604127001216,,,,1.0,8.63,12.555,-3.924,drop,0.0,0.0,,,,42.0,0.0,True,35.87786259541985,62.59541984732825,-0.5171009808708833
204,663372,"Feltner, Ryan",16,3.0,6.287499999999999,-2.3666666666666685,-8.654,8.360226456135658,rp3_model,data_driven_full,8.36,8.622133071099896,0,8.622133071099896,9.185340363560243,3.8113445491951214,global_alpha_v1,2.42662099587851,14.81764514632128,6.051381172667785,11.192884969532006,KC,0.9883,0.9883,0.8404043496896387,7.25,12.555,-3.933,drop,20.6,13.0,100.0,0.5401,0.349,,0.0,False,50.38167938931297,69.08396946564885,-0.2874964399174572
205,624133,"Suarez, Ranger",19,2.0,12.921052631578943,10.749999999999998,-2.171,12.443155665699114,rp3_model,data_driven_full,12.443,8.612347247220384,0,8.612347247220384,9.185340363560243,3.8113445491951214,global_alpha_v1,2.416835171998999,14.80785932244177,6.041595348788274,11.183099145652497,,,,1.0,8.61,12.555,-3.943,drop,73.5,83.0,68.3,0.7479,0.1437,62.0,5.5,False,5.343511450381679,85.1145038167939,0.37454317984622004
206,607259,"Martinez, Nick",21,3.0,12.304761904761904,11.1,-1.205,10.031207392615896,rp3_model,data_driven_full,10.031,8.606826894947794,0,8.606826894947794,9.185340363560243,3.8113445491951214,global_alpha_v1,2.4113148197264085,14.80233897016918,6.036074996515684,11.177578793379904,,,,1.0,8.61,12.555,-3.949,drop,92.0,92.0,71.9,0.6111,0.1074,50.0,0.43,False,22.900763358778626,70.22900763358778,-0.2461158412021356
207,605288,"Houser, Adrian",14,0.0,4.964285714285713,4.964285714285713,0.0,10.176503472260272,rp3_model,data_driven_full,10.177,8.587086335095641,0,8.587086335095641,9.185340363560243,3.8113445491951214,global_alpha_v1,2.391574259874256,14.782598410317028,6.016334436663531,11.157838233527752,,,,1.0,8.59,12.555,-3.968,drop,4.2,5.0,100.0,0.6097,0.5087,45.0,1.71,False,67.17557251908397,46.94656488549619,-0.9026747607810879
208,676979,"Crochet, Garrett",6,0.0,7.333333333333332,7.333333333333332,0.0,16.16863356643954,rp3_model,marcel_il,16.169,8.52049920988634,1,8.52049920988634,9.185340363560243,3.8113445491951214,global_alpha_v1,2.324987134664955,14.716011285107726,5.94974731145423,11.09125110831845,,,,1.0,8.52,12.555,-4.035,il,1.7,1.0,100.0,1.0211,0.6108,69.0,-4.0,False,66.79389312977099,72.51908396946564,0.9407243209437737
209,663947,"Holton, Tyler",3,1.0,2.766666666666667,1.5,-1.267,10.46702014020545,rp3_model,data_driven_thin,10.467,8.514808978964549,0,8.514808978964549,9.185340363560243,3.8113445491951214,global_alpha_v1,2.3192969037431634,14.710321054185934,5.944057080532438,11.08556087739666,,,,1.0,8.51,12.555,-4.041,drop,,,,,,,0.0,False,14.885496183206106,98.47328244274809,
210,543243,"Gray, Sonny",20,3.0,12.669999999999998,7.766666666666665,-4.903,13.378378286061732,rp3_model,data_driven_full,13.378,8.513949229774974,0,8.513949229774974,9.185340363560243,3.8113445491951214,global_alpha_v1,2.318437154553589,14.70946130499636,5.943197331342864,11.084701128207085,,,,1.0,8.51,12.555,-4.041,drop,14.1,40.0,97.5,0.66,0.3687,61.0,0.0,False,18.3206106870229,79.38931297709924,0.3205419587567385
211,670912,"Oviedo, Johan",0,0.0,10.017179214861658,10.017179214861658,0.0,10.017179214861658,marcel_il,marcel_il,10.017,,1,8.51,9.185340363560243,3.8113445491951214,global_alpha_v1,2.3144879247786143,14.705512075221383,5.939248101567889,11.08075189843211,,,,1.0,8.51,12.555,-4.045,il,,,,,,,0.0,False,80.53435114503816,3.0534351145038165,0.1841893446695576
212,547179,"Lorenzen, Michael",22,3.0,3.1772727272727264,1.9000000000000004,-1.277,10.464023512255055,rp3_model,data_driven_full,10.464,8.497037725559547,0,8.497037725559547,9.185340363560243,3.8113445491951214,global_alpha_v1,2.301525650338162,14.692549800780933,5.926285827127437,11.067789623991658,,,,1.0,8.5,12.555,-4.058,drop,5.3,6.0,100.0,0.6172,0.6126,48.0,1.0,False,34.35114503816794,70.61068702290076,-0.6142182070081502
213,685299,"Gordon, Tanner",6,0.0,3.616666666666666,3.616666666666666,0.0,5.79168875876284,rp3_model,data_driven_thin,5.792,8.489543654411046,0,8.489543654411046,9.185340363560243,3.8113445491951214,global_alpha_v1,2.29403157918966,14.685055729632433,5.918791755978935,11.060295552843156,,,,1.0,8.49,12.555,-4.066,drop,,,,,,38.0,0.0,True,33.969465648854964,81.29770992366412,-0.527145372976815
214,671212,"Boyle, Joe",3,0.0,9.199999999999998,9.199999999999998,0.0,5.8474466822450495,rp3_model,data_driven_thin,5.847,8.472052219574962,0,8.472052219574962,9.185340363560243,3.8113445491951214,global_alpha_v1,2.276540144353577,14.667564294796348,5.901300321142852,11.042804118007073,,,,1.0,8.47,12.555,-4.083,drop,65.0,13.0,88.9,0.5395,0.1089,,0.0,False,98.09160305343512,22.137404580152673,0.27071425904601326
215,663969,"Phillips, Tyler",12,4.0,6.933333333333334,5.875,-1.058,10.46702014020545,rp3_model,data_driven_full,10.467,8.462001912839405,0,8.462001912839405,9.185340363560243,3.8113445491951214,global_alpha_v1,2.26648983761802,14.65751398806079,5.891250014407294,11.032753811271515,NYM,1.01,1.01,1.049504593860285,8.88,12.555,-4.093,drop,,,,,,,0.0,False,,,
216,544150,"Suárez, Albert",0,0.0,9.951832680208192,9.951832680208192,0.0,9.951832680208192,marcel_il,marcel_il,9.952,,1,8.46,9.185340363560243,3.8113445491951214,global_alpha_v1,2.2644879247786154,14.655512075221386,5.88924810156789,11.030751898432111,,,,1.0,8.46,12.555,-4.095,il,,,,,,,0.0,False,,,
217,687931,"Whisenhunt, Carson",4,2.0,5.65,1.1999999999999993,-4.45,10.46702014020545,rp3_model,data_driven_thin,10.467,8.437477030889406,0,8.437477030889406,9.185340363560243,3.8113445491951214,global_alpha_v1,2.241964955668021,14.632989106110792,5.866725132457296,11.008228929321517,,,,1.0,8.44,12.555,-4.118,drop,,,,,,,0.0,False,39.31297709923664,6.488549618320611,-0.49910709742059073
