pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,pitcher_role,avg_pitches_per_game,rolling_plv_30d,plv_blended,est_k_per_ip,est_bb_per_ip,est_h_per_ip,est_er_per_ip,est_hb_per_ip,fp_per_ip,fp_per_start,fp_per_app,sv_upside,hd_upside,est_sv_per_162,est_hd_per_162,sv_hd_fp_per_162,pl_plv,pl_pla,signal,profile_flag,sample_tier
547184,Michael Kelly,155,4.912,1.674,-0.059,0.442,0.325,0.562,0.341,0.675,27.2,P,RP,25.83333333333333,4.88,4.9024,0.7878934401813786,0.1948480820451363,0.900527490133655,0.4988294102407046,0.033,1.9619,,1.96,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Small
623437,Justin Topa,399,4.881,1.522,-0.06,0.473,0.298,0.519,0.316,0.702,22.0,P,RP,15.96,5.096,4.9455,0.7979448201065918,0.2768449828922483,0.8954722585420096,0.465554232139955,0.033,1.9615,,1.96,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.904568612536264,3.4414761525183097,Pass,,Okay
674370,Osvaldo Bido,290,4.944,1.525,-0.058,0.451,0.35,0.433,0.32,0.65,33.2,P,RP,26.363636363636363,5.208,5.0232,0.8647749693861337,0.4415279369374425,0.8273581737886746,0.4524062411324561,0.033,1.9581,,1.96,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.724464128641168,4.482248918546732,Pass,Bat-Miss Solid,Okay
702193,Andrew Morris,766,4.943,1.434,-0.058,0.529,0.315,0.531,0.338,0.685,33.0,P,RP,21.88571428571429,4.965,4.949599999999999,0.8083687869105849,0.2526545286055099,0.8958882142456079,0.4856593351580601,0.033,1.9555,,1.96,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
664991,Grant Wolfram,481,4.993,1.554,-0.056,0.493,0.333,0.494,0.324,0.667,41.6,P,RP,13.36111111111111,4.867,4.9552,0.8200810429666692,0.3257627876599417,0.8649338262405006,0.4710726768316249,0.033,1.9542,,1.95,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
656638,Alex Lange,777,4.957,1.556,-0.057,0.473,0.375,0.459,0.312,0.625,35.1,P,RP,19.425,4.882,4.9345,0.8293003712130915,0.3970270252277995,0.8185547462935372,0.4641378974004754,0.033,1.9524,,1.95,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.892698947435451,3.743331419532296,Pass,,Strong
681168,Luis Curvelo,171,5.02,1.402,-0.055,0.547,0.276,0.584,0.339,0.724,48.0,P,RP,17.1,4.662,4.912599999999999,0.7696560871703204,0.1502813599145349,0.9448700549270272,0.4946930582498621,0.033,1.9521,,1.95,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Watchlist,,Small
621366,Ryan Borucki,380,4.987,1.498,-0.056,0.452,0.336,0.49,0.317,0.664,40.2,P,RP,18.09523809523809,4.833,4.940799999999999,0.8138097254845622,0.334882972693675,0.8598047248792873,0.4675350658520361,0.033,1.9511,,1.95,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
678906,Kai-Wei Teng,1086,5.013,1.45,-0.055,0.448,0.33,0.5,0.329,0.67,45.7,P,RP,45.25,4.827,4.957199999999999,0.8197021648426429,0.3136716143539308,0.8715651679475371,0.4754087748290926,0.033,1.9506,,1.95,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.051999077768583,3.0003531805875303,Watchlist,,Strong
694346,Trey Gibson,619,4.978,1.511,-0.056,0.457,0.322,0.473,0.327,0.678,38.7,P,SP,77.375,5.061,5.0029,0.840340712638322,0.3636469961606202,0.866158082818423,0.4635207951918075,0.033,1.9505,10.73,,,,0,0,0.0,,,Pass,Bat-Miss Solid,Strong
683409,Angel Chivilli,132,4.947,1.431,-0.058,0.453,0.42,0.425,0.317,0.58,33.8,P,RP,18.857142857142858,4.934,4.943099999999999,0.8556849584280505,0.46392754413488,0.7758763178929398,0.46703284772283,0.033,1.9488,,1.95,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Too Small,,Small
676254,Ryan Walker,497,5.019,1.503,-0.055,0.418,0.286,0.512,0.308,0.714,47.5,P,RP,17.75,4.763,4.9422,0.7903690487113519,0.2910297259381946,0.90155580092124,0.4586383109148418,0.033,1.9475,,1.95,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.982902366897127,3.214996104594716,Watchlist,,Strong
592791,Jameson Taillon,1207,4.884,1.491,-0.06,0.474,0.317,0.491,0.335,0.683,22.9,P,SP,86.21428571428571,5.253,4.9947,0.8335238521097799,0.3285247660524435,0.8798797488179544,0.4729478070629513,0.033,1.9462,10.7,,,,0,0,0.0,4.995901410574491,3.2175113769109016,Pass,,Strong
687064,Brandon Young,1332,5.014,1.456,-0.055,0.507,0.31,0.489,0.337,0.69,46.5,P,SP,88.8,4.996,5.0086,0.8375916961185006,0.3313741392039616,0.884939263817833,0.4718217864825469,0.033,1.9446,10.7,,,,0,0,0.0,5.157358475710852,2.5846744809846456,Watchlist,Bat-Miss Solid,Strong
657756,Connor Seabold,486,5.033,1.447,-0.054,0.477,0.338,0.476,0.339,0.662,49.9,P,RP,22.09090909090909,4.922,4.9997,0.8463658148260661,0.3579419318457411,0.8610996742773965,0.4756742760525337,0.033,1.943,,1.94,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.052369254919126,3.21107930948385,Watchlist,,Strong
650633,Mike King,1828,4.982,1.465,-0.056,0.452,0.309,0.498,0.325,0.691,39.3,P,SP,91.4,4.939,4.9691,0.8159237751701988,0.3166831409997948,0.8860267156919864,0.4689920943683868,0.033,1.9422,10.68,,,,0,0,0.0,4.805516059417998,4.043296632254778,Pass,,Strong
656529,Sam Hentges,355,4.924,1.607,-0.058,0.436,0.362,0.437,0.324,0.638,29.4,P,RP,14.791666666666666,5.175,4.9993,0.8577632149356639,0.435512991320432,0.8248923940129634,0.461443190093368,0.033,1.9415,,1.94,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
660853,Enyel De Los Santos,718,4.918,1.406,-0.059,0.517,0.348,0.511,0.338,0.652,28.3,P,RP,16.318181818181817,4.962,4.9312000000000005,0.814467148225036,0.2939097401257076,0.8678490614022738,0.489677080191709,0.033,1.9404,,1.94,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.980833840503818,3.0912836754573103,Pass,,Strong
656686,Corbin Martin,124,4.902,1.546,-0.059,0.491,0.35,0.453,0.328,0.65,26.0,P,RP,15.5,5.209,4.9941,0.8491684619556139,0.4041238709079581,0.8414597484322301,0.4663968873081255,0.033,1.9378,,1.94,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Too Small,,Small
693312,Kyle Nicolas,229,5.009,1.507,-0.055,0.401,0.404,0.394,0.318,0.596,45.0,P,RP,28.625,4.983,5.0012,0.8791030609803598,0.5208502541510684,0.7777373913257608,0.4553009429504997,0.033,1.9369,,1.94,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.485754539071983,5.470341615657327,Watchlist,Bat-Miss Solid,Okay
663623,Jake Irvin,949,4.855,1.572,-0.061,0.471,0.297,0.515,0.333,0.703,17.9,P,SP,86.27272727272727,5.235,4.969,0.810064183286219,0.282892359208128,0.9046236117795678,0.4766504250018917,0.033,1.9362,10.65,,,,0,0,0.0,4.896835092039112,3.5878473762327587,Pass,,Strong
628452,Raisel Iglesias,527,4.966,1.472,-0.057,0.52,0.286,0.512,0.336,0.714,37.1,P,RP,15.5,5.052,4.9918,0.8169698311358804,0.2870083192784178,0.912210668193176,0.4745356005000016,0.033,1.9357,,1.94,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
665622,Luis Medina,784,4.915,1.493,-0.059,0.428,0.334,0.472,0.323,0.666,27.8,P,RP,23.75757575757576,5.099,4.9702,0.8286094645318879,0.3682863757617857,0.8592754719241561,0.4668427793235337,0.033,1.9344,,1.93,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.553873192692139,5.073542486853185,Pass,,Strong
805673,Zebby Matthews,1023,4.979,1.452,-0.056,0.463,0.326,0.5,0.339,0.674,38.9,P,SP,93.0,4.946,4.9691,0.8241488869753903,0.3127068010625731,0.8808248298662773,0.482355960728059,0.033,1.9329,10.63,,,,0,0,0.0,,,Pass,,Strong
664208,Phil Maton,526,4.922,1.61,-0.058,0.474,0.331,0.525,0.327,0.669,29.1,P,RP,16.967741935483872,4.849,4.9001,0.7895629167947872,0.2685968474022342,0.8834976329676265,0.4859677620102384,0.033,1.9325,,1.93,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
672582,Angel Zerpa,232,5.0,1.64,-0.056,0.46,0.257,0.547,0.315,0.743,42.6,P,RP,17.846153846153847,4.749,4.9247,0.7669526189297047,0.2228626201123424,0.9406323653215104,0.4691414689908117,0.033,1.9322,,1.93,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.0160066416456575,3.0519144558012687,Pass,,Okay
801434,Paul Gervase,124,5.063,1.471,-0.053,0.427,0.363,0.458,0.339,0.637,54.1,P,RP,31.0,4.818,4.9895,0.8529912452886182,0.3945559741018997,0.8389023490434925,0.4779015042777089,0.033,1.9307,,1.93,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Too Small,,Small
664299,Cristian Javier,374,4.986,1.499,-0.056,0.468,0.334,0.473,0.341,0.666,40.0,P,SP,53.42857142857143,5.04,5.0022,0.845771259644487,0.3637037498836414,0.8660958255555495,0.4770375105473249,0.033,1.9289,10.61,,,,0,0,0.0,4.857553539735003,3.873479878476688,Pass,Bat-Miss Solid,Okay
670950,Trevor Richards,595,5.057,1.442,-0.054,0.488,0.31,0.503,0.35,0.69,53.0,P,RP,22.884615384615383,4.874,5.0021,0.8341057064862538,0.304066758500034,0.8974317242883879,0.4856504030636636,0.033,1.9283,,1.93,+5/save (role-dependent),+2/hold (role-dependent),2,18,46.0,,,Watchlist,Bat-Miss Solid,Strong
702275,Jr Ritchie,874,4.964,1.582,-0.057,0.456,0.325,0.472,0.326,0.675,36.4,P,SP,72.83333333333333,5.023,4.9817,0.8304225136947883,0.3673539931692969,0.8677657621374187,0.4671953743260043,0.033,1.9279,10.6,,,,0,0,0.0,,,Pass,,Strong
664141,Jt Brubaker,743,4.9,1.643,-0.059,0.457,0.325,0.471,0.317,0.675,25.2,P,RP,24.766666666666666,5.112,4.9636000000000005,0.820715373334225,0.3708096522617378,0.864892206994611,0.4625565557016446,0.033,1.9269,,1.93,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.924100640420657,3.592434333294934,Pass,,Strong
623474,Jimmy Herget,465,4.938,1.575,-0.058,0.46,0.336,0.5,0.322,0.664,32.2,P,RP,17.22222222222222,4.86,4.914599999999999,0.7997585057361216,0.3171254837834973,0.8706656762477116,0.4780287948249878,0.033,1.9229,,1.92,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.126137214936463,2.640827205825796,Pass,,Strong
669432,Trevor Rogers,1601,4.965,1.473,-0.057,0.51,0.31,0.517,0.347,0.69,36.7,P,SP,88.94444444444444,4.983,4.9704,0.8171048032028356,0.2788025118248642,0.9030325819094308,0.4897085933698731,0.033,1.9229,10.58,,,,0,0,0.0,4.972473838844636,3.4718835463777555,Pass,,Strong
605280,Clay Holmes,828,4.932,1.624,-0.058,0.476,0.308,0.489,0.32,0.692,30.4,P,SP,92.0,5.02,4.958399999999999,0.8097014698232354,0.3354441919120422,0.8855871246529896,0.4665556910335686,0.033,1.9226,10.57,,,,0,0,0.0,5.038004889971454,3.086769365674426,Pass,,Strong
687377,Orlando Ribalta,518,5.012,1.422,-0.055,0.524,0.335,0.448,0.324,0.665,45.5,P,RP,16.70967741935484,4.966,4.9982,0.8441098653615997,0.4137323060876032,0.8519615567840204,0.4616833813725536,0.033,1.922,,1.92,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Watchlist,,Strong
696062,Wilber Dotel,261,5.002,1.564,-0.056,0.486,0.331,0.509,0.344,0.669,43.3,P,RP,32.625,4.798,4.940799999999999,0.8113905749536235,0.2971077432900695,0.8872616482357178,0.4933082366885467,0.033,1.9074,,1.91,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
699134,Bradgley Rodriguez,690,4.899,1.448,-0.059,0.499,0.291,0.52,0.329,0.709,24.9,P,RP,17.25,5.023,4.9362,0.7895703626586782,0.2756108266723458,0.9156252711170394,0.4799942447044531,0.033,1.9053,,1.91,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.071315201301058,2.8284919580038217,Pass,,Strong
592094,Jason Adam,555,4.934,1.538,-0.058,0.5,0.35,0.471,0.326,0.65,30.7,P,RP,15.0,4.945,4.9373,0.8187062756307504,0.3729419707123856,0.8543077041477103,0.4768903677767663,0.033,1.9047,,1.9,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
660604,Alan Rangel,345,5.004,1.345,-0.055,0.462,0.313,0.461,0.327,0.687,43.7,P,SP,69.0,4.977,4.995899999999999,0.8322320990017508,0.3880725730141604,0.8768761801374253,0.4650492851502611,0.033,1.9042,10.47,,,,0,0,0.0,,,Pass,,Okay
625643,Reynaldo López,1132,4.918,1.456,-0.059,0.463,0.322,0.496,0.347,0.678,28.5,P,RP,49.21739130434783,5.101,4.9729,0.8242515297202604,0.3203513892977593,0.8904879353720674,0.4891627040989968,0.033,1.9021,,1.9,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.847869771479555,3.822643546077465,Pass,,Strong
669438,Mason Englert,591,4.965,1.584,-0.057,0.503,0.309,0.495,0.333,0.691,36.6,P,RP,39.4,4.942,4.9581,0.8100244081002427,0.3235394951245293,0.8955031225834971,0.479030502222912,0.033,1.8999,,1.9,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.12394968533397,2.752435901401098,Pass,,Strong
687562,Jake Bennett,720,4.94,1.498,-0.058,0.506,0.311,0.492,0.339,0.689,32.7,P,SP,80.0,5.049,4.972700000000001,0.8188221373327418,0.3283202845216368,0.8947871710140863,0.4815698801779971,0.033,1.8996,10.45,,,,0,0,0.0,,,Pass,,Strong
680570,Grayson Rodriguez,660,4.944,1.44,-0.058,0.496,0.307,0.531,0.349,0.693,33.3,P,SP,82.5,4.915,4.9353,0.7968289688701402,0.2538139260900827,0.9166446655392256,0.499282002498643,0.033,1.8948,10.42,,,,0,0,0.0,,,Pass,,Strong
571927,Steven Matz,894,4.936,1.516,-0.058,0.473,0.28,0.529,0.335,0.72,31.4,P,SP,59.6,4.946,4.938999999999999,0.7857498885629653,0.2574902820627645,0.9308225844278766,0.4851102200180741,0.033,1.8942,10.42,,,,0,0,0.0,5.015874096929633,3.152260532117637,Pass,,Strong
656550,Grant Holmes,1507,4.983,1.616,-0.056,0.473,0.375,0.468,0.333,0.625,39.7,P,SP,79.3157894736842,4.774,4.920299999999999,0.8216848246318753,0.3802847853201577,0.8396803510267772,0.4872843479985611,0.033,1.8942,10.42,,,,0,0,0.0,4.856767469803012,3.904407217590995,Pass,,Strong
806960,Luis Morales,273,4.955,1.456,-0.057,0.396,0.359,0.417,0.327,0.641,34.6,P,SP,68.25,5.112,5.0021,0.857813381689453,0.475049375800564,0.8296529255505193,0.4636954797584879,0.033,1.8927,10.41,,,,0,0,0.0,4.486132109679314,5.447461356845128,Pass,Bat-Miss Solid,Okay
542888,Shawn Armstrong,544,4.909,1.57,-0.059,0.48,0.337,0.505,0.332,0.663,26.8,P,RP,15.11111111111111,4.89,4.9033,0.7941820769431732,0.3081008011834973,0.8808929753093544,0.4900418331576856,0.033,1.8921,,1.89,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.875068762983744,3.697097103788439,Pass,,Strong
682120,Tim Herrin,565,4.902,1.62,-0.059,0.464,0.378,0.472,0.321,0.622,25.7,P,RP,13.13953488372093,4.839,4.8831,0.8031857281320423,0.3753481604405472,0.8362114706645536,0.4839524377551947,0.033,1.8907,,1.89,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
671382,Cameron Foster,189,4.991,1.573,-0.056,0.481,0.351,0.492,0.334,0.649,41.3,P,RP,31.5,4.716,4.9085,0.8037444901355991,0.3335254116901385,0.8673404676179068,0.4908155072399305,0.033,1.8882,,1.89,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Small
687931,Carson Whisenhunt,172,4.989,1.434,-0.056,0.459,0.394,0.425,0.34,0.606,41.0,P,SP,86.0,4.937,4.9734,0.8593554504144119,0.4614709186955406,0.8130929610027908,0.4823715930649855,0.033,1.887,10.38,,,,0,0,0.0,,,Pass,,Small
453286,Max Scherzer,498,4.988,1.441,-0.056,0.497,0.308,0.508,0.344,0.692,40.5,P,SP,71.14285714285714,4.868,4.952,0.8062691108007156,0.2981878536903435,0.9072191374709248,0.4908626527550211,0.033,1.8861,10.37,,,,0,0,0.0,5.016289705042814,3.220445518667029,Pass,,Strong
592662,Robbie Ray,1894,5.003,1.425,-0.055,0.467,0.374,0.454,0.34,0.626,43.4,P,SP,94.7,4.829,4.9508,0.8375583304923839,0.405646324091935,0.8387110510270906,0.4873064320737066,0.033,1.8856,10.37,,,,0,0,0.0,4.94127026043302,3.643259170630346,Pass,,Strong
645261,Sandy Alcántara,2136,4.931,1.472,-0.058,0.503,0.293,0.525,0.325,0.707,30.1,P,SP,97.0909090909091,4.831,4.901,0.7716600482471949,0.2685238783297787,0.9193030048913868,0.4838621181070556,0.033,1.8831,10.36,,,,0,0,0.0,5.084951135911469,2.7922210723170746,Pass,,Strong
676917,Cade Cavalli,1847,4.953,1.588,-0.057,0.48,0.312,0.507,0.331,0.688,34.5,P,SP,83.95454545454545,4.837,4.9182,0.7900772851377839,0.3029164177133991,0.9010560986997452,0.4858337712204294,0.033,1.8814,10.35,,,,0,0,0.0,4.847036001578717,3.868707939540304,Pass,,Strong
642232,Ryan Yarbrough,667,4.904,1.505,-0.059,0.496,0.295,0.507,0.327,0.705,26.2,P,RP,26.68,4.984,4.928,0.7871079730858258,0.3021218655911044,0.9120856643795854,0.4798756377472596,0.033,1.8801,,1.88,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.082975751613298,2.895760320208958,Pass,,Strong
804267,Zach Thornton,240,4.936,1.508,-0.058,0.479,0.305,0.504,0.341,0.695,31.2,P,SP,80.0,4.982,4.9498,0.8036377470681614,0.3063189024085671,0.9082581910616486,0.488479349664891,0.033,1.8791,10.34,,,,0,0,0.0,,,Pass,,Okay
682445,Domingo Gonzalez,129,4.958,1.54,-0.057,0.448,0.34,0.502,0.332,0.66,35.6,P,RP,25.8,4.746,4.8944,0.7908604429960449,0.3147868941391687,0.8801907762627608,0.4919851989620049,0.033,1.8789,,1.88,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Too Small,,Small
664285,Framber Valdez,1772,4.963,1.623,-0.057,0.455,0.327,0.489,0.324,0.673,36.1,P,SP,88.6,4.791,4.9114,0.7936878552691727,0.3392547990291695,0.8820791267384369,0.4806366568573766,0.033,1.8781,10.33,,,,0,0,0.0,4.996214852335675,3.2735432367344144,Pass,,Strong
608650,Dietrich Enns,327,4.858,1.523,-0.061,0.465,0.34,0.482,0.34,0.66,18.5,P,RP,21.8,5.128,4.938999999999999,0.8147796949342296,0.3509342705874727,0.8754594855292057,0.4898830294322427,0.033,1.8756,,1.88,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
689441,Coleman Crow,295,5.015,1.523,-0.055,0.499,0.284,0.545,0.337,0.716,46.8,P,SP,59.0,4.629,4.8992,0.7663402263164213,0.2289064171024737,0.9386906219278004,0.4957099009760913,0.033,1.8743,10.31,,,,0,0,0.0,,,Watchlist,,Okay
688107,Robert Gasser,860,4.892,1.553,-0.06,0.489,0.3,0.532,0.338,0.7,24.2,P,SP,86.0,4.928,4.9028,0.7760122099655926,0.2544607504045917,0.9227294755427576,0.4958783823088631,0.033,1.8741,10.31,,,,0,0,0.0,,,Pass,,Strong
687765,Mitch Spence,200,4.826,1.49,-0.062,0.468,0.378,0.456,0.322,0.622,13.8,P,SP,66.66666666666667,5.06,4.896199999999999,0.8102113380062623,0.4060967745503547,0.8336971649950061,0.4820465398586369,0.033,1.8733,10.3,,,,0,0,0.0,,,Pass,,Okay
676051,Codi Heuer,208,4.927,1.449,-0.058,0.45,0.42,0.449,0.327,0.58,29.8,P,RP,23.11111111111111,4.735,4.8694,0.8161591990593454,0.4221868211548647,0.8030410975976644,0.4926712822565987,0.033,1.8726,,1.87,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
800048,Parker Messick,1716,4.939,1.506,-0.058,0.491,0.343,0.477,0.337,0.657,32.5,P,SP,90.3157894736842,4.921,4.9336,0.8133351323275422,0.3613129348652604,0.8713633427295124,0.488198464608834,0.033,1.8713,10.29,,,,0,0,0.0,5.004238719982627,3.340914515233094,Pass,,Strong
663978,Chris Paddack,998,5.008,1.351,-0.055,0.515,0.325,0.476,0.335,0.675,44.6,P,SP,71.28571428571429,4.817,4.950699999999999,0.8137970246794575,0.3619146924572145,0.8831860430606355,0.4825554582303732,0.033,1.8706,10.29,,,,0,0,0.0,5.100046918752496,2.9963424086421524,Pass,,Strong
694335,Matt Svanson,715,4.861,1.591,-0.061,0.484,0.324,0.525,0.318,0.676,19.3,P,RP,19.324324324324323,4.795,4.8412,0.754587676922345,0.2733722678107193,0.8979949268672883,0.4902378562865792,0.033,1.8697,,1.87,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.71605697924096,4.242673052911748,Pass,,Strong
677865,Justin Bruihl,842,4.974,1.558,-0.057,0.433,0.298,0.491,0.311,0.702,38.4,P,RP,19.13636363636364,4.751,4.9071,0.7773506659714725,0.3356270891047916,0.901118811968176,0.4691662819264454,0.033,1.8693,,1.87,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.96521097671832,3.4314272050847894,Pass,,Strong
663776,Patrick Sandoval,141,4.895,1.384,-0.059,0.509,0.331,0.522,0.346,0.669,24.6,P,SP,70.5,4.895,4.895,0.7868277556987161,0.2749748487186487,0.9006314942528237,0.505218051896667,0.033,1.8678,10.27,,,,0,0,0.0,,,Too Small,,Small
677020,Josh Walker,108,4.957,1.584,-0.057,0.454,0.347,0.486,0.332,0.653,35.3,P,RP,21.6,4.771,4.901199999999999,0.7978941352007862,0.3460462917561658,0.8715080876384975,0.4905003801452218,0.033,1.8663,,1.87,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Too Small,,Small
688642,Zach Agnos,1004,4.963,1.557,-0.057,0.476,0.348,0.471,0.327,0.652,36.3,P,RP,35.857142857142854,4.794,4.9123,0.804330962986657,0.3749688893917086,0.8635135506979015,0.4833038223683624,0.033,1.8662,,1.87,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.915963875758089,3.7201582429734974,Pass,,Strong
687075,Brandon Sproat,1493,4.865,1.574,-0.061,0.48,0.328,0.497,0.32,0.672,20.2,P,SP,78.57894736842105,4.917,4.880599999999999,0.7776534575794831,0.3258466030932091,0.8856246612753917,0.4835437651432372,0.033,1.8661,10.26,,,,0,0,0.0,4.86324230069076,3.74483020397639,Pass,,Strong
608372,Tomoyuki Sugano,1539,4.834,1.7,-0.062,0.473,0.347,0.502,0.336,0.653,15.3,P,SP,85.5,5.003,4.8847,0.7890450845958521,0.3155733385867461,0.8790571665136722,0.4979214968643397,0.033,1.8656,10.26,,,,0,0,0.0,4.919909237882325,3.488083733614558,Pass,,Strong
694341,Brendan Beck,139,4.961,1.626,-0.057,0.434,0.365,0.432,0.336,0.635,35.9,P,SP,69.5,4.991,4.97,0.8435009366042538,0.4478293898556527,0.8394013884104301,0.4792957549420424,0.033,1.8647,10.26,,,,0,0,0.0,,,Too Small,,Small
683742,Jose Franco,300,4.862,1.423,-0.061,0.468,0.369,0.481,0.334,0.631,19.5,P,RP,33.333333333333336,4.935,4.8839,0.7992603020541674,0.3573897693253115,0.8557678903958654,0.4961870576653526,0.033,1.8607,,1.86,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
837227,Tatsuya Imai,1022,4.969,1.539,-0.057,0.439,0.339,0.456,0.336,0.661,37.6,P,SP,78.61538461538461,4.933,4.9582,0.8245929418956017,0.4010700162256335,0.8682126154375478,0.4818723523005783,0.033,1.8586,10.22,,,,0,0,0.0,4.652319242124039,4.798461312350666,Pass,,Strong
642701,Dennis Santana,681,4.952,1.489,-0.057,0.487,0.325,0.463,0.328,0.675,34.1,P,RP,15.83720930232558,4.933,4.9463,0.8114372778514756,0.3881176397367156,0.8784780532030734,0.4768342901672792,0.033,1.8582,,1.86,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.003336291823482,3.3425055023425854,Pass,,Strong
680744,Ty Madden,312,4.9,1.61,-0.059,0.43,0.366,0.432,0.322,0.634,25.4,P,RP,44.57142857142857,5.013,4.9339,0.824624116599041,0.450756260428595,0.8359693395084908,0.473814529653823,0.033,1.8573,,1.86,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
656271,Brock Burke,768,4.945,1.503,-0.058,0.474,0.33,0.491,0.336,0.67,33.7,P,RP,15.36,4.842,4.9141,0.7965873720503612,0.3350595518745811,0.8884110289775924,0.4915018390388352,0.033,1.8571,,1.86,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.971502213607083,3.4185572595684954,Pass,,Strong
