batter,year,age,age_residual_27,career_year
628338,2017,26,1,2
628338,2018,27,0,3
628338,2019,28,1,4
628338,2021,30,3,5
628338,2022,31,4,6
628356,2015,28,1,1
628356,2016,29,2,2
628356,2018,31,4,3
628356,2019,32,5,4
628450,2021,34,7,1
628450,2022,35,8,2
628451,2021,28,1,1
628451,2022,29,2,2
628451,2023,30,3,3
628451,2024,31,4,4
628451,2025,32,5,5
628451,2026,33,6,6
628452,2015,25,2,1
628452,2016,26,1,2
628452,2017,27,0,3
628452,2018,28,1,4
628452,2019,29,2,5
628711,2016,20,7,1
628711,2017,21,6,2
628711,2018,22,5,3
628711,2019,23,4,4
628711,2021,25,2,5
630023,2018,25,2,1
630023,2019,26,1,2
630105,2021,27,0,1
630105,2022,28,1,2
630105,2023,29,2,3
630105,2024,30,3,4
630105,2025,31,4,5
630105,2026,32,5,6
630111,2015,25,2,1
630111,2016,26,1,2
630111,2017,27,0,3
630111,2019,29,2,4
640444,2021,27,0,1
640447,2017,25,2,1
640447,2018,26,1,2
640447,2019,27,0,3
640449,2017,23,4,1
640449,2018,24,3,2
640449,2019,25,2,3
640449,2021,27,0,4
640449,2022,28,1,5
640449,2023,29,2,6
640455,2016,24,3,1
640455,2017,25,2,2
640455,2018,26,1,3
640455,2021,29,2,4
640457,2018,23,4,1
640457,2019,24,3,2
640457,2021,26,1,3
640457,2022,27,0,4
640457,2023,28,1,5
640458,2019,25,2,1
640458,2021,27,0,2
640458,2022,28,1,3
640458,2023,29,2,4
640459,2025,31,4,1
640460,2018,24,3,1
640460,2019,25,2,2
640461,2016,24,3,1
640461,2017,25,2,2
640461,2018,26,1,3
640461,2019,27,0,4
640461,2021,29,2,5
640461,2022,30,3,6
640463,2016,24,3,1
640463,2017,25,2,2
640463,2018,26,1,3
640464,2021,27,0,1
640470,2019,24,3,1
640470,2021,26,1,2
640492,2022,26,1,1
640492,2023,27,0,2
640492,2024,28,1,3
640492,2025,29,2,4
640492,2026,30,3,5
640902,2024,28,1,1
640902,2025,29,2,2
640902,2026,30,3,3
641149,2018,26,1,1
641149,2019,27,0,2
641154,2018,22,5,1
641154,2019,23,4,2
641154,2021,25,2,3
641302,2021,27,0,1
641302,2025,31,4,2
641312,2019,25,2,1
641313,2016,23,4,1
641313,2017,24,3,2
641313,2018,25,2,3
641313,2019,26,1,4
641313,2021,28,1,5
641313,2022,29,2,6
641313,2023,30,3,7
641313,2024,31,4,8
641313,2025,32,5,9
641319,2016,25,2,1
641319,2017,26,1,2
641319,2018,27,0,3
641341,2018,25,2,1
641343,2018,23,4,1
641343,2019,24,3,2
641343,2021,26,1,3
641343,2023,28,1,4
641343,2024,29,2,5
641343,2025,30,3,6
641343,2026,31,4,7
641355,2017,22,5,1
641355,2018,23,4,2
641355,2019,24,3,3
641355,2021,26,1,4
641355,2022,27,0,5
641355,2023,28,1,6
641355,2024,29,2,7
641355,2025,30,3,8
641355,2026,31,4,9
641360,2021,26,1,1
641394,2021,27,0,1
641432,2017,23,4,1
641432,2018,24,3,2
641432,2019,25,2,3
641432,2021,27,0,4
641432,2022,28,1,5
641432,2023,29,2,6
641432,2024,30,3,7
641438,2018,27,0,1
641438,2019,28,1,2
641447,2021,27,0,1
641470,2019,24,3,1
641470,2021,26,1,2
641470,2022,27,0,3
641470,2023,28,1,4
641477,2018,26,1,1
641477,2019,27,0,2
641482,2021,27,0,1
641487,2017,22,5,1
641487,2018,23,4,2
641487,2019,24,3,3
641487,2021,26,1,4
641487,2022,27,0,5
641487,2023,28,1,6
641487,2024,29,2,7
641487,2025,30,3,8
641487,2026,31,4,9
641505,2018,26,1,1
641505,2019,27,0,2
641505,2021,29,2,3
641505,2022,30,3,4
641505,2023,31,4,5
641511,2022,27,0,1
641511,2023,28,1,2
641511,2024,29,2,3
641512,2022,28,1,1
641513,2019,25,2,1
641513,2022,28,1,2
641525,2018,26,1,1
641525,2019,27,0,2
641525,2022,30,3,3
641525,2023,31,4,4
641531,2016,25,2,1
641531,2018,27,0,2
641531,2019,28,1,3
641531,2021,30,3,4
641531,2022,31,4,5
641531,2023,32,5,6
641540,2021,27,0,1
641541,2019,25,2,1
641541,2021,27,0,2
641553,2017,26,1,1
641553,2018,27,0,2
641553,2019,28,1,3
641553,2021,30,3,4
641553,2022,31,4,5
641553,2023,32,5,6
641555,2025,30,3,1
641555,2026,31,4,2
641561,2021,27,0,1
641571,2018,24,3,1
641583,2018,24,3,1
641583,2021,27,0,2
641584,2019,24,3,1
641584,2021,26,1,2
641584,2022,27,0,3
641584,2023,28,1,4
641584,2024,29,2,5
641584,2025,30,3,6
641584,2026,31,4,7
641598,2017,26,1,1
641598,2018,27,0,2
641598,2019,28,1,3
641598,2021,30,3,4
641598,2022,31,4,5
641598,2023,32,5,6
641598,2024,33,6,7
641598,2025,34,7,8
641598,2026,35,8,9
641627,2019,27,0,1
641645,2018,24,3,1
641645,2019,25,2,2
641645,2021,27,0,3
641645,2022,28,1,4
641645,2023,29,2,5
641645,2024,30,3,6
641645,2025,31,4,7
641658,2018,24,3,1
641658,2019,25,2,2
641658,2021,27,0,3
641658,2022,28,1,4
641658,2023,29,2,5
641658,2024,30,3,6
641658,2025,31,4,7
641680,2021,26,1,1
641680,2022,27,0,2
641680,2023,28,1,3
641680,2024,29,2,4
641680,2025,30,3,5
641680,2026,31,4,6
641682,2021,27,0,1
641684,2018,23,4,1
641684,2019,24,3,2
641684,2021,26,1,3
641684,2022,27,0,4
641712,2018,24,3,1
641712,2019,25,2,2
641712,2021,27,0,3
641741,2022,28,1,1
641745,2018,23,4,1
641745,2019,24,3,2
641745,2021,26,1,3
641755,2019,28,1,1
641771,2016,24,3,1
641771,2017,25,2,2
641771,2018,26,1,3
641771,2021,29,2,4
641778,2018,23,4,1
641778,2019,24,3,2
641778,2021,26,1,3
641779,2022,26,1,1
641779,2024,28,1,2
641786,2019,24,3,1
641786,2021,26,1,2
641786,2022,27,0,3
641786,2023,28,1,4
641793,2021,26,1,1
641796,2017,25,2,1
641796,2018,26,1,2
641796,2019,27,0,3
641796,2021,29,2,4
641796,2022,30,3,5
641796,2023,31,4,6
641816,2017,23,4,1
641816,2018,24,3,2
641816,2019,25,2,3
641816,2021,27,0,4
641820,2016,24,3,1
641820,2017,25,2,2
641820,2018,26,1,3
641820,2019,27,0,4
641820,2021,29,2,5
641820,2022,30,3,6
641820,2023,31,4,7
641829,2019,24,3,1
641829,2021,26,1,2
641851,2018,27,0,1
641851,2019,28,1,2
641851,2021,30,3,3
641856,2018,24,3,1
641856,2019,25,2,2
641856,2021,27,0,3
641856,2022,28,1,4
641856,2023,29,2,5
641856,2024,30,3,6
641856,2025,31,4,7
641857,2017,23,4,1
641857,2018,24,3,2
641857,2019,25,2,3
641857,2021,27,0,4
641857,2022,28,1,5
641857,2023,29,2,6
641857,2024,30,3,7
641857,2025,31,4,8
641857,2026,32,5,9
641878,2019,27,0,1
641907,2021,26,1,1
641914,2019,25,2,1
641914,2021,27,0,2
641914,2022,28,1,3
641924,2018,23,4,1
641924,2019,24,3,2
641924,2021,26,1,3
641927,2021,26,1,1
641929,2021,29,2,1
641933,2018,23,4,1
641933,2019,24,3,2
641933,2021,26,1,3
641933,2022,27,0,4
641933,2023,28,1,5
641933,2024,29,2,6
641933,2025,30,3,7
641933,2026,31,4,8
641941,2017,26,1,1
641941,2019,28,1,2
641941,2021,30,3,3
641943,2021,26,1,1
641943,2022,27,0,2
641943,2023,28,1,3
641943,2024,29,2,4
641943,2025,30,3,5
641958,2016,24,3,1
641999,2021,27,0,1
642003,2016,23,4,1
642003,2017,24,3,2
642003,2018,25,2,3
642003,2019,26,1,4
642008,2018,25,2,1
642020,2022,28,1,1
642020,2024,30,3,2
642020,2025,31,4,3
642028,2021,27,0,1
642073,2019,28,1,1
642073,2021,30,3,2
642082,2017,22,5,1
642082,2018,23,4,2
642082,2019,24,3,3
642082,2021,26,1,4
642086,2017,22,5,1
642086,2018,23,4,2
642086,2019,24,3,3
642086,2021,26,1,4
642086,2022,27,0,5
642086,2023,28,1,6
642086,2024,29,2,7
642086,2025,30,3,8
642086,2026,31,4,9
642092,2021,26,1,1
642094,2017,26,1,1
642098,2019,27,0,1
642133,2018,23,4,1
642133,2019,24,3,2
642133,2021,26,1,3
642133,2022,27,0,4
642133,2023,28,1,5
642133,2024,29,2,6
642133,2025,30,3,7
642136,2019,24,3,1
642136,2021,26,1,2
642136,2022,27,0,3
642136,2023,28,1,4
642136,2024,29,2,5
642136,2025,30,3,6
642137,2022,28,1,1
642137,2023,29,2,2
642156,2017,26,1,1
642162,2016,24,3,1
642162,2017,25,2,2
642162,2018,26,1,3
642162,2019,27,0,4
642162,2021,29,2,5
642165,2019,24,3,1
642165,2021,26,1,2
642165,2022,27,0,3
642180,2017,23,4,1
642180,2018,24,3,2
642180,2019,25,2,3
642180,2021,27,0,4
642180,2022,28,1,5
642180,2023,29,2,6
642180,2024,30,3,7
642180,2025,31,4,8
642197,2024,29,2,1
642201,2021,27,0,1
642201,2022,28,1,2
642201,2023,29,2,3
642201,2024,30,3,4
642201,2025,31,4,5
642201,2026,32,5,6
642203,2021,27,0,1
642207,2019,25,2,1
642211,2018,23,4,1
642211,2021,26,1,2
642215,2023,29,2,1
642215,2024,30,3,2
642215,2025,31,4,3
642215,2026,32,5,4
642221,2019,24,3,1
642221,2021,26,1,2
642229,2016,25,2,1
642231,2017,25,2,1
642232,2018,27,0,1
642232,2021,30,3,2
642239,2016,24,3,1
642239,2017,25,2,2
642336,2017,22,5,1
642336,2018,23,4,2
642336,2019,24,3,3
642336,2021,26,1,4
642336,2022,27,0,5
642336,2023,28,1,6
642350,2021,26,1,1
642350,2022,27,0,2
642350,2023,28,1,3
642350,2024,29,2,4
642350,2025,30,3,5
642397,2019,24,3,1
642423,2017,21,6,1
642423,2018,22,5,2
642423,2019,23,4,3
642423,2021,25,2,4
642423,2022,26,1,5
642451,2022,27,0,1
642456,2021,26,1,1
642456,2022,27,0,2
642528,2018,24,3,1
642545,2018,22,5,1
642545,2019,23,4,2
642545,2021,25,2,3
642547,2018,22,5,1
642547,2019,23,4,2
642547,2021,25,2,3
642558,2018,22,5,1
642558,2019,23,4,2
642571,2018,23,4,1
642607,2019,25,2,1
642701,2018,22,5,1
642701,2019,23,4,2
642701,2021,25,2,3
642707,2017,22,5,1
642708,2017,22,5,1
642708,2018,23,4,2
642708,2019,24,3,3
642708,2021,26,1,4
642708,2022,27,0,5
642708,2023,28,1,6
642708,2024,29,2,7
642708,2025,30,3,8
642708,2026,31,4,9
642715,2018,23,4,1
642715,2019,24,3,2
642715,2021,26,1,3
642715,2022,27,0,4
642715,2023,28,1,5
642715,2024,29,2,6
642715,2025,30,3,7
642715,2026,31,4,8
642721,2019,25,2,1
642721,2021,27,0,2
642721,2022,28,1,3
642727,2021,25,2,1
642727,2022,26,1,2
642727,2025,29,2,3
642731,2019,23,4,1
642731,2021,25,2,2
642731,2022,26,1,3
642731,2023,27,0,4
642731,2024,28,1,5
642731,2025,29,2,6
642736,2019,24,3,1
642736,2021,26,1,2
642770,2018,23,4,1
642851,2018,28,1,1
642851,2019,29,2,2
642851,2021,31,4,3
642851,2022,32,5,4
642851,2023,33,6,5
642851,2024,34,7,6
642851,2025,35,8,7
642851,2026,36,9,8
643217,2016,22,5,1
643217,2017,23,4,2
643217,2018,24,3,3
643217,2019,25,2,4
643217,2021,27,0,5
643217,2022,28,1,6
643217,2023,29,2,7
643217,2024,30,3,8
643217,2025,31,4,9
643217,2026,32,5,10
643230,2016,24,3,1
643230,2017,25,2,2
643230,2018,26,1,3
643230,2019,27,0,4
643230,2021,29,2,5
643256,2018,28,1,1
643256,2021,31,4,2
643265,2017,27,0,1
643265,2018,28,1,2
643265,2019,29,2,3
643265,2021,31,4,4
643265,2022,32,5,5
643265,2023,33,6,6
643265,2024,34,7,7
643269,2021,27,0,1
643271,2022,27,0,1
643275,2019,29,2,1
643289,2019,25,2,1
643289,2021,27,0,2
643289,2022,28,1,3
643289,2023,29,2,4
643289,2024,30,3,5
643289,2025,31,4,6
643289,2026,32,5,7
643290,2019,24,3,1
643290,2021,26,1,2
643297,2016,25,2,1
643327,2015,25,2,1
643327,2016,26,1,2
643327,2017,27,0,3
643327,2018,28,1,4
643327,2019,29,2,5
643327,2021,31,4,6
643335,2017,25,2,1
643338,2016,25,2,1
643338,2019,28,1,2
643348,2022,27,0,1
643348,2023,28,1,2
643354,2016,26,1,1
643354,2019,29,2,2
643376,2018,23,4,1
643376,2019,24,3,2
643376,2021,26,1,3
643376,2022,27,0,4
643376,2023,28,1,5
643376,2024,29,2,6
643376,2025,30,3,7
643376,2026,31,4,8
643377,2021,27,0,1
643393,2016,25,2,1
643393,2017,26,1,2
643393,2018,27,0,3
643393,2019,28,1,4
643393,2021,30,3,5
643393,2022,31,4,6
643393,2023,32,5,7
643393,2024,33,6,8
643396,2018,23,4,1
643396,2019,24,3,2
643396,2021,26,1,3
643396,2022,27,0,4
643396,2023,28,1,5
643396,2024,29,2,6
643396,2025,30,3,7
643396,2026,31,4,8
643410,2017,26,1,1
643410,2018,27,0,2
643414,2017,27,0,1
643418,2019,24,3,1
643418,2021,26,1,2
643436,2019,27,0,1
643436,2021,29,2,2
643446,2018,26,1,1
643446,2019,27,0,2
643446,2021,29,2,3
643446,2022,30,3,4
643446,2023,31,4,5
643446,2024,32,5,6
643446,2025,33,6,7
643446,2026,34,7,8
643466,2018,26,1,1
643493,2019,30,3,1
643524,2019,27,0,1
643524,2021,29,2,2
643524,2022,30,3,3
643565,2017,27,0,1
643565,2018,28,1,2
643565,2019,29,2,3
643565,2021,31,4,4
643565,2023,33,6,5
643565,2024,34,7,6
643565,2025,35,8,7
643603,2016,26,1,1
643603,2017,27,0,2
643603,2018,28,1,3
643603,2019,29,2,4
643615,2019,24,3,1
643778,2018,28,1,1
643778,2021,31,4,2
644337,2018,28,1,1
644374,2019,24,3,1
644374,2021,26,1,2
644374,2022,27,0,3
644374,2023,28,1,4
644428,2018,27,0,1
644433,2021,26,1,1
644433,2022,27,0,2
644433,2023,28,1,3
644433,2024,29,2,4
644433,2025,30,3,5
645261,2018,23,4,1
645261,2019,24,3,2
645261,2021,26,1,3
645277,2017,20,7,1
645277,2018,21,6,2
645277,2019,22,5,3
645277,2021,24,3,4
645277,2022,25,2,5
645277,2023,26,1,6
645277,2024,27,0,7
645277,2025,28,1,8
645277,2026,29,2,9
645302,2017,20,7,1
645302,2018,21,6,2
645302,2019,22,5,3
645302,2021,24,3,4
645302,2022,25,2,5
645302,2023,26,1,6
645302,2024,27,0,7
645302,2025,28,1,8
645302,2026,29,2,9
645305,2021,24,3,1
645305,2024,27,0,2
645305,2025,28,1,3
645444,2022,25,2,1
645444,2023,26,1,2
645444,2024,27,0,3
645444,2025,28,1,4
645801,2019,27,0,1
645801,2021,29,2,2
645801,2022,30,3,3
645801,2023,31,4,4
645801,2024,32,5,5
645848,2015,27,0,1
645848,2016,28,1,2
646240,2017,21,6,1
646240,2018,22,5,2
646240,2019,23,4,3
646240,2021,25,2,4
646240,2022,26,1,5
646240,2023,27,0,6
646240,2024,28,1,7
646240,2025,29,2,8
646240,2026,30,3,9
647304,2019,22,5,1
647304,2021,24,3,2
647304,2022,25,2,3
647304,2023,26,1,4
647304,2024,27,0,5
647304,2025,28,1,6
647304,2026,29,2,7
647315,2021,25,2,1
647336,2018,21,6,1
647336,2019,22,5,2
647351,2019,23,4,1
647351,2021,25,2,2
647351,2022,26,1,3
647351,2023,27,0,4
647351,2024,28,1,5
647351,2025,29,2,6
648717,2015,29,2,1
649557,2016,26,1,1
649557,2017,27,0,2
649557,2018,28,1,3
649557,2019,29,2,4
649557,2021,31,4,5
649557,2022,32,5,6
649557,2023,33,6,7
649557,2024,34,7,8
649966,2018,21,6,1
649966,2019,22,5,2
649966,2021,24,3,3
649966,2022,25,2,4
649966,2023,26,1,5
649966,2024,27,0,6
649966,2025,28,1,7
650331,2021,25,2,1
650331,2022,26,1,2
650333,2019,22,5,1
650333,2021,24,3,2
650333,2022,25,2,3
650333,2023,26,1,4
650333,2024,27,0,5
650333,2025,28,1,6
650333,2026,29,2,7
650339,2022,26,1,1
650347,2021,24,3,1
650391,2019,23,4,1
650391,2021,25,2,2
650391,2022,26,1,3
650391,2023,27,0,4
650391,2024,28,1,5
650391,2026,30,3,6
650402,2018,22,5,1
650402,2019,23,4,2
650402,2021,25,2,3
650402,2022,26,1,4
650402,2023,27,0,5
650402,2024,28,1,6
650402,2025,29,2,7
650402,2026,30,3,8
650489,2019,22,5,1
650489,2021,24,3,2
650489,2022,25,2,3
650489,2023,26,1,4
650489,2024,27,0,5
650489,2025,28,1,6
650489,2026,29,2,7
650490,2017,26,1,1
650490,2018,27,0,2
650490,2019,28,1,3
650490,2021,30,3,4
650490,2022,31,4,5
650490,2023,32,5,6
650490,2024,33,6,7
650490,2025,34,7,8
650490,2026,35,8,9
650496,2021,25,2,1
650559,2021,25,2,1
650559,2022,26,1,2
650559,2023,27,0,3
650559,2024,28,1,4
650559,2025,29,2,5
650619,2018,21,6,1
650619,2019,22,5,2
650619,2022,25,2,3
650619,2023,26,1,4
650644,2019,24,3,1
650644,2021,26,1,2
650668,2021,24,3,1
650671,2019,24,3,1
650813,2019,23,4,1
650828,2021,30,3,1
650859,2019,22,5,1
650859,2021,24,3,2
650859,2022,25,2,3
650859,2023,26,1,4
650859,2024,27,0,5
650859,2025,28,1,6
650859,2026,29,2,7
650893,2019,23,4,1
650895,2018,24,3,1
650895,2019,25,2,2
650907,2022,26,1,1
650907,2023,27,0,2
650907,2024,28,1,3
650968,2021,24,3,1
650968,2025,28,1,2
650968,2026,29,2,3
655316,2023,26,1,1
655316,2024,27,0,2
655316,2025,28,1,3
655316,2026,29,2,4
655889,2021,25,2,1
656024,2022,26,1,1
656024,2023,27,0,2
656180,2021,25,2,1
656180,2022,26,1,2
656180,2023,27,0,3
656180,2024,28,1,4
656180,2025,29,2,5
656185,2017,24,3,1
656185,2018,25,2,2
656185,2019,26,1,3
656185,2021,28,1,4
656185,2022,29,2,5
656185,2023,30,3,6
656185,2025,32,5,7
656212,2021,26,1,1
656222,2018,25,2,1
656222,2019,26,1,2
656248,2022,26,1,1
656248,2023,27,0,2
656248,2024,28,1,3
656248,2025,29,2,4
656252,2019,23,4,1
656252,2021,25,2,2
656252,2022,26,1,3
656257,2018,26,1,1
656257,2019,27,0,2
656288,2019,23,4,1
656288,2021,25,2,2
656302,2021,26,1,1
656305,2017,24,3,1
656305,2018,25,2,2
656305,2019,26,1,3
656305,2021,28,1,4
656305,2022,29,2,5
656305,2023,30,3,6
656305,2024,31,4,7
656305,2025,32,5,8
656305,2026,33,6,9
656308,2019,24,3,1
656308,2021,26,1,2
656308,2022,27,0,3
656308,2023,28,1,4
656322,2021,29,2,1
656353,2021,25,2,1
656354,2018,25,2,1
656354,2021,28,1,2
656364,2021,26,1,1
656371,2019,23,4,1
656371,2021,25,2,2
656371,2023,27,0,3
656388,2022,27,0,1
656403,2021,26,1,1
656403,2022,27,0,2
656403,2023,28,1,3
656413,2021,25,2,1
656413,2022,26,1,2
656413,2023,27,0,3
656413,2024,28,1,4
656413,2025,29,2,5
656427,2017,22,5,1
656427,2018,23,4,2
656427,2019,24,3,3
656427,2021,26,1,4
656448,2022,27,0,1
656448,2023,28,1,2
656448,2024,29,2,3
656457,2021,28,1,1
656467,2021,27,0,1
656484,2023,27,0,1
656484,2024,28,1,2
656484,2025,29,2,3
656484,2026,30,3,4
656494,2021,28,1,1
656495,2022,27,0,1
656495,2023,28,1,2
656509,2021,26,1,1
656509,2022,27,0,2
656514,2019,23,4,1
656514,2021,25,2,2
656514,2022,26,1,3
656514,2023,27,0,4
656529,2021,25,2,1
656537,2021,26,1,1
656537,2022,27,0,2
656537,2023,28,1,3
656537,2024,29,2,4
656537,2025,30,3,5
656537,2026,31,4,6
656541,2019,25,2,1
656541,2021,27,0,2
656541,2022,28,1,3
656541,2023,29,2,4
656541,2024,30,3,5
656541,2025,31,4,6
656546,2016,23,4,1
656546,2017,24,3,2
656546,2018,25,2,3
656546,2019,26,1,4
656546,2021,28,1,5
656548,2021,25,2,1
656555,2017,24,3,1
656555,2018,25,2,2
656555,2019,26,1,3
656555,2021,28,1,4
656555,2022,29,2,5
656555,2024,31,4,6
656555,2025,32,5,7
656555,2026,33,6,8
656557,2021,25,2,1
656568,2021,25,2,1
656577,2019,24,3,1
656577,2021,26,1,2
656577,2022,27,0,3
656577,2024,29,2,4
656577,2025,30,3,5
656578,2021,25,2,1
656582,2019,27,0,1
656582,2021,29,2,2
656582,2022,30,3,3
656582,2023,31,4,4
656582,2024,32,5,5
656582,2025,33,6,6
656582,2026,34,7,7
656605,2019,23,4,1
656605,2021,25,2,2
656627,2022,27,0,1
656629,2021,25,2,1
656669,2017,24,3,1
656669,2018,25,2,2
656669,2019,26,1,3
656669,2021,28,1,4
656669,2022,29,2,5
656669,2023,30,3,6
656686,2021,26,1,1
656695,2022,27,0,1
656713,2019,24,3,1
656716,2021,26,1,1
656716,2022,27,0,2
656716,2023,28,1,3
656716,2024,29,2,4
656716,2025,30,3,5
656716,2026,31,4,6
656725,2018,25,2,1
656725,2019,26,1,2
656731,2021,26,1,1
656738,2018,25,2,1
656756,2017,25,2,1
656756,2021,29,2,2
656775,2018,24,3,1
656775,2019,25,2,2
656775,2021,27,0,3
656775,2022,28,1,4
656775,2023,29,2,5
656775,2024,30,3,6
656775,2025,31,4,7
656775,2026,32,5,8
656794,2017,24,3,1
656794,2018,25,2,2
656794,2019,26,1,3
656794,2021,28,1,4
656798,2018,22,5,1
656803,2018,25,2,1
656803,2019,26,1,2
656811,2018,25,2,1
656811,2019,26,1,2
656811,2021,28,1,3
656811,2022,29,2,4
656811,2023,30,3,5
656811,2024,31,4,6
656811,2025,32,5,7
656811,2026,33,6,8
656818,2021,28,1,1
656821,2021,25,2,1
656821,2022,26,1,2
656821,2023,27,0,3
656847,2021,26,1,1
656849,2021,26,1,1
656876,2021,26,1,1
656883,2021,25,2,1
656883,2024,28,1,2
656887,2018,23,4,1
656887,2019,24,3,2
656887,2021,26,1,3
656896,2021,25,2,1
656896,2022,26,1,2
656896,2023,27,0,3
656896,2024,28,1,4
656896,2025,29,2,5
656941,2015,22,5,1
656941,2016,23,4,2
656941,2017,24,3,3
656941,2018,25,2,4
656941,2019,26,1,5
656941,2021,28,1,6
656941,2022,29,2,7
656941,2023,30,3,8
656941,2024,31,4,9
656941,2025,32,5,10
656941,2026,33,6,11
656954,2019,23,4,1
656954,2021,25,2,2
656976,2021,25,2,1
656976,2022,26,1,2
656976,2023,27,0,3
656976,2024,28,1,4
656976,2025,29,2,5
656976,2026,30,3,6
656977,2018,25,2,1
656977,2019,26,1,2
657006,2021,26,1,1
657011,2021,25,2,1
657024,2019,26,1,1
657041,2019,24,3,1
657041,2021,26,1,2
657041,2022,27,0,3
657041,2023,28,1,4
657041,2024,29,2,5
657041,2025,30,3,6
657041,2026,31,4,7
657053,2018,22,5,1
657053,2019,23,4,2
657053,2021,25,2,3
657061,2019,23,4,1
657061,2021,25,2,2
657061,2022,26,1,3
657061,2023,27,0,4
657061,2024,28,1,5
657077,2017,21,6,1
657077,2018,22,5,2
657077,2019,23,4,3
657077,2021,25,2,4
657077,2022,26,1,5
657077,2023,27,0,6
657077,2024,28,1,7
657077,2025,29,2,8
657088,2023,28,1,1
657088,2024,29,2,2
657097,2019,26,1,1
657097,2021,28,1,2
657108,2021,25,2,1
657129,2022,26,1,1
657136,2021,25,2,1
657136,2022,26,1,2
657136,2023,27,0,3
657136,2024,28,1,4
657136,2025,29,2,5
657136,2026,30,3,6
657140,2019,24,3,1
657140,2021,26,1,2
657141,2019,23,4,1
657141,2021,25,2,2
657145,2017,24,3,1
657145,2018,25,2,2
657145,2019,26,1,3
657193,2021,31,4,1
657193,2022,32,5,2
657193,2024,34,7,3
657228,2021,28,1,1
657247,2022,29,2,1
657247,2023,30,3,2
657277,2019,23,4,1
657277,2021,25,2,2
657376,2021,25,2,1
657434,2019,27,0,1
657434,2021,29,2,2
657524,2017,24,3,1
657557,2017,24,3,1
657557,2018,25,2,2
657557,2019,26,1,3
657557,2021,28,1,4
657557,2022,29,2,5
657557,2023,30,3,6
657557,2024,31,4,7
657557,2025,32,5,8
657566,2019,27,0,1
657571,2018,22,5,1
657571,2019,23,4,2
657612,2018,28,1,1
657656,2018,24,3,1
657656,2019,25,2,2
657656,2021,27,0,3
657656,2022,28,1,4
657656,2023,29,2,5
657656,2024,30,3,6
657656,2025,31,4,7
657656,2026,32,5,8
657658,2018,25,2,1
657681,2018,26,1,1
657709,2022,26,1,1
657746,2021,25,2,1
657757,2021,25,2,1
657757,2022,26,1,2
657757,2023,27,0,3
657757,2024,28,1,4
657757,2025,29,2,5
657757,2026,30,3,6
658069,2019,26,1,1
658069,2021,28,1,2
658431,2021,25,2,1
658551,2021,24,3,1
658648,2019,22,5,1
658648,2021,24,3,2
658668,2021,25,2,1
658668,2022,26,1,2
658668,2023,27,0,3
658668,2024,28,1,4
658792,2017,28,1,1
658792,2018,29,2,2
658792,2019,30,3,3
659275,2017,25,2,1
659275,2019,27,0,2
659275,2021,29,2,3
660162,2016,21,6,1
660162,2017,22,5,2
660162,2018,23,4,3
660162,2019,24,3,4
660162,2021,26,1,5
660162,2022,27,0,6
660162,2023,28,1,7
660162,2024,29,2,8
660162,2025,30,3,9
660162,2026,31,4,10
660271,2018,24,3,1
660271,2019,25,2,2
660271,2021,27,0,3
660271,2022,28,1,4
660271,2023,29,2,5
660271,2024,30,3,6
660271,2025,31,4,7
660271,2026,32,5,8
660294,2021,30,3,1
660294,2022,31,4,2
660546,2021,25,2,1
660620,2021,23,4,1
660620,2022,24,3,2
660620,2023,25,2,3
660623,2021,23,4,1
660634,2021,23,4,1
660634,2022,24,3,2
660634,2023,25,2,3
660636,2022,25,2,1
660636,2023,26,1,2
660636,2024,27,0,3
660644,2021,23,4,1
660644,2022,24,3,2
660644,2023,25,2,3
660644,2024,26,1,4
660644,2025,27,0,5
660650,2022,24,3,1
660670,2018,21,6,1
660670,2019,22,5,2
660670,2021,24,3,3
660670,2022,25,2,4
660670,2023,26,1,5
660670,2024,27,0,6
660670,2025,28,1,7
660670,2026,29,2,8
660688,2021,23,4,1
660688,2022,24,3,2
660688,2023,25,2,3
660688,2024,26,1,4
660688,2025,27,0,5
660688,2026,28,1,6
660707,2022,24,3,1
660707,2023,25,2,2
660707,2024,26,1,3
660731,2021,23,4,1
660757,2022,24,3,1
660757,2023,25,2,2
660757,2025,27,0,3
660758,2024,26,1,1
660761,2019,21,6,1
660761,2021,23,4,2
660766,2022,24,3,1
660766,2023,25,2,2
660766,2024,26,1,3
660813,2021,23,4,1
660821,2021,24,3,1
660821,2022,25,2,2
660821,2023,26,1,3
660821,2024,27,0,4
660821,2025,28,1,5
660821,2026,29,2,6
660829,2021,25,2,1
660829,2022,26,1,2
660844,2024,27,0,1
660844,2025,28,1,2
660844,2026,29,2,3
660853,2018,23,4,1
660853,2019,24,3,2
661269,2021,26,1,1
661388,2021,24,3,1
661388,2022,25,2,2
661388,2023,26,1,3
661388,2024,27,0,4
661388,2025,28,1,5
661388,2026,29,2,6
661531,2022,27,0,1
661531,2023,28,1,2
661531,2024,29,2,3
662139,2021,25,2,1
662139,2022,26,1,2
662139,2023,27,0,3
662139,2024,28,1,4
662139,2025,29,2,5
662139,2026,30,3,6
663330,2021,24,3,1
663330,2023,26,1,2
663330,2024,27,0,3
663330,2025,28,1,4
663330,2026,29,2,5
663368,2023,27,0,1
663368,2024,28,1,2
663368,2025,29,2,3
663368,2026,30,3,4
663372,2021,25,2,1
663378,2021,25,2,1
663399,2021,27,0,1
