batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,k_avoidance_plus,power_plus,process_plus
699305,1,4,0.04496303127861342,0.06146542675405692,,0.06146542675405692,79.6,128.5,,101.5
545341,211,773,0.06437265793175284,0.01045488046498898,0.05070857774534915,0.061163458210338126,98.6,106.3,111.5,101.5
672515,422,1839,0.043607877821194685,0.02419680601044561,0.03683977945704378,0.06103658546748939,78.3,112.3,108.7,101.4
642350,152,578,0.06014443320100623,-0.02637563958618529,0.08675010055726068,0.06037446097107539,94.4,90.4,118.6,101.3
545361,479,2084,0.0630007254065119,-0.014617885308727459,0.07459333409971651,0.05997544879098905,97.2,95.5,116.2,101.2
674441,4,16,-0.005083707882713126,0.05988437646523145,,0.05988437646523145,30.6,127.8,,101.2
694838,2,6,0.11178403437603407,0.06012831257487921,,0.06012831257487921,145.0,127.9,,101.2
701785,40,157,0.030819944168684058,0.012826560300823084,0.04530476358684741,0.05813132388767049,65.8,107.4,110.4,100.8
622761,154,596,0.06399497105719736,-0.01337817431351943,0.07069162904576386,0.057313454732244425,98.2,96.0,115.4,100.7
669003,431,1750,0.06504798729793572,-0.02719300069793435,0.08425958020714715,0.057066579509212796,99.2,90.0,118.1,100.6
805811,338,1423,0.05659729897762136,-0.015574920433883133,0.07179397290051046,0.056219052466627326,91.0,95.1,115.6,100.4
607043,517,2017,0.07986096311278437,-0.007672284598492241,0.0637881696673563,0.05611588506886406,113.7,98.5,114.0,100.4
676551,23,92,0.08564983565676934,-0.06335509222698348,0.11962046795418534,0.05626537572720186,119.4,74.3,125.0,100.4
680636,6,28,0.016558282433829084,0.0560007431246079,,0.0560007431246079,51.8,126.1,,100.4
694192,428,1667,0.057405197619787594,0.007796145863664622,0.04843581261207627,0.0562319584757409,91.8,105.2,111.0,100.4
804645,1,3,0.021220190122986798,0.05599122454762523,,0.05599122454762523,56.4,126.1,,100.4
666018,545,2134,0.061984587308372655,0.003875214167870191,0.05144195908942679,0.05531717325729698,96.2,103.5,111.6,100.2
676369,91,356,0.07122767318049003,-0.02205684368906112,0.07735083613806903,0.055293992449007914,105.3,92.2,116.7,100.2
691938,2,8,0.06449077333313034,0.055279818474075613,,0.055279818474075613,98.7,125.8,,100.2
669717,8,34,0.07388364947191,-0.03415654873275829,0.08798893614261474,0.05383238740985645,107.9,87.0,118.8,99.9
809975,1,5,0.07510903051635812,0.05359087745121775,,0.05359087745121775,109.1,125.0,,99.9
814409,3,13,0.016418435376190248,0.05369064173999396,,0.05369064173999396,51.7,125.1,,99.9
801561,1,4,0.12575633965627778,0.05304385638716079,,0.05304385638716079,158.6,124.8,,99.8
663993,327,1365,0.05448893880933045,0.0031017797826141287,0.050095770894846854,0.053197550677460986,88.9,103.1,111.3,99.8
621043,143,601,0.05526488461919251,0.007642669918422423,0.043960581145710796,0.051603251064133215,89.7,105.1,110.1,99.5
