pitcher,player_name,pitch_type,pitch_group,pitches,plv,plv_std,avg_velo,swing_rate,whiff_rate,e_xwoba_ip,plv_pctile
663372,"Feltner, Ryan",SL,Breaking,564,5.1895,1.3185,88.6044,0.498,0.4059,0.3243,63.9
605154,"Brebbia, John",FF,Fastball,490,5.1886,1.3176,93.811,0.5183,0.2568,0.3587,63.8
641771,"Kuhl, Chad",FC,Fastball,91,5.1872,1.06,91.4615,0.3514,0.3416,0.3275,63.8
592767,"Smyly, Drew",KC,Breaking,514,5.1871,1.6843,79.9728,0.4886,0.4431,0.3233,63.7
680730,"Parker, Mitchell",SL,Breaking,236,5.1866,1.3254,84.4987,0.5257,0.4156,0.304,63.7
695076,"Lowder, Rhett",CH,Offspeed,97,5.1865,1.1981,86.2072,0.5384,0.3667,0.2943,63.6
694973,"Skenes, Paul",SL,Breaking,132,5.1847,1.2996,86.5545,0.4778,0.4916,0.2996,63.6
572020,"Paxton, James",KC,Breaking,545,5.1847,1.7237,80.7644,0.4695,0.4505,0.333,63.6
663568,"Kolek, Stephen",FF,Fastball,103,5.1842,1.4014,95.8262,0.5674,0.2983,0.3409,63.5
458681,"Lynn, Lance",CU,Breaking,132,5.1826,1.4715,80.3409,0.4463,0.4136,0.3032,63.5
641771,"Kuhl, Chad",ST,Breaking,101,5.1826,1.3246,78.7634,0.4238,0.427,0.2852,63.4
642121,"Sulser, Cole",FC,Fastball,50,5.1824,1.3601,87.416,0.455,0.3084,0.3225,63.4
669674,"Long, Sam",SL,Breaking,239,5.1824,1.5484,85.5222,0.4872,0.4564,0.3119,63.4
663978,"Paddack, Chris",SL,Breaking,258,5.1814,1.3528,85.9027,0.4445,0.4516,0.3074,63.3
676710,"Crawford, Kutter",ST,Breaking,522,5.181,1.2312,80.7575,0.4822,0.4194,0.3056,63.3
689017,"Knack, Landon",KC,Breaking,178,5.1808,1.427,79.7685,0.3297,0.3587,0.3241,63.2
682847,"Ortiz, Luis",SL,Breaking,596,5.1808,1.4778,85.777,0.5001,0.4614,0.3052,63.2
676879,"Ashby, Aaron",SL,Breaking,90,5.1796,1.672,82.5844,0.4754,0.3581,0.313,63.2
666201,"Manoah, Alek",FF,Fastball,109,5.1791,1.1475,93.3376,0.3553,0.2924,0.3581,63.1
592155,"Booser, Cam",FC,Fastball,257,5.179,1.2921,88.3319,0.4451,0.3908,0.3336,63.1
663554,"Mize, Casey",SL,Breaking,492,5.1789,1.5937,85.8028,0.4828,0.424,0.3229,63.0
665896,"Marte, José",SL,Breaking,120,5.1781,1.5986,85.1658,0.4585,0.4216,0.3083,63.0
641729,"Jiménez, Joe",SL,Breaking,549,5.1776,1.5422,84.5834,0.5235,0.4563,0.3128,63.0
678495,"Rodríguez, Randy",SL,Breaking,350,5.1774,1.4439,84.6883,0.4747,0.4145,0.3168,62.9
805673,"Matthews, Zebby",CU,Breaking,51,5.177,1.5751,81.6961,0.5125,0.3495,0.3341,62.9
678368,"Bellozo, Valente",CU,Breaking,136,5.177,1.2798,73.6529,0.3336,0.3413,0.3169,62.8
640470,"Alzolay, Adbert",SL,Breaking,155,5.1763,1.4355,87.1529,0.5204,0.4516,0.3093,62.8
686613,"Brown, Hunter",FF,Fastball,1073,5.1758,1.3181,95.9609,0.5292,0.276,0.3535,62.7
445276,"Jansen, Kenley",SI,Fastball,66,5.1747,1.5206,93.1939,0.5152,0.3014,0.3271,62.7
592426,"Jackson, Luke",FF,Fastball,300,5.1715,1.1857,94.677,0.4435,0.268,0.3547,62.7
527048,"Pérez, Martín",CU,Breaking,327,5.1715,1.3002,77.8275,0.4253,0.3858,0.3385,62.6
678368,"Bellozo, Valente",ST,Breaking,114,5.1703,1.2936,77.6623,0.4684,0.4676,0.2986,62.6
681867,"Criswell, Cooper",FC,Fastball,271,5.17,1.3925,86.3524,0.4864,0.3217,0.3189,62.5
681517,"Leahy, Kyle",SL,Breaking,180,5.1686,1.4028,89.7978,0.5178,0.4266,0.3295,62.5
687924,"Aguiar, Julian",SL,Breaking,95,5.1685,1.182,80.32,0.4514,0.4785,0.3055,62.5
657585,"Garrett, Reed",FF,Fastball,176,5.1681,1.3818,96.842,0.4389,0.2854,0.3528,62.4
641793,"Littell, Zack",SL,Breaking,895,5.1677,1.3393,86.5737,0.5057,0.3555,0.3301,62.4
669373,"Skubal, Tarik",FF,Fastball,1073,5.1677,1.28,96.8607,0.5461,0.2482,0.3695,62.3
571578,"Corbin, Patrick",CU,Breaking,50,5.1676,1.0747,69.946,0.3581,0.292,0.3466,62.3
674072,"Henry, Tommy",CU,Breaking,198,5.167,1.4768,78.0985,0.4562,0.3214,0.3303,62.3
676760,"Marinaccio, Ron",ST,Breaking,61,5.1667,1.1983,80.3557,0.4727,0.3305,0.3215,62.2
642232,"Yarbrough, Ryan",FC,Fastball,157,5.1662,1.2921,83.6783,0.3954,0.2968,0.3207,62.2
608638,"Chargois, JT",SI,Fastball,270,5.1658,1.4343,94.9604,0.3766,0.22,0.3152,62.1
572971,"Keuchel, Dallas",CH,Offspeed,85,5.1644,1.0191,81.1271,0.4187,0.562,0.282,62.1
663474,"McKenzie, Triston",SL,Breaking,285,5.1638,1.1929,85.3723,0.3461,0.5452,0.3041,62.0
680732,"Burke, Sean",KC,Breaking,77,5.1627,1.8586,79.7273,0.4619,0.3183,0.3284,62.0
681982,"Anderson, Grant",FF,Fastball,140,5.1622,1.3437,92.2829,0.4947,0.2576,0.3544,62.0
606930,"Barnes, Jacob",FF,Fastball,528,5.1616,1.3222,95.3917,0.5271,0.2865,0.3622,61.9
676979,"Crochet, Garrett",SI,Fastball,53,5.1614,0.9707,97.9358,0.5243,0.2958,0.2776,61.9
641927,"Ober, Bailey",ST,Breaking,319,5.1612,1.4757,80.3028,0.4655,0.4622,0.302,61.8
680880,"Holman, Grant",FS,Offspeed,97,5.1605,1.6307,87.2258,0.5085,0.4973,0.3066,61.8
680885,"Schwellenbach, Spencer",SL,Breaking,375,5.1603,1.8436,87.2565,0.5958,0.4374,0.3099,61.8
668964,"Myers, Tobias",SL,Breaking,476,5.1594,1.3662,85.5166,0.5092,0.4507,0.3143,61.7
670124,"Oller, Adam",CU,Breaking,106,5.1592,1.6253,81.5142,0.3405,0.3661,0.3209,61.7
687424,"Maldonado, Anthony",SL,Breaking,194,5.1588,1.3024,85.133,0.4546,0.4866,0.304,61.6
663704,"McArthur, James",SL,Breaking,195,5.1587,1.4923,87.6769,0.4538,0.472,0.3109,61.6
656222,"Beeks, Jalen",FC,Fastball,211,5.1586,1.1394,84.9488,0.4153,0.4665,0.293,61.6
669724,"Hanifee, Brenan",SL,Breaking,116,5.1578,1.4708,87.3353,0.4905,0.4394,0.3049,61.5
676508,"Casparius, Ben",ST,Breaking,91,5.1578,1.4164,84.1275,0.4664,0.3477,0.3207,61.5
595345,"Okert, Steven",SI,Fastball,66,5.1576,1.2609,92.8258,0.4271,0.2282,0.3046,61.4
673513,"Matsui, Yuki",SL,Breaking,288,5.1575,1.3987,85.9608,0.4373,0.4845,0.3137,61.4
641585,"France, J.P.",CU,Breaking,98,5.1574,1.2107,74.2633,0.4337,0.3889,0.3119,61.4
650633,"King, Michael",FF,Fastball,750,5.1572,1.4034,93.7431,0.5058,0.323,0.3628,61.3
658648,"Avila, Pedro",SL,Breaking,100,5.1571,1.2152,83.017,0.4068,0.5138,0.2928,61.3
608344,"Irvin, Cole",CU,Breaking,464,5.1568,1.3623,77.3506,0.4095,0.2853,0.3273,61.2
670102,"Francis, Bowden",FS,Offspeed,285,5.1565,1.414,83.8274,0.5739,0.4043,0.3086,61.2
664747,"Díaz, Alexis",SL,Breaking,411,5.1564,1.4787,87.5363,0.5485,0.4176,0.3182,61.1
650895,"Castillo, Diego",SL,Breaking,111,5.1564,1.4152,86.918,0.4908,0.3932,0.3245,61.1
674370,"Bido, Osvaldo",FF,Fastball,422,5.1559,1.3867,94.8453,0.4333,0.2909,0.3529,61.1
506433,"Darvish, Yu",CU,Breaking,142,5.1558,1.3931,73.7789,0.4139,0.3394,0.3241,61.0
689225,"Brieske, Beau",FF,Fastball,523,5.1556,1.3841,95.9809,0.471,0.2319,0.3627,61.0
571927,"Matz, Steven",SL,Breaking,56,5.1546,1.3557,88.0679,0.4948,0.3621,0.3224,60.9
676760,"Marinaccio, Ron",FF,Fastball,213,5.1535,1.2994,93.5869,0.4474,0.2813,0.3586,60.9
543135,"Eovaldi, Nathan",FS,Offspeed,808,5.1523,1.4898,88.4277,0.5581,0.4355,0.3088,60.9
669111,"McMillon, John",FF,Fastball,70,5.152,1.5105,95.2529,0.3495,0.3482,0.3422,60.8
686642,"Ellard, Fraser",SL,Breaking,100,5.1519,1.5447,85.813,0.425,0.5342,0.2971,60.8
700249,"Povich, Cade",ST,Breaking,93,5.1506,1.559,81.8763,0.5707,0.3539,0.3136,60.7
657097,"Webb, Jacob",FF,Fastball,418,5.1503,1.3823,93.4682,0.4914,0.3197,0.3603,60.7
667725,"Tyler, Kyle",CU,Breaking,165,5.1501,1.4085,76.9958,0.3903,0.4389,0.3163,60.7
596295,"Gomber, Austin",KC,Breaking,601,5.1497,1.5946,77.5448,0.4921,0.351,0.3279,60.6
678394,"Bello, Brayan",FF,Fastball,128,5.149,1.3999,95.6555,0.4647,0.3413,0.3275,60.6
663989,"Vespi, Nick",SL,Breaking,53,5.1488,1.3769,83.6717,0.5761,0.4047,0.3185,60.5
700363,"Smith-Shawver, AJ",FF,Fastball,98,5.1484,1.2024,95.9,0.5001,0.2388,0.3804,60.5
670102,"Francis, Bowden",CU,Breaking,283,5.1482,1.3621,73.4629,0.3987,0.3484,0.3171,60.5
670167,"Schreiber, John",FC,Fastball,163,5.1479,1.1833,88.708,0.468,0.314,0.3261,60.4
607625,"Lugo, Seth",SV,Breaking,345,5.147,1.5075,78.8878,0.4228,0.3998,0.3077,60.4
600986,"Vieira, Thyago",FF,Fastball,167,5.1465,1.4557,97.6527,0.4963,0.2638,0.3522,60.3
668674,"Erceg, Lucas",FF,Fastball,329,5.1463,1.3718,98.6465,0.5057,0.277,0.3487,60.3
621366,"Borucki, Ryan",SL,Breaking,105,5.1461,1.4429,88.3314,0.5388,0.3677,0.3368,60.2
660853,"De Los Santos, Enyel",SL,Breaking,484,5.1459,1.3942,86.449,0.4828,0.4582,0.3131,60.2
500779,"Quintana, Jose",CU,Breaking,683,5.1456,1.3083,77.6022,0.4132,0.3694,0.3267,60.2
687792,"Herz, DJ",FF,Fastball,860,5.1454,1.4242,93.5077,0.4678,0.2742,0.371,60.1
613534,"Adams, Austin",FF,Fastball,195,5.1444,1.3519,93.3831,0.4345,0.3402,0.3489,60.1
689690,"Jacob, Alek",SI,Fastball,89,5.1442,1.6259,86.3292,0.3345,0.1784,0.3441,60.0
670167,"Schreiber, John",FF,Fastball,240,5.1442,1.5314,92.9646,0.4457,0.2925,0.3507,60.0
642701,"Santana, Dennis",SL,Breaking,360,5.1441,1.5733,87.0911,0.5016,0.4858,0.3027,60.0
664126,"Fairbanks, Pete",SL,Breaking,326,5.1439,1.5308,84.9644,0.457,0.3422,0.3294,59.9
669093,"Estrada, Jeremiah",SL,Breaking,267,5.1438,1.3793,89.6693,0.511,0.4231,0.3224,59.9
670810,"Gillaspie, Logan",FF,Fastball,64,5.1434,1.2321,94.9438,0.5084,0.223,0.3665,59.8
680736,"Wrobleski, Justin",SL,Breaking,84,5.1426,1.6854,87.4321,0.5325,0.451,0.3301,59.8
657612,"Hill, Tim",FF,Fastball,283,5.1425,1.3461,90.6633,0.4472,0.2842,0.3313,59.8
686796,"Walston, Blake",ST,Breaking,58,5.1424,1.4008,82.4034,0.5545,0.3366,0.3262,59.7
677944,"Cecconi, Slade",CU,Breaking,115,5.1422,1.385,75.3461,0.4366,0.3292,0.3192,59.7
668678,"Gallen, Zac",FF,Fastball,1216,5.1405,1.3642,93.6462,0.427,0.2571,0.3541,59.6
663623,"Irvin, Jake",CU,Breaking,969,5.1404,1.4178,81.0656,0.4568,0.3294,0.3299,59.6
641312,"Anderson, Shaun",SL,Breaking,90,5.1403,1.543,86.4789,0.4777,0.3535,0.3418,59.5
681857,"Olson, Reese",CH,Offspeed,471,5.1401,1.4353,86.5529,0.4802,0.5269,0.2894,59.5
656848,"Petersen, Michael",FF,Fastball,230,5.1389,1.2243,97.0604,0.5583,0.2641,0.3536,59.5
677020,"Walker, Josh",FF,Fastball,73,5.1381,1.4367,94.2082,0.4818,0.3056,0.3436,59.4
668881,"Greene, Hunter",FS,Offspeed,214,5.1378,1.3209,86.9701,0.4843,0.4848,0.3041,59.4
701581,"Festa, David",SL,Breaking,349,5.1378,1.5083,86.1327,0.5085,0.4326,0.3179,59.3
676979,"Crochet, Garrett",CH,Offspeed,142,5.1374,1.2904,90.9887,0.4326,0.4706,0.2927,59.3
681293,"Arrighetti, Spencer",FF,Fastball,1018,5.136,1.4095,94.1349,0.4923,0.259,0.3675,59.3
672456,"Montero, Keider",SL,Breaking,454,5.1356,1.4854,83.6346,0.4471,0.4008,0.3237,59.2
500779,"Quintana, Jose",CH,Offspeed,641,5.1354,1.2312,85.6933,0.4345,0.5316,0.2746,59.2
664076,"Cleavinger, Garrett",SL,Breaking,255,5.1351,1.6391,87.3345,0.5468,0.4104,0.3308,59.1
622250,"Sborz, Josh",FF,Fastball,136,5.1347,1.251,95.1287,0.5503,0.271,0.3539,59.1
656550,"Holmes, Grant",FC,Fastball,84,5.1342,1.284,92.5821,0.4171,0.3649,0.3221,59.1
676755,"Mattson, Isaac",FF,Fastball,89,5.1339,1.6286,93.9854,0.5049,0.2413,0.349,59.0
663765,"Woodford, Jake",ST,Breaking,173,5.1327,1.4242,80.7445,0.4757,0.4351,0.3069,59.0
665871,"Assad, Javier",CU,Breaking,294,5.1326,1.5255,76.7517,0.415,0.4138,0.3217,58.9
571945,"Mikolas, Miles",SL,Breaking,676,5.1325,1.4739,86.5096,0.5515,0.3848,0.3228,58.9
518876,"Kelly, Merrill",CH,Offspeed,253,5.1323,1.43,88.387,0.5302,0.3969,0.2882,58.9
668873,"Kilian, Caleb",FC,Fastball,64,5.1323,1.8108,85.1812,0.4571,0.4509,0.3194,58.8
628452,"Iglesias, Raisel",FF,Fastball,280,5.1321,1.2858,95.5579,0.5076,0.2574,0.3702,58.8
554430,"Wheeler, Zack",FC,Fastball,315,5.1317,1.3876,91.1302,0.4746,0.3396,0.3112,58.7
668968,"Crouse, Hans",SL,Breaking,170,5.1305,1.3977,83.8035,0.4297,0.5062,0.3006,58.7
687792,"Herz, DJ",SL,Breaking,284,5.1304,1.6436,86.1271,0.4832,0.4546,0.3213,58.6
641771,"Kuhl, Chad",FF,Fastball,98,5.1295,1.0733,95.0276,0.3651,0.3306,0.3298,58.6
663903,"Singer, Brady",ST,Breaking,155,5.1293,1.566,82.1071,0.5032,0.4767,0.3036,58.6
663546,"Hjelle, Sean",FC,Fastball,122,5.1292,1.1616,92.1344,0.4129,0.2744,0.2955,58.5
656412,"Faedo, Alex",CH,Offspeed,205,5.1283,1.3609,89.1351,0.5005,0.4337,0.2919,58.5
806185,"Birdsong, Hayden",SL,Breaking,253,5.1281,1.6034,86.4383,0.453,0.4486,0.3136,58.4
661563,"Gil, Luis",SL,Breaking,763,5.1275,1.4608,87.5203,0.5052,0.4394,0.3168,58.4
663158,"Suarez, Robert",SI,Fastball,201,5.1268,1.2161,98.7383,0.5029,0.2403,0.3257,58.4
668964,"Myers, Tobias",FF,Fastball,906,5.1268,1.3982,92.9836,0.5248,0.2348,0.3595,58.3
615698,"Quantrill, Cal",CU,Breaking,310,5.1261,1.2999,79.4087,0.4281,0.3313,0.324,58.3
554431,"Matzek, Tyler",SL,Breaking,58,5.1254,1.8061,83.2707,0.5305,0.4387,0.3311,58.2
678061,"Kerr, Ray",CU,Breaking,180,5.1234,1.4466,82.0272,0.4389,0.4586,0.3203,58.2
688297,"Roycroft, Chris",SI,Fastball,277,5.1226,1.3696,96.0079,0.4871,0.2564,0.2952,58.2
607625,"Lugo, Seth",FS,Offspeed,88,5.1221,1.4296,85.8739,0.5021,0.4653,0.2945,58.1
666745,"Brito, Jhony",FF,Fastball,163,5.1217,1.1414,96.3196,0.4029,0.2464,0.3467,58.1
665795,"Cabrera, Edward",SL,Breaking,145,5.1216,1.5191,89.251,0.5103,0.478,0.3001,58.0
647336,"Soroka, Michael",SL,Breaking,446,5.1216,1.5872,82.0466,0.4264,0.4757,0.3072,58.0
650911,"Sánchez, Cristopher",CH,Offspeed,1045,5.1214,1.5116,85.139,0.5353,0.4397,0.3068,58.0
694350,"Brzykcy, Zach",FF,Fastball,58,5.121,1.4291,94.0293,0.4709,0.3266,0.3522,57.9
621053,"Ferguson, Tyler",FF,Fastball,321,5.1203,1.3701,95.8498,0.5468,0.23,0.3602,57.9
669093,"Estrada, Jeremiah",FS,Offspeed,219,5.1202,1.3442,83.6626,0.5079,0.4605,0.3089,57.8
518489,"Brasier, Ryan",FF,Fastball,185,5.1197,1.4147,94.7,0.5282,0.2305,0.3768,57.8
607455,"Banda, Anthony",SI,Fastball,220,5.1197,1.4604,96.0182,0.4783,0.2362,0.2962,57.7
657277,"Webb, Logan",CH,Offspeed,990,5.1194,1.486,87.3543,0.5861,0.389,0.304,57.7
663969,"Phillips, Tyler",CU,Breaking,96,5.1192,1.65,81.2094,0.4711,0.334,0.3309,57.7
657277,"Webb, Logan",FC,Fastball,84,5.1186,1.3702,90.9929,0.4747,0.3492,0.3226,57.6
663462,"Campbell, Isaiah",SL,Breaking,76,5.1174,1.3907,86.8461,0.5003,0.4417,0.3155,57.6
493603,"Ottavino, Adam",FC,Fastball,112,5.117,1.2443,87.8027,0.4866,0.3771,0.3158,57.5
656629,"Kopech, Michael",SL,Breaking,135,5.1168,1.6168,87.2911,0.4814,0.5135,0.2947,57.5
666157,"Lodolo, Nick",SI,Fastball,532,5.1164,1.5305,94.1,0.4456,0.1808,0.3365,57.5
641401,"Brogdon, Connor",CH,Offspeed,55,5.1154,1.2027,81.5709,0.4954,0.442,0.3109,57.4
676714,"Hughes, Brandon",FF,Fastball,122,5.1147,1.501,92.3623,0.4299,0.2682,0.3643,57.4
506433,"Darvish, Yu",KC,Breaking,64,5.1141,1.9102,78.65,0.5455,0.3936,0.323,57.3
622694,"Hernández, Elieser",FC,Fastball,71,5.1133,1.253,83.6352,0.4521,0.4488,0.3006,57.3
605182,"Clevinger, Mike",FF,Fastball,111,5.1128,1.4359,93.4486,0.4803,0.2194,0.3846,57.3
640455,"Manaea, Sean",FF,Fastball,1140,5.1126,1.5218,92.2499,0.4867,0.2925,0.3545,57.2
605156,"Brooks, Aaron",CH,Offspeed,54,5.1125,1.4885,85.0111,0.5047,0.424,0.2959,57.2
628317,"Maeda, Kenta",SL,Breaking,476,5.1118,1.3587,82.0231,0.4483,0.4377,0.3157,57.1
656849,"Peterson, David",SL,Breaking,362,5.1107,1.647,85.0939,0.5324,0.4707,0.3212,57.1
676083,"Junk, Janson",FF,Fastball,84,5.1099,1.3513,93.8381,0.5084,0.2634,0.3549,57.0
605288,"Houser, Adrian",SL,Breaking,210,5.1093,1.4768,83.2319,0.4619,0.4125,0.3232,57.0
690986,"Harrison, Kyle",SV,Breaking,463,5.1086,1.4784,80.5894,0.3671,0.2756,0.3384,57.0
676106,"Hancock, Emerson",FC,Fastball,74,5.1083,1.3641,86.4149,0.4067,0.4534,0.3085,56.9
607067,"Rea, Colin",FS,Offspeed,235,5.1075,1.3721,86.5511,0.5169,0.4395,0.3013,56.9
519293,"Smith, Will",SL,Breaking,301,5.1074,1.4278,80.5731,0.5184,0.4337,0.314,56.8
518397,"Alexander, Scott",SL,Breaking,128,5.1072,1.4185,82.7133,0.4466,0.4291,0.2995,56.8
696136,"Wicks, Jordan",FF,Fastball,384,5.1066,1.303,92.5469,0.5633,0.2468,0.3632,56.8
592836,"Walker, Taijuan",CU,Breaking,155,5.1065,1.332,74.6787,0.364,0.3056,0.3303,56.7
676617,"O'Brien, Riley",SL,Breaking,53,5.1064,1.5216,89.8528,0.4839,0.4743,0.3118,56.7
676477,"Whitlock, Garrett",SL,Breaking,70,5.1063,2.0827,83.8986,0.6072,0.3708,0.3397,56.6
592332,"Gausman, Kevin",FF,Fastball,1514,5.1061,1.3403,93.9768,0.5138,0.1988,0.3871,56.6
694037,"Palencia, Daniel",SL,Breaking,66,5.106,1.4897,89.4652,0.5249,0.4724,0.3078,56.6
434378,"Verlander, Justin",CU,Breaking,346,5.106,1.3905,77.6234,0.3848,0.3088,0.3257,56.5
664285,"Valdez, Framber",SL,Breaking,125,5.1056,1.594,84.8408,0.4821,0.4033,0.3103,56.5
641771,"Kuhl, Chad",SL,Breaking,349,5.1053,1.5671,86.8662,0.4843,0.4466,0.3137,56.4
657053,"Toussaint, Touki",FS,Offspeed,183,5.1047,1.6067,85.8055,0.5083,0.4534,0.3039,56.4
689147,"Kerkering, Orion",FF,Fastball,325,5.1045,1.3048,97.5683,0.53,0.2545,0.3502,56.4
663776,"Sandoval, Patrick",SL,Breaking,373,5.1045,1.5135,87.7724,0.5808,0.3933,0.3447,56.3
673513,"Matsui, Yuki",FS,Offspeed,265,5.104,1.3641,86.5902,0.4491,0.4897,0.2903,56.3
682990,"Priester, Quinn",SL,Breaking,271,5.1035,1.5452,87.3439,0.521,0.4554,0.3112,56.2
680573,"Woods Richardson, Simeon",SL,Breaking,716,5.1032,1.3738,86.3589,0.5345,0.4173,0.3088,56.2
689981,"Ryan, River",FF,Fastball,118,5.1029,1.3934,96.2678,0.4182,0.273,0.3561,56.1
657746,"Ryan, Joe",FS,Offspeed,498,5.1026,1.4774,88.512,0.5074,0.4438,0.2977,56.1
669952,"White, Mitch",ST,Breaking,105,5.1024,1.5116,84.0419,0.5116,0.396,0.3189,56.1
608678,"Leone, Dominic",SL,Breaking,70,5.1021,1.8226,84.5914,0.3744,0.5996,0.2765,56.0
683568,"Iriarte, Jairo",FF,Fastball,63,5.1011,1.6575,94.0587,0.4042,0.2508,0.3576,56.0
686973,"Varland, Louis",KC,Breaking,164,5.1008,1.8802,84.4732,0.4885,0.43,0.3152,55.9
523260,"Kelly, Joe",FF,Fastball,134,5.1003,1.461,98.1045,0.5222,0.2767,0.3436,55.9
669060,"Wilson, Bryse",CH,Offspeed,70,5.1001,1.0914,87.9957,0.372,0.4599,0.2894,55.9
682610,"Muñoz, Roddery",SL,Breaking,302,5.0996,1.6223,85.7712,0.4422,0.4472,0.3053,55.8
647336,"Soroka, Michael",SV,Breaking,81,5.0993,1.5801,81.2926,0.4213,0.3817,0.3268,55.8
672578,"Hernández, Carlos",SL,Breaking,88,5.0993,1.7185,86.7795,0.481,0.526,0.2842,55.7
660825,"Bazardo, Eduard",FF,Fastball,120,5.099,1.357,94.41,0.4845,0.2823,0.3581,55.7
593958,"Rodriguez, Eduardo",SL,Breaking,60,5.0989,1.4835,83.9933,0.5083,0.4691,0.3121,55.7
547973,"Chapman, Aroldis",FF,Fastball,384,5.0987,1.4512,97.7365,0.4539,0.3191,0.3574,55.6
669276,"Lee, Dylan",SL,Breaking,481,5.0985,1.3992,84.0584,0.5455,0.4526,0.3374,55.6
687134,"Blalock, Bradley",SL,Breaking,122,5.0981,1.5881,85.2467,0.4987,0.3871,0.3255,55.5
663568,"Kolek, Stephen",FC,Fastball,153,5.0979,1.2433,92.3739,0.5522,0.328,0.3156,55.5
592094,"Adam, Jason",SL,Breaking,233,5.0977,1.4746,84.2279,0.4437,0.4421,0.3112,55.5
808967,"Yamamoto, Yoshinobu",CU,Breaking,395,5.0975,1.3777,77.9539,0.4794,0.2847,0.3431,55.4
607644,"Means, John",FF,Fastball,120,5.0975,1.198,90.45,0.4566,0.208,0.3405,55.4
621237,"Alvarado, José",SI,Fastball,667,5.0972,1.3754,97.8763,0.4534,0.2341,0.3382,55.3
641927,"Ober, Bailey",CH,Offspeed,792,5.0964,1.2605,83.3532,0.593,0.3975,0.3116,55.3
663568,"Kolek, Stephen",CH,Offspeed,53,5.096,1.3534,88.6943,0.5249,0.3464,0.2848,55.2
676477,"Whitlock, Garrett",FC,Fastball,65,5.0959,1.6788,86.5538,0.467,0.3304,0.3346,55.2
670950,"Richards, Trevor",CH,Offspeed,671,5.0953,1.5663,79.1353,0.4933,0.4488,0.3178,55.2
592791,"Taillon, Jameson",ST,Breaking,385,5.095,1.4487,80.4255,0.5646,0.4127,0.3024,55.1
680732,"Burke, Sean",SL,Breaking,88,5.0944,1.498,86.8807,0.4629,0.4334,0.3306,55.1
672582,"Zerpa, Angel",FF,Fastball,191,5.0927,1.2695,95.8607,0.4088,0.2758,0.3433,55.0
670280,"Bednar, David",CU,Breaking,216,5.0921,1.3706,77.2259,0.3497,0.3016,0.3216,55.0
657240,"Merryweather, Julian",SL,Breaking,117,5.092,1.6595,84.6701,0.5022,0.4177,0.3311,55.0
681517,"Leahy, Kyle",FF,Fastball,318,5.0918,1.3729,95.4186,0.4988,0.2873,0.3624,54.9
608678,"Leone, Dominic",FF,Fastball,95,5.0917,1.4936,94.9358,0.5263,0.2863,0.3639,54.9
502624,"Anderson, Chase",CH,Offspeed,332,5.0905,1.0931,83.9111,0.5165,0.3713,0.3047,54.8
642397,"Soto, Gregory",SI,Fastball,503,5.0902,1.3659,97.3924,0.4497,0.2427,0.303,54.8
682610,"Muñoz, Roddery",FF,Fastball,401,5.0902,1.403,95.4289,0.4366,0.2906,0.3562,54.8
665795,"Cabrera, Edward",CH,Offspeed,566,5.0887,1.4333,93.042,0.5365,0.426,0.3005,54.7
543037,"Cole, Gerrit",FC,Fastball,293,5.0876,1.3777,91.6253,0.4991,0.331,0.3165,54.7
605135,"Bassitt, Chris",CH,Offspeed,154,5.0874,1.2333,84.4442,0.4472,0.3641,0.3052,54.6
690829,"Joyce, Ben",SL,Breaking,82,5.0863,1.633,86.1671,0.409,0.4297,0.3139,54.6
608334,"Fulmer, Carson",CH,Offspeed,397,5.0859,1.3898,87.7718,0.4718,0.5013,0.2871,54.5
657612,"Hill, Tim",SL,Breaking,55,5.0857,1.0504,82.36,0.4219,0.3708,0.2975,54.5
657508,"Baumann, Mike",SL,Breaking,255,5.0855,1.2704,92.0824,0.4697,0.422,0.326,54.5
656876,"Rasmussen, Drew",SI,Fastball,134,5.0854,1.4803,96.2037,0.4068,0.2094,0.3299,54.4
673929,"Leasure, Jordan",CU,Breaking,67,5.0845,1.4305,78.5657,0.3685,0.3233,0.3297,54.4
800049,"Mazur, Adam",SL,Breaking,196,5.0845,1.5345,86.7867,0.5062,0.4503,0.319,54.3
680573,"Woods Richardson, Simeon",CH,Offspeed,442,5.0839,1.2044,82.7667,0.5461,0.4431,0.3134,54.3
519242,"Sale, Chris",SI,Fastball,204,5.0837,1.433,93.9265,0.4324,0.2016,0.3155,54.3
668868,"Thompson, Zack",SL,Breaking,113,5.0829,1.5116,83.1142,0.4913,0.3723,0.3196,54.2
676979,"Crochet, Garrett",FC,Fastball,683,5.0822,1.6176,91.5394,0.561,0.3639,0.3358,54.2
808967,"Yamamoto, Yoshinobu",SL,Breaking,77,5.0813,1.6622,86.3416,0.5789,0.4812,0.2957,54.1
596133,"Weaver, Luke",FC,Fastball,339,5.0812,1.141,91.2622,0.4764,0.3231,0.3257,54.1
675911,"Strider, Spencer",SL,Breaking,58,5.0805,1.639,85.2931,0.5196,0.4723,0.2975,54.1
622251,"Staumont, Josh",SL,Breaking,268,5.0799,1.6095,86.659,0.4741,0.4264,0.3151,54.0
605400,"Nola, Aaron",SI,Fastball,698,5.0796,1.5639,91.5517,0.4144,0.1878,0.3297,54.0
687134,"Blalock, Bradley",CU,Breaking,58,5.0782,1.6141,79.4948,0.5013,0.3074,0.3334,53.9
607179,"Weems, Jordan",FF,Fastball,478,5.0775,1.3873,96.0245,0.4571,0.2881,0.361,53.9
